timestamp_ns,value_degC
1720429209340000000,209.760
1720429209350000000,211.423
1720429209360000000,212.826
1720429209370000000,214.399
1720429209380000000,211.819
1720429209390000000,206.070
1720429209400000000,209.402
1720429209410000000,212.450
1720429209420000000,212.037
1720429209430000000,204.298
1720429209440000000,212.498
1720429209450000000,211.766
1720429209460000000,212.280
1720429209470000000,210.729
1720429209480000000,211.361
1720429209490000000,210.955
1720429209500000000,212.320
1720429209510000000,207.770
1720429209520000000,212.005
1720429209530000000,208.789
1720429209540000000,209.985
1720429209550000000,210.238
1720429209560000000,208.189
1720429209570000000,207.609
1720429209580000000,209.350
1720429209590000000,202.314
1720429209600000000,211.471
1720429209610000000,210.687
1720429209620000000,211.109
1720429209630000000,213.315
1720429209640000000,212.031
1720429209650000000,211.797
1720429209660000000,211.649
1720429209670000000,215.056
1720429209680000000,212.495
1720429209690000000,210.018
1720429209700000000,210.278
1720429209710000000,210.845
1720429209720000000,208.468
1720429209730000000,211.055
1720429209740000000,207.136
1720429209750000000,210.322
1720429209760000000,209.473
1720429209770000000,212.265
1720429209780000000,210.684
1720429209790000000,207.455
1720429209800000000,209.544
1720429209810000000,209.186
1720429209820000000,213.548
1720429209830000000,209.362
1720429209840000000,211.660
1720429209850000000,205.966
1720429209860000000,207.400
1720429209870000000,207.793
1720429209880000000,209.400
1720429209890000000,208.067
1720429209900000000,207.822
1720429209910000000,209.104
1720429209920000000,209.577
1720429209930000000,211.335
1720429209940000000,209.433
1720429209950000000,203.808
1720429209960000000,208.460
1720429209970000000,211.376
1720429209980000000,211.410
1720429209990000000,210.137
1720429210000000000,205.155
1720429210010000000,212.400
1720429210020000000,208.647
1720429210030000000,212.029
1720429210040000000,205.355
1720429210050000000,208.208
1720429210060000000,213.123
1720429210070000000,209.053
1720429210080000000,209.078
1720429210090000000,208.558
1720429210100000000,210.113
1720429210110000000,209.418
1720429210120000000,209.097
1720429210130000000,207.924
1720429210140000000,211.133
1720429210150000000,210.554
1720429210160000000,204.993
1720429210170000000,213.769
1720429210180000000,205.120
1720429210190000000,212.095
1720429210200000000,215.366
1720429210210000000,206.559
1720429210220000000,211.775
1720429210230000000,212.227
1720429210240000000,211.834
1720429210250000000,211.101
1720429210260000000,212.766
1720429210270000000,206.341
1720429210280000000,209.852
1720429210290000000,214.086
1720429210300000000,207.730
1720429210310000000,210.424
1720429210320000000,207.007
1720429210330000000,211.592
1720429210340000000,205.474
1720429210350000000,210.999
1720429210360000000,206.684
1720429210370000000,211.641
1720429210380000000,211.838
1720429210390000000,209.948
1720429210400000000,208.562
1720429210410000000,207.484
1720429210420000000,211.276
1720429210430000000,212.154
1720429210440000000,211.240
1720429210450000000,208.934
1720429210460000000,206.592
1720429210470000000,207.454
1720429210480000000,205.150
1720429210490000000,213.038
1720429210500000000,209.049
1720429210510000000,210.086
1720429210520000000,212.187
1720429210530000000,211.659
1720429210540000000,209.377
1720429210550000000,211.763
1720429210560000000,209.383
1720429210570000000,207.857
1720429210580000000,209.548
1720429210590000000,210.153
1720429210600000000,208.390
1720429210610000000,209.826
1720429210620000000,208.698
1720429210630000000,207.801
1720429210640000000,214.189
1720429210650000000,210.066
1720429210660000000,208.098
1720429210670000000,207.652
1720429210680000000,211.928
1720429210690000000,209.309
1720429210700000000,210.101
1720429210710000000,206.436
1720429210720000000,212.339
1720429210730000000,210.634
1720429210740000000,206.861
1720429210750000000,211.074
1720429210760000000,209.532
1720429210770000000,211.595
1720429210780000000,209.036
1720429210790000000,210.044
1720429210800000000,207.251
1720429210810000000,205.537
1720429210820000000,208.019
1720429210830000000,209.205
1720429210840000000,212.597
1720429210850000000,211.710
1720429210860000000,212.115
1720429210870000000,206.318
1720429210880000000,211.201
1720429210890000000,208.298
1720429210900000000,214.499
1720429210910000000,213.641
1720429210920000000,210.297
1720429210930000000,211.274
1720429210940000000,210.663
1720429210950000000,214.882
1720429210960000000,211.749
1720429210970000000,212.498
1720429210980000000,210.469
1720429210990000000,215.773
1720429211000000000,205.909
1720429211010000000,212.785
1720429211020000000,210.315
1720429211030000000,210.153
1720429211040000000,208.033
1720429211050000000,210.657
1720429211060000000,209.830
1720429211070000000,207.964
1720429211080000000,209.812
1720429211090000000,206.038
1720429211100000000,215.953
1720429211110000000,207.875
1720429211120000000,214.963
1720429211130000000,210.463
1720429211140000000,211.039
1720429211150000000,207.946
1720429211160000000,211.540
1720429211170000000,213.106
1720429211180000000,211.309
1720429211190000000,208.791
1720429211200000000,209.496
1720429211210000000,210.893
1720429211220000000,209.541
1720429211230000000,207.710
1720429211240000000,213.641
1720429211250000000,212.568
1720429211260000000,207.823
1720429211270000000,208.797
1720429211280000000,209.531
1720429211290000000,213.463
1720429211300000000,204.419
1720429211310000000,208.594
1720429211320000000,210.040
1720429211330000000,209.715
1720429211340000000,213.015
1720429211350000000,212.089
1720429211360000000,205.365
1720429211370000000,206.643
1720429211380000000,208.132
1720429211390000000,207.682
1720429211400000000,210.638
1720429211410000000,208.373
1720429211420000000,215.165
1720429211430000000,209.530
1720429211440000000,206.282
1720429211450000000,206.897
1720429211460000000,210.651
1720429211470000000,208.356
1720429211480000000,211.181
1720429211490000000,207.143
1720429211500000000,211.753
1720429211510000000,211.141
1720429211520000000,212.708
1720429211530000000,206.891
1720429211540000000,210.850
1720429211550000000,209.087
1720429211560000000,208.575
