timestamp_ns,value_degC
1722502805750000000,151.859
1722502805760000000,153.571
1722502805770000000,155.605
1722502805780000000,155.379
1722502805790000000,154.994
1722502805800000000,151.691
1722502805810000000,160.101
1722502805820000000,152.213
1722502805830000000,154.880
1722502805840000000,159.302
1722502805850000000,153.005
1722502805860000000,159.764
1722502805870000000,158.053
1722502805880000000,162.788
1722502805890000000,164.021
1722502805900000000,162.185
1722502805910000000,162.675
1722502805920000000,160.140
1722502805930000000,161.302
1722502805940000000,162.358
1722502805950000000,161.324
1722502805960000000,167.041
1722502805970000000,161.209
1722502805980000000,161.280
1722502805990000000,168.258
1722502806000000000,164.939
1722502806010000000,168.481
1722502806020000000,167.810
1722502806030000000,164.677
1722502806040000000,167.565
1722502806050000000,165.435
1722502806060000000,167.009
1722502806070000000,165.796
1722502806080000000,165.722
1722502806090000000,171.556
1722502806100000000,163.897
1722502806110000000,169.112
1722502806120000000,169.655
1722502806130000000,170.037
1722502806140000000,167.793
1722502806150000000,168.282
1722502806160000000,165.471
1722502806170000000,174.382
1722502806180000000,168.348
1722502806190000000,173.251
1722502806200000000,167.814
1722502806210000000,178.307
1722502806220000000,172.838
1722502806230000000,173.453
1722502806240000000,175.477
1722502806250000000,170.673
1722502806260000000,177.720
1722502806270000000,173.476
1722502806280000000,169.404
1722502806290000000,172.697
1722502806300000000,181.633
1722502806310000000,180.951
1722502806320000000,178.286
1722502806330000000,183.431
1722502806340000000,176.175
1722502806350000000,175.563
1722502806360000000,172.621
1722502806370000000,179.807
1722502806380000000,179.420
1722502806390000000,176.048
1722502806400000000,181.793
1722502806410000000,180.364
1722502806420000000,175.835
1722502806430000000,176.547
1722502806440000000,180.753
1722502806450000000,178.367
1722502806460000000,182.113
1722502806470000000,188.626
1722502806480000000,185.974
1722502806490000000,182.752
1722502806500000000,182.968
1722502806510000000,179.572
1722502806520000000,184.960
1722502806530000000,183.811
1722502806540000000,188.360
1722502806550000000,183.512
1722502806560000000,184.700
1722502806570000000,184.617
1722502806580000000,185.184
1722502806590000000,189.021
1722502806600000000,187.321
1722502806610000000,185.757
1722502806620000000,189.157
1722502806630000000,183.186
1722502806640000000,185.813
1722502806650000000,182.040
1722502806660000000,188.383
1722502806670000000,185.801
1722502806680000000,186.558
1722502806690000000,185.120
1722502806700000000,189.541
1722502806710000000,191.072
1722502806720000000,188.949
1722502806730000000,192.375
1722502806740000000,191.050
1722502806750000000,187.930
1722502806760000000,188.635
1722502806770000000,185.959
1722502806780000000,185.634
1722502806790000000,194.257
1722502806800000000,193.208
1722502806810000000,192.673
1722502806820000000,192.321
1722502806830000000,199.109
1722502806840000000,190.234
1722502806850000000,189.465
1722502806860000000,198.166
1722502806870000000,190.673
1722502806880000000,193.372
1722502806890000000,190.439
1722502806900000000,191.948
1722502806910000000,189.754
1722502806920000000,195.502
1722502806930000000,194.195
1722502806940000000,195.832
1722502806950000000,195.979
1722502806960000000,190.398
1722502806970000000,190.708
1722502806980000000,197.566
1722502806990000000,192.225
1722502807000000000,196.296
1722502807010000000,193.929
1722502807020000000,193.971
1722502807030000000,192.265
1722502807040000000,197.971
1722502807050000000,196.477
1722502807060000000,193.110
1722502807070000000,194.302
1722502807080000000,193.914
1722502807090000000,198.518
1722502807100000000,193.490
1722502807110000000,202.524
1722502807120000000,193.674
1722502807130000000,196.976
1722502807140000000,191.549
1722502807150000000,194.681
1722502807160000000,193.475
1722502807170000000,196.490
1722502807180000000,189.775
1722502807190000000,197.574
1722502807200000000,197.845
1722502807210000000,193.694
1722502807220000000,199.010
1722502807230000000,202.926
1722502807240000000,196.438
1722502807250000000,193.326
1722502807260000000,202.036
1722502807270000000,199.323
1722502807280000000,198.148
1722502807290000000,199.584
1722502807300000000,196.755
1722502807310000000,199.620
1722502807320000000,198.127
1722502807330000000,202.289
1722502807340000000,193.703
1722502807350000000,198.694
1722502807360000000,205.927
1722502807370000000,202.166
1722502807380000000,201.824
1722502807390000000,199.750
1722502807400000000,199.624
1722502807410000000,201.144
1722502807420000000,198.667
1722502807430000000,199.173
1722502807440000000,197.746
1722502807450000000,202.315
1722502807460000000,200.753
1722502807470000000,198.544
1722502807480000000,204.567
1722502807490000000,197.815
1722502807500000000,201.357
1722502807510000000,201.838
1722502807520000000,200.254
1722502807530000000,207.619
1722502807540000000,200.114
1722502807550000000,201.716
1722502807560000000,200.132
1722502807570000000,204.018
1722502807580000000,209.688
1722502807590000000,200.416
1722502807600000000,198.846
1722502807610000000,207.583
1722502807620000000,200.922
1722502807630000000,201.649
1722502807640000000,201.817
1722502807650000000,201.902
1722502807660000000,205.171
1722502807670000000,201.938
1722502807680000000,204.351
1722502807690000000,200.593
1722502807700000000,199.708
1722502807710000000,204.227
1722502807720000000,204.030
1722502807730000000,204.150
1722502807740000000,204.434
1722502807750000000,204.143
1722502807760000000,202.849
1722502807770000000,201.593
1722502807780000000,210.011
1722502807790000000,204.439
1722502807800000000,203.086
1722502807810000000,202.997
1722502807820000000,203.384
1722502807830000000,203.480
1722502807840000000,203.334
1722502807850000000,204.233
1722502807860000000,203.202
1722502807870000000,208.761
1722502807880000000,204.915
1722502807890000000,206.964
1722502807900000000,208.291
1722502807910000000,203.616
1722502807920000000,204.516
1722502807930000000,204.989
1722502807940000000,207.974
1722502807950000000,210.883
1722502807960000000,207.996
1722502807970000000,205.808
1722502807980000000,205.820
1722502807990000000,206.670
1722502808000000000,200.085
1722502808010000000,207.338
1722502808020000000,200.835
1722502808029999999,201.376
1722502808039999999,207.185
1722502808050000000,205.042
1722502808060000000,206.026
1722502808070000000,206.531
1722502808080000000,206.291
1722502808090000000,205.583
1722502808100000000,210.262
1722502808109999999,206.109
1722502808119999999,210.638
1722502808130000000,206.286
1722502808140000000,206.849
1722502808150000000,204.827
1722502808160000000,207.772
1722502808170000000,204.594
1722502808180000000,207.886
1722502808189999999,206.331
1722502808199999999,210.799
1722502808210000000,203.565
1722502808220000000,201.905
1722502808230000000,209.916
1722502808240000000,206.867
1722502808250000000,208.952
1722502808260000000,210.546
1722502808270000000,206.323
1722502808279999999,209.181
1722502808289999999,206.551
1722502808300000000,209.462
1722502808310000000,205.890
1722502808320000000,204.193
1722502808330000000,208.088
1722502808340000000,211.368
1722502808350000000,205.185
1722502808359999999,210.471
1722502808369999999,205.963
1722502808380000000,206.799
1722502808390000000,205.986
1722502808400000000,202.344
1722502808410000000,211.263
1722502808420000000,205.465
1722502808430000000,209.351
1722502808439999999,205.931
1722502808449999999,211.996
1722502808460000000,208.105
1722502808470000000,208.116
1722502808480000000,205.116
1722502808490000000,207.336
1722502808500000000,208.072
1722502808510000000,208.042
1722502808520000000,206.849
1722502808529999999,210.455
1722502808539999999,209.093
1722502808550000000,211.926
1722502808560000000,208.841
1722502808570000000,210.618
1722502808580000000,212.353
1722502808590000000,211.975
1722502808600000000,211.686
1722502808610000000,210.445
1722502808620000000,209.334
1722502808630000000,213.725
1722502808640000000,207.698
1722502808650000000,205.868
1722502808660000000,204.104
1722502808670000000,210.132
1722502808680000000,213.460
1722502808690000000,209.369
1722502808700000000,211.546
1722502808710000000,205.320
1722502808720000000,209.764
1722502808730000000,210.777
1722502808740000000,206.294
1722502808750000000,205.878
1722502808760000000,210.369
1722502808770000000,204.914
1722502808780000000,209.912
1722502808790000000,209.323
1722502808800000000,205.543
1722502808810000000,208.932
1722502808820000000,208.598
1722502808830000000,202.778
1722502808840000000,202.936
1722502808850000000,206.221
1722502808860000000,213.291
1722502808870000000,210.847
1722502808880000000,209.223
1722502808890000000,209.420
1722502808900000000,205.549
1722502808910000000,209.368
1722502808920000000,207.775
1722502808930000000,208.769
1722502808940000000,209.870
1722502808950000000,209.732
1722502808960000000,206.467
1722502808970000000,207.936
1722502808980000000,211.828
1722502808990000000,209.624
1722502809000000000,207.365
1722502809010000000,209.732
1722502809020000000,211.380
1722502809030000000,211.791
1722502809040000000,208.915
1722502809050000000,207.312
1722502809060000000,209.505
1722502809070000000,211.552
1722502809080000000,209.340
1722502809090000000,210.913
1722502809100000000,207.994
1722502809110000000,210.094
1722502809120000000,212.888
1722502809130000000,215.877
1722502809140000000,214.816
1722502809150000000,204.925
1722502809160000000,207.757
1722502809170000000,210.106
1722502809180000000,210.308
1722502809190000000,210.111
1722502809200000000,206.835
1722502809210000000,209.352
1722502809220000000,208.938
1722502809230000000,214.886
1722502809240000000,213.442
1722502809250000000,207.261
1722502809260000000,209.545
1722502809270000000,213.021
1722502809280000000,211.324
1722502809290000000,209.074
1722502809300000000,209.841
1722502809310000000,209.902
1722502809320000000,209.160
1722502809330000000,209.234
1722502809340000000,209.219
1722502809350000000,212.761
1722502809360000000,209.689
1722502809370000000,209.439
1722502809380000000,214.812
1722502809390000000,212.485
1722502809400000000,212.455
1722502809410000000,209.105
1722502809420000000,211.311
1722502809430000000,206.146
1722502809440000000,211.229
1722502809450000000,206.759
1722502809460000000,209.722
1722502809470000000,210.602
1722502809480000000,208.601
1722502809490000000,209.483
1722502809500000000,210.465
1722502809510000000,212.009
1722502809520000000,205.751
1722502809530000000,210.155
1722502809540000000,207.916
1722502809550000000,210.942
1722502809560000000,208.020
1722502809570000000,210.020
1722502809580000000,209.856
1722502809590000000,211.900
1722502809600000000,208.714
1722502809610000000,209.621
1722502809620000000,211.675
1722502809630000000,204.046
1722502809640000000,214.011
1722502809650000000,212.014
1722502809660000000,207.902
1722502809670000000,207.852
1722502809680000000,208.521
1722502809690000000,212.848
1722502809700000000,210.975
1722502809710000000,209.197
1722502809720000000,212.157
1722502809730000000,213.735
1722502809740000000,208.372
1722502809750000000,206.172
1722502809760000000,209.598
1722502809770000000,208.415
1722502809780000000,206.915
1722502809790000000,209.206
1722502809800000000,213.280
1722502809810000000,208.865
1722502809820000000,208.088
1722502809830000000,206.170
1722502809840000000,210.907
1722502809850000000,209.690
1722502809860000000,211.161
1722502809870000000,211.574
1722502809880000000,207.574
1722502809890000000,211.525
1722502809900000000,214.844
1722502809910000000,211.296
1722502809920000000,210.632
1722502809930000000,211.590
1722502809940000000,212.638
1722502809950000000,209.000
1722502809960000000,210.224
1722502809970000000,210.085
1722502809980000000,212.119
1722502809990000000,207.043
1722502810000000000,209.758
1722502810010000000,210.134
1722502810020000000,209.340
1722502810030000000,210.804
1722502810040000000,207.910
1722502810050000000,208.708
1722502810060000000,208.904
1722502810070000000,208.097
1722502810080000000,213.755
1722502810090000000,208.014
1722502810100000000,211.349
1722502810110000000,208.648
1722502810120000000,207.427
1722502810130000000,213.263
1722502810140000000,208.235
1722502810150000000,208.958
1722502810160000000,210.506
1722502810170000000,211.092
1722502810180000000,206.290
1722502810190000000,211.394
1722502810200000000,211.768
1722502810210000000,213.065
1722502810220000000,210.287
1722502810230000000,207.506
1722502810240000000,213.310
1722502810250000000,211.910
1722502810260000000,210.105
1722502810270000000,210.069
1722502810280000000,209.228
1722502810290000000,211.041
1722502810300000000,212.045
1722502810310000000,215.575
1722502810320000000,212.070
1722502810330000000,210.251
1722502810340000000,206.198
1722502810350000000,210.840
1722502810360000000,209.067
1722502810370000000,209.276
1722502810380000000,210.933
1722502810390000000,208.791
1722502810400000000,211.233
1722502810410000000,216.354
1722502810420000000,211.600
1722502810430000000,208.666
1722502810440000000,212.858
1722502810450000000,209.889
1722502810460000000,210.803
1722502810470000000,211.274
1722502810480000000,208.255
1722502810490000000,215.704
1722502810500000000,210.168
1722502810510000000,210.555
1722502810520000000,213.268
1722502810530000000,209.105
1722502810540000000,213.677
1722502810550000000,211.392
1722502810560000000,209.249
1722502810570000000,209.720
1722502810580000000,210.807
1722502810590000000,211.725
1722502810600000000,212.771
1722502810610000000,213.801
1722502810620000000,208.828
1722502810630000000,208.271
1722502810640000000,210.913
1722502810650000000,210.157
1722502810660000000,208.481
1722502810670000000,212.946
1722502810680000000,208.537
1722502810690000000,212.912
1722502810700000000,206.867
1722502810710000000,210.875
1722502810720000000,207.418
1722502810730000000,209.776
1722502810740000000,207.215
1722502810750000000,213.243
1722502810760000000,209.989
1722502810770000000,212.545
1722502810780000000,209.434
1722502810790000000,208.267
1722502810800000000,210.234
1722502810810000000,207.128
1722502810820000000,209.158
1722502810830000000,210.850
1722502810840000000,211.526
1722502810850000000,210.541
1722502810860000000,215.775
1722502810870000000,211.404
1722502810880000000,208.922
1722502810890000000,211.409
1722502810900000000,209.860
1722502810910000000,209.231
1722502810920000000,214.632
1722502810930000000,208.801
1722502810940000000,207.328
1722502810950000000,209.888
1722502810960000000,209.194
1722502810970000000,210.926
1722502810980000000,208.822
1722502810990000000,210.391
1722502811000000000,213.333
1722502811010000000,210.789
1722502811020000000,211.347
1722502811030000000,210.384
1722502811040000000,208.528
1722502811050000000,210.110
1722502811060000000,209.776
1722502811070000000,207.646
1722502811080000000,211.170
1722502811090000000,212.933
1722502811100000000,205.275
1722502811110000000,209.768
1722502811120000000,208.531
1722502811130000000,208.222
1722502811140000000,207.548
1722502811150000000,210.790
1722502811160000000,213.420
1722502811170000000,210.645
1722502811180000000,209.151
1722502811190000000,208.997
1722502811200000000,209.802
1722502811210000000,208.656
1722502811220000000,206.109
1722502811230000000,210.521
1722502811240000000,209.520
1722502811250000000,212.391
1722502811260000000,211.050
1722502811270000000,210.838
1722502811280000000,212.547
1722502811290000000,212.165
1722502811300000000,216.328
1722502811310000000,214.420
1722502811320000000,211.461
1722502811330000000,212.225
1722502811340000000,207.116
1722502811350000000,209.296
1722502811360000000,209.524
1722502811370000000,209.117
1722502811380000000,207.282
1722502811390000000,208.287
1722502811400000000,210.414
1722502811410000000,213.128
1722502811420000000,211.590
1722502811430000000,209.654
1722502811440000000,204.389
1722502811450000000,210.929
1722502811460000000,207.524
1722502811470000000,207.512
1722502811480000000,209.328
1722502811490000000,214.421
1722502811500000000,209.325
1722502811510000000,212.738
1722502811520000000,212.546
1722502811530000000,209.284
1722502811540000000,208.767
1722502811550000000,209.016
