timestamp_ns,value_g_rms
1724058000890000000,0.098
1724058000900000000,0.104
1724058000910000000,0.000
1724058000920000000,0.158
1724058000930000000,0.000
1724058000940000000,0.000
1724058000950000000,0.000
1724058000960000000,0.000
1724058000970000000,0.000
1724058000980000000,0.000
1724058000990000000,0.000
1724058001000000000,0.000
1724058001010000000,0.190
1724058001020000000,0.000
1724058001030000000,0.000
1724058001040000000,0.000
1724058001050000000,0.000
1724058001060000000,0.025
1724058001070000000,0.000
1724058001080000000,0.196
1724058001090000000,0.000
1724058001100000000,0.131
1724058001110000000,0.092
1724058001120000000,0.001
1724058001130000000,0.000
1724058001140000000,0.000
1724058001150000000,0.013
1724058001160000000,0.012
1724058001170000000,0.000
1724058001180000000,0.059
1724058001190000000,0.021
1724058001200000000,0.000
1724058001210000000,0.000
1724058001220000000,0.000
1724058001230000000,0.229
1724058001240000000,0.062
1724058001250000000,0.000
1724058001260000000,0.000
1724058001270000000,0.000
1724058001280000000,0.000
1724058001290000000,0.094
1724058001300000000,0.000
1724058001310000000,0.303
1724058001320000000,0.000
1724058001330000000,0.056
1724058001340000000,0.000
1724058001350000000,0.000
1724058001360000000,0.000
1724058001370000000,0.000
1724058001380000000,0.272
1724058001390000000,0.000
1724058001400000000,0.000
1724058001410000000,0.081
1724058001420000000,0.000
1724058001430000000,0.000
1724058001440000000,0.000
1724058001450000000,0.000
1724058001460000000,0.038
1724058001470000000,0.144
1724058001480000000,0.000
1724058001490000000,0.000
1724058001500000000,0.114
1724058001510000000,0.054
1724058001520000000,0.000
1724058001530000000,0.140
1724058001540000000,0.000
1724058001550000000,0.000
1724058001560000000,0.000
1724058001570000000,0.000
1724058001580000000,0.000
1724058001590000000,0.000
1724058001600000000,0.000
1724058001610000000,0.194
1724058001620000000,0.231
1724058001630000000,0.000
1724058001640000000,0.210
1724058001650000000,0.000
1724058001660000000,0.000
1724058001670000000,0.000
1724058001680000000,0.000
1724058001690000000,0.016
1724058001700000000,0.032
1724058001710000000,0.078
1724058001720000000,0.188
1724058001730000000,0.000
1724058001740000000,0.000
1724058001750000000,0.025
1724058001760000000,0.409
1724058001770000000,0.000
1724058001780000000,0.000
1724058001790000000,0.000
1724058001800000000,0.000
1724058001810000000,0.000
1724058001820000000,0.000
1724058001830000000,0.053
1724058001840000000,0.045
1724058001850000000,0.000
1724058001860000000,0.038
1724058001870000000,0.447
1724058001880000000,0.000
1724058001890000000,0.000
1724058001900000000,0.161
1724058001910000000,0.000
1724058001920000000,0.000
1724058001930000000,0.003
1724058001940000000,0.017
1724058001950000000,0.000
1724058001960000000,0.000
1724058001970000000,0.000
1724058001980000000,0.042
1724058001990000000,0.000
1724058002000000000,0.000
1724058002009999999,0.434
1724058002020000000,0.000
1724058002029999999,0.200
1724058002040000000,0.823
1724058002049999999,0.000
1724058002060000000,0.118
1724058002069999999,0.925
1724058002080000000,0.139
1724058002089999999,0.000
1724058002100000000,0.000
1724058002109999999,0.061
1724058002120000000,0.000
1724058002130000000,0.471
1724058002140000000,0.000
1724058002150000000,0.803
1724058002160000000,0.197
1724058002170000000,0.000
1724058002180000000,0.000
1724058002190000000,0.339
1724058002200000000,0.553
1724058002210000000,0.000
1724058002220000000,1.140
1724058002230000000,0.452
1724058002240000000,0.172
1724058002250000000,0.874
1724058002260000000,0.510
1724058002270000000,0.588
1724058002280000000,0.574
1724058002290000000,0.807
1724058002300000000,0.000
1724058002310000000,0.708
1724058002320000000,0.000
1724058002330000000,0.382
1724058002340000000,0.000
1724058002350000000,0.794
1724058002360000000,0.216
1724058002370000000,0.000
1724058002380000000,0.126
1724058002390000000,0.893
1724058002400000000,0.000
1724058002410000000,0.149
1724058002420000000,0.187
1724058002430000000,0.272
1724058002440000000,0.725
1724058002450000000,0.070
1724058002460000000,0.831
1724058002470000000,0.100
1724058002480000000,0.144
1724058002490000000,0.850
1724058002500000000,0.111
1724058002510000000,0.540
1724058002520000000,0.369
1724058002530000000,0.460
1724058002540000000,1.298
1724058002550000000,1.111
1724058002560000000,0.281
1724058002570000000,0.824
1724058002580000000,0.542
1724058002590000000,0.699
1724058002600000000,1.009
1724058002610000000,0.582
1724058002620000000,0.244
1724058002630000000,0.503
1724058002640000000,0.894
1724058002650000000,1.060
1724058002660000000,1.224
1724058002670000000,0.240
1724058002680000000,0.206
1724058002690000000,1.155
1724058002700000000,1.062
1724058002710000000,0.942
1724058002720000000,1.074
1724058002730000000,1.117
1724058002740000000,0.929
1724058002750000000,0.330
1724058002760000000,1.445
1724058002770000000,0.247
1724058002780000000,0.841
1724058002790000000,0.608
1724058002800000000,0.716
1724058002810000000,1.405
1724058002820000000,1.358
1724058002830000000,1.368
1724058002840000000,1.316
1724058002850000000,0.137
1724058002860000000,0.895
1724058002870000000,1.233
1724058002880000000,0.680
1724058002890000000,0.999
1724058002900000000,0.869
1724058002910000000,1.010
1724058002920000000,1.391
1724058002930000000,1.325
1724058002940000000,1.261
1724058002950000000,0.630
1724058002960000000,1.021
1724058002970000000,0.671
1724058002980000000,0.926
1724058002990000000,0.915
1724058003000000000,0.841
1724058003010000000,1.251
1724058003020000000,1.524
1724058003030000000,1.105
1724058003040000000,1.157
1724058003050000000,1.113
1724058003060000000,0.952
1724058003070000000,0.634
1724058003080000000,1.708
1724058003090000000,1.190
1724058003100000000,1.590
1724058003110000000,1.476
1724058003120000000,0.600
1724058003130000000,1.527
1724058003140000000,0.388
1724058003150000000,1.071
1724058003160000000,1.232
1724058003170000000,1.112
1724058003180000000,0.776
1724058003190000000,1.072
1724058003200000000,1.178
1724058003210000000,1.122
1724058003220000000,0.969
1724058003230000000,1.455
1724058003240000000,1.665
1724058003250000000,1.360
1724058003260000000,0.385
1724058003270000000,1.350
1724058003280000000,0.998
1724058003290000000,1.502
1724058003300000000,0.577
1724058003310000000,1.588
1724058003320000000,1.376
1724058003330000000,1.106
1724058003340000000,1.058
1724058003350000000,1.776
1724058003360000000,0.836
1724058003370000000,1.258
1724058003380000000,1.294
1724058003390000000,0.840
1724058003400000000,1.884
1724058003410000000,0.583
1724058003420000000,1.219
1724058003430000000,2.108
1724058003440000000,1.485
1724058003450000000,0.828
1724058003460000000,0.924
1724058003470000000,0.332
1724058003480000000,1.648
1724058003490000000,1.814
1724058003500000000,1.414
1724058003510000000,1.656
1724058003520000000,1.104
1724058003530000000,1.607
1724058003540000000,1.200
1724058003550000000,1.252
1724058003560000000,1.862
1724058003570000000,1.788
1724058003580000000,0.474
1724058003590000000,0.806
1724058003600000000,1.173
1724058003610000000,1.719
1724058003620000000,0.996
1724058003630000000,1.884
1724058003640000000,1.086
1724058003650000000,1.463
1724058003660000000,1.535
1724058003670000000,0.949
1724058003680000000,1.155
1724058003690000000,1.355
1724058003700000000,1.543
1724058003710000000,0.681
1724058003720000000,1.087
1724058003730000000,1.197
1724058003740000000,1.266
1724058003750000000,0.598
1724058003760000000,1.577
1724058003770000000,1.347
1724058003780000000,1.111
1724058003790000000,1.689
1724058003800000000,0.917
1724058003810000000,1.108
1724058003820000000,0.969
1724058003830000000,0.511
1724058003840000000,1.429
1724058003850000000,1.118
1724058003860000000,0.565
1724058003870000000,1.957
1724058003880000000,1.549
1724058003890000000,1.150
1724058003900000000,1.435
1724058003910000000,0.613
1724058003920000000,1.087
1724058003930000000,0.910
1724058003940000000,1.325
1724058003950000000,1.720
1724058003960000000,1.149
1724058003970000000,1.517
1724058003980000000,1.423
1724058003990000000,1.080
1724058004000000000,1.439
1724058004010000000,0.817
1724058004019999999,1.654
1724058004030000000,0.749
1724058004040000000,1.133
1724058004050000000,1.226
1724058004059999999,1.618
1724058004070000000,1.259
1724058004080000000,2.178
1724058004090000000,0.917
1724058004099999999,1.069
1724058004110000000,1.207
1724058004120000000,1.369
1724058004130000000,1.211
1724058004139999999,1.901
1724058004150000000,1.638
1724058004160000000,1.735
1724058004170000000,0.873
1724058004179999999,1.988
1724058004190000000,1.734
1724058004200000000,1.356
1724058004210000000,1.360
1724058004219999999,1.563
1724058004230000000,1.508
1724058004240000000,1.004
1724058004250000000,1.399
1724058004260000000,1.295
1724058004269999999,1.947
1724058004280000000,1.894
1724058004290000000,1.748
1724058004300000000,1.368
1724058004310000000,1.622
1724058004320000000,1.331
1724058004330000000,1.531
1724058004340000000,1.335
1724058004350000000,0.895
1724058004360000000,1.968
1724058004370000000,1.921
1724058004380000000,1.139
1724058004390000000,1.592
1724058004400000000,1.292
1724058004410000000,1.691
1724058004420000000,1.421
1724058004430000000,0.900
1724058004440000000,1.090
1724058004450000000,1.653
1724058004460000000,1.585
1724058004470000000,1.469
1724058004480000000,1.809
1724058004490000000,1.611
1724058004500000000,2.020
1724058004510000000,1.266
1724058004520000000,0.763
1724058004530000000,2.024
1724058004540000000,1.614
1724058004550000000,0.919
1724058004560000000,2.406
1724058004570000000,1.891
1724058004580000000,1.379
1724058004590000000,1.440
1724058004600000000,2.234
1724058004610000000,1.828
1724058004620000000,2.065
1724058004630000000,1.039
1724058004640000000,1.737
1724058004650000000,1.690
1724058004660000000,1.687
1724058004670000000,1.135
1724058004680000000,1.391
1724058004690000000,1.792
1724058004700000000,1.906
1724058004710000000,1.728
1724058004720000000,1.435
1724058004730000000,2.314
1724058004740000000,2.276
1724058004750000000,2.286
1724058004760000000,1.876
1724058004770000000,1.783
1724058004780000000,1.720
1724058004790000000,1.898
1724058004800000000,1.795
1724058004810000000,1.243
1724058004820000000,1.122
1724058004830000000,1.783
1724058004840000000,2.312
1724058004850000000,1.651
1724058004860000000,1.918
1724058004870000000,2.104
1724058004880000000,1.668
1724058004890000000,2.077
1724058004900000000,2.174
1724058004910000000,0.842
1724058004920000000,1.888
1724058004930000000,1.361
1724058004940000000,2.762
1724058004950000000,2.350
1724058004960000000,1.916
1724058004970000000,1.919
1724058004980000000,2.743
1724058004990000000,2.264
1724058005000000000,2.047
1724058005010000000,1.882
1724058005020000000,2.327
1724058005030000000,2.067
1724058005040000000,1.773
1724058005050000000,1.903
1724058005060000000,2.461
1724058005070000000,1.539
1724058005080000000,1.700
1724058005090000000,2.129
1724058005100000000,1.951
1724058005110000000,1.554
1724058005120000000,1.848
1724058005130000000,2.705
1724058005140000000,1.596
1724058005150000000,2.639
1724058005160000000,1.584
1724058005170000000,2.436
1724058005180000000,1.754
1724058005190000000,2.109
1724058005200000000,1.845
1724058005210000000,1.975
1724058005220000000,2.879
1724058005230000000,1.565
1724058005240000000,1.950
1724058005250000000,1.816
1724058005260000000,2.275
1724058005270000000,2.001
1724058005280000000,2.967
1724058005290000000,2.308
1724058005300000000,1.920
1724058005310000000,1.944
1724058005320000000,2.195
1724058005330000000,2.233
1724058005340000000,2.320
1724058005350000000,2.118
1724058005360000000,1.482
1724058005370000000,1.868
1724058005380000000,1.678
1724058005390000000,3.024
1724058005400000000,2.077
1724058005410000000,2.665
1724058005420000000,2.116
1724058005430000000,2.495
1724058005440000000,2.994
1724058005450000000,2.763
1724058005460000000,1.808
1724058005470000000,2.369
1724058005480000000,2.096
1724058005490000000,2.646
1724058005500000000,1.993
1724058005510000000,2.387
1724058005520000000,2.417
1724058005530000000,1.907
1724058005540000000,2.335
1724058005550000000,3.038
1724058005560000000,2.149
1724058005570000000,2.676
1724058005580000000,2.953
1724058005590000000,2.279
1724058005600000000,3.135
1724058005610000000,2.224
1724058005620000000,2.453
1724058005630000000,2.133
1724058005640000000,2.231
1724058005650000000,2.885
1724058005660000000,2.470
1724058005670000000,2.658
1724058005680000000,1.881
1724058005690000000,2.402
1724058005700000000,2.499
1724058005710000000,3.284
1724058005720000000,2.827
1724058005730000000,2.991
1724058005740000000,2.644
1724058005750000000,1.526
1724058005760000000,3.162
1724058005770000000,3.066
1724058005780000000,2.275
1724058005790000000,2.786
1724058005800000000,2.920
1724058005810000000,2.672
1724058005820000000,2.689
1724058005830000000,3.037
1724058005840000000,2.009
1724058005850000000,2.309
1724058005860000000,2.901
1724058005870000000,3.128
1724058005880000000,2.723
1724058005890000000,2.659
1724058005900000000,2.554
1724058005910000000,3.432
1724058005920000000,2.778
1724058005930000000,2.967
1724058005940000000,3.013
1724058005950000000,2.918
1724058005960000000,1.946
1724058005970000000,2.382
1724058005980000000,1.851
1724058005990000000,3.523
1724058006000000000,2.811
1724058006010000000,2.853
1724058006020000000,2.827
1724058006030000000,2.724
1724058006040000000,2.984
1724058006050000000,2.654
1724058006060000000,2.943
1724058006070000000,2.922
1724058006080000000,2.877
1724058006090000000,2.578
1724058006100000000,2.644
1724058006110000000,2.785
1724058006120000000,3.032
1724058006130000000,2.799
1724058006140000000,2.205
1724058006150000000,2.963
1724058006160000000,2.929
1724058006170000000,2.683
1724058006180000000,3.150
1724058006190000000,3.682
1724058006200000000,3.097
1724058006210000000,2.776
1724058006220000000,2.896
1724058006230000000,2.234
1724058006240000000,2.814
1724058006250000000,3.184
1724058006260000000,3.908
1724058006270000000,3.189
1724058006280000000,2.554
1724058006290000000,2.778
1724058006300000000,2.657
1724058006310000000,3.039
1724058006320000000,3.181
1724058006330000000,2.949
1724058006340000000,2.374
1724058006350000000,2.904
1724058006360000000,3.309
1724058006370000000,2.909
1724058006380000000,3.039
1724058006390000000,3.387
1724058006400000000,3.072
1724058006410000000,2.424
1724058006420000000,2.826
1724058006430000000,3.915
1724058006440000000,2.677
1724058006450000000,3.024
1724058006460000000,3.237
1724058006470000000,3.696
1724058006480000000,3.227
1724058006490000000,3.060
1724058006500000000,2.917
1724058006510000000,3.247
1724058006520000000,3.690
1724058006530000000,3.070
1724058006540000000,3.041
1724058006550000000,2.964
1724058006560000000,3.067
1724058006570000000,3.055
1724058006580000000,3.203
1724058006590000000,3.448
1724058006600000000,3.703
1724058006610000000,3.105
1724058006620000000,4.136
1724058006630000000,3.664
1724058006640000000,3.312
1724058006650000000,2.898
1724058006660000000,2.845
1724058006670000000,2.343
1724058006680000000,3.141
1724058006690000000,3.514
1724058006700000000,3.676
1724058006710000000,3.183
1724058006720000000,2.929
1724058006730000000,3.360
1724058006740000000,4.150
1724058006750000000,3.690
1724058006760000000,3.523
1724058006770000000,2.865
1724058006780000000,3.235
1724058006790000000,3.021
1724058006800000000,3.250
1724058006810000000,3.438
1724058006820000000,2.658
1724058006830000000,3.476
1724058006840000000,3.292
1724058006850000000,2.930
1724058006860000000,3.240
1724058006870000000,3.426
1724058006880000000,3.019
1724058006890000000,3.483
1724058006900000000,2.843
1724058006910000000,3.412
1724058006920000000,3.546
1724058006930000000,2.134
1724058006940000000,2.874
1724058006950000000,3.240
1724058006960000000,3.494
1724058006970000000,3.144
1724058006980000000,2.970
1724058006990000000,2.756
1724058007000000000,3.694
1724058007010000000,3.772
1724058007020000000,3.938
1724058007030000000,2.637
1724058007040000000,2.600
1724058007050000000,2.382
1724058007060000000,3.298
1724058007070000000,3.290
1724058007080000000,3.376
1724058007090000000,3.346
1724058007100000000,3.339
1724058007110000000,2.937
1724058007120000000,3.080
1724058007130000000,4.432
1724058007140000000,3.829
1724058007150000000,3.235
1724058007160000000,3.598
1724058007170000000,3.085
1724058007180000000,3.226
1724058007190000000,3.636
1724058007200000000,2.709
1724058007210000000,3.087
1724058007220000000,3.787
1724058007230000000,3.273
1724058007240000000,3.134
1724058007250000000,3.460
1724058007260000000,3.276
1724058007270000000,3.341
1724058007280000000,3.275
1724058007290000000,3.436
1724058007300000000,3.831
1724058007310000000,3.239
1724058007320000000,3.221
1724058007330000000,3.069
1724058007340000000,3.733
1724058007350000000,2.816
1724058007360000000,3.388
1724058007370000000,3.699
1724058007380000000,3.317
1724058007390000000,3.254
1724058007400000000,3.250
1724058007410000000,2.918
1724058007420000000,3.476
1724058007430000000,3.213
1724058007440000000,3.146
1724058007450000000,3.257
1724058007460000000,3.315
1724058007470000000,3.090
1724058007480000000,2.786
1724058007490000000,3.407
1724058007500000000,3.075
1724058007510000000,3.272
1724058007520000000,3.091
1724058007530000000,3.436
1724058007540000000,3.380
1724058007550000000,2.604
1724058007560000000,3.527
1724058007570000000,3.497
1724058007580000000,2.888
1724058007590000000,3.778
1724058007600000000,3.638
1724058007610000000,2.771
1724058007620000000,3.136
1724058007630000000,3.541
1724058007640000000,3.480
1724058007650000000,3.975
1724058007660000000,3.180
1724058007670000000,3.229
1724058007680000000,3.560
1724058007690000000,3.439
1724058007700000000,3.636
1724058007710000000,2.885
1724058007720000000,3.591
1724058007730000000,3.032
1724058007740000000,2.696
1724058007750000000,3.602
1724058007760000000,3.473
1724058007770000000,3.473
1724058007780000000,3.812
1724058007790000000,2.214
1724058007800000000,4.414
1724058007810000000,3.410
1724058007820000000,3.348
1724058007830000000,3.725
1724058007840000000,3.586
1724058007850000000,3.551
1724058007860000000,3.987
1724058007870000000,3.817
1724058007880000000,3.434
1724058007890000000,3.329
1724058007900000000,3.845
1724058007910000000,3.187
1724058007920000000,3.569
1724058007930000000,3.301
1724058007940000000,4.152
1724058007950000000,3.330
1724058007960000000,3.552
1724058007970000000,3.508
1724058007980000000,3.361
1724058007990000000,2.899
1724058008000000000,3.716
1724058008010000000,3.673
1724058008020000000,3.773
1724058008029999999,3.078
1724058008039999999,3.168
1724058008050000000,3.702
1724058008060000000,3.686
1724058008070000000,2.978
1724058008080000000,3.708
1724058008090000000,3.751
1724058008100000000,4.000
1724058008109999999,3.889
1724058008119999999,3.086
1724058008130000000,3.473
1724058008140000000,3.114
1724058008150000000,2.832
1724058008160000000,3.855
1724058008170000000,3.074
1724058008180000000,3.332
1724058008189999999,3.483
1724058008199999999,3.558
1724058008210000000,3.023
1724058008220000000,2.850
1724058008230000000,3.293
1724058008240000000,3.721
1724058008250000000,3.215
1724058008260000000,3.353
1724058008270000000,3.061
1724058008279999999,4.137
1724058008289999999,2.731
1724058008300000000,3.808
1724058008310000000,2.947
1724058008320000000,3.397
1724058008330000000,3.451
1724058008340000000,2.478
1724058008350000000,2.825
1724058008359999999,4.233
1724058008369999999,3.531
1724058008380000000,4.686
1724058008390000000,3.470
1724058008400000000,2.805
1724058008410000000,3.950
1724058008420000000,3.291
1724058008430000000,3.196
1724058008439999999,3.199
1724058008449999999,3.586
1724058008460000000,3.030
1724058008470000000,3.259
1724058008480000000,3.711
1724058008490000000,3.534
1724058008500000000,2.534
1724058008510000000,3.573
1724058008520000000,3.170
1724058008529999999,3.239
1724058008539999999,3.624
1724058008550000000,3.707
1724058008560000000,3.666
1724058008570000000,3.167
1724058008580000000,3.849
1724058008590000000,3.398
1724058008600000000,3.886
1724058008610000000,3.651
1724058008620000000,3.439
1724058008630000000,3.543
1724058008640000000,3.223
1724058008650000000,3.513
1724058008660000000,3.224
1724058008670000000,3.361
1724058008680000000,3.224
1724058008690000000,3.678
1724058008700000000,3.680
1724058008710000000,3.230
1724058008720000000,3.478
1724058008730000000,3.504
1724058008740000000,3.974
1724058008750000000,3.335
1724058008760000000,3.882
1724058008770000000,3.670
1724058008780000000,3.086
1724058008790000000,3.045
1724058008800000000,2.955
1724058008810000000,3.675
1724058008820000000,3.232
1724058008830000000,3.581
1724058008840000000,3.603
1724058008850000000,3.300
1724058008860000000,4.285
1724058008870000000,3.404
1724058008880000000,3.622
1724058008890000000,2.658
1724058008900000000,2.685
1724058008910000000,3.638
1724058008920000000,3.905
1724058008930000000,4.369
1724058008940000000,3.497
1724058008950000000,3.670
1724058008960000000,3.119
1724058008970000000,3.134
1724058008980000000,3.466
1724058008990000000,3.215
1724058009000000000,4.102
1724058009010000000,3.398
1724058009020000000,3.414
1724058009030000000,3.347
1724058009040000000,3.201
1724058009050000000,3.623
1724058009060000000,3.684
1724058009070000000,3.993
1724058009080000000,3.630
1724058009090000000,3.111
1724058009100000000,3.597
1724058009110000000,3.337
1724058009120000000,4.006
1724058009130000000,3.658
1724058009140000000,4.035
1724058009150000000,3.479
1724058009160000000,3.861
1724058009170000000,3.775
1724058009180000000,3.196
1724058009190000000,3.265
1724058009200000000,4.112
1724058009210000000,3.765
1724058009220000000,2.816
1724058009230000000,3.460
1724058009240000000,3.689
1724058009250000000,3.439
1724058009260000000,3.236
1724058009270000000,4.021
1724058009280000000,3.457
1724058009290000000,3.490
1724058009300000000,3.366
1724058009310000000,4.339
1724058009320000000,4.020
1724058009330000000,3.662
1724058009340000000,3.954
1724058009350000000,3.912
1724058009360000000,3.157
1724058009370000000,3.522
1724058009380000000,3.938
1724058009390000000,3.185
1724058009400000000,3.622
1724058009410000000,3.330
1724058009420000000,3.000
1724058009430000000,2.869
1724058009440000000,3.723
1724058009450000000,3.989
1724058009460000000,3.028
1724058009470000000,3.496
1724058009480000000,3.612
1724058009490000000,3.124
1724058009500000000,4.678
1724058009510000000,2.828
1724058009520000000,3.048
1724058009530000000,3.658
1724058009540000000,3.989
1724058009550000000,3.506
1724058009560000000,3.443
1724058009570000000,2.921
1724058009580000000,4.289
1724058009590000000,3.711
1724058009600000000,3.183
1724058009610000000,3.390
1724058009620000000,3.001
1724058009630000000,3.175
1724058009640000000,2.942
1724058009650000000,3.533
1724058009660000000,3.033
1724058009670000000,3.937
1724058009680000000,3.802
1724058009690000000,3.451
1724058009700000000,3.579
1724058009710000000,3.446
1724058009720000000,3.320
1724058009730000000,4.164
1724058009740000000,3.918
1724058009750000000,3.411
1724058009760000000,3.895
1724058009770000000,2.913
1724058009780000000,3.323
1724058009790000000,4.134
1724058009800000000,3.782
1724058009810000000,3.907
1724058009820000000,3.250
1724058009830000000,3.677
1724058009840000000,3.218
1724058009850000000,3.131
1724058009860000000,3.376
1724058009870000000,3.825
1724058009880000000,3.030
1724058009890000000,3.609
1724058009900000000,3.745
1724058009910000000,3.300
1724058009920000000,3.898
1724058009930000000,4.076
1724058009940000000,3.519
1724058009950000000,2.887
1724058009960000000,4.019
1724058009970000000,3.403
1724058009980000000,2.763
1724058009990000000,3.936
1724058010000000000,3.122
1724058010010000000,3.385
1724058010020000000,3.641
1724058010030000000,2.935
1724058010040000000,4.052
1724058010050000000,3.118
1724058010060000000,3.228
1724058010070000000,4.119
1724058010080000000,3.220
1724058010090000000,3.488
1724058010100000000,3.147
1724058010110000000,3.323
1724058010120000000,3.455
1724058010130000000,3.015
1724058010140000000,3.588
1724058010150000000,3.203
1724058010160000000,2.972
1724058010170000000,3.711
1724058010180000000,3.656
1724058010190000000,3.635
1724058010200000000,3.810
1724058010210000000,3.423
1724058010220000000,3.713
1724058010230000000,2.675
1724058010240000000,4.021
1724058010250000000,3.955
1724058010260000000,3.188
1724058010270000000,3.607
1724058010280000000,2.761
1724058010290000000,3.965
1724058010300000000,3.741
1724058010310000000,3.570
1724058010320000000,3.628
1724058010330000000,3.875
1724058010340000000,3.477
1724058010350000000,3.232
1724058010360000000,3.710
1724058010370000000,3.500
1724058010380000000,3.381
1724058010390000000,3.216
1724058010400000000,3.574
1724058010410000000,3.727
1724058010420000000,3.315
1724058010430000000,3.185
1724058010440000000,3.296
1724058010450000000,4.775
1724058010460000000,4.006
1724058010470000000,2.957
1724058010480000000,3.705
1724058010490000000,3.390
1724058010500000000,2.921
1724058010510000000,3.757
1724058010520000000,4.165
1724058010530000000,3.802
1724058010540000000,3.210
1724058010550000000,3.227
1724058010560000000,3.917
1724058010570000000,3.341
1724058010580000000,2.849
1724058010590000000,3.762
1724058010600000000,3.527
1724058010610000000,3.176
1724058010620000000,3.187
1724058010630000000,2.898
1724058010640000000,3.758
1724058010650000000,3.279
1724058010660000000,3.537
1724058010670000000,3.810
1724058010680000000,3.348
1724058010690000000,3.551
1724058010700000000,4.034
1724058010710000000,3.417
1724058010720000000,2.665
1724058010730000000,2.611
1724058010740000000,3.625
1724058010750000000,3.300
1724058010760000000,3.797
1724058010770000000,3.123
1724058010780000000,3.552
1724058010790000000,2.771
1724058010800000000,3.878
1724058010810000000,3.933
1724058010820000000,3.451
1724058010830000000,3.942
1724058010840000000,2.567
1724058010850000000,3.442
1724058010860000000,3.271
1724058010870000000,3.799
1724058010880000000,3.787
1724058010890000000,3.454
1724058010900000000,3.548
1724058010910000000,3.478
1724058010920000000,3.202
1724058010930000000,2.864
1724058010940000000,3.618
1724058010950000000,3.617
1724058010960000000,3.488
1724058010970000000,3.846
1724058010980000000,3.040
1724058010990000000,3.606
1724058011000000000,3.987
1724058011010000000,4.123
1724058011020000000,3.789
1724058011030000000,3.409
1724058011040000000,3.604
1724058011050000000,4.265
1724058011060000000,3.771
1724058011070000000,2.714
1724058011080000000,4.148
1724058011090000000,3.567
1724058011100000000,3.798
1724058011110000000,3.075
1724058011120000000,3.923
1724058011130000000,3.479
1724058011140000000,3.230
1724058011150000000,3.400
1724058011160000000,3.420
1724058011170000000,2.949
1724058011180000000,2.904
1724058011190000000,2.968
1724058011200000000,3.572
1724058011210000000,3.294
1724058011220000000,2.968
1724058011230000000,3.458
1724058011240000000,3.488
1724058011250000000,3.867
1724058011260000000,3.236
1724058011270000000,4.142
1724058011280000000,3.938
1724058011290000000,3.571
1724058011300000000,2.996
1724058011310000000,4.134
1724058011320000000,3.309
1724058011330000000,3.305
1724058011340000000,3.059
1724058011350000000,4.173
1724058011360000000,3.923
1724058011370000000,2.696
1724058011380000000,3.382
1724058011390000000,3.311
1724058011400000000,3.203
1724058011410000000,2.962
1724058011420000000,3.864
1724058011430000000,3.971
1724058011440000000,3.156
1724058011450000000,3.660
1724058011460000000,3.298
1724058011470000000,3.465
1724058011480000000,3.497
1724058011490000000,3.019
1724058011500000000,3.842
1724058011510000000,3.441
1724058011520000000,3.136
1724058011530000000,3.559
1724058011540000000,3.000
1724058011550000000,3.149
1724058011560000000,3.294
1724058011570000000,3.110
1724058011580000000,2.997
1724058011590000000,3.001
1724058011600000000,3.180
1724058011610000000,3.293
1724058011620000000,3.516
1724058011630000000,3.411
