timestamp_ns,value_kg/s
1723798802220000000,0.480
1723798802230000000,0.450
1723798802240000000,0.432
1723798802250000000,0.469
1723798802260000000,0.523
1723798802270000000,0.647
1723798802280000000,0.528
1723798802290000000,0.568
1723798802300000000,0.570
1723798802310000000,0.551
1723798802320000000,0.617
1723798802330000000,0.587
1723798802340000000,0.660
1723798802350000000,0.700
1723798802360000000,0.709
1723798802370000000,0.771
1723798802380000000,0.749
1723798802390000000,0.865
1723798802400000000,0.726
1723798802410000000,0.881
1723798802420000000,0.891
1723798802430000000,0.982
1723798802440000000,0.937
1723798802450000000,0.947
1723798802460000000,0.853
1723798802470000000,0.920
1723798802480000000,1.023
1723798802490000000,1.012
1723798802500000000,1.064
1723798802510000000,1.030
1723798802520000000,0.959
1723798802530000000,1.136
1723798802540000000,1.108
1723798802550000000,1.112
1723798802560000000,1.272
1723798802570000000,1.103
1723798802580000000,1.177
1723798802590000000,1.223
1723798802600000000,1.211
1723798802610000000,1.239
1723798802620000000,1.326
1723798802630000000,1.293
1723798802640000000,1.314
1723798802650000000,1.277
1723798802660000000,1.328
1723798802670000000,1.265
1723798802680000000,1.380
1723798802690000000,1.401
1723798802700000000,1.450
1723798802710000000,1.522
1723798802720000000,1.412
1723798802730000000,1.440
1723798802740000000,1.558
1723798802750000000,1.484
1723798802760000000,1.546
1723798802770000000,1.625
1723798802780000000,1.605
1723798802790000000,1.620
1723798802800000000,1.535
1723798802810000000,1.643
1723798802820000000,1.698
1723798802830000000,1.733
1723798802840000000,1.627
1723798802850000000,1.739
1723798802860000000,1.757
1723798802870000000,1.754
1723798802880000000,1.890
1723798802890000000,1.795
1723798802900000000,1.972
1723798802910000000,1.813
1723798802920000000,1.918
1723798802930000000,1.933
1723798802940000000,1.923
1723798802950000000,1.872
1723798802960000000,1.990
1723798802970000000,1.955
1723798802980000000,1.948
1723798802990000000,2.058
1723798803000000000,2.157
1723798803010000000,2.217
1723798803020000000,2.187
1723798803030000000,2.086
1723798803040000000,2.220
1723798803050000000,2.259
1723798803060000000,2.324
1723798803070000000,2.313
1723798803080000000,2.215
1723798803090000000,2.256
1723798803100000000,2.294
1723798803110000000,2.386
1723798803120000000,2.189
1723798803130000000,2.189
1723798803140000000,2.426
1723798803150000000,2.146
1723798803160000000,2.349
1723798803170000000,2.241
1723798803180000000,2.348
1723798803190000000,2.338
1723798803200000000,2.215
1723798803210000000,2.278
1723798803220000000,2.327
1723798803230000000,2.350
1723798803240000000,2.255
1723798803250000000,2.242
1723798803260000000,2.267
1723798803270000000,2.293
1723798803280000000,2.319
1723798803290000000,2.291
1723798803300000000,2.419
1723798803310000000,2.377
1723798803320000000,2.381
1723798803330000000,2.309
1723798803340000000,2.331
1723798803350000000,2.326
1723798803360000000,2.393
1723798803370000000,2.390
1723798803380000000,2.418
1723798803390000000,2.348
1723798803400000000,2.361
1723798803410000000,2.426
1723798803420000000,2.348
1723798803430000000,2.309
1723798803440000000,2.389
1723798803450000000,2.380
1723798803460000000,2.424
1723798803470000000,2.344
1723798803480000000,2.399
1723798803490000000,2.385
1723798803500000000,2.426
1723798803510000000,2.412
1723798803520000000,2.379
1723798803530000000,2.375
1723798803540000000,2.415
1723798803550000000,2.419
1723798803560000000,2.408
1723798803570000000,2.471
1723798803580000000,2.373
1723798803590000000,2.421
1723798803600000000,2.501
1723798803610000000,2.466
1723798803620000000,2.542
1723798803630000000,2.517
1723798803640000000,2.426
1723798803650000000,2.426
1723798803660000000,2.458
1723798803670000000,2.478
1723798803680000000,2.603
1723798803690000000,2.401
1723798803700000000,2.461
1723798803710000000,2.406
1723798803720000000,2.511
1723798803730000000,2.540
1723798803740000000,2.479
1723798803750000000,2.524
1723798803760000000,2.548
1723798803770000000,2.490
1723798803780000000,2.444
1723798803790000000,2.493
1723798803800000000,2.586
1723798803810000000,2.551
1723798803820000000,2.515
1723798803830000000,2.623
1723798803840000000,2.573
1723798803850000000,2.605
1723798803860000000,2.637
1723798803870000000,2.519
1723798803880000000,2.648
1723798803890000000,2.581
1723798803900000000,2.639
1723798803910000000,2.550
1723798803920000000,2.595
1723798803930000000,2.565
1723798803940000000,2.653
1723798803950000000,2.628
1723798803960000000,2.638
1723798803970000000,2.594
1723798803980000000,2.612
1723798803990000000,2.703
1723798804000000000,2.670
1723798804010000000,2.695
1723798804019999999,2.614
1723798804030000000,2.742
1723798804040000000,2.793
1723798804050000000,2.767
1723798804059999999,2.735
1723798804070000000,2.750
1723798804080000000,2.660
1723798804090000000,2.796
1723798804099999999,2.786
1723798804110000000,2.786
1723798804120000000,2.699
1723798804130000000,2.805
1723798804139999999,2.775
1723798804150000000,2.844
1723798804160000000,2.824
1723798804170000000,2.783
1723798804179999999,2.848
1723798804190000000,2.764
1723798804200000000,2.902
1723798804210000000,2.879
1723798804219999999,2.881
1723798804230000000,2.872
1723798804240000000,2.915
1723798804250000000,2.868
1723798804260000000,2.888
1723798804269999999,2.900
1723798804280000000,2.846
1723798804290000000,2.886
1723798804300000000,2.955
1723798804310000000,2.967
1723798804320000000,2.890
1723798804330000000,2.899
1723798804340000000,2.948
1723798804350000000,2.969
1723798804360000000,2.938
1723798804370000000,2.952
1723798804380000000,2.992
1723798804390000000,2.983
1723798804400000000,2.964
1723798804410000000,3.032
1723798804420000000,3.070
1723798804430000000,3.049
1723798804440000000,3.054
1723798804450000000,3.113
1723798804460000000,3.105
1723798804470000000,3.198
1723798804480000000,3.083
1723798804490000000,3.092
1723798804500000000,3.099
1723798804510000000,3.106
1723798804520000000,3.176
1723798804530000000,3.192
1723798804540000000,3.194
1723798804550000000,3.175
1723798804560000000,3.196
1723798804570000000,3.164
1723798804580000000,3.307
1723798804590000000,3.291
1723798804600000000,3.334
1723798804610000000,3.336
1723798804620000000,3.299
1723798804630000000,3.343
1723798804640000000,3.302
1723798804650000000,3.321
1723798804660000000,3.265
1723798804670000000,3.295
1723798804680000000,3.362
1723798804690000000,3.397
1723798804700000000,3.341
1723798804710000000,3.397
1723798804720000000,3.345
1723798804730000000,3.465
1723798804740000000,3.401
1723798804750000000,3.550
1723798804760000000,3.494
1723798804770000000,3.462
1723798804780000000,3.459
1723798804790000000,3.536
1723798804800000000,3.435
1723798804810000000,3.529
1723798804820000000,3.505
1723798804830000000,3.484
1723798804840000000,3.605
1723798804850000000,3.483
1723798804860000000,3.587
1723798804870000000,3.562
1723798804880000000,3.570
1723798804890000000,3.633
1723798804900000000,3.656
1723798804910000000,3.587
1723798804920000000,3.754
1723798804930000000,3.692
1723798804940000000,3.753
1723798804950000000,3.707
1723798804960000000,3.845
1723798804970000000,3.738
1723798804980000000,3.736
1723798804990000000,3.792
1723798805000000000,3.773
1723798805010000000,3.782
1723798805020000000,3.835
1723798805030000000,3.809
1723798805040000000,3.838
1723798805050000000,3.852
1723798805060000000,3.841
1723798805070000000,3.861
1723798805080000000,3.923
1723798805090000000,3.926
1723798805100000000,3.838
1723798805110000000,3.957
1723798805120000000,3.997
1723798805130000000,3.966
1723798805140000000,3.977
1723798805150000000,4.152
1723798805160000000,4.061
1723798805170000000,4.103
1723798805180000000,4.129
1723798805190000000,4.060
1723798805200000000,4.059
1723798805210000000,4.117
1723798805220000000,4.155
1723798805230000000,4.163
1723798805240000000,4.169
1723798805250000000,4.225
1723798805260000000,4.153
1723798805270000000,4.258
1723798805280000000,4.283
1723798805290000000,4.191
1723798805300000000,4.304
1723798805310000000,4.309
1723798805320000000,4.377
1723798805330000000,4.255
1723798805340000000,4.215
1723798805350000000,4.215
1723798805360000000,4.290
1723798805370000000,4.409
1723798805380000000,4.376
1723798805390000000,4.559
1723798805400000000,4.360
1723798805410000000,4.373
1723798805420000000,4.453
1723798805430000000,4.463
1723798805440000000,4.485
1723798805450000000,4.462
1723798805460000000,4.526
1723798805470000000,4.527
1723798805480000000,4.582
1723798805490000000,4.547
1723798805500000000,4.578
1723798805510000000,4.614
1723798805520000000,4.553
1723798805530000000,4.684
1723798805540000000,4.626
1723798805550000000,4.733
1723798805560000000,4.692
1723798805570000000,4.767
1723798805580000000,4.711
1723798805590000000,4.692
1723798805600000000,4.729
1723798805610000000,4.689
1723798805620000000,4.785
1723798805630000000,4.703
1723798805640000000,4.767
1723798805650000000,4.795
1723798805660000000,4.840
1723798805670000000,4.818
1723798805680000000,4.845
1723798805690000000,4.879
1723798805700000000,4.922
1723798805710000000,4.817
1723798805720000000,4.903
1723798805730000000,4.962
1723798805740000000,4.909
1723798805750000000,5.001
1723798805760000000,5.013
1723798805770000000,5.020
1723798805780000000,4.959
1723798805790000000,5.041
1723798805800000000,5.046
1723798805810000000,5.041
1723798805820000000,5.180
1723798805830000000,5.207
1723798805840000000,4.979
1723798805850000000,5.124
1723798805860000000,5.046
1723798805870000000,5.215
1723798805880000000,5.166
1723798805890000000,5.178
1723798805900000000,5.351
1723798805910000000,5.220
1723798805920000000,5.189
1723798805930000000,5.260
1723798805940000000,5.247
1723798805950000000,5.219
1723798805960000000,5.272
1723798805970000000,5.343
1723798805980000000,5.312
1723798805990000000,5.364
1723798806000000000,5.281
1723798806010000000,5.329
1723798806020000000,5.374
1723798806030000000,5.255
1723798806040000000,5.402
1723798806050000000,5.474
1723798806060000000,5.482
1723798806070000000,5.476
1723798806080000000,5.509
1723798806090000000,5.399
1723798806100000000,5.443
1723798806110000000,5.493
1723798806120000000,5.465
1723798806130000000,5.503
1723798806140000000,5.542
1723798806150000000,5.495
1723798806160000000,5.535
1723798806170000000,5.505
1723798806180000000,5.574
1723798806190000000,5.613
1723798806200000000,5.602
1723798806210000000,5.557
1723798806220000000,5.554
1723798806230000000,5.604
1723798806240000000,5.644
1723798806250000000,5.708
1723798806260000000,5.618
1723798806270000000,5.629
1723798806280000000,5.714
1723798806290000000,5.653
1723798806300000000,5.574
1723798806310000000,5.777
1723798806320000000,5.729
1723798806330000000,5.677
1723798806340000000,5.847
1723798806350000000,5.765
1723798806360000000,5.747
1723798806370000000,5.816
1723798806380000000,5.789
1723798806390000000,5.764
1723798806400000000,5.857
1723798806410000000,5.877
1723798806420000000,5.863
1723798806430000000,5.871
1723798806440000000,5.805
1723798806450000000,5.857
1723798806460000000,5.791
1723798806470000000,5.853
1723798806480000000,5.905
1723798806490000000,5.947
1723798806500000000,5.864
1723798806510000000,5.944
1723798806520000000,5.808
1723798806530000000,5.902
1723798806540000000,6.061
1723798806550000000,5.980
1723798806560000000,5.956
1723798806570000000,6.012
1723798806580000000,5.966
1723798806590000000,6.029
1723798806600000000,5.948
1723798806610000000,5.979
1723798806620000000,5.965
1723798806630000000,6.007
1723798806640000000,5.996
1723798806650000000,6.094
1723798806660000000,5.996
1723798806670000000,6.142
1723798806680000000,6.061
1723798806690000000,6.011
1723798806700000000,6.080
1723798806710000000,6.077
1723798806720000000,6.150
1723798806730000000,6.123
1723798806740000000,6.141
1723798806750000000,6.141
1723798806760000000,6.059
1723798806770000000,6.063
1723798806780000000,6.184
1723798806790000000,6.173
1723798806800000000,6.097
1723798806810000000,6.212
1723798806820000000,6.192
1723798806830000000,6.204
1723798806840000000,6.188
1723798806850000000,6.095
1723798806860000000,6.151
1723798806870000000,6.271
1723798806880000000,6.238
1723798806890000000,6.201
1723798806900000000,6.289
1723798806910000000,6.213
1723798806920000000,6.299
1723798806930000000,6.255
1723798806940000000,6.220
1723798806950000000,6.235
1723798806960000000,6.295
1723798806970000000,6.320
1723798806980000000,6.287
1723798806990000000,6.285
1723798807000000000,6.290
1723798807010000000,6.290
1723798807020000000,6.338
1723798807030000000,6.327
1723798807040000000,6.253
1723798807050000000,6.207
1723798807060000000,6.324
1723798807070000000,6.310
1723798807080000000,6.269
1723798807090000000,6.357
1723798807100000000,6.321
1723798807110000000,6.433
1723798807120000000,6.348
1723798807130000000,6.316
1723798807140000000,6.403
1723798807150000000,6.378
1723798807160000000,6.437
1723798807170000000,6.353
1723798807180000000,6.352
1723798807190000000,6.450
1723798807200000000,6.294
1723798807210000000,6.345
1723798807220000000,6.479
1723798807230000000,6.365
1723798807240000000,6.369
1723798807250000000,6.446
1723798807260000000,6.394
1723798807270000000,6.442
1723798807280000000,6.511
1723798807290000000,6.436
1723798807300000000,6.503
1723798807310000000,6.442
1723798807320000000,6.468
1723798807330000000,6.391
1723798807340000000,6.604
1723798807350000000,6.494
1723798807360000000,6.523
1723798807370000000,6.448
1723798807380000000,6.418
1723798807390000000,6.513
1723798807400000000,6.498
1723798807410000000,6.509
1723798807420000000,6.501
1723798807430000000,6.487
1723798807440000000,6.466
1723798807450000000,6.505
1723798807460000000,6.480
1723798807470000000,6.540
1723798807480000000,6.508
1723798807490000000,6.646
1723798807500000000,6.573
1723798807510000000,6.560
1723798807520000000,6.458
1723798807530000000,6.534
1723798807540000000,6.573
1723798807550000000,6.494
1723798807560000000,6.580
1723798807570000000,6.594
1723798807580000000,6.511
1723798807590000000,6.476
1723798807600000000,6.525
1723798807610000000,6.563
1723798807620000000,6.553
1723798807630000000,6.633
1723798807640000000,6.476
1723798807650000000,6.559
1723798807660000000,6.529
1723798807670000000,6.679
1723798807680000000,6.599
1723798807690000000,6.594
1723798807700000000,6.594
1723798807710000000,6.715
1723798807720000000,6.616
1723798807730000000,6.633
1723798807740000000,6.609
1723798807750000000,6.617
1723798807760000000,6.676
1723798807770000000,6.579
1723798807780000000,6.650
1723798807790000000,6.590
1723798807800000000,6.652
1723798807810000000,6.605
1723798807820000000,6.605
1723798807830000000,6.682
1723798807840000000,6.676
1723798807850000000,6.605
1723798807860000000,6.648
1723798807870000000,6.618
1723798807880000000,6.683
1723798807890000000,6.568
1723798807900000000,6.691
1723798807910000000,6.536
1723798807920000000,6.605
1723798807930000000,6.581
1723798807940000000,6.694
1723798807950000000,6.624
1723798807960000000,6.648
1723798807970000000,6.735
1723798807980000000,6.673
1723798807990000000,6.738
1723798808000000000,6.638
1723798808010000000,6.571
1723798808020000000,6.557
1723798808029999999,6.767
1723798808039999999,6.599
1723798808050000000,6.711
1723798808060000000,6.688
1723798808070000000,6.613
1723798808080000000,6.643
1723798808090000000,6.585
1723798808100000000,6.626
1723798808109999999,6.715
1723798808119999999,6.662
1723798808130000000,6.607
1723798808140000000,6.759
1723798808150000000,6.749
1723798808160000000,6.713
1723798808170000000,6.655
1723798808180000000,6.739
1723798808189999999,6.610
1723798808199999999,6.710
1723798808210000000,6.749
1723798808220000000,6.756
1723798808230000000,6.691
1723798808240000000,6.721
1723798808250000000,6.628
1723798808260000000,6.580
1723798808270000000,6.614
1723798808279999999,6.686
1723798808289999999,6.749
1723798808300000000,6.714
1723798808310000000,6.725
1723798808320000000,6.668
1723798808330000000,6.643
1723798808340000000,6.738
1723798808350000000,6.773
1723798808359999999,6.780
1723798808369999999,6.639
1723798808380000000,6.682
1723798808390000000,6.834
1723798808400000000,6.718
1723798808410000000,6.747
1723798808420000000,6.746
1723798808430000000,6.827
1723798808439999999,6.687
1723798808449999999,6.772
1723798808460000000,6.713
1723798808470000000,6.727
1723798808480000000,6.675
1723798808490000000,6.737
1723798808500000000,6.797
1723798808510000000,6.789
1723798808520000000,6.725
1723798808529999999,6.704
1723798808539999999,6.750
1723798808550000000,6.732
1723798808560000000,6.668
1723798808570000000,6.712
1723798808580000000,6.770
1723798808590000000,6.820
1723798808600000000,6.698
1723798808610000000,6.708
1723798808620000000,6.647
1723798808630000000,6.707
1723798808640000000,6.768
1723798808650000000,6.682
1723798808660000000,6.749
1723798808670000000,6.717
1723798808680000000,6.731
1723798808690000000,6.837
1723798808700000000,6.693
1723798808710000000,6.711
1723798808720000000,6.841
1723798808730000000,6.705
1723798808740000000,6.731
1723798808750000000,6.796
1723798808760000000,6.786
1723798808770000000,6.722
1723798808780000000,6.754
1723798808790000000,6.759
1723798808800000000,6.687
1723798808810000000,6.788
1723798808820000000,6.667
1723798808830000000,6.753
1723798808840000000,6.753
1723798808850000000,6.669
1723798808860000000,6.708
1723798808870000000,6.723
1723798808880000000,6.747
1723798808890000000,6.740
1723798808900000000,6.792
1723798808910000000,6.702
1723798808920000000,6.742
1723798808930000000,6.766
1723798808940000000,6.747
1723798808950000000,6.734
1723798808960000000,6.756
1723798808970000000,6.740
1723798808980000000,6.836
1723798808990000000,6.742
1723798809000000000,6.734
1723798809010000000,6.822
1723798809020000000,6.811
1723798809030000000,6.797
1723798809040000000,6.762
1723798809050000000,6.886
1723798809060000000,6.821
1723798809070000000,6.829
1723798809080000000,6.721
1723798809090000000,6.785
1723798809100000000,6.869
1723798809110000000,6.779
1723798809120000000,6.764
1723798809130000000,6.832
1723798809140000000,6.753
1723798809150000000,6.800
1723798809160000000,6.769
1723798809170000000,6.778
1723798809180000000,6.848
1723798809190000000,6.713
1723798809200000000,6.778
1723798809210000000,6.797
1723798809220000000,6.786
1723798809230000000,6.884
1723798809240000000,6.794
1723798809250000000,6.730
1723798809260000000,6.792
1723798809270000000,6.791
1723798809280000000,6.854
1723798809290000000,6.781
1723798809300000000,6.888
1723798809310000000,6.767
1723798809320000000,6.855
1723798809330000000,6.768
1723798809340000000,6.806
1723798809350000000,6.907
1723798809360000000,6.807
1723798809370000000,6.829
1723798809380000000,6.776
1723798809390000000,6.708
1723798809400000000,6.802
1723798809410000000,6.891
1723798809420000000,6.859
1723798809430000000,6.806
1723798809440000000,6.791
1723798809450000000,6.810
1723798809460000000,6.765
1723798809470000000,6.797
1723798809480000000,6.789
1723798809490000000,6.903
1723798809500000000,6.738
1723798809510000000,6.781
1723798809520000000,6.802
1723798809530000000,6.847
1723798809540000000,6.772
1723798809550000000,6.833
1723798809560000000,6.780
1723798809570000000,6.759
1723798809580000000,6.848
1723798809590000000,6.664
1723798809600000000,6.782
1723798809610000000,6.781
1723798809620000000,6.882
1723798809630000000,6.853
1723798809640000000,6.830
1723798809650000000,6.739
1723798809660000000,6.825
1723798809670000000,6.872
1723798809680000000,6.829
1723798809690000000,6.824
1723798809700000000,6.839
1723798809710000000,6.826
1723798809720000000,6.866
1723798809730000000,6.794
1723798809740000000,6.789
1723798809750000000,6.805
1723798809760000000,6.788
1723798809770000000,6.727
1723798809780000000,6.700
1723798809790000000,6.781
1723798809800000000,6.812
1723798809810000000,6.808
1723798809820000000,6.812
1723798809830000000,6.863
1723798809840000000,6.800
1723798809850000000,6.892
1723798809860000000,6.832
1723798809870000000,6.765
1723798809880000000,6.795
1723798809890000000,6.872
1723798809900000000,6.842
1723798809910000000,6.746
1723798809920000000,6.847
1723798809930000000,6.791
1723798809940000000,6.830
1723798809950000000,6.807
1723798809960000000,6.843
1723798809970000000,6.755
1723798809980000000,6.792
1723798809990000000,6.799
1723798810000000000,6.784
1723798810010000000,6.815
1723798810020000000,6.772
1723798810030000000,6.870
1723798810040000000,6.696
1723798810050000000,6.832
1723798810060000000,6.817
1723798810070000000,6.771
1723798810080000000,6.710
1723798810090000000,6.762
1723798810100000000,6.718
1723798810110000000,6.693
1723798810120000000,6.849
1723798810130000000,6.815
1723798810140000000,6.712
1723798810150000000,6.743
1723798810160000000,6.840
1723798810170000000,6.788
1723798810180000000,6.821
1723798810190000000,6.783
1723798810200000000,6.783
1723798810210000000,6.820
1723798810220000000,6.739
1723798810230000000,6.880
1723798810240000000,6.799
1723798810250000000,6.713
1723798810260000000,6.869
1723798810270000000,6.784
1723798810280000000,6.815
1723798810290000000,6.690
1723798810300000000,6.848
1723798810310000000,6.798
1723798810320000000,6.874
1723798810330000000,6.750
1723798810340000000,6.937
1723798810350000000,6.806
1723798810360000000,6.765
1723798810370000000,6.851
1723798810380000000,6.815
1723798810390000000,6.791
1723798810400000000,6.760
1723798810410000000,6.885
1723798810420000000,6.773
1723798810430000000,6.832
1723798810440000000,6.771
1723798810450000000,6.806
1723798810460000000,6.772
1723798810470000000,6.745
1723798810480000000,6.876
1723798810490000000,6.803
1723798810500000000,6.864
1723798810510000000,6.787
1723798810520000000,6.836
1723798810530000000,6.804
1723798810540000000,6.750
1723798810550000000,6.943
1723798810560000000,6.854
1723798810570000000,6.682
1723798810580000000,6.764
1723798810590000000,6.899
1723798810600000000,6.812
1723798810610000000,6.799
1723798810620000000,6.819
1723798810630000000,6.774
1723798810640000000,6.802
1723798810650000000,6.809
1723798810660000000,6.769
1723798810670000000,6.801
1723798810680000000,6.807
1723798810690000000,6.784
1723798810700000000,6.852
1723798810710000000,6.785
1723798810720000000,6.739
1723798810730000000,6.738
1723798810740000000,6.664
1723798810750000000,6.819
1723798810760000000,6.765
1723798810770000000,6.815
1723798810780000000,6.767
1723798810790000000,6.803
1723798810800000000,6.847
1723798810810000000,6.898
1723798810820000000,6.843
1723798810830000000,6.901
1723798810840000000,6.828
1723798810850000000,6.857
1723798810860000000,6.838
1723798810870000000,6.856
1723798810880000000,6.848
1723798810890000000,6.845
1723798810900000000,6.733
1723798810910000000,6.841
1723798810920000000,6.829
1723798810930000000,6.761
1723798810940000000,6.882
1723798810950000000,6.797
1723798810960000000,6.851
1723798810970000000,6.842
1723798810980000000,6.725
1723798810990000000,6.775
1723798811000000000,6.869
1723798811010000000,6.713
1723798811020000000,6.829
1723798811030000000,6.757
1723798811040000000,6.812
1723798811050000000,6.792
1723798811060000000,6.699
1723798811070000000,6.738
1723798811080000000,6.775
1723798811090000000,6.737
1723798811100000000,6.838
1723798811110000000,6.714
1723798811120000000,6.808
1723798811130000000,6.785
1723798811140000000,6.741
1723798811150000000,6.888
1723798811160000000,6.736
1723798811170000000,6.896
1723798811180000000,6.726
1723798811190000000,6.721
1723798811200000000,6.810
1723798811210000000,6.823
1723798811220000000,6.718
1723798811230000000,6.814
1723798811240000000,6.844
1723798811250000000,6.753
1723798811260000000,6.771
1723798811270000000,6.950
1723798811280000000,6.827
1723798811290000000,6.848
1723798811300000000,6.774
1723798811310000000,6.875
1723798811320000000,6.805
1723798811330000000,6.839
1723798811340000000,6.803
1723798811350000000,6.767
1723798811360000000,6.697
1723798811370000000,6.810
1723798811380000000,6.693
1723798811390000000,6.801
1723798811400000000,6.818
1723798811410000000,6.773
1723798811420000000,6.759
1723798811430000000,6.901
1723798811440000000,6.725
1723798811450000000,6.777
1723798811460000000,6.777
1723798811470000000,6.822
1723798811480000000,6.882
1723798811490000000,6.718
1723798811500000000,6.753
1723798811510000000,6.826
1723798811520000000,6.858
1723798811530000000,6.780
1723798811540000000,6.802
1723798811550000000,6.761
1723798811560000000,6.743
1723798811570000000,6.782
1723798811580000000,6.763
1723798811590000000,6.738
1723798811600000000,6.779
1723798811610000000,6.852
1723798811620000000,6.815
1723798811630000000,6.745
