timestamp_ns,value_kN
1723539603590000000,9.070
1723539603600000000,9.114
1723539603610000000,9.388
1723539603620000000,9.143
1723539603630000000,9.337
1723539603640000000,9.697
1723539603650000000,8.834
1723539603660000000,8.782
1723539603670000000,8.857
1723539603680000000,9.031
1723539603690000000,8.941
1723539603700000000,9.488
1723539603710000000,9.354
1723539603720000000,9.007
1723539603730000000,9.052
1723539603740000000,9.229
1723539603750000000,9.391
1723539603760000000,9.313
1723539603770000000,9.063
1723539603780000000,9.305
1723539603790000000,8.878
1723539603800000000,9.422
1723539603810000000,9.454
1723539603820000000,9.733
1723539603830000000,9.668
1723539603840000000,9.656
1723539603850000000,9.739
1723539603860000000,9.334
1723539603870000000,9.723
1723539603880000000,9.694
1723539603890000000,9.941
1723539603900000000,9.211
1723539603910000000,9.590
1723539603920000000,9.556
1723539603930000000,9.868
1723539603940000000,9.889
1723539603950000000,9.436
1723539603960000000,10.271
1723539603970000000,10.154
1723539603980000000,9.677
1723539603990000000,9.800
1723539604000000000,10.317
1723539604010000000,9.923
1723539604019999999,9.953
1723539604030000000,10.131
1723539604040000000,10.496
1723539604050000000,9.721
1723539604059999999,9.990
1723539604070000000,10.241
1723539604080000000,10.497
1723539604090000000,9.646
1723539604099999999,10.264
1723539604110000000,10.312
1723539604120000000,10.206
1723539604130000000,10.399
1723539604139999999,10.605
1723539604150000000,10.110
1723539604160000000,10.858
1723539604170000000,10.587
1723539604179999999,10.236
1723539604190000000,9.842
1723539604200000000,10.429
1723539604210000000,10.930
1723539604219999999,10.388
1723539604230000000,10.716
1723539604240000000,9.925
1723539604250000000,9.897
1723539604260000000,10.702
1723539604269999999,10.896
1723539604280000000,10.722
1723539604290000000,10.271
1723539604300000000,11.170
1723539604310000000,11.034
1723539604320000000,11.360
1723539604330000000,10.994
1723539604340000000,11.468
1723539604350000000,10.740
1723539604360000000,11.095
1723539604370000000,11.315
1723539604380000000,11.255
1723539604390000000,11.078
1723539604400000000,10.852
1723539604410000000,11.058
1723539604420000000,11.049
1723539604430000000,10.959
1723539604440000000,11.222
1723539604450000000,11.854
1723539604460000000,11.266
1723539604470000000,11.162
1723539604480000000,11.434
1723539604490000000,11.166
1723539604500000000,11.208
1723539604510000000,11.564
1723539604520000000,11.197
1723539604530000000,11.466
1723539604540000000,11.404
1723539604550000000,11.835
1723539604560000000,11.653
1723539604570000000,11.410
1723539604580000000,12.037
1723539604590000000,11.982
1723539604600000000,11.377
1723539604610000000,12.168
1723539604620000000,11.634
1723539604630000000,12.174
1723539604640000000,11.819
1723539604650000000,12.592
1723539604660000000,12.332
1723539604670000000,12.365
1723539604680000000,12.585
1723539604690000000,12.310
1723539604700000000,12.665
1723539604710000000,12.830
1723539604720000000,12.789
1723539604730000000,12.621
1723539604740000000,12.785
1723539604750000000,12.782
1723539604760000000,12.440
1723539604770000000,13.006
1723539604780000000,12.994
1723539604790000000,12.603
1723539604800000000,13.430
1723539604810000000,12.866
1723539604820000000,12.811
1723539604830000000,13.323
1723539604840000000,13.286
1723539604850000000,13.454
1723539604860000000,12.957
1723539604870000000,13.309
1723539604880000000,13.162
1723539604890000000,12.852
1723539604900000000,13.295
1723539604910000000,13.790
1723539604920000000,13.749
1723539604930000000,13.447
1723539604940000000,13.976
1723539604950000000,13.412
1723539604960000000,13.891
1723539604970000000,13.356
1723539604980000000,13.916
1723539604990000000,14.158
1723539605000000000,14.462
1723539605010000000,14.158
1723539605020000000,14.237
1723539605030000000,13.878
1723539605040000000,14.634
1723539605050000000,13.920
1723539605060000000,14.504
1723539605070000000,14.431
1723539605080000000,14.159
1723539605090000000,14.905
1723539605100000000,14.416
1723539605110000000,14.344
1723539605120000000,14.570
1723539605130000000,14.688
1723539605140000000,14.831
1723539605150000000,14.816
1723539605160000000,14.851
1723539605170000000,14.765
1723539605180000000,14.820
1723539605190000000,14.710
1723539605200000000,15.376
1723539605210000000,14.987
1723539605220000000,15.047
1723539605230000000,15.068
1723539605240000000,15.452
1723539605250000000,14.994
1723539605260000000,15.219
1723539605270000000,15.143
1723539605280000000,15.518
1723539605290000000,15.484
1723539605300000000,15.341
1723539605310000000,16.313
1723539605320000000,15.896
1723539605330000000,15.805
1723539605340000000,15.729
1723539605350000000,15.952
1723539605360000000,15.658
1723539605370000000,15.784
1723539605380000000,16.415
1723539605390000000,16.299
1723539605400000000,16.566
1723539605410000000,16.076
1723539605420000000,16.458
1723539605430000000,16.830
1723539605440000000,16.485
1723539605450000000,16.782
1723539605460000000,17.098
1723539605470000000,16.233
1723539605480000000,16.312
1723539605490000000,16.407
1723539605500000000,17.397
1723539605510000000,17.011
1723539605520000000,16.302
1723539605530000000,17.068
1723539605540000000,16.259
1723539605550000000,16.682
1723539605560000000,17.286
1723539605570000000,17.209
1723539605580000000,17.686
1723539605590000000,17.361
1723539605600000000,17.330
1723539605610000000,16.958
1723539605620000000,17.745
1723539605630000000,17.911
1723539605640000000,17.935
1723539605650000000,17.995
1723539605660000000,18.121
1723539605670000000,17.825
1723539605680000000,17.918
1723539605690000000,18.105
1723539605700000000,18.030
1723539605710000000,17.549
1723539605720000000,17.913
1723539605730000000,18.106
1723539605740000000,18.342
1723539605750000000,18.399
1723539605760000000,18.844
1723539605770000000,18.584
1723539605780000000,18.484
1723539605790000000,18.701
1723539605800000000,18.648
1723539605810000000,18.763
1723539605820000000,18.388
1723539605830000000,18.820
1723539605840000000,19.028
1723539605850000000,18.988
1723539605860000000,18.531
1723539605870000000,18.587
1723539605880000000,19.301
1723539605890000000,19.283
1723539605900000000,18.734
1723539605910000000,19.583
1723539605920000000,18.834
1723539605930000000,19.057
1723539605940000000,19.210
1723539605950000000,18.743
1723539605960000000,19.085
1723539605970000000,19.333
1723539605980000000,19.552
1723539605990000000,19.389
1723539606000000000,19.279
1723539606010000000,19.523
1723539606020000000,19.659
1723539606030000000,19.542
1723539606040000000,19.325
1723539606050000000,19.694
1723539606060000000,19.657
1723539606070000000,20.162
1723539606080000000,19.847
1723539606090000000,19.990
1723539606100000000,19.971
1723539606110000000,20.337
1723539606120000000,20.447
1723539606130000000,20.649
1723539606140000000,20.354
1723539606150000000,20.020
1723539606160000000,20.663
1723539606170000000,20.624
1723539606180000000,20.228
1723539606190000000,21.095
1723539606200000000,20.069
1723539606210000000,20.633
1723539606220000000,20.043
1723539606230000000,20.978
1723539606240000000,21.010
1723539606250000000,20.582
1723539606260000000,20.827
1723539606270000000,20.716
1723539606280000000,20.857
1723539606290000000,20.488
1723539606300000000,21.114
1723539606310000000,21.238
1723539606320000000,20.993
1723539606330000000,21.043
1723539606340000000,20.812
1723539606350000000,21.424
1723539606360000000,20.819
1723539606370000000,21.742
1723539606380000000,21.786
1723539606390000000,21.030
1723539606400000000,21.228
1723539606410000000,21.088
1723539606420000000,21.340
1723539606430000000,21.152
1723539606440000000,21.528
1723539606450000000,21.556
1723539606460000000,22.842
1723539606470000000,21.688
1723539606480000000,21.822
1723539606490000000,21.838
1723539606500000000,21.943
1723539606510000000,21.615
1723539606520000000,21.711
1723539606530000000,21.797
1723539606540000000,21.343
1723539606550000000,21.814
1723539606560000000,21.751
1723539606570000000,22.043
1723539606580000000,21.911
1723539606590000000,22.001
1723539606600000000,21.985
1723539606610000000,22.204
1723539606620000000,22.394
1723539606630000000,22.190
1723539606640000000,22.147
1723539606650000000,21.824
1723539606660000000,22.288
1723539606670000000,22.328
1723539606680000000,21.628
1723539606690000000,22.107
1723539606700000000,22.355
1723539606710000000,22.716
1723539606720000000,22.151
1723539606730000000,21.801
1723539606740000000,22.602
1723539606750000000,22.667
1723539606760000000,23.167
1723539606770000000,21.931
1723539606780000000,22.397
1723539606790000000,22.860
1723539606800000000,22.455
1723539606810000000,22.427
1723539606820000000,22.808
1723539606830000000,22.910
1723539606840000000,22.956
1723539606850000000,22.675
1723539606860000000,23.057
1723539606870000000,22.720
1723539606880000000,23.067
1723539606890000000,22.879
1723539606900000000,22.943
1723539606910000000,23.208
1723539606920000000,22.787
1723539606930000000,22.955
1723539606940000000,23.340
1723539606950000000,23.329
1723539606960000000,23.155
1723539606970000000,23.079
1723539606980000000,23.367
1723539606990000000,23.050
1723539607000000000,23.564
1723539607010000000,22.455
1723539607020000000,23.133
1723539607030000000,23.397
1723539607040000000,23.095
1723539607050000000,23.140
1723539607060000000,23.481
1723539607070000000,23.631
1723539607080000000,23.479
1723539607090000000,23.003
1723539607100000000,23.364
1723539607110000000,23.756
1723539607120000000,23.511
1723539607130000000,23.398
1723539607140000000,23.930
1723539607150000000,23.349
1723539607160000000,23.512
1723539607170000000,23.357
1723539607180000000,23.497
1723539607190000000,24.119
1723539607200000000,23.634
1723539607210000000,23.446
1723539607220000000,23.124
1723539607230000000,23.825
1723539607240000000,23.558
1723539607250000000,23.973
1723539607260000000,23.458
1723539607270000000,23.671
1723539607280000000,23.608
1723539607290000000,23.791
1723539607300000000,23.747
1723539607310000000,23.968
1723539607320000000,23.893
1723539607330000000,23.593
1723539607340000000,23.624
1723539607350000000,24.346
1723539607360000000,24.284
1723539607370000000,23.713
1723539607380000000,23.969
1723539607390000000,23.526
1723539607400000000,23.523
1723539607410000000,23.539
1723539607420000000,24.258
1723539607430000000,24.259
1723539607440000000,23.895
1723539607450000000,23.899
1723539607460000000,23.888
1723539607470000000,24.210
1723539607480000000,24.311
1723539607490000000,24.344
1723539607500000000,23.936
1723539607510000000,24.040
1723539607520000000,24.560
1723539607530000000,24.309
1723539607540000000,24.427
1723539607550000000,23.557
1723539607560000000,24.122
1723539607570000000,23.941
1723539607580000000,24.344
1723539607590000000,24.280
1723539607600000000,24.272
1723539607610000000,24.489
1723539607620000000,24.484
1723539607630000000,24.599
1723539607640000000,24.153
1723539607650000000,23.744
1723539607660000000,24.130
1723539607670000000,23.998
1723539607680000000,24.161
1723539607690000000,24.367
1723539607700000000,24.586
1723539607710000000,24.225
1723539607720000000,24.575
1723539607730000000,23.925
1723539607740000000,24.839
1723539607750000000,24.556
1723539607760000000,24.243
1723539607770000000,24.153
1723539607780000000,24.096
1723539607790000000,24.567
1723539607800000000,24.949
1723539607810000000,24.123
1723539607820000000,24.872
1723539607830000000,24.261
1723539607840000000,24.208
1723539607850000000,24.286
1723539607860000000,24.894
1723539607870000000,24.351
1723539607880000000,24.766
1723539607890000000,24.461
1723539607900000000,23.893
1723539607910000000,24.469
1723539607920000000,24.532
1723539607930000000,24.642
1723539607940000000,24.750
1723539607950000000,24.270
1723539607960000000,24.590
1723539607970000000,24.109
1723539607980000000,24.116
1723539607990000000,24.634
1723539608000000000,24.434
1723539608010000000,24.540
1723539608020000000,24.611
1723539608029999999,24.648
1723539608039999999,24.052
1723539608050000000,24.926
1723539608060000000,24.690
1723539608070000000,24.578
1723539608080000000,25.003
1723539608090000000,24.284
1723539608100000000,24.336
1723539608109999999,24.364
1723539608119999999,24.830
1723539608130000000,24.760
1723539608140000000,23.720
1723539608150000000,24.869
1723539608160000000,24.545
1723539608170000000,24.893
1723539608180000000,24.300
1723539608189999999,24.817
1723539608199999999,25.046
1723539608210000000,24.206
1723539608220000000,24.108
1723539608230000000,24.601
1723539608240000000,24.405
1723539608250000000,24.641
1723539608260000000,24.391
1723539608270000000,24.658
1723539608279999999,24.638
1723539608289999999,25.093
1723539608300000000,24.916
1723539608310000000,24.729
1723539608320000000,24.944
1723539608330000000,25.214
1723539608340000000,24.247
1723539608350000000,24.720
1723539608359999999,25.210
1723539608369999999,24.849
1723539608380000000,24.880
1723539608390000000,25.078
1723539608400000000,24.919
1723539608410000000,24.735
1723539608420000000,24.586
1723539608430000000,25.043
1723539608439999999,24.086
1723539608449999999,24.833
1723539608460000000,24.717
1723539608470000000,24.917
1723539608480000000,24.408
1723539608490000000,24.430
1723539608500000000,24.840
1723539608510000000,24.807
1723539608520000000,24.906
1723539608529999999,24.848
1723539608539999999,23.974
1723539608550000000,24.979
1723539608560000000,24.762
1723539608570000000,24.302
1723539608580000000,24.462
1723539608590000000,25.382
1723539608600000000,24.546
1723539608610000000,24.107
1723539608620000000,25.035
1723539608630000000,24.700
1723539608640000000,25.087
1723539608650000000,25.085
1723539608660000000,25.044
1723539608670000000,25.023
1723539608680000000,24.736
1723539608690000000,24.874
1723539608700000000,24.639
1723539608710000000,25.328
1723539608720000000,24.779
1723539608730000000,25.398
1723539608740000000,25.011
1723539608750000000,25.335
1723539608760000000,24.999
1723539608770000000,25.135
1723539608780000000,25.097
1723539608790000000,24.859
1723539608800000000,25.071
1723539608810000000,24.327
1723539608820000000,24.510
1723539608830000000,24.992
1723539608840000000,25.170
1723539608850000000,24.626
1723539608860000000,25.222
1723539608870000000,24.881
1723539608880000000,24.916
1723539608890000000,25.101
1723539608900000000,24.801
1723539608910000000,24.950
1723539608920000000,24.511
1723539608930000000,25.293
1723539608940000000,24.572
1723539608950000000,25.014
1723539608960000000,24.646
1723539608970000000,24.823
1723539608980000000,24.592
1723539608990000000,24.565
1723539609000000000,25.055
1723539609010000000,24.848
1723539609020000000,25.540
1723539609030000000,24.931
1723539609040000000,25.801
1723539609050000000,25.197
1723539609060000000,24.987
1723539609070000000,25.245
1723539609080000000,24.405
1723539609090000000,25.207
1723539609100000000,25.091
1723539609110000000,24.660
1723539609120000000,24.968
1723539609130000000,24.922
1723539609140000000,25.263
1723539609150000000,24.927
1723539609160000000,24.846
1723539609170000000,25.056
1723539609180000000,24.878
1723539609190000000,24.197
1723539609200000000,24.979
1723539609210000000,25.338
1723539609220000000,24.784
1723539609230000000,25.031
1723539609240000000,24.909
1723539609250000000,24.859
1723539609260000000,25.003
1723539609270000000,24.723
1723539609280000000,24.916
1723539609290000000,25.046
1723539609300000000,25.289
1723539609310000000,25.433
1723539609320000000,24.743
1723539609330000000,25.009
1723539609340000000,24.578
1723539609350000000,24.906
1723539609360000000,24.501
1723539609370000000,25.525
1723539609380000000,24.780
1723539609390000000,25.597
1723539609400000000,24.846
1723539609410000000,25.016
1723539609420000000,25.322
1723539609430000000,25.119
1723539609440000000,25.456
1723539609450000000,24.692
1723539609460000000,24.620
1723539609470000000,25.001
1723539609480000000,25.394
1723539609490000000,24.944
1723539609500000000,25.305
1723539609510000000,25.401
1723539609520000000,24.943
1723539609530000000,24.984
1723539609540000000,24.699
1723539609550000000,24.885
1723539609560000000,24.508
1723539609570000000,25.392
1723539609580000000,25.164
1723539609590000000,24.663
1723539609600000000,24.986
1723539609610000000,25.274
1723539609620000000,25.113
1723539609630000000,25.221
1723539609640000000,24.980
1723539609650000000,24.905
1723539609660000000,24.639
1723539609670000000,24.906
1723539609680000000,24.918
1723539609690000000,24.961
1723539609700000000,24.544
1723539609710000000,24.952
1723539609720000000,24.981
1723539609730000000,25.201
1723539609740000000,24.940
1723539609750000000,25.337
1723539609760000000,25.374
1723539609770000000,25.331
1723539609780000000,25.361
1723539609790000000,25.590
1723539609800000000,24.929
1723539609810000000,25.034
1723539609820000000,24.635
1723539609830000000,25.212
1723539609840000000,24.639
1723539609850000000,24.853
1723539609860000000,24.756
1723539609870000000,24.396
1723539609880000000,25.350
1723539609890000000,24.789
1723539609900000000,24.671
1723539609910000000,24.742
1723539609920000000,24.979
1723539609930000000,25.095
1723539609940000000,25.432
1723539609950000000,25.261
1723539609960000000,25.225
1723539609970000000,25.061
1723539609980000000,25.311
1723539609990000000,24.950
1723539610000000000,25.021
1723539610010000000,25.089
1723539610020000000,24.946
1723539610030000000,24.990
1723539610040000000,24.911
1723539610050000000,24.986
1723539610060000000,24.765
1723539610070000000,25.273
1723539610080000000,24.623
1723539610090000000,25.090
1723539610100000000,24.665
1723539610110000000,25.303
1723539610120000000,25.048
1723539610130000000,25.191
1723539610140000000,25.172
1723539610150000000,24.756
1723539610160000000,24.670
1723539610170000000,24.824
1723539610180000000,24.548
1723539610190000000,24.933
1723539610200000000,24.929
1723539610210000000,25.042
1723539610220000000,24.946
1723539610230000000,24.888
1723539610240000000,25.040
1723539610250000000,24.894
1723539610260000000,25.019
1723539610270000000,25.115
1723539610280000000,24.640
1723539610290000000,25.115
1723539610300000000,25.317
1723539610310000000,24.871
1723539610320000000,24.706
1723539610330000000,24.676
1723539610340000000,24.522
1723539610350000000,24.811
1723539610360000000,25.681
1723539610370000000,25.319
1723539610380000000,25.217
1723539610390000000,25.098
1723539610400000000,25.482
1723539610410000000,24.814
1723539610420000000,25.331
1723539610430000000,25.043
1723539610440000000,24.596
1723539610450000000,24.986
1723539610460000000,25.055
1723539610470000000,24.968
1723539610480000000,24.759
1723539610490000000,25.186
1723539610500000000,24.983
1723539610510000000,24.983
1723539610520000000,25.148
1723539610530000000,25.289
1723539610540000000,25.225
1723539610550000000,24.916
1723539610560000000,25.145
1723539610570000000,25.441
1723539610580000000,25.223
1723539610590000000,25.254
1723539610600000000,25.029
1723539610610000000,24.859
1723539610620000000,24.912
1723539610630000000,25.199
1723539610640000000,24.732
1723539610650000000,25.572
1723539610660000000,24.943
1723539610670000000,25.377
1723539610680000000,25.366
1723539610690000000,25.154
1723539610700000000,25.448
1723539610710000000,25.409
1723539610720000000,25.343
1723539610730000000,24.987
1723539610740000000,25.545
1723539610750000000,24.914
1723539610760000000,24.764
1723539610770000000,25.678
1723539610780000000,24.887
1723539610790000000,25.502
1723539610800000000,25.466
1723539610810000000,25.311
1723539610820000000,24.962
1723539610830000000,24.944
1723539610840000000,24.629
1723539610850000000,24.512
1723539610860000000,24.781
1723539610870000000,25.383
1723539610880000000,25.011
1723539610890000000,25.155
1723539610900000000,25.069
1723539610910000000,24.970
1723539610920000000,25.214
1723539610930000000,25.224
1723539610940000000,25.112
1723539610950000000,24.889
1723539610960000000,24.875
1723539610970000000,25.149
1723539610980000000,25.270
1723539610990000000,25.338
1723539611000000000,25.153
1723539611010000000,24.948
1723539611020000000,25.264
1723539611030000000,24.794
1723539611040000000,25.446
1723539611050000000,25.109
1723539611060000000,24.720
1723539611070000000,25.367
1723539611080000000,25.114
1723539611090000000,24.961
1723539611100000000,25.108
1723539611110000000,25.261
1723539611120000000,24.900
1723539611130000000,25.259
1723539611140000000,25.346
1723539611150000000,24.789
1723539611160000000,25.382
1723539611170000000,25.414
1723539611180000000,24.730
1723539611190000000,24.495
1723539611200000000,24.891
1723539611210000000,24.918
1723539611220000000,25.346
1723539611230000000,25.311
1723539611240000000,25.051
1723539611250000000,25.338
1723539611260000000,24.798
1723539611270000000,25.318
1723539611280000000,24.809
1723539611290000000,24.730
1723539611300000000,24.450
1723539611310000000,25.134
1723539611320000000,25.396
1723539611330000000,24.922
1723539611340000000,25.383
1723539611350000000,25.192
1723539611360000000,24.497
1723539611370000000,25.576
1723539611380000000,24.341
1723539611390000000,25.568
1723539611400000000,25.167
1723539611410000000,25.668
1723539611420000000,25.021
1723539611430000000,24.464
1723539611440000000,25.151
1723539611450000000,25.266
1723539611460000000,25.522
1723539611470000000,24.875
1723539611480000000,24.373
1723539611490000000,24.825
1723539611500000000,24.663
1723539611510000000,24.735
1723539611520000000,24.817
1723539611530000000,25.060
1723539611540000000,24.852
1723539611550000000,24.758
1723539611560000000,24.737
1723539611570000000,25.192
1723539611580000000,25.672
1723539611590000000,25.077
1723539611600000000,25.163
1723539611610000000,24.667
1723539611620000000,24.679
1723539611630000000,24.975
