timestamp_ns,value_kg/s
1722502801750000000,0.000
1722502801760000000,0.000
1722502801770000000,0.004
1722502801780000000,0.000
1722502801790000000,0.004
1722502801800000000,0.010
1722502801810000000,0.012
1722502801820000000,0.012
1722502801830000000,0.000
1722502801840000000,0.002
1722502801850000000,0.004
1722502801860000000,0.003
1722502801870000000,0.018
1722502801880000000,0.000
1722502801890000000,0.000
1722502801900000000,0.008
1722502801910000000,0.000
1722502801920000000,0.002
1722502801930000000,0.004
1722502801940000000,0.000
1722502801950000000,0.002
1722502801960000000,0.000
1722502801970000000,0.008
1722502801980000000,0.011
1722502801990000000,0.013
1722502802000000000,0.012
1722502802009999999,0.001
1722502802020000000,0.053
1722502802029999999,0.005
1722502802040000000,0.001
1722502802049999999,0.026
1722502802060000000,0.067
1722502802069999999,0.043
1722502802080000000,0.045
1722502802089999999,0.039
1722502802100000000,0.071
1722502802109999999,0.067
1722502802120000000,0.059
1722502802130000000,0.063
1722502802140000000,0.085
1722502802150000000,0.071
1722502802160000000,0.105
1722502802170000000,0.086
1722502802180000000,0.095
1722502802190000000,0.101
1722502802200000000,0.131
1722502802210000000,0.120
1722502802220000000,0.101
1722502802230000000,0.130
1722502802240000000,0.154
1722502802250000000,0.149
1722502802260000000,0.182
1722502802270000000,0.162
1722502802280000000,0.189
1722502802290000000,0.150
1722502802300000000,0.160
1722502802310000000,0.192
1722502802320000000,0.177
1722502802330000000,0.172
1722502802340000000,0.182
1722502802350000000,0.233
1722502802360000000,0.190
1722502802370000000,0.211
1722502802380000000,0.235
1722502802390000000,0.273
1722502802400000000,0.226
1722502802410000000,0.247
1722502802420000000,0.260
1722502802430000000,0.244
1722502802440000000,0.284
1722502802450000000,0.263
1722502802460000000,0.323
1722502802470000000,0.268
1722502802480000000,0.318
1722502802490000000,0.297
1722502802500000000,0.300
1722502802510000000,0.291
1722502802520000000,0.341
1722502802530000000,0.324
1722502802540000000,0.354
1722502802550000000,0.327
1722502802560000000,0.367
1722502802570000000,0.349
1722502802580000000,0.315
1722502802590000000,0.358
1722502802600000000,0.337
1722502802610000000,0.384
1722502802620000000,0.372
1722502802630000000,0.352
1722502802640000000,0.383
1722502802650000000,0.383
1722502802660000000,0.386
1722502802670000000,0.419
1722502802680000000,0.420
1722502802690000000,0.425
1722502802700000000,0.433
1722502802710000000,0.446
1722502802720000000,0.453
1722502802730000000,0.407
1722502802740000000,0.434
1722502802750000000,0.453
1722502802760000000,0.472
1722502802770000000,0.450
1722502802780000000,0.468
1722502802790000000,0.474
1722502802800000000,0.476
1722502802810000000,0.497
1722502802820000000,0.501
1722502802830000000,0.494
1722502802840000000,0.501
1722502802850000000,0.507
1722502802860000000,0.508
1722502802870000000,0.554
1722502802880000000,0.518
1722502802890000000,0.555
1722502802900000000,0.524
1722502802910000000,0.553
1722502802920000000,0.555
1722502802930000000,0.549
1722502802940000000,0.570
1722502802950000000,0.554
1722502802960000000,0.618
1722502802970000000,0.572
1722502802980000000,0.569
1722502802990000000,0.607
1722502803000000000,0.668
1722502803010000000,0.688
1722502803020000000,0.689
1722502803030000000,0.669
1722502803040000000,0.680
1722502803050000000,0.674
1722502803060000000,0.666
1722502803070000000,0.641
1722502803080000000,0.687
1722502803090000000,0.642
1722502803100000000,0.682
1722502803110000000,0.641
1722502803120000000,0.688
1722502803130000000,0.644
1722502803140000000,0.634
1722502803150000000,0.669
1722502803160000000,0.653
1722502803170000000,0.680
1722502803180000000,0.703
1722502803190000000,0.684
1722502803200000000,0.674
1722502803210000000,0.669
1722502803220000000,0.664
1722502803230000000,0.642
1722502803240000000,0.676
1722502803250000000,0.689
1722502803260000000,0.674
1722502803270000000,0.647
1722502803280000000,0.660
1722502803290000000,0.693
1722502803300000000,0.652
1722502803310000000,0.692
1722502803320000000,0.715
1722502803330000000,0.708
1722502803340000000,0.695
1722502803350000000,0.707
1722502803360000000,0.719
1722502803370000000,0.677
1722502803380000000,0.699
1722502803390000000,0.653
1722502803400000000,0.702
1722502803410000000,0.655
1722502803420000000,0.701
1722502803430000000,0.711
1722502803440000000,0.661
1722502803450000000,0.742
1722502803460000000,0.710
1722502803470000000,0.686
1722502803480000000,0.684
1722502803490000000,0.705
1722502803500000000,0.725
1722502803510000000,0.741
1722502803520000000,0.686
1722502803530000000,0.715
1722502803540000000,0.736
1722502803550000000,0.709
1722502803560000000,0.691
1722502803570000000,0.720
1722502803580000000,0.728
1722502803590000000,0.702
1722502803600000000,0.750
1722502803610000000,0.738
1722502803620000000,0.723
1722502803630000000,0.706
1722502803640000000,0.688
1722502803650000000,0.729
1722502803660000000,0.735
1722502803670000000,0.681
1722502803680000000,0.739
1722502803690000000,0.732
1722502803700000000,0.720
1722502803710000000,0.759
1722502803720000000,0.711
1722502803730000000,0.720
1722502803740000000,0.733
1722502803750000000,0.774
1722502803760000000,0.715
1722502803770000000,0.719
1722502803780000000,0.751
1722502803790000000,0.792
1722502803800000000,0.702
1722502803810000000,0.777
1722502803820000000,0.755
1722502803830000000,0.762
1722502803840000000,0.717
1722502803850000000,0.769
1722502803860000000,0.767
1722502803870000000,0.762
1722502803880000000,0.757
1722502803890000000,0.765
1722502803900000000,0.786
1722502803910000000,0.813
1722502803920000000,0.763
1722502803930000000,0.777
1722502803940000000,0.778
1722502803950000000,0.800
1722502803960000000,0.761
1722502803970000000,0.796
1722502803980000000,0.798
1722502803990000000,0.790
1722502804000000000,0.786
1722502804010000000,0.819
1722502804019999999,0.774
1722502804030000000,0.780
1722502804040000000,0.804
1722502804050000000,0.832
1722502804059999999,0.807
1722502804070000000,0.784
1722502804080000000,0.808
1722502804090000000,0.781
1722502804099999999,0.831
1722502804110000000,0.802
1722502804120000000,0.816
1722502804130000000,0.805
1722502804139999999,0.827
1722502804150000000,0.828
1722502804160000000,0.841
1722502804170000000,0.825
1722502804179999999,0.829
1722502804190000000,0.848
1722502804200000000,0.843
1722502804210000000,0.840
1722502804219999999,0.840
1722502804230000000,0.861
1722502804240000000,0.841
1722502804250000000,0.811
1722502804260000000,0.883
1722502804269999999,0.845
1722502804280000000,0.860
1722502804290000000,0.869
1722502804300000000,0.892
1722502804310000000,0.884
1722502804320000000,0.885
1722502804330000000,0.845
1722502804340000000,0.897
1722502804350000000,0.832
1722502804360000000,0.890
1722502804370000000,0.853
1722502804380000000,0.887
1722502804390000000,0.911
1722502804400000000,0.891
1722502804410000000,0.910
1722502804420000000,0.880
1722502804430000000,0.892
1722502804440000000,0.918
1722502804450000000,0.923
1722502804460000000,0.899
1722502804470000000,0.871
1722502804480000000,0.931
1722502804490000000,0.938
1722502804500000000,0.917
1722502804510000000,0.935
1722502804520000000,0.956
1722502804530000000,0.959
1722502804540000000,0.956
1722502804550000000,0.928
1722502804560000000,0.970
1722502804570000000,0.980
1722502804580000000,0.976
1722502804590000000,0.983
1722502804600000000,0.952
1722502804610000000,0.930
1722502804620000000,0.960
1722502804630000000,0.957
1722502804640000000,0.966
1722502804650000000,0.963
1722502804660000000,0.943
1722502804670000000,0.971
1722502804680000000,1.002
1722502804690000000,1.025
1722502804700000000,0.976
1722502804710000000,1.003
1722502804720000000,1.016
1722502804730000000,0.984
1722502804740000000,0.991
1722502804750000000,0.996
1722502804760000000,1.003
1722502804770000000,1.027
1722502804780000000,1.037
1722502804790000000,1.031
1722502804800000000,0.999
1722502804810000000,1.034
1722502804820000000,1.026
1722502804830000000,1.052
1722502804840000000,1.053
1722502804850000000,1.079
1722502804860000000,1.069
1722502804870000000,1.064
1722502804880000000,1.088
1722502804890000000,1.077
1722502804900000000,1.044
1722502804910000000,1.057
1722502804920000000,1.068
1722502804930000000,1.098
1722502804940000000,1.086
1722502804950000000,1.088
1722502804960000000,1.069
1722502804970000000,1.117
1722502804980000000,1.099
1722502804990000000,1.136
1722502805000000000,1.117
1722502805010000000,1.121
1722502805020000000,1.133
1722502805030000000,1.126
1722502805040000000,1.155
1722502805050000000,1.128
1722502805060000000,1.153
1722502805070000000,1.140
1722502805080000000,1.150
1722502805090000000,1.170
1722502805100000000,1.166
1722502805110000000,1.129
1722502805120000000,1.183
1722502805130000000,1.185
1722502805140000000,1.165
1722502805150000000,1.208
1722502805160000000,1.161
1722502805170000000,1.207
1722502805180000000,1.172
1722502805190000000,1.234
1722502805200000000,1.235
1722502805210000000,1.223
1722502805220000000,1.211
1722502805230000000,1.222
1722502805240000000,1.214
1722502805250000000,1.245
1722502805260000000,1.219
1722502805270000000,1.229
1722502805280000000,1.196
1722502805290000000,1.244
1722502805300000000,1.253
1722502805310000000,1.293
1722502805320000000,1.254
1722502805330000000,1.280
1722502805340000000,1.277
1722502805350000000,1.305
1722502805360000000,1.269
1722502805370000000,1.333
1722502805380000000,1.283
1722502805390000000,1.313
1722502805400000000,1.289
1722502805410000000,1.290
1722502805420000000,1.303
1722502805430000000,1.314
1722502805440000000,1.302
1722502805450000000,1.279
1722502805460000000,1.360
1722502805470000000,1.319
1722502805480000000,1.325
1722502805490000000,1.343
1722502805500000000,1.346
1722502805510000000,1.350
1722502805520000000,1.359
1722502805530000000,1.368
1722502805540000000,1.358
1722502805550000000,1.398
1722502805560000000,1.371
1722502805570000000,1.344
1722502805580000000,1.382
1722502805590000000,1.380
1722502805600000000,1.360
1722502805610000000,1.389
1722502805620000000,1.426
1722502805630000000,1.405
1722502805640000000,1.401
1722502805650000000,1.437
1722502805660000000,1.451
1722502805670000000,1.423
1722502805680000000,1.406
1722502805690000000,1.403
1722502805700000000,1.435
1722502805710000000,1.444
1722502805720000000,1.445
1722502805730000000,1.468
1722502805740000000,1.462
1722502805750000000,1.437
1722502805760000000,1.462
1722502805770000000,1.488
1722502805780000000,1.451
1722502805790000000,1.459
1722502805800000000,1.496
1722502805810000000,1.492
1722502805820000000,1.516
1722502805830000000,1.505
1722502805840000000,1.506
1722502805850000000,1.537
1722502805860000000,1.535
1722502805870000000,1.491
1722502805880000000,1.532
1722502805890000000,1.497
1722502805900000000,1.502
1722502805910000000,1.518
1722502805920000000,1.543
1722502805930000000,1.525
1722502805940000000,1.559
1722502805950000000,1.540
1722502805960000000,1.539
1722502805970000000,1.545
1722502805980000000,1.576
1722502805990000000,1.551
1722502806000000000,1.559
1722502806010000000,1.594
1722502806020000000,1.591
1722502806030000000,1.569
1722502806040000000,1.559
1722502806050000000,1.563
1722502806060000000,1.585
1722502806070000000,1.610
1722502806080000000,1.624
1722502806090000000,1.619
1722502806100000000,1.615
1722502806110000000,1.624
1722502806120000000,1.632
1722502806130000000,1.611
1722502806140000000,1.579
1722502806150000000,1.579
1722502806160000000,1.629
1722502806170000000,1.645
1722502806180000000,1.660
1722502806190000000,1.611
1722502806200000000,1.644
1722502806210000000,1.626
1722502806220000000,1.639
1722502806230000000,1.677
1722502806240000000,1.622
1722502806250000000,1.664
1722502806260000000,1.670
1722502806270000000,1.677
1722502806280000000,1.689
1722502806290000000,1.686
1722502806300000000,1.682
1722502806310000000,1.663
1722502806320000000,1.716
1722502806330000000,1.690
1722502806340000000,1.702
1722502806350000000,1.696
1722502806360000000,1.705
1722502806370000000,1.677
1722502806380000000,1.689
1722502806390000000,1.748
1722502806400000000,1.718
1722502806410000000,1.696
1722502806420000000,1.693
1722502806430000000,1.754
1722502806440000000,1.716
1722502806450000000,1.705
1722502806460000000,1.723
1722502806470000000,1.705
1722502806480000000,1.713
1722502806490000000,1.708
1722502806500000000,1.723
1722502806510000000,1.737
1722502806520000000,1.714
1722502806530000000,1.760
1722502806540000000,1.764
1722502806550000000,1.726
1722502806560000000,1.763
1722502806570000000,1.800
1722502806580000000,1.741
1722502806590000000,1.778
1722502806600000000,1.746
1722502806610000000,1.770
1722502806620000000,1.791
1722502806630000000,1.790
1722502806640000000,1.802
1722502806650000000,1.786
1722502806660000000,1.797
1722502806670000000,1.749
1722502806680000000,1.781
1722502806690000000,1.760
1722502806700000000,1.783
1722502806710000000,1.755
1722502806720000000,1.773
1722502806730000000,1.799
1722502806740000000,1.783
1722502806750000000,1.794
1722502806760000000,1.781
1722502806770000000,1.797
1722502806780000000,1.825
1722502806790000000,1.802
1722502806800000000,1.794
1722502806810000000,1.807
1722502806820000000,1.823
1722502806830000000,1.816
1722502806840000000,1.827
1722502806850000000,1.846
1722502806860000000,1.865
1722502806870000000,1.807
1722502806880000000,1.817
1722502806890000000,1.816
1722502806900000000,1.832
1722502806910000000,1.844
1722502806920000000,1.816
1722502806930000000,1.825
1722502806940000000,1.835
1722502806950000000,1.829
1722502806960000000,1.872
1722502806970000000,1.873
1722502806980000000,1.854
1722502806990000000,1.860
1722502807000000000,1.828
1722502807010000000,1.852
1722502807020000000,1.842
1722502807030000000,1.876
1722502807040000000,1.841
1722502807050000000,1.865
1722502807060000000,1.873
1722502807070000000,1.865
1722502807080000000,1.848
1722502807090000000,1.846
1722502807100000000,1.864
1722502807110000000,1.868
1722502807120000000,1.900
1722502807130000000,1.826
1722502807140000000,1.878
1722502807150000000,1.924
1722502807160000000,1.872
1722502807170000000,1.859
1722502807180000000,1.878
1722502807190000000,1.893
1722502807200000000,1.889
1722502807210000000,1.884
1722502807220000000,1.898
1722502807230000000,1.897
1722502807240000000,1.877
1722502807250000000,1.896
1722502807260000000,1.923
1722502807270000000,1.880
1722502807280000000,1.903
1722502807290000000,1.872
1722502807300000000,1.901
1722502807310000000,1.875
1722502807320000000,1.875
1722502807330000000,1.873
1722502807340000000,1.900
1722502807350000000,1.890
1722502807360000000,1.877
1722502807370000000,1.892
1722502807380000000,1.910
1722502807390000000,1.939
1722502807400000000,1.882
1722502807410000000,1.894
1722502807420000000,1.944
1722502807430000000,1.923
1722502807440000000,1.943
1722502807450000000,1.905
1722502807460000000,1.880
1722502807470000000,1.925
1722502807480000000,1.911
1722502807490000000,1.943
1722502807500000000,1.937
1722502807510000000,1.943
1722502807520000000,1.908
1722502807530000000,1.913
1722502807540000000,1.918
1722502807550000000,1.921
1722502807560000000,1.946
1722502807570000000,1.988
1722502807580000000,1.894
1722502807590000000,1.968
1722502807600000000,1.914
1722502807610000000,1.905
1722502807620000000,1.975
1722502807630000000,1.918
1722502807640000000,1.973
1722502807650000000,1.917
1722502807660000000,1.940
1722502807670000000,1.963
1722502807680000000,1.910
1722502807690000000,1.938
1722502807700000000,1.945
1722502807710000000,1.911
1722502807720000000,1.932
1722502807730000000,1.930
1722502807740000000,1.936
1722502807750000000,1.922
1722502807760000000,1.949
1722502807770000000,1.941
1722502807780000000,1.924
1722502807790000000,1.951
1722502807800000000,1.955
1722502807810000000,1.938
1722502807820000000,1.964
1722502807830000000,1.949
1722502807840000000,1.948
1722502807850000000,1.938
1722502807860000000,1.952
1722502807870000000,1.969
1722502807880000000,1.913
1722502807890000000,1.956
1722502807900000000,1.968
1722502807910000000,1.967
1722502807920000000,1.955
1722502807930000000,1.956
1722502807940000000,1.961
1722502807950000000,1.943
1722502807960000000,1.898
1722502807970000000,1.964
1722502807980000000,1.896
1722502807990000000,1.963
1722502808000000000,1.960
1722502808010000000,1.965
1722502808020000000,1.952
1722502808029999999,1.911
1722502808039999999,1.951
1722502808050000000,1.987
1722502808060000000,1.937
1722502808070000000,1.953
1722502808080000000,1.934
1722502808090000000,1.932
1722502808100000000,1.962
1722502808109999999,1.972
1722502808119999999,1.963
1722502808130000000,1.944
1722502808140000000,1.973
1722502808150000000,1.973
1722502808160000000,2.009
1722502808170000000,1.954
1722502808180000000,1.987
1722502808189999999,1.937
1722502808199999999,1.963
1722502808210000000,1.943
1722502808220000000,1.941
1722502808230000000,1.961
1722502808240000000,1.985
1722502808250000000,2.007
1722502808260000000,1.971
1722502808270000000,1.918
1722502808279999999,2.004
1722502808289999999,1.957
1722502808300000000,1.939
1722502808310000000,1.994
1722502808320000000,1.931
1722502808330000000,1.991
1722502808340000000,1.958
1722502808350000000,1.978
1722502808359999999,1.959
1722502808369999999,1.988
1722502808380000000,1.958
1722502808390000000,1.940
1722502808400000000,1.994
1722502808410000000,1.990
1722502808420000000,1.952
1722502808430000000,1.952
1722502808439999999,1.946
1722502808449999999,1.976
1722502808460000000,1.949
1722502808470000000,1.963
1722502808480000000,1.975
1722502808490000000,1.988
1722502808500000000,2.012
1722502808510000000,1.965
1722502808520000000,1.942
1722502808529999999,1.986
1722502808539999999,1.988
1722502808550000000,1.950
1722502808560000000,2.004
1722502808570000000,1.994
1722502808580000000,1.978
1722502808590000000,1.973
1722502808600000000,1.959
1722502808610000000,2.007
1722502808620000000,1.989
1722502808630000000,1.981
1722502808640000000,1.969
1722502808650000000,2.023
1722502808660000000,1.988
1722502808670000000,2.007
1722502808680000000,2.012
1722502808690000000,1.985
1722502808700000000,2.007
1722502808710000000,1.945
1722502808720000000,1.959
1722502808730000000,1.994
1722502808740000000,1.996
1722502808750000000,2.012
1722502808760000000,1.985
1722502808770000000,1.973
1722502808780000000,1.970
1722502808790000000,1.961
1722502808800000000,2.003
1722502808810000000,1.954
1722502808820000000,1.991
1722502808830000000,1.975
1722502808840000000,1.958
1722502808850000000,1.983
1722502808860000000,2.018
1722502808870000000,1.977
1722502808880000000,1.999
1722502808890000000,1.975
1722502808900000000,2.010
1722502808910000000,2.019
1722502808920000000,1.965
1722502808930000000,1.996
1722502808940000000,1.974
1722502808950000000,1.975
1722502808960000000,1.980
1722502808970000000,1.992
1722502808980000000,1.975
1722502808990000000,1.995
1722502809000000000,2.004
1722502809010000000,1.996
1722502809020000000,1.987
1722502809030000000,2.002
1722502809040000000,2.007
1722502809050000000,2.019
1722502809060000000,1.989
1722502809070000000,2.037
1722502809080000000,2.008
1722502809090000000,1.993
1722502809100000000,1.994
1722502809110000000,1.984
1722502809120000000,2.001
1722502809130000000,1.995
1722502809140000000,2.002
1722502809150000000,1.968
1722502809160000000,2.041
1722502809170000000,1.992
1722502809180000000,1.982
1722502809190000000,2.020
1722502809200000000,2.015
1722502809210000000,2.012
1722502809220000000,2.016
1722502809230000000,1.994
1722502809240000000,1.984
1722502809250000000,2.011
1722502809260000000,1.964
1722502809270000000,1.998
1722502809280000000,2.010
1722502809290000000,1.989
1722502809300000000,2.010
1722502809310000000,1.985
1722502809320000000,1.979
1722502809330000000,1.982
1722502809340000000,2.019
1722502809350000000,1.991
1722502809360000000,1.988
1722502809370000000,2.009
1722502809380000000,1.996
1722502809390000000,1.971
1722502809400000000,2.022
1722502809410000000,2.012
1722502809420000000,2.030
1722502809430000000,2.014
1722502809440000000,1.970
1722502809450000000,1.971
1722502809460000000,2.025
1722502809470000000,1.992
1722502809480000000,1.984
1722502809490000000,1.977
1722502809500000000,2.026
1722502809510000000,1.979
1722502809520000000,2.010
1722502809530000000,1.996
1722502809540000000,2.031
1722502809550000000,2.009
1722502809560000000,2.012
1722502809570000000,2.002
1722502809580000000,1.995
1722502809590000000,2.033
1722502809600000000,1.994
1722502809610000000,2.011
1722502809620000000,1.995
1722502809630000000,2.034
1722502809640000000,2.002
1722502809650000000,1.984
1722502809660000000,1.989
1722502809670000000,2.000
1722502809680000000,2.021
1722502809690000000,2.074
1722502809700000000,2.012
1722502809710000000,1.991
1722502809720000000,2.021
1722502809730000000,2.013
1722502809740000000,1.996
1722502809750000000,1.958
1722502809760000000,1.997
1722502809770000000,1.969
1722502809780000000,2.017
1722502809790000000,2.010
1722502809800000000,2.020
1722502809810000000,2.005
1722502809820000000,2.006
1722502809830000000,1.993
1722502809840000000,2.029
1722502809850000000,1.995
1722502809860000000,1.985
1722502809870000000,1.993
1722502809880000000,1.998
1722502809890000000,1.997
1722502809900000000,2.011
1722502809910000000,2.006
1722502809920000000,1.994
1722502809930000000,2.018
1722502809940000000,1.980
1722502809950000000,2.007
1722502809960000000,2.010
1722502809970000000,2.003
1722502809980000000,2.000
1722502809990000000,2.017
1722502810000000000,2.020
1722502810010000000,1.997
1722502810020000000,1.983
1722502810030000000,1.986
1722502810040000000,1.977
1722502810050000000,2.005
1722502810060000000,1.982
1722502810070000000,2.007
1722502810080000000,1.986
1722502810090000000,1.997
1722502810100000000,2.016
1722502810110000000,1.997
1722502810120000000,1.980
1722502810130000000,1.995
1722502810140000000,1.991
1722502810150000000,2.008
1722502810160000000,2.019
1722502810170000000,1.960
1722502810180000000,2.032
1722502810190000000,1.981
1722502810200000000,1.987
1722502810210000000,1.994
1722502810220000000,2.011
1722502810230000000,1.997
1722502810240000000,2.030
1722502810250000000,2.030
1722502810260000000,1.983
1722502810270000000,1.997
1722502810280000000,1.986
1722502810290000000,2.020
1722502810300000000,2.022
1722502810310000000,2.018
1722502810320000000,1.963
1722502810330000000,2.011
1722502810340000000,1.985
1722502810350000000,1.989
1722502810360000000,1.996
1722502810370000000,1.987
1722502810380000000,1.988
1722502810390000000,2.004
1722502810400000000,1.989
1722502810410000000,1.963
1722502810420000000,1.979
1722502810430000000,1.999
1722502810440000000,1.979
1722502810450000000,2.013
1722502810460000000,2.017
1722502810470000000,2.036
1722502810480000000,2.005
1722502810490000000,2.021
1722502810500000000,1.993
1722502810510000000,1.995
1722502810520000000,1.993
1722502810530000000,2.003
1722502810540000000,2.021
1722502810550000000,1.987
1722502810560000000,1.995
1722502810570000000,1.998
1722502810580000000,1.992
1722502810590000000,2.015
1722502810600000000,2.019
1722502810610000000,1.979
1722502810620000000,1.971
1722502810630000000,2.003
1722502810640000000,2.018
1722502810650000000,2.003
1722502810660000000,1.984
1722502810670000000,2.035
1722502810680000000,2.012
1722502810690000000,1.990
1722502810700000000,1.958
1722502810710000000,1.992
1722502810720000000,1.996
1722502810730000000,2.000
1722502810740000000,1.978
1722502810750000000,2.001
1722502810760000000,1.982
1722502810770000000,2.022
1722502810780000000,2.014
1722502810790000000,1.975
1722502810800000000,2.000
1722502810810000000,1.973
1722502810820000000,2.013
1722502810830000000,1.989
1722502810840000000,2.006
1722502810850000000,2.031
1722502810860000000,2.014
1722502810870000000,1.969
1722502810880000000,1.999
1722502810890000000,1.997
1722502810900000000,2.024
1722502810910000000,1.993
1722502810920000000,2.001
1722502810930000000,2.008
1722502810940000000,1.975
1722502810950000000,1.990
1722502810960000000,1.990
1722502810970000000,1.982
1722502810980000000,1.950
1722502810990000000,2.017
1722502811000000000,1.987
1722502811010000000,1.990
1722502811020000000,2.019
1722502811030000000,1.985
1722502811040000000,1.999
1722502811050000000,2.040
1722502811060000000,1.996
1722502811070000000,1.990
1722502811080000000,1.994
1722502811090000000,1.997
1722502811100000000,2.003
1722502811110000000,2.000
1722502811120000000,2.000
1722502811130000000,2.012
1722502811140000000,2.007
1722502811150000000,1.966
1722502811160000000,1.994
1722502811170000000,2.016
1722502811180000000,1.974
1722502811190000000,1.991
1722502811200000000,1.983
1722502811210000000,2.001
1722502811220000000,1.990
1722502811230000000,2.013
1722502811240000000,1.969
1722502811250000000,1.985
1722502811260000000,1.971
1722502811270000000,2.028
1722502811280000000,1.990
1722502811290000000,2.020
1722502811300000000,2.015
1722502811310000000,2.024
1722502811320000000,1.952
1722502811330000000,1.997
1722502811340000000,2.001
1722502811350000000,2.038
1722502811360000000,1.980
1722502811370000000,1.993
1722502811380000000,2.025
1722502811390000000,1.985
1722502811400000000,2.003
1722502811410000000,1.962
1722502811420000000,2.011
1722502811430000000,1.982
1722502811440000000,1.985
1722502811450000000,2.000
1722502811460000000,2.005
1722502811470000000,1.976
1722502811480000000,1.978
1722502811490000000,1.993
1722502811500000000,2.011
1722502811510000000,2.020
1722502811520000000,2.019
1722502811530000000,2.022
1722502811540000000,2.030
1722502811550000000,2.004
1722502811560000000,2.002
1722502811570000000,1.933
1722502811580000000,1.964
1722502811590000000,2.018
1722502811600000000,2.014
1722502811610000000,2.003
1722502811620000000,2.010
1722502811630000000,2.011
