timestamp_ns,value_kN
1721984401360000000,0.000
1721984401370000000,0.054
1721984401380000000,0.000
1721984401390000000,0.200
1721984401400000000,0.234
1721984401410000000,0.000
1721984401420000000,0.000
1721984401430000000,0.006
1721984401440000000,0.000
1721984401450000000,0.114
1721984401460000000,0.057
1721984401470000000,0.004
1721984401480000000,0.118
1721984401490000000,0.291
1721984401500000000,0.070
1721984401510000000,0.000
1721984401520000000,0.173
1721984401530000000,0.231
1721984401540000000,0.000
1721984401550000000,0.000
1721984401560000000,0.073
1721984401570000000,0.016
1721984401580000000,0.000
1721984401590000000,0.021
1721984401600000000,0.074
1721984401610000000,0.000
1721984401620000000,0.081
1721984401630000000,0.187
1721984401640000000,0.000
1721984401650000000,0.059
1721984401660000000,0.000
1721984401670000000,0.015
1721984401680000000,0.000
1721984401690000000,0.000
1721984401700000000,0.089
1721984401710000000,0.012
1721984401720000000,0.000
1721984401730000000,0.000
1721984401740000000,0.028
1721984401750000000,0.000
1721984401760000000,0.000
1721984401770000000,0.288
1721984401780000000,0.019
1721984401790000000,0.000
1721984401800000000,0.173
1721984401810000000,0.000
1721984401820000000,0.000
1721984401830000000,0.000
1721984401840000000,0.000
1721984401850000000,0.061
1721984401860000000,0.000
1721984401870000000,0.136
1721984401880000000,0.000
1721984401890000000,0.014
1721984401900000000,0.156
1721984401910000000,0.063
1721984401920000000,0.000
1721984401930000000,0.007
1721984401940000000,0.168
1721984401950000000,0.232
1721984401960000000,0.127
1721984401970000000,0.146
1721984401980000000,0.156
1721984401990000000,0.085
1721984402000000000,0.000
1721984402009999999,0.067
1721984402020000000,0.080
1721984402029999999,0.155
1721984402040000000,0.281
1721984402049999999,0.270
1721984402060000000,0.381
1721984402069999999,0.211
1721984402080000000,0.242
1721984402089999999,0.983
1721984402100000000,0.532
1721984402109999999,0.114
1721984402120000000,0.805
1721984402130000000,1.815
1721984402140000000,0.627
1721984402150000000,1.230
1721984402160000000,1.039
1721984402170000000,1.158
1721984402180000000,2.028
1721984402190000000,1.642
1721984402200000000,1.878
1721984402210000000,1.814
1721984402220000000,1.958
1721984402230000000,1.748
1721984402240000000,2.131
1721984402250000000,1.385
1721984402260000000,2.050
1721984402270000000,2.426
1721984402280000000,2.113
1721984402290000000,2.592
1721984402300000000,3.122
1721984402310000000,2.155
1721984402320000000,2.255
1721984402330000000,2.395
1721984402340000000,2.747
1721984402350000000,2.600
1721984402360000000,2.788
1721984402370000000,2.854
1721984402380000000,2.850
1721984402390000000,3.110
1721984402400000000,3.167
1721984402410000000,2.883
1721984402420000000,3.133
1721984402430000000,3.960
1721984402440000000,3.087
1721984402450000000,3.318
1721984402460000000,4.102
1721984402470000000,3.972
1721984402480000000,3.312
1721984402490000000,3.788
1721984402500000000,3.784
1721984402510000000,3.467
1721984402520000000,4.186
1721984402530000000,4.277
1721984402540000000,3.925
1721984402550000000,4.052
1721984402560000000,3.789
1721984402570000000,4.314
1721984402580000000,4.438
1721984402590000000,4.414
1721984402600000000,4.437
1721984402610000000,4.551
1721984402620000000,4.342
1721984402630000000,4.425
1721984402640000000,5.431
1721984402650000000,4.438
1721984402660000000,5.188
1721984402670000000,4.407
1721984402680000000,4.580
1721984402690000000,5.084
1721984402700000000,5.375
1721984402710000000,5.432
1721984402720000000,5.093
1721984402730000000,5.651
1721984402740000000,5.463
1721984402750000000,5.545
1721984402760000000,5.487
1721984402770000000,6.154
1721984402780000000,5.791
1721984402790000000,6.156
1721984402800000000,6.214
1721984402810000000,5.405
1721984402820000000,5.897
1721984402830000000,5.968
1721984402840000000,6.577
1721984402850000000,6.852
1721984402860000000,6.231
1721984402870000000,6.634
1721984402880000000,6.754
1721984402890000000,6.450
1721984402900000000,6.826
1721984402910000000,7.066
1721984402920000000,7.287
1721984402930000000,7.255
1721984402940000000,7.074
1721984402950000000,6.708
1721984402960000000,7.192
1721984402970000000,7.493
1721984402980000000,7.497
1721984402990000000,7.327
1721984403000000000,8.235
1721984403010000000,7.949
1721984403020000000,7.422
1721984403030000000,7.719
1721984403040000000,8.160
1721984403050000000,8.573
1721984403060000000,8.563
1721984403070000000,7.536
1721984403080000000,8.030
1721984403090000000,8.324
1721984403100000000,8.386
1721984403110000000,8.620
1721984403120000000,8.014
1721984403130000000,8.652
1721984403140000000,8.787
1721984403150000000,8.419
1721984403160000000,8.363
1721984403170000000,8.141
1721984403180000000,9.038
1721984403190000000,8.503
1721984403200000000,7.985
1721984403210000000,8.792
1721984403220000000,8.539
1721984403230000000,8.541
1721984403240000000,8.559
1721984403250000000,8.127
1721984403260000000,8.016
1721984403270000000,8.632
1721984403280000000,7.816
1721984403290000000,8.799
1721984403300000000,8.806
1721984403310000000,8.342
1721984403320000000,9.023
1721984403330000000,8.730
1721984403340000000,8.147
1721984403350000000,8.558
1721984403360000000,8.054
1721984403370000000,8.269
1721984403380000000,8.540
1721984403390000000,8.896
1721984403400000000,8.942
1721984403410000000,8.123
1721984403420000000,8.480
1721984403430000000,9.226
1721984403440000000,8.690
1721984403450000000,9.106
1721984403460000000,8.805
1721984403470000000,8.523
1721984403480000000,8.680
1721984403490000000,9.179
1721984403500000000,8.873
1721984403510000000,8.387
1721984403520000000,8.951
1721984403530000000,9.004
1721984403540000000,8.920
1721984403550000000,8.848
1721984403560000000,8.981
1721984403570000000,8.658
1721984403580000000,8.979
1721984403590000000,8.695
1721984403600000000,9.051
1721984403610000000,8.792
1721984403620000000,8.593
1721984403630000000,8.830
1721984403640000000,9.179
1721984403650000000,8.263
1721984403660000000,8.704
1721984403670000000,8.893
1721984403680000000,9.607
1721984403690000000,9.502
1721984403700000000,8.708
1721984403710000000,9.263
1721984403720000000,9.136
1721984403730000000,9.354
1721984403740000000,9.327
1721984403750000000,9.508
1721984403760000000,8.975
1721984403770000000,9.287
1721984403780000000,9.543
1721984403790000000,9.898
1721984403800000000,9.595
1721984403810000000,9.807
1721984403820000000,9.293
1721984403830000000,9.361
1721984403840000000,9.789
1721984403850000000,9.604
1721984403860000000,10.286
1721984403870000000,9.282
1721984403880000000,9.652
1721984403890000000,9.151
1721984403900000000,9.415
1721984403910000000,9.563
1721984403920000000,9.920
1721984403930000000,9.891
1721984403940000000,9.113
1721984403950000000,9.823
1721984403960000000,9.834
1721984403970000000,9.801
1721984403980000000,9.548
1721984403990000000,9.831
1721984404000000000,9.961
1721984404010000000,9.956
1721984404019999999,9.896
1721984404030000000,10.301
1721984404040000000,10.232
1721984404050000000,10.280
1721984404059999999,9.790
1721984404070000000,9.917
1721984404080000000,10.173
1721984404090000000,10.283
1721984404099999999,9.727
1721984404110000000,10.633
1721984404120000000,9.819
1721984404130000000,10.484
1721984404139999999,10.060
1721984404150000000,10.338
1721984404160000000,10.414
1721984404170000000,10.769
1721984404179999999,10.249
1721984404190000000,10.365
1721984404200000000,10.716
1721984404210000000,10.427
1721984404219999999,10.557
1721984404230000000,10.856
1721984404240000000,10.381
1721984404250000000,10.783
1721984404260000000,10.245
1721984404269999999,10.471
1721984404280000000,10.717
1721984404290000000,10.327
1721984404300000000,10.973
1721984404310000000,10.903
1721984404320000000,11.276
1721984404330000000,10.730
1721984404340000000,10.224
1721984404350000000,11.314
1721984404360000000,10.286
1721984404370000000,10.755
1721984404380000000,11.110
1721984404390000000,11.445
1721984404400000000,11.103
1721984404410000000,11.202
1721984404420000000,11.191
1721984404430000000,11.470
1721984404440000000,11.023
1721984404450000000,11.297
1721984404460000000,11.045
1721984404470000000,11.204
1721984404480000000,11.393
1721984404490000000,11.696
1721984404500000000,11.250
1721984404510000000,11.620
1721984404520000000,11.468
1721984404530000000,11.689
1721984404540000000,11.659
1721984404550000000,11.910
1721984404560000000,11.691
1721984404570000000,12.120
1721984404580000000,11.501
1721984404590000000,12.189
1721984404600000000,12.061
1721984404610000000,12.000
1721984404620000000,12.127
1721984404630000000,12.026
1721984404640000000,12.573
1721984404650000000,12.142
1721984404660000000,12.718
1721984404670000000,12.495
1721984404680000000,12.226
1721984404690000000,12.675
1721984404700000000,12.083
1721984404710000000,12.308
1721984404720000000,12.037
1721984404730000000,12.181
1721984404740000000,12.345
1721984404750000000,12.688
1721984404760000000,12.414
1721984404770000000,12.832
1721984404780000000,12.550
1721984404790000000,12.442
1721984404800000000,13.186
1721984404810000000,13.060
1721984404820000000,12.756
1721984404830000000,13.402
1721984404840000000,13.027
1721984404850000000,13.090
1721984404860000000,13.538
1721984404870000000,13.220
1721984404880000000,13.434
1721984404890000000,13.282
1721984404900000000,12.916
1721984404910000000,13.841
1721984404920000000,12.762
1721984404930000000,13.836
1721984404940000000,13.532
1721984404950000000,13.516
1721984404960000000,14.061
1721984404970000000,14.352
1721984404980000000,13.357
1721984404990000000,13.622
1721984405000000000,13.919
1721984405010000000,14.275
1721984405020000000,14.081
1721984405030000000,14.291
1721984405040000000,13.974
1721984405050000000,14.302
1721984405060000000,13.853
1721984405070000000,14.638
1721984405080000000,14.563
1721984405090000000,14.527
1721984405100000000,14.566
1721984405110000000,14.697
1721984405120000000,14.816
1721984405130000000,14.853
1721984405140000000,15.045
1721984405150000000,14.901
1721984405160000000,15.335
1721984405170000000,14.748
1721984405180000000,14.776
1721984405190000000,14.452
1721984405200000000,14.980
1721984405210000000,15.638
1721984405220000000,15.603
1721984405230000000,15.208
1721984405240000000,14.977
1721984405250000000,15.065
1721984405260000000,15.406
1721984405270000000,15.227
1721984405280000000,15.338
1721984405290000000,15.330
1721984405300000000,15.851
1721984405310000000,15.934
1721984405320000000,16.422
1721984405330000000,15.996
1721984405340000000,16.287
1721984405350000000,15.442
1721984405360000000,16.315
1721984405370000000,15.932
1721984405380000000,16.425
1721984405390000000,16.075
1721984405400000000,16.021
1721984405410000000,16.464
1721984405420000000,16.415
1721984405430000000,17.003
1721984405440000000,16.834
1721984405450000000,16.617
1721984405460000000,17.104
1721984405470000000,16.754
1721984405480000000,16.736
1721984405490000000,16.674
1721984405500000000,17.674
1721984405510000000,17.138
1721984405520000000,17.324
1721984405530000000,16.637
1721984405540000000,16.981
1721984405550000000,17.143
1721984405560000000,17.125
1721984405570000000,17.183
1721984405580000000,17.216
1721984405590000000,17.105
1721984405600000000,17.412
1721984405610000000,17.486
1721984405620000000,17.276
1721984405630000000,17.180
1721984405640000000,17.997
1721984405650000000,17.331
1721984405660000000,17.352
1721984405670000000,17.923
1721984405680000000,18.097
1721984405690000000,17.720
1721984405700000000,18.212
1721984405710000000,17.681
1721984405720000000,18.308
1721984405730000000,18.321
1721984405740000000,17.957
1721984405750000000,18.192
1721984405760000000,18.282
1721984405770000000,18.518
1721984405780000000,18.664
1721984405790000000,18.047
1721984405800000000,18.295
1721984405810000000,18.674
1721984405820000000,19.115
1721984405830000000,19.215
1721984405840000000,19.040
1721984405850000000,19.211
1721984405860000000,18.363
1721984405870000000,18.515
1721984405880000000,19.660
1721984405890000000,18.702
1721984405900000000,19.136
1721984405910000000,18.946
1721984405920000000,18.914
1721984405930000000,19.074
1721984405940000000,18.987
1721984405950000000,18.942
1721984405960000000,19.408
1721984405970000000,19.078
1721984405980000000,19.797
1721984405990000000,19.854
1721984406000000000,19.540
1721984406010000000,19.414
1721984406020000000,20.009
1721984406030000000,20.115
1721984406040000000,20.296
1721984406050000000,19.825
1721984406060000000,19.913
1721984406070000000,20.208
1721984406080000000,20.216
1721984406090000000,20.272
1721984406100000000,19.558
1721984406110000000,19.817
1721984406120000000,19.926
1721984406130000000,19.857
1721984406140000000,19.831
1721984406150000000,19.962
1721984406160000000,20.129
1721984406170000000,20.090
1721984406180000000,20.077
1721984406190000000,20.677
1721984406200000000,20.718
1721984406210000000,20.693
1721984406220000000,20.897
1721984406230000000,20.719
1721984406240000000,21.275
1721984406250000000,20.672
1721984406260000000,20.385
1721984406270000000,21.050
1721984406280000000,20.517
1721984406290000000,20.760
1721984406300000000,20.956
1721984406310000000,21.014
1721984406320000000,21.075
1721984406330000000,20.946
1721984406340000000,21.302
1721984406350000000,20.887
1721984406360000000,20.957
1721984406370000000,21.220
1721984406380000000,21.822
1721984406390000000,21.457
1721984406400000000,21.261
1721984406410000000,22.047
1721984406420000000,21.313
1721984406430000000,21.390
1721984406440000000,21.781
1721984406450000000,21.716
1721984406460000000,21.639
1721984406470000000,21.296
1721984406480000000,21.903
1721984406490000000,21.656
1721984406500000000,21.431
1721984406510000000,21.854
1721984406520000000,21.697
1721984406530000000,21.582
1721984406540000000,21.515
1721984406550000000,22.110
1721984406560000000,21.977
1721984406570000000,22.262
1721984406580000000,22.031
1721984406590000000,21.577
1721984406600000000,21.901
1721984406610000000,22.296
1721984406620000000,21.884
1721984406630000000,22.709
1721984406640000000,21.889
1721984406650000000,22.116
1721984406660000000,22.378
1721984406670000000,21.716
1721984406680000000,21.936
1721984406690000000,21.888
1721984406700000000,22.181
1721984406710000000,22.719
1721984406720000000,22.250
1721984406730000000,22.161
1721984406740000000,22.363
1721984406750000000,22.232
1721984406760000000,22.779
1721984406770000000,22.640
1721984406780000000,22.846
1721984406790000000,22.567
1721984406800000000,22.670
1721984406810000000,22.154
1721984406820000000,22.718
1721984406830000000,22.734
1721984406840000000,22.881
1721984406850000000,22.332
1721984406860000000,23.221
1721984406870000000,23.043
1721984406880000000,22.952
1721984406890000000,22.928
1721984406900000000,22.575
1721984406910000000,22.801
1721984406920000000,23.196
1721984406930000000,22.765
1721984406940000000,22.587
1721984406950000000,22.824
1721984406960000000,23.069
1721984406970000000,22.627
1721984406980000000,23.303
1721984406990000000,23.363
1721984407000000000,23.262
1721984407010000000,22.548
1721984407020000000,23.504
1721984407030000000,23.680
1721984407040000000,23.363
1721984407050000000,23.065
1721984407060000000,22.866
1721984407070000000,23.007
1721984407080000000,23.314
1721984407090000000,23.672
1721984407100000000,23.201
1721984407110000000,23.237
1721984407120000000,23.786
1721984407130000000,23.496
1721984407140000000,23.500
1721984407150000000,23.072
1721984407160000000,22.860
1721984407170000000,23.669
1721984407180000000,23.660
1721984407190000000,23.478
1721984407200000000,23.966
1721984407210000000,23.455
1721984407220000000,24.215
1721984407230000000,23.326
1721984407240000000,23.344
1721984407250000000,23.811
1721984407260000000,23.394
1721984407270000000,23.820
1721984407280000000,23.652
1721984407290000000,23.464
1721984407300000000,23.870
1721984407310000000,23.817
1721984407320000000,23.575
1721984407330000000,23.886
1721984407340000000,24.269
1721984407350000000,23.855
1721984407360000000,24.197
1721984407370000000,23.943
1721984407380000000,23.496
1721984407390000000,23.902
1721984407400000000,24.054
1721984407410000000,23.591
1721984407420000000,24.282
1721984407430000000,24.129
1721984407440000000,23.908
1721984407450000000,23.509
1721984407460000000,23.666
1721984407470000000,24.046
1721984407480000000,23.822
1721984407490000000,23.766
1721984407500000000,24.070
1721984407510000000,23.707
1721984407520000000,24.176
1721984407530000000,24.026
1721984407540000000,23.781
1721984407550000000,23.626
1721984407560000000,23.866
1721984407570000000,24.154
1721984407580000000,23.910
1721984407590000000,24.660
1721984407600000000,24.279
1721984407610000000,24.355
1721984407620000000,23.920
1721984407630000000,24.525
1721984407640000000,24.199
1721984407650000000,24.019
1721984407660000000,23.636
1721984407670000000,24.257
1721984407680000000,24.075
1721984407690000000,24.035
1721984407700000000,24.186
1721984407710000000,24.516
1721984407720000000,24.096
1721984407730000000,24.116
1721984407740000000,23.881
1721984407750000000,24.106
1721984407760000000,24.404
1721984407770000000,24.210
1721984407780000000,24.471
1721984407790000000,24.187
1721984407800000000,23.738
1721984407810000000,24.169
1721984407820000000,24.162
1721984407830000000,24.627
1721984407840000000,24.253
1721984407850000000,24.188
1721984407860000000,23.989
1721984407870000000,23.786
1721984407880000000,23.970
1721984407890000000,24.592
1721984407900000000,25.272
1721984407910000000,24.931
1721984407920000000,24.953
1721984407930000000,24.076
1721984407940000000,24.916
1721984407950000000,24.101
1721984407960000000,24.254
1721984407970000000,24.241
1721984407980000000,24.962
1721984407990000000,24.853
1721984408000000000,24.899
1721984408010000000,24.973
1721984408020000000,24.518
1721984408029999999,24.381
1721984408039999999,24.747
1721984408050000000,24.689
1721984408060000000,24.512
1721984408070000000,24.313
1721984408080000000,24.668
1721984408090000000,24.270
1721984408100000000,24.954
1721984408109999999,24.790
1721984408119999999,24.710
1721984408130000000,24.581
1721984408140000000,24.355
1721984408150000000,24.356
1721984408160000000,24.056
1721984408170000000,24.265
1721984408180000000,24.003
1721984408189999999,24.696
1721984408199999999,24.322
1721984408210000000,24.182
1721984408220000000,25.073
1721984408230000000,24.545
1721984408240000000,23.979
1721984408250000000,24.572
1721984408260000000,24.249
1721984408270000000,24.821
1721984408279999999,25.110
1721984408289999999,24.483
1721984408300000000,24.709
1721984408310000000,24.933
1721984408320000000,24.724
1721984408330000000,25.133
1721984408340000000,24.640
1721984408350000000,24.337
1721984408359999999,24.612
1721984408369999999,24.742
1721984408380000000,25.125
1721984408390000000,24.786
1721984408400000000,24.777
1721984408410000000,24.942
1721984408420000000,24.787
1721984408430000000,24.736
1721984408439999999,24.584
1721984408449999999,25.235
1721984408460000000,24.615
1721984408470000000,24.305
1721984408480000000,24.759
1721984408490000000,24.611
1721984408500000000,24.506
1721984408510000000,24.495
1721984408520000000,24.801
1721984408529999999,24.709
1721984408539999999,25.157
1721984408550000000,24.391
1721984408560000000,24.941
1721984408570000000,24.897
1721984408580000000,24.624
1721984408590000000,24.137
1721984408600000000,24.995
1721984408610000000,24.744
1721984408620000000,24.517
1721984408630000000,24.080
1721984408640000000,24.290
1721984408650000000,24.538
1721984408660000000,25.295
1721984408670000000,24.234
1721984408680000000,24.959
1721984408690000000,25.256
1721984408700000000,24.405
1721984408710000000,24.479
1721984408720000000,24.368
1721984408730000000,24.991
1721984408740000000,24.774
1721984408750000000,24.538
1721984408760000000,24.713
1721984408770000000,24.891
1721984408780000000,24.467
1721984408790000000,25.230
1721984408800000000,24.603
1721984408810000000,24.544
1721984408820000000,25.081
1721984408830000000,24.509
1721984408840000000,25.056
1721984408850000000,25.855
1721984408860000000,25.255
1721984408870000000,24.716
1721984408880000000,25.015
1721984408890000000,24.857
1721984408900000000,25.144
1721984408910000000,25.392
1721984408920000000,24.963
1721984408930000000,24.379
1721984408940000000,24.398
1721984408950000000,24.633
1721984408960000000,24.554
1721984408970000000,25.005
1721984408980000000,24.992
1721984408990000000,24.984
1721984409000000000,25.037
1721984409010000000,24.910
1721984409020000000,25.006
1721984409030000000,24.660
1721984409040000000,24.596
1721984409050000000,24.815
1721984409060000000,25.331
1721984409070000000,24.997
1721984409080000000,24.982
1721984409090000000,25.318
1721984409100000000,25.125
1721984409110000000,25.096
1721984409120000000,25.280
1721984409130000000,25.001
1721984409140000000,24.622
1721984409150000000,24.462
1721984409160000000,25.228
1721984409170000000,25.056
1721984409180000000,25.378
1721984409190000000,24.648
1721984409200000000,24.845
1721984409210000000,25.389
1721984409220000000,25.589
1721984409230000000,24.799
1721984409240000000,25.259
1721984409250000000,25.041
1721984409260000000,25.000
1721984409270000000,24.774
1721984409280000000,25.182
1721984409290000000,25.190
1721984409300000000,25.396
1721984409310000000,25.061
1721984409320000000,24.931
1721984409330000000,25.338
1721984409340000000,25.068
1721984409350000000,25.196
1721984409360000000,25.389
1721984409370000000,24.551
1721984409380000000,25.157
1721984409390000000,24.607
1721984409400000000,24.942
1721984409410000000,24.976
1721984409420000000,25.172
1721984409430000000,24.812
1721984409440000000,25.014
1721984409450000000,24.587
1721984409460000000,25.064
1721984409470000000,24.632
1721984409480000000,24.885
1721984409490000000,25.078
1721984409500000000,25.075
1721984409510000000,24.688
1721984409520000000,24.665
1721984409530000000,24.953
1721984409540000000,25.245
1721984409550000000,25.832
1721984409560000000,25.316
1721984409570000000,25.249
1721984409580000000,25.190
1721984409590000000,24.735
1721984409600000000,24.939
1721984409610000000,24.686
1721984409620000000,24.876
1721984409630000000,24.837
1721984409640000000,25.006
1721984409650000000,24.941
1721984409660000000,24.813
1721984409670000000,24.840
1721984409680000000,24.622
1721984409690000000,24.506
1721984409700000000,25.665
1721984409710000000,25.217
1721984409720000000,25.299
1721984409730000000,24.859
1721984409740000000,25.065
1721984409750000000,25.132
1721984409760000000,24.861
1721984409770000000,25.036
1721984409780000000,24.570
1721984409790000000,25.259
1721984409800000000,25.192
1721984409810000000,24.633
1721984409820000000,24.909
1721984409830000000,24.873
1721984409840000000,24.938
1721984409850000000,25.079
1721984409860000000,24.879
1721984409870000000,24.909
1721984409880000000,25.589
1721984409890000000,24.904
1721984409900000000,25.119
1721984409910000000,25.077
1721984409920000000,25.153
1721984409930000000,25.155
1721984409940000000,24.812
1721984409950000000,24.551
1721984409960000000,25.036
1721984409970000000,25.335
1721984409980000000,24.670
1721984409990000000,25.654
1721984410000000000,25.194
1721984410010000000,25.226
1721984410020000000,25.077
1721984410030000000,24.965
1721984410040000000,24.608
1721984410050000000,25.155
1721984410060000000,24.766
1721984410070000000,25.262
1721984410080000000,24.487
1721984410090000000,24.985
1721984410100000000,25.013
1721984410110000000,24.579
1721984410120000000,25.174
1721984410130000000,25.252
1721984410140000000,25.017
1721984410150000000,24.554
1721984410160000000,24.774
1721984410170000000,25.261
1721984410180000000,24.588
1721984410190000000,24.730
1721984410200000000,24.681
1721984410210000000,25.338
1721984410220000000,25.056
1721984410230000000,25.376
1721984410240000000,24.651
1721984410250000000,25.164
1721984410260000000,24.816
1721984410270000000,24.647
1721984410280000000,24.589
1721984410290000000,24.691
1721984410300000000,25.024
1721984410310000000,25.203
1721984410320000000,25.114
1721984410330000000,25.217
1721984410340000000,25.601
1721984410350000000,24.595
1721984410360000000,24.768
1721984410370000000,24.818
1721984410380000000,24.914
1721984410390000000,25.157
1721984410400000000,24.988
1721984410410000000,25.333
1721984410420000000,24.873
1721984410430000000,24.809
1721984410440000000,25.009
1721984410450000000,25.160
1721984410460000000,25.645
1721984410470000000,24.800
1721984410480000000,24.855
1721984410490000000,24.507
1721984410500000000,25.063
1721984410510000000,25.346
1721984410520000000,24.127
1721984410530000000,24.793
1721984410540000000,25.314
1721984410550000000,24.300
1721984410560000000,25.238
1721984410570000000,24.816
1721984410580000000,24.751
1721984410590000000,25.262
1721984410600000000,24.680
1721984410610000000,25.446
1721984410620000000,24.971
1721984410630000000,24.658
1721984410640000000,24.268
1721984410650000000,24.908
1721984410660000000,25.236
1721984410670000000,25.107
1721984410680000000,24.759
1721984410690000000,25.153
1721984410700000000,24.893
1721984410710000000,25.211
1721984410720000000,25.264
1721984410730000000,24.875
1721984410740000000,25.072
1721984410750000000,24.750
1721984410760000000,24.862
1721984410770000000,24.914
1721984410780000000,24.917
1721984410790000000,24.895
1721984410800000000,24.822
1721984410810000000,25.549
1721984410820000000,24.911
1721984410830000000,25.160
1721984410840000000,24.905
1721984410850000000,25.045
1721984410860000000,24.980
1721984410870000000,24.758
1721984410880000000,24.972
1721984410890000000,25.019
1721984410900000000,25.004
1721984410910000000,25.449
1721984410920000000,24.907
1721984410930000000,24.572
1721984410940000000,24.659
1721984410950000000,25.359
1721984410960000000,25.154
1721984410970000000,25.125
1721984410980000000,25.233
1721984410990000000,25.129
1721984411000000000,24.777
1721984411010000000,25.127
1721984411020000000,24.915
1721984411030000000,24.928
1721984411040000000,24.427
1721984411050000000,24.190
1721984411060000000,24.915
1721984411070000000,24.661
1721984411080000000,25.346
1721984411090000000,25.559
1721984411100000000,25.087
1721984411110000000,25.039
1721984411120000000,24.866
1721984411130000000,25.261
1721984411140000000,25.016
1721984411150000000,25.004
1721984411160000000,25.179
1721984411170000000,25.394
1721984411180000000,25.089
1721984411190000000,25.188
1721984411200000000,24.886
1721984411210000000,24.931
1721984411220000000,24.890
1721984411230000000,25.253
1721984411240000000,24.917
1721984411250000000,25.151
1721984411260000000,25.000
1721984411270000000,24.763
1721984411280000000,25.116
1721984411290000000,25.157
1721984411300000000,25.039
1721984411310000000,24.945
1721984411320000000,25.119
1721984411330000000,24.596
1721984411340000000,25.123
1721984411350000000,24.712
1721984411360000000,25.017
1721984411370000000,25.168
1721984411380000000,25.031
1721984411390000000,25.354
1721984411400000000,24.935
1721984411410000000,24.774
1721984411420000000,24.935
1721984411430000000,24.965
1721984411440000000,24.691
1721984411450000000,24.683
1721984411460000000,25.159
1721984411470000000,24.684
1721984411480000000,25.190
1721984411490000000,25.342
1721984411500000000,24.304
1721984411510000000,24.963
1721984411520000000,24.920
1721984411530000000,25.050
1721984411540000000,25.756
1721984411550000000,24.807
1721984411560000000,24.680
1721984411570000000,24.688
1721984411580000000,24.862
1721984411590000000,24.634
1721984411600000000,25.219
1721984411610000000,25.133
1721984411620000000,25.243
1721984411630000000,24.841
