timestamp_ns,value_degC
1720688401660000000,0.127
1720688401670000000,-0.325
1720688401680000000,2.780
1720688401690000000,-0.222
1720688401700000000,0.531
1720688401710000000,0.216
1720688401720000000,0.213
1720688401730000000,0.182
1720688401740000000,-0.324
1720688401750000000,-1.764
1720688401760000000,-1.197
1720688401770000000,-0.109
1720688401780000000,1.135
1720688401790000000,0.369
1720688401800000000,-0.557
1720688401810000000,-1.057
1720688401820000000,-0.166
1720688401830000000,0.599
1720688401840000000,0.183
1720688401850000000,-0.235
1720688401860000000,-1.262
1720688401870000000,-1.316
1720688401880000000,1.367
1720688401890000000,-0.065
1720688401900000000,-0.994
1720688401910000000,0.632
1720688401920000000,-0.761
1720688401930000000,-0.762
1720688401940000000,1.011
1720688401950000000,0.919
1720688401960000000,0.181
1720688401970000000,-1.044
1720688401980000000,-0.626
1720688401990000000,-0.019
1720688402000000000,9.158
1720688402009999999,-2.294
1720688402020000000,2.740
1720688402029999999,1.594
1720688402040000000,2.736
1720688402049999999,4.315
1720688402060000000,5.043
1720688402069999999,5.290
1720688402080000000,7.007
1720688402089999999,5.895
1720688402100000000,4.673
1720688402109999999,7.396
1720688402120000000,4.377
1720688402130000000,6.206
1720688402140000000,7.487
1720688402150000000,6.960
1720688402160000000,16.548
1720688402170000000,10.697
1720688402180000000,7.128
1720688402190000000,5.902
1720688402200000000,14.744
1720688402210000000,13.611
1720688402220000000,11.682
1720688402230000000,13.151
1720688402240000000,16.930
1720688402250000000,14.442
1720688402260000000,18.927
1720688402270000000,13.703
1720688402280000000,14.555
1720688402290000000,14.310
1720688402300000000,17.767
1720688402310000000,23.956
1720688402320000000,18.698
1720688402330000000,23.669
1720688402340000000,24.738
1720688402350000000,21.437
1720688402360000000,23.988
1720688402370000000,23.906
1720688402380000000,22.237
1720688402390000000,23.326
1720688402400000000,24.608
1720688402410000000,25.814
1720688402420000000,22.169
1720688402430000000,27.957
1720688402440000000,28.068
1720688402450000000,30.419
1720688402460000000,29.423
1720688402470000000,30.667
1720688402480000000,34.072
1720688402490000000,29.150
1720688402500000000,34.237
1720688402510000000,34.358
1720688402520000000,29.150
1720688402530000000,33.703
1720688402540000000,35.446
1720688402550000000,35.446
1720688402560000000,37.624
1720688402570000000,34.441
1720688402580000000,38.320
1720688402590000000,33.661
1720688402600000000,41.005
1720688402610000000,36.255
1720688402620000000,43.656
1720688402630000000,38.194
1720688402640000000,42.831
1720688402650000000,43.061
1720688402660000000,42.528
1720688402670000000,48.392
1720688402680000000,40.837
1720688402690000000,41.092
1720688402700000000,44.047
1720688402710000000,49.308
1720688402720000000,44.914
1720688402730000000,46.300
1720688402740000000,47.182
1720688402750000000,44.277
1720688402760000000,48.632
1720688402770000000,48.120
1720688402780000000,49.584
1720688402790000000,53.261
1720688402800000000,55.515
1720688402810000000,52.517
1720688402820000000,50.080
1720688402830000000,56.587
1720688402840000000,53.556
1720688402850000000,54.473
1720688402860000000,50.116
1720688402870000000,54.467
1720688402880000000,53.263
1720688402890000000,57.088
1720688402900000000,57.446
1720688402910000000,55.801
1720688402920000000,56.788
1720688402930000000,62.319
1720688402940000000,57.128
1720688402950000000,59.534
1720688402960000000,60.412
1720688402970000000,60.615
1720688402980000000,65.128
1720688402990000000,59.423
1720688403000000000,71.085
1720688403010000000,68.211
1720688403020000000,70.973
1720688403030000000,68.274
1720688403040000000,71.632
1720688403050000000,66.670
1720688403060000000,73.287
1720688403070000000,72.830
1720688403080000000,67.108
1720688403090000000,70.795
1720688403100000000,73.163
1720688403110000000,64.165
1720688403120000000,68.734
1720688403130000000,72.602
1720688403140000000,68.786
1720688403150000000,63.137
1720688403160000000,71.156
1720688403170000000,72.166
1720688403180000000,68.075
1720688403190000000,70.863
1720688403200000000,71.691
1720688403210000000,74.345
1720688403220000000,65.707
1720688403230000000,70.756
1720688403240000000,70.549
1720688403250000000,69.180
1720688403260000000,70.035
1720688403270000000,71.154
1720688403280000000,69.147
1720688403290000000,70.753
1720688403300000000,71.480
1720688403310000000,72.861
1720688403320000000,71.114
1720688403330000000,71.398
1720688403340000000,75.481
1720688403350000000,75.563
1720688403360000000,70.698
1720688403370000000,73.812
1720688403380000000,69.993
1720688403390000000,70.335
1720688403400000000,73.220
1720688403410000000,70.612
1720688403420000000,73.744
1720688403430000000,70.690
1720688403440000000,72.495
1720688403450000000,74.072
1720688403460000000,75.864
1720688403470000000,71.115
1720688403480000000,71.825
1720688403490000000,77.696
1720688403500000000,75.146
1720688403510000000,76.641
1720688403520000000,73.335
1720688403530000000,72.922
1720688403540000000,70.001
1720688403550000000,74.211
1720688403560000000,71.608
1720688403570000000,74.129
1720688403580000000,76.407
1720688403590000000,75.609
1720688403600000000,72.279
1720688403610000000,81.307
1720688403620000000,77.642
1720688403630000000,77.719
1720688403640000000,79.752
1720688403650000000,77.659
1720688403660000000,73.933
1720688403670000000,77.031
1720688403680000000,76.505
1720688403690000000,73.440
1720688403700000000,73.741
1720688403710000000,73.845
1720688403720000000,77.773
1720688403730000000,75.526
1720688403740000000,80.018
1720688403750000000,81.400
1720688403760000000,73.001
1720688403770000000,72.922
1720688403780000000,76.366
1720688403790000000,81.524
1720688403800000000,78.769
1720688403810000000,80.964
1720688403820000000,76.039
1720688403830000000,79.567
1720688403840000000,77.092
1720688403850000000,79.717
1720688403860000000,79.293
1720688403870000000,80.996
1720688403880000000,79.000
1720688403890000000,78.846
1720688403900000000,80.415
1720688403910000000,83.655
1720688403920000000,82.810
1720688403930000000,79.983
1720688403940000000,81.210
1720688403950000000,83.897
1720688403960000000,80.525
1720688403970000000,80.201
1720688403980000000,83.336
1720688403990000000,84.473
1720688404000000000,82.003
1720688404010000000,85.373
1720688404019999999,85.311
1720688404030000000,85.676
1720688404040000000,91.416
1720688404050000000,78.669
1720688404059999999,86.477
1720688404070000000,85.776
1720688404080000000,81.383
1720688404090000000,82.584
1720688404099999999,83.912
1720688404110000000,85.658
1720688404120000000,85.956
1720688404130000000,83.789
1720688404139999999,86.762
1720688404150000000,85.327
1720688404160000000,86.904
1720688404170000000,88.719
1720688404179999999,86.231
1720688404190000000,90.097
1720688404200000000,83.124
1720688404210000000,86.616
1720688404219999999,84.659
1720688404230000000,89.344
1720688404240000000,85.596
1720688404250000000,85.623
1720688404260000000,86.939
1720688404269999999,88.515
1720688404280000000,87.439
1720688404290000000,90.040
1720688404300000000,88.587
1720688404310000000,89.932
1720688404320000000,90.806
1720688404330000000,93.026
1720688404340000000,91.334
1720688404350000000,94.321
1720688404360000000,93.592
1720688404370000000,94.854
1720688404380000000,91.227
1720688404390000000,93.776
1720688404400000000,92.458
1720688404410000000,92.142
1720688404420000000,94.964
1720688404430000000,94.665
1720688404440000000,90.957
1720688404450000000,96.186
1720688404460000000,94.273
1720688404470000000,93.855
1720688404480000000,97.142
1720688404490000000,95.233
1720688404500000000,98.221
1720688404510000000,99.216
1720688404520000000,99.587
1720688404530000000,100.795
1720688404540000000,95.643
1720688404550000000,97.274
1720688404560000000,95.659
1720688404570000000,103.780
1720688404580000000,91.640
1720688404590000000,101.851
1720688404600000000,100.880
1720688404610000000,96.808
1720688404620000000,103.449
1720688404630000000,103.627
1720688404640000000,102.292
1720688404650000000,100.302
1720688404660000000,105.884
1720688404670000000,103.756
1720688404680000000,103.134
1720688404690000000,103.644
1720688404700000000,102.912
1720688404710000000,106.912
1720688404720000000,104.280
1720688404730000000,103.411
1720688404740000000,105.597
1720688404750000000,107.543
1720688404760000000,106.180
1720688404770000000,105.250
1720688404780000000,108.117
1720688404790000000,110.386
1720688404800000000,103.782
1720688404810000000,108.188
1720688404820000000,106.992
1720688404830000000,109.122
1720688404840000000,115.304
1720688404850000000,114.738
1720688404860000000,111.421
1720688404870000000,116.419
1720688404880000000,111.513
1720688404890000000,113.067
1720688404900000000,110.183
1720688404910000000,112.572
1720688404920000000,108.938
1720688404930000000,113.532
1720688404940000000,114.918
1720688404950000000,114.675
1720688404960000000,114.715
1720688404970000000,115.037
1720688404980000000,110.469
1720688404990000000,117.191
1720688405000000000,120.053
1720688405010000000,122.356
1720688405020000000,117.420
1720688405030000000,120.673
1720688405040000000,118.339
1720688405050000000,121.081
1720688405060000000,118.316
1720688405070000000,124.931
1720688405080000000,124.692
1720688405090000000,121.058
1720688405100000000,118.793
1720688405110000000,120.580
1720688405120000000,125.515
1720688405130000000,122.396
1720688405140000000,123.838
1720688405150000000,126.233
1720688405160000000,124.504
1720688405170000000,124.736
1720688405180000000,125.357
1720688405190000000,123.675
1720688405200000000,124.752
1720688405210000000,128.679
1720688405220000000,130.428
1720688405230000000,128.742
1720688405240000000,123.413
1720688405250000000,125.629
1720688405260000000,130.235
1720688405270000000,129.698
1720688405280000000,126.846
1720688405290000000,133.628
1720688405300000000,131.629
1720688405310000000,131.840
1720688405320000000,133.340
1720688405330000000,133.521
1720688405340000000,134.373
1720688405350000000,138.935
1720688405360000000,138.282
1720688405370000000,136.263
1720688405380000000,137.786
1720688405390000000,132.062
1720688405400000000,135.892
1720688405410000000,138.111
1720688405420000000,138.315
1720688405430000000,139.675
1720688405440000000,139.838
1720688405450000000,137.000
1720688405460000000,135.826
1720688405470000000,140.163
1720688405480000000,141.294
1720688405490000000,137.757
1720688405500000000,136.542
1720688405510000000,142.601
1720688405520000000,145.026
1720688405530000000,143.134
1720688405540000000,140.859
1720688405550000000,142.637
1720688405560000000,142.772
1720688405570000000,149.701
1720688405580000000,145.924
1720688405590000000,147.308
1720688405600000000,141.675
1720688405610000000,145.024
1720688405620000000,152.294
1720688405630000000,152.788
1720688405640000000,148.014
1720688405650000000,147.340
1720688405660000000,150.034
1720688405670000000,152.071
1720688405680000000,151.031
1720688405690000000,154.278
1720688405700000000,152.833
1720688405710000000,149.365
1720688405720000000,150.424
1720688405730000000,149.921
1720688405740000000,149.446
1720688405750000000,148.487
1720688405760000000,152.947
1720688405770000000,155.420
1720688405780000000,152.840
1720688405790000000,152.695
1720688405800000000,155.662
1720688405810000000,150.818
1720688405820000000,154.793
1720688405830000000,160.683
1720688405840000000,158.055
1720688405850000000,158.975
1720688405860000000,158.187
1720688405870000000,162.523
1720688405880000000,157.923
1720688405890000000,159.477
1720688405900000000,160.497
1720688405910000000,164.722
1720688405920000000,164.544
1720688405930000000,160.335
1720688405940000000,163.743
1720688405950000000,160.629
1720688405960000000,162.443
1720688405970000000,161.263
1720688405980000000,164.201
1720688405990000000,164.021
1720688406000000000,164.867
1720688406010000000,162.710
1720688406020000000,167.238
1720688406030000000,164.443
1720688406040000000,163.870
1720688406050000000,166.012
1720688406060000000,164.015
1720688406070000000,166.142
1720688406080000000,165.571
1720688406090000000,169.759
1720688406100000000,167.857
1720688406110000000,163.337
1720688406120000000,170.323
1720688406130000000,164.940
1720688406140000000,167.741
1720688406150000000,171.156
1720688406160000000,169.179
1720688406170000000,173.039
1720688406180000000,174.200
1720688406190000000,169.582
1720688406200000000,173.090
1720688406210000000,172.415
1720688406220000000,176.983
1720688406230000000,174.297
1720688406240000000,181.463
1720688406250000000,172.885
1720688406260000000,171.631
1720688406270000000,175.429
1720688406280000000,176.293
1720688406290000000,174.506
1720688406300000000,179.649
1720688406310000000,175.410
1720688406320000000,179.515
1720688406330000000,175.572
1720688406340000000,177.576
1720688406350000000,183.883
1720688406360000000,176.388
1720688406370000000,181.214
1720688406380000000,180.527
1720688406390000000,179.030
1720688406400000000,179.146
1720688406410000000,180.669
1720688406420000000,178.748
1720688406430000000,181.679
1720688406440000000,178.261
1720688406450000000,177.339
1720688406460000000,180.890
1720688406470000000,182.619
1720688406480000000,183.481
1720688406490000000,184.774
1720688406500000000,181.945
1720688406510000000,177.596
1720688406520000000,182.099
1720688406530000000,181.493
1720688406540000000,182.621
1720688406550000000,180.866
1720688406560000000,185.309
1720688406570000000,183.053
1720688406580000000,184.341
1720688406590000000,188.445
1720688406600000000,180.283
1720688406610000000,187.244
1720688406620000000,187.800
1720688406630000000,186.767
1720688406640000000,184.209
1720688406650000000,183.586
1720688406660000000,188.886
1720688406670000000,191.442
1720688406680000000,188.366
1720688406690000000,188.155
1720688406700000000,185.021
1720688406710000000,188.214
1720688406720000000,190.365
1720688406730000000,189.598
1720688406740000000,189.530
1720688406750000000,184.875
1720688406760000000,187.642
1720688406770000000,197.407
1720688406780000000,188.533
1720688406790000000,193.635
1720688406800000000,193.951
1720688406810000000,192.389
1720688406820000000,192.076
1720688406830000000,188.008
1720688406840000000,190.542
1720688406850000000,188.951
1720688406860000000,190.334
1720688406870000000,194.940
1720688406880000000,190.084
1720688406890000000,193.142
1720688406900000000,190.406
1720688406910000000,194.573
1720688406920000000,193.715
1720688406930000000,193.209
1720688406940000000,193.707
1720688406950000000,189.439
1720688406960000000,192.618
1720688406970000000,192.173
1720688406980000000,197.986
1720688406990000000,198.816
1720688407000000000,194.663
1720688407010000000,195.188
1720688407020000000,190.649
1720688407030000000,196.955
1720688407040000000,190.181
1720688407050000000,195.195
1720688407060000000,193.959
1720688407070000000,197.465
1720688407080000000,200.068
1720688407090000000,197.367
1720688407100000000,195.374
1720688407110000000,195.444
1720688407120000000,196.675
1720688407130000000,197.366
1720688407140000000,196.176
1720688407150000000,200.501
1720688407160000000,197.405
1720688407170000000,194.211
1720688407180000000,195.111
1720688407190000000,198.209
1720688407200000000,200.839
1720688407210000000,194.923
1720688407220000000,198.229
1720688407230000000,201.268
1720688407240000000,196.979
1720688407250000000,203.005
1720688407260000000,200.759
1720688407270000000,201.449
1720688407280000000,195.703
1720688407290000000,197.925
1720688407300000000,198.338
1720688407310000000,201.438
1720688407320000000,200.281
1720688407330000000,202.036
1720688407340000000,204.051
1720688407350000000,194.974
1720688407360000000,196.786
1720688407370000000,196.895
1720688407380000000,200.306
1720688407390000000,199.635
1720688407400000000,197.508
1720688407410000000,199.174
1720688407420000000,200.260
1720688407430000000,198.394
1720688407440000000,198.787
1720688407450000000,202.061
1720688407460000000,203.403
1720688407470000000,198.992
1720688407480000000,204.311
1720688407490000000,199.080
1720688407500000000,198.829
1720688407510000000,201.557
1720688407520000000,198.620
1720688407530000000,200.933
1720688407540000000,206.558
1720688407550000000,202.790
1720688407560000000,201.347
1720688407570000000,205.067
1720688407580000000,199.286
1720688407590000000,204.195
1720688407600000000,202.927
1720688407610000000,200.641
1720688407620000000,201.280
1720688407630000000,203.723
1720688407640000000,202.322
1720688407650000000,204.176
1720688407660000000,202.972
1720688407670000000,202.198
1720688407680000000,203.575
1720688407690000000,200.806
1720688407700000000,205.242
1720688407710000000,203.427
1720688407720000000,208.916
1720688407730000000,201.446
1720688407740000000,201.706
1720688407750000000,199.631
1720688407760000000,206.424
1720688407770000000,203.921
1720688407780000000,201.734
1720688407790000000,204.621
1720688407800000000,207.784
1720688407810000000,201.724
1720688407820000000,204.288
1720688407830000000,204.869
1720688407840000000,204.468
1720688407850000000,206.837
1720688407860000000,209.856
1720688407870000000,204.077
1720688407880000000,202.293
1720688407890000000,204.870
1720688407900000000,203.086
1720688407910000000,202.235
1720688407920000000,202.310
1720688407930000000,205.104
1720688407940000000,212.092
1720688407950000000,206.781
1720688407960000000,205.736
1720688407970000000,209.054
1720688407980000000,202.888
1720688407990000000,200.527
1720688408000000000,206.491
1720688408010000000,204.542
1720688408020000000,209.264
1720688408029999999,208.120
1720688408039999999,209.130
1720688408050000000,204.771
1720688408060000000,207.249
1720688408070000000,204.626
1720688408080000000,206.561
1720688408090000000,206.456
1720688408100000000,204.026
1720688408109999999,205.868
1720688408119999999,206.795
1720688408130000000,206.161
1720688408140000000,209.942
1720688408150000000,206.334
1720688408160000000,206.449
1720688408170000000,203.026
1720688408180000000,205.451
1720688408189999999,201.263
1720688408199999999,209.165
1720688408210000000,205.175
1720688408220000000,210.956
1720688408230000000,207.585
1720688408240000000,208.439
1720688408250000000,206.025
1720688408260000000,205.193
1720688408270000000,207.557
1720688408279999999,207.716
1720688408289999999,209.569
1720688408300000000,207.628
1720688408310000000,209.891
1720688408320000000,210.848
1720688408330000000,205.960
1720688408340000000,210.485
1720688408350000000,206.771
1720688408359999999,206.180
1720688408369999999,208.038
1720688408380000000,209.970
1720688408390000000,206.660
1720688408400000000,203.748
1720688408410000000,211.237
1720688408420000000,207.717
1720688408430000000,207.120
1720688408439999999,205.875
1720688408449999999,212.015
1720688408460000000,208.961
1720688408470000000,204.516
1720688408480000000,205.064
1720688408490000000,207.669
1720688408500000000,205.588
1720688408510000000,204.013
1720688408520000000,209.436
1720688408529999999,205.334
1720688408539999999,204.438
1720688408550000000,204.577
1720688408560000000,203.116
1720688408570000000,205.738
1720688408580000000,206.049
1720688408590000000,208.120
1720688408600000000,206.091
1720688408610000000,210.866
1720688408620000000,210.272
1720688408630000000,209.447
1720688408640000000,207.120
1720688408650000000,205.753
1720688408660000000,211.552
1720688408670000000,206.886
1720688408680000000,207.029
1720688408690000000,207.887
1720688408700000000,210.403
1720688408710000000,205.119
1720688408720000000,211.789
1720688408730000000,210.208
1720688408740000000,208.078
1720688408750000000,204.255
1720688408760000000,204.686
1720688408770000000,208.353
1720688408780000000,207.854
1720688408790000000,209.762
1720688408800000000,207.370
1720688408810000000,208.225
1720688408820000000,209.909
1720688408830000000,210.491
1720688408840000000,207.580
1720688408850000000,209.835
1720688408860000000,208.962
1720688408870000000,207.668
1720688408880000000,209.349
1720688408890000000,208.029
1720688408900000000,207.263
1720688408910000000,203.261
1720688408920000000,207.736
1720688408930000000,207.670
1720688408940000000,203.161
1720688408950000000,215.444
1720688408960000000,214.408
1720688408970000000,207.018
1720688408980000000,211.718
1720688408990000000,207.351
1720688409000000000,210.387
1720688409010000000,207.659
1720688409020000000,208.772
1720688409030000000,210.892
1720688409040000000,213.804
1720688409050000000,208.529
1720688409060000000,212.918
1720688409070000000,208.245
1720688409080000000,213.642
1720688409090000000,212.639
1720688409100000000,209.880
1720688409110000000,210.058
1720688409120000000,210.120
1720688409130000000,206.818
1720688409140000000,209.453
1720688409150000000,207.693
1720688409160000000,211.637
1720688409170000000,206.631
1720688409180000000,209.039
1720688409190000000,206.681
1720688409200000000,213.559
1720688409210000000,206.801
1720688409220000000,210.096
1720688409230000000,207.734
1720688409240000000,203.877
1720688409250000000,208.607
1720688409260000000,204.575
1720688409270000000,210.036
1720688409280000000,208.949
1720688409290000000,215.294
1720688409300000000,210.559
1720688409310000000,210.026
1720688409320000000,210.902
1720688409330000000,208.085
1720688409340000000,209.872
1720688409350000000,210.048
1720688409360000000,212.436
1720688409370000000,210.241
1720688409380000000,212.339
1720688409390000000,211.154
1720688409400000000,212.024
1720688409410000000,209.999
1720688409420000000,213.964
1720688409430000000,212.937
1720688409440000000,210.638
1720688409450000000,212.616
1720688409460000000,208.542
1720688409470000000,215.621
1720688409480000000,213.112
1720688409490000000,209.560
1720688409500000000,211.680
1720688409510000000,210.179
1720688409520000000,212.991
1720688409530000000,210.502
1720688409540000000,210.343
1720688409550000000,210.647
1720688409560000000,213.997
1720688409570000000,209.109
1720688409580000000,206.229
1720688409590000000,209.862
1720688409600000000,207.676
1720688409610000000,207.753
1720688409620000000,209.120
1720688409630000000,206.360
1720688409640000000,209.691
1720688409650000000,208.569
1720688409660000000,210.960
1720688409670000000,212.046
1720688409680000000,207.483
1720688409690000000,211.881
1720688409700000000,211.392
1720688409710000000,209.003
1720688409720000000,210.690
1720688409730000000,206.378
1720688409740000000,207.447
1720688409750000000,213.275
1720688409760000000,210.513
1720688409770000000,211.658
1720688409780000000,208.733
1720688409790000000,209.698
1720688409800000000,208.454
1720688409810000000,209.740
1720688409820000000,212.586
1720688409830000000,210.386
1720688409840000000,205.229
1720688409850000000,214.034
1720688409860000000,211.939
1720688409870000000,213.711
1720688409880000000,211.699
1720688409890000000,207.587
1720688409900000000,210.055
1720688409910000000,210.203
1720688409920000000,212.805
1720688409930000000,210.076
1720688409940000000,208.468
1720688409950000000,209.415
1720688409960000000,203.828
1720688409970000000,207.485
1720688409980000000,205.070
1720688409990000000,206.781
1720688410000000000,211.028
1720688410010000000,206.948
1720688410020000000,209.323
1720688410030000000,215.778
1720688410040000000,210.401
1720688410050000000,209.854
1720688410060000000,212.612
1720688410070000000,207.863
1720688410080000000,209.116
1720688410090000000,208.692
1720688410100000000,211.550
1720688410110000000,209.032
1720688410120000000,209.434
1720688410130000000,206.274
1720688410140000000,211.198
1720688410150000000,208.032
1720688410160000000,208.657
1720688410170000000,207.668
1720688410180000000,206.662
1720688410190000000,209.438
1720688410200000000,208.793
1720688410210000000,209.658
1720688410220000000,211.905
1720688410230000000,213.306
1720688410240000000,210.220
1720688410250000000,208.704
1720688410260000000,211.288
1720688410270000000,209.837
1720688410280000000,213.593
1720688410290000000,208.643
1720688410300000000,207.672
1720688410310000000,215.311
1720688410320000000,209.687
1720688410330000000,211.623
1720688410340000000,204.770
1720688410350000000,207.653
1720688410360000000,209.407
1720688410370000000,211.166
1720688410380000000,206.345
1720688410390000000,211.574
1720688410400000000,207.715
1720688410410000000,208.919
1720688410420000000,211.146
1720688410430000000,208.973
1720688410440000000,212.557
1720688410450000000,207.922
1720688410460000000,208.560
1720688410470000000,213.594
1720688410480000000,209.026
1720688410490000000,208.213
1720688410500000000,207.165
1720688410510000000,206.531
1720688410520000000,212.377
1720688410530000000,206.029
1720688410540000000,212.635
1720688410550000000,208.785
1720688410560000000,211.954
1720688410570000000,214.189
1720688410580000000,208.084
1720688410590000000,212.719
1720688410600000000,209.332
1720688410610000000,207.107
1720688410620000000,208.365
1720688410630000000,208.887
1720688410640000000,212.163
1720688410650000000,210.913
1720688410660000000,208.551
1720688410670000000,213.869
1720688410680000000,210.265
1720688410690000000,214.193
1720688410700000000,210.708
1720688410710000000,212.225
1720688410720000000,213.002
1720688410730000000,213.420
1720688410740000000,210.414
1720688410750000000,206.757
1720688410760000000,208.831
1720688410770000000,214.450
1720688410780000000,212.152
1720688410790000000,208.985
1720688410800000000,212.676
1720688410810000000,213.954
1720688410820000000,210.671
1720688410830000000,207.633
1720688410840000000,209.440
1720688410850000000,209.909
1720688410860000000,212.098
1720688410870000000,207.397
1720688410880000000,210.415
1720688410890000000,213.742
1720688410900000000,204.823
1720688410910000000,208.833
1720688410920000000,210.870
1720688410930000000,209.163
1720688410940000000,207.074
1720688410950000000,209.420
1720688410960000000,212.479
1720688410970000000,208.370
1720688410980000000,216.333
1720688410990000000,210.247
1720688411000000000,209.987
1720688411010000000,208.771
1720688411020000000,209.732
1720688411030000000,210.910
1720688411040000000,210.327
1720688411050000000,213.240
1720688411060000000,213.779
1720688411070000000,212.863
1720688411080000000,209.366
1720688411090000000,210.955
1720688411100000000,207.210
1720688411110000000,210.452
1720688411120000000,210.678
1720688411130000000,205.963
1720688411140000000,210.629
1720688411150000000,206.130
1720688411160000000,215.713
1720688411170000000,210.996
1720688411180000000,210.880
1720688411190000000,212.205
1720688411200000000,212.137
1720688411210000000,212.397
1720688411220000000,211.794
1720688411230000000,211.948
1720688411240000000,210.477
1720688411250000000,208.793
1720688411260000000,209.868
1720688411270000000,216.511
1720688411280000000,209.917
1720688411290000000,210.403
1720688411300000000,214.332
1720688411310000000,213.732
1720688411320000000,208.908
1720688411330000000,209.737
1720688411340000000,210.287
1720688411350000000,213.295
1720688411360000000,212.045
1720688411370000000,208.442
1720688411380000000,210.084
1720688411390000000,208.422
1720688411400000000,211.130
1720688411410000000,211.014
1720688411420000000,206.984
1720688411430000000,209.032
1720688411440000000,209.862
1720688411450000000,208.018
1720688411460000000,211.556
1720688411470000000,205.538
1720688411480000000,206.495
1720688411490000000,215.128
1720688411500000000,210.746
1720688411510000000,210.486
1720688411520000000,207.729
1720688411530000000,209.170
1720688411540000000,210.616
