timestamp_ns,value_degC
1724058003770000000,79.921
1724058003780000000,77.648
1724058003790000000,78.869
1724058003800000000,77.838
1724058003810000000,77.668
1724058003820000000,77.447
1724058003830000000,80.108
1724058003840000000,76.932
1724058003850000000,78.159
1724058003860000000,78.656
1724058003870000000,79.613
1724058003880000000,82.084
1724058003890000000,80.403
1724058003900000000,75.976
1724058003910000000,81.838
1724058003920000000,84.359
1724058003930000000,81.253
1724058003940000000,80.705
1724058003950000000,79.552
1724058003960000000,81.544
1724058003970000000,81.853
1724058003980000000,79.224
1724058003990000000,83.120
1724058004000000000,88.153
1724058004010000000,88.364
1724058004019999999,80.384
1724058004030000000,85.363
1724058004040000000,78.873
1724058004050000000,80.199
1724058004059999999,85.255
1724058004070000000,85.818
1724058004080000000,91.697
1724058004090000000,86.347
1724058004099999999,82.048
1724058004110000000,85.397
1724058004120000000,87.017
1724058004130000000,87.267
1724058004139999999,88.489
1724058004150000000,87.034
1724058004160000000,88.427
1724058004170000000,86.791
1724058004179999999,86.009
1724058004190000000,91.086
1724058004200000000,92.212
1724058004210000000,86.839
1724058004219999999,89.599
1724058004230000000,91.895
1724058004240000000,87.367
1724058004250000000,88.549
1724058004260000000,91.331
1724058004269999999,87.920
1724058004280000000,88.493
1724058004290000000,89.874
1724058004300000000,92.508
1724058004310000000,92.075
1724058004320000000,89.211
1724058004330000000,89.971
1724058004340000000,89.980
1724058004350000000,91.735
1724058004360000000,96.328
1724058004370000000,94.020
1724058004380000000,91.813
1724058004390000000,92.223
1724058004400000000,97.366
1724058004410000000,94.231
1724058004420000000,93.538
1724058004430000000,94.376
1724058004440000000,99.483
1724058004450000000,93.519
1724058004460000000,96.126
1724058004470000000,92.582
1724058004480000000,97.792
1724058004490000000,90.418
1724058004500000000,98.059
1724058004510000000,96.239
1724058004520000000,95.806
1724058004530000000,97.581
1724058004540000000,99.056
1724058004550000000,98.913
1724058004560000000,101.282
1724058004570000000,102.583
1724058004580000000,102.099
1724058004590000000,99.590
1724058004600000000,98.225
1724058004610000000,100.488
1724058004620000000,108.175
1724058004630000000,100.464
1724058004640000000,100.195
1724058004650000000,102.509
1724058004660000000,100.664
1724058004670000000,100.815
1724058004680000000,106.535
1724058004690000000,106.167
1724058004700000000,106.514
1724058004710000000,105.143
1724058004720000000,105.480
1724058004730000000,107.680
1724058004740000000,111.678
1724058004750000000,109.769
1724058004760000000,105.916
1724058004770000000,104.247
1724058004780000000,111.600
1724058004790000000,107.700
1724058004800000000,105.945
1724058004810000000,112.211
1724058004820000000,105.821
1724058004830000000,113.167
1724058004840000000,110.707
1724058004850000000,108.671
1724058004860000000,112.942
1724058004870000000,114.624
1724058004880000000,110.955
1724058004890000000,113.462
1724058004900000000,115.041
1724058004910000000,114.746
1724058004920000000,115.151
1724058004930000000,118.166
1724058004940000000,115.015
1724058004950000000,117.121
1724058004960000000,118.727
1724058004970000000,112.701
1724058004980000000,113.446
1724058004990000000,116.779
1724058005000000000,119.917
1724058005010000000,114.726
1724058005020000000,118.456
1724058005030000000,121.969
1724058005040000000,118.396
1724058005050000000,119.613
1724058005060000000,123.655
1724058005070000000,121.614
1724058005080000000,117.271
1724058005090000000,121.278
1724058005100000000,124.263
1724058005110000000,118.664
1724058005120000000,128.546
1724058005130000000,123.815
1724058005140000000,123.992
1724058005150000000,124.515
1724058005160000000,126.455
1724058005170000000,122.756
1724058005180000000,123.845
1724058005190000000,124.145
1724058005200000000,122.947
1724058005210000000,126.196
1724058005220000000,130.584
1724058005230000000,130.545
1724058005240000000,127.301
1724058005250000000,129.828
1724058005260000000,128.442
1724058005270000000,126.145
1724058005280000000,127.799
1724058005290000000,131.869
1724058005300000000,128.504
1724058005310000000,132.420
1724058005320000000,132.846
1724058005330000000,131.863
1724058005340000000,135.298
1724058005350000000,133.956
1724058005360000000,132.584
1724058005370000000,130.678
1724058005380000000,131.663
1724058005390000000,130.871
1724058005400000000,137.090
1724058005410000000,136.753
1724058005420000000,135.022
1724058005430000000,139.796
1724058005440000000,140.718
1724058005450000000,143.548
1724058005460000000,138.328
1724058005470000000,138.380
1724058005480000000,138.065
1724058005490000000,146.864
1724058005500000000,144.102
1724058005510000000,144.792
1724058005520000000,140.000
1724058005530000000,139.214
1724058005540000000,142.549
1724058005550000000,143.576
1724058005560000000,142.532
1724058005570000000,144.662
1724058005580000000,146.754
1724058005590000000,145.464
1724058005600000000,142.074
1724058005610000000,146.320
1724058005620000000,149.037
1724058005630000000,148.193
1724058005640000000,147.318
1724058005650000000,147.965
1724058005660000000,153.479
1724058005670000000,150.171
1724058005680000000,147.281
1724058005690000000,151.546
1724058005700000000,152.955
1724058005710000000,152.744
1724058005720000000,155.293
1724058005730000000,148.899
1724058005740000000,149.970
1724058005750000000,153.944
1724058005760000000,155.456
1724058005770000000,154.208
1724058005780000000,152.973
1724058005790000000,161.326
1724058005800000000,156.850
1724058005810000000,160.492
1724058005820000000,161.379
1724058005830000000,158.026
1724058005840000000,156.416
1724058005850000000,154.925
1724058005860000000,158.950
1724058005870000000,162.813
1724058005880000000,155.931
1724058005890000000,158.047
1724058005900000000,159.621
1724058005910000000,158.900
1724058005920000000,160.124
1724058005930000000,162.544
1724058005940000000,164.455
1724058005950000000,162.176
1724058005960000000,163.033
1724058005970000000,160.866
1724058005980000000,162.419
1724058005990000000,162.569
1724058006000000000,168.644
1724058006010000000,166.469
1724058006020000000,163.819
1724058006030000000,167.126
1724058006040000000,170.207
1724058006050000000,169.205
1724058006060000000,166.171
1724058006070000000,165.207
1724058006080000000,173.601
1724058006090000000,169.428
1724058006100000000,166.497
1724058006110000000,169.374
1724058006120000000,169.638
1724058006130000000,171.705
1724058006140000000,167.517
1724058006150000000,166.987
1724058006160000000,171.376
1724058006170000000,173.325
1724058006180000000,168.647
1724058006190000000,172.140
1724058006200000000,170.147
1724058006210000000,171.375
1724058006220000000,169.009
1724058006230000000,171.457
1724058006240000000,177.844
1724058006250000000,173.042
1724058006260000000,173.657
1724058006270000000,176.155
1724058006280000000,175.729
1724058006290000000,172.882
1724058006300000000,177.209
1724058006310000000,177.999
1724058006320000000,177.257
1724058006330000000,173.014
1724058006340000000,178.890
1724058006350000000,176.675
1724058006360000000,178.659
1724058006370000000,177.817
1724058006380000000,184.388
1724058006390000000,177.805
1724058006400000000,179.164
1724058006410000000,183.094
1724058006420000000,180.016
1724058006430000000,181.008
1724058006440000000,184.251
1724058006450000000,178.917
1724058006460000000,180.869
1724058006470000000,186.526
1724058006480000000,181.913
1724058006490000000,180.679
1724058006500000000,180.343
1724058006510000000,178.174
1724058006520000000,181.772
1724058006530000000,187.515
1724058006540000000,180.313
1724058006550000000,186.285
1724058006560000000,184.868
1724058006570000000,182.335
1724058006580000000,183.186
1724058006590000000,188.248
1724058006600000000,184.049
1724058006610000000,186.023
1724058006620000000,185.400
1724058006630000000,188.369
1724058006640000000,187.219
1724058006650000000,187.575
1724058006660000000,190.865
1724058006670000000,186.804
1724058006680000000,186.735
1724058006690000000,189.291
1724058006700000000,181.753
1724058006710000000,190.697
1724058006720000000,190.280
1724058006730000000,186.654
1724058006740000000,187.761
1724058006750000000,195.700
1724058006760000000,192.211
1724058006770000000,193.323
1724058006780000000,191.079
1724058006790000000,191.235
1724058006800000000,187.175
1724058006810000000,190.355
1724058006820000000,191.445
1724058006830000000,191.731
1724058006840000000,190.104
1724058006850000000,190.164
1724058006860000000,192.404
1724058006870000000,196.025
1724058006880000000,188.765
1724058006890000000,194.877
1724058006900000000,191.027
1724058006910000000,195.047
1724058006920000000,193.500
1724058006930000000,193.382
1724058006940000000,189.179
1724058006950000000,197.561
1724058006960000000,195.649
1724058006970000000,194.630
1724058006980000000,192.759
1724058006990000000,194.474
1724058007000000000,194.386
1724058007010000000,192.109
1724058007020000000,199.844
1724058007030000000,195.087
1724058007040000000,190.865
1724058007050000000,198.976
1724058007060000000,194.150
1724058007070000000,195.646
1724058007080000000,199.411
1724058007090000000,200.799
1724058007100000000,195.704
1724058007110000000,195.097
1724058007120000000,198.196
1724058007130000000,198.599
1724058007140000000,195.875
1724058007150000000,200.909
1724058007160000000,193.705
1724058007170000000,198.187
1724058007180000000,197.225
1724058007190000000,195.228
1724058007200000000,197.546
1724058007210000000,195.116
1724058007220000000,199.867
1724058007230000000,196.781
1724058007240000000,194.511
1724058007250000000,199.832
1724058007260000000,196.850
1724058007270000000,204.477
1724058007280000000,200.857
1724058007290000000,202.591
1724058007300000000,200.726
1724058007310000000,198.265
1724058007320000000,194.758
1724058007330000000,195.375
1724058007340000000,202.380
1724058007350000000,201.289
1724058007360000000,201.891
1724058007370000000,203.448
1724058007380000000,200.847
1724058007390000000,200.321
1724058007400000000,198.680
1724058007410000000,200.700
1724058007420000000,205.118
1724058007430000000,202.820
1724058007440000000,206.704
1724058007450000000,200.151
1724058007460000000,202.879
1724058007470000000,194.972
1724058007480000000,205.090
1724058007490000000,204.517
1724058007500000000,200.515
1724058007510000000,201.159
1724058007520000000,203.451
1724058007530000000,199.594
1724058007540000000,199.066
1724058007550000000,202.912
1724058007560000000,200.094
1724058007570000000,201.538
1724058007580000000,201.678
1724058007590000000,197.289
1724058007600000000,206.338
1724058007610000000,203.150
1724058007620000000,199.605
1724058007630000000,205.411
1724058007640000000,208.093
1724058007650000000,201.213
1724058007660000000,204.048
1724058007670000000,206.893
1724058007680000000,206.522
1724058007690000000,208.354
1724058007700000000,203.786
1724058007710000000,200.957
1724058007720000000,202.647
1724058007730000000,204.096
1724058007740000000,203.666
1724058007750000000,205.893
1724058007760000000,203.793
1724058007770000000,201.897
1724058007780000000,204.547
1724058007790000000,202.531
1724058007800000000,203.799
1724058007810000000,203.266
1724058007820000000,202.437
1724058007830000000,208.316
1724058007840000000,205.020
1724058007850000000,202.355
1724058007860000000,206.294
1724058007870000000,201.291
1724058007880000000,206.080
1724058007890000000,203.166
1724058007900000000,202.829
1724058007910000000,206.222
1724058007920000000,206.033
1724058007930000000,204.754
1724058007940000000,203.485
1724058007950000000,202.608
1724058007960000000,202.694
1724058007970000000,206.193
1724058007980000000,200.121
1724058007990000000,204.398
1724058008000000000,206.070
1724058008010000000,206.407
1724058008020000000,212.981
1724058008029999999,197.623
1724058008039999999,207.002
1724058008050000000,210.811
1724058008060000000,204.100
1724058008070000000,206.481
1724058008080000000,206.481
1724058008090000000,204.965
1724058008100000000,212.968
1724058008109999999,208.782
1724058008119999999,207.607
1724058008130000000,207.528
1724058008140000000,209.462
1724058008150000000,209.419
1724058008160000000,204.629
1724058008170000000,208.197
1724058008180000000,211.288
1724058008189999999,204.566
1724058008199999999,207.293
1724058008210000000,207.421
1724058008220000000,208.288
1724058008230000000,204.094
1724058008240000000,212.215
1724058008250000000,206.631
1724058008260000000,204.160
1724058008270000000,205.682
1724058008279999999,204.960
1724058008289999999,207.621
1724058008300000000,205.561
1724058008310000000,208.391
1724058008320000000,208.273
1724058008330000000,207.253
1724058008340000000,206.345
1724058008350000000,206.705
1724058008359999999,206.254
1724058008369999999,211.793
1724058008380000000,205.458
1724058008390000000,208.367
1724058008400000000,207.409
1724058008410000000,209.574
1724058008420000000,206.706
1724058008430000000,205.243
1724058008439999999,208.248
1724058008449999999,206.193
1724058008460000000,211.440
1724058008470000000,210.478
1724058008480000000,210.111
1724058008490000000,202.408
1724058008500000000,209.479
1724058008510000000,203.166
1724058008520000000,209.030
1724058008529999999,214.098
1724058008539999999,209.870
1724058008550000000,211.525
1724058008560000000,208.734
1724058008570000000,208.540
1724058008580000000,207.354
1724058008590000000,205.046
1724058008600000000,206.634
1724058008610000000,209.291
1724058008620000000,208.104
1724058008630000000,211.125
1724058008640000000,208.570
1724058008650000000,210.640
1724058008660000000,210.259
1724058008670000000,205.842
1724058008680000000,210.280
1724058008690000000,204.822
1724058008700000000,205.285
1724058008710000000,206.894
1724058008720000000,206.314
1724058008730000000,209.644
1724058008740000000,202.549
1724058008750000000,208.460
1724058008760000000,208.449
1724058008770000000,209.339
1724058008780000000,207.687
1724058008790000000,209.112
1724058008800000000,207.244
1724058008810000000,211.044
1724058008820000000,210.166
1724058008830000000,213.242
1724058008840000000,210.166
1724058008850000000,210.374
1724058008860000000,207.747
1724058008870000000,209.580
1724058008880000000,211.364
1724058008890000000,213.121
1724058008900000000,208.498
1724058008910000000,205.344
1724058008920000000,206.941
1724058008930000000,206.838
1724058008940000000,209.518
1724058008950000000,212.609
1724058008960000000,207.312
1724058008970000000,206.208
1724058008980000000,207.225
1724058008990000000,208.750
1724058009000000000,207.583
1724058009010000000,210.458
1724058009020000000,212.417
1724058009030000000,209.763
1724058009040000000,207.794
1724058009050000000,209.355
1724058009060000000,213.653
1724058009070000000,206.541
1724058009080000000,209.590
1724058009090000000,207.689
1724058009100000000,210.290
1724058009110000000,209.862
1724058009120000000,210.846
1724058009130000000,212.019
1724058009140000000,213.176
1724058009150000000,209.765
1724058009160000000,210.881
1724058009170000000,211.274
1724058009180000000,214.752
1724058009190000000,210.362
1724058009200000000,212.043
1724058009210000000,209.190
1724058009220000000,212.911
1724058009230000000,208.186
1724058009240000000,213.245
1724058009250000000,211.888
1724058009260000000,202.444
1724058009270000000,211.843
1724058009280000000,208.889
1724058009290000000,207.487
1724058009300000000,205.368
1724058009310000000,209.565
1724058009320000000,209.593
1724058009330000000,209.796
1724058009340000000,209.375
1724058009350000000,210.315
1724058009360000000,214.640
1724058009370000000,207.139
1724058009380000000,207.872
1724058009390000000,210.325
1724058009400000000,210.204
1724058009410000000,209.909
1724058009420000000,211.263
1724058009430000000,216.201
1724058009440000000,210.704
1724058009450000000,211.514
1724058009460000000,215.801
1724058009470000000,210.163
1724058009480000000,210.346
1724058009490000000,208.521
1724058009500000000,212.161
1724058009510000000,210.571
1724058009520000000,211.766
1724058009530000000,211.769
1724058009540000000,215.896
1724058009550000000,211.666
1724058009560000000,211.163
1724058009570000000,210.958
1724058009580000000,207.944
1724058009590000000,207.606
1724058009600000000,208.815
1724058009610000000,211.022
1724058009620000000,213.303
1724058009630000000,212.057
1724058009640000000,211.893
1724058009650000000,213.016
1724058009660000000,206.900
1724058009670000000,209.638
1724058009680000000,208.713
1724058009690000000,206.608
1724058009700000000,204.933
1724058009710000000,212.429
1724058009720000000,210.399
1724058009730000000,206.134
1724058009740000000,211.695
1724058009750000000,204.843
1724058009760000000,209.302
1724058009770000000,212.521
1724058009780000000,210.484
1724058009790000000,211.376
1724058009800000000,211.199
1724058009810000000,208.210
1724058009820000000,210.667
1724058009830000000,209.005
1724058009840000000,210.799
1724058009850000000,206.882
1724058009860000000,205.747
1724058009870000000,208.953
1724058009880000000,207.520
1724058009890000000,209.755
1724058009900000000,210.893
1724058009910000000,208.915
1724058009920000000,208.740
1724058009930000000,209.865
1724058009940000000,207.652
1724058009950000000,208.687
1724058009960000000,209.509
1724058009970000000,215.442
1724058009980000000,209.376
1724058009990000000,207.530
1724058010000000000,213.858
1724058010010000000,212.369
1724058010020000000,211.463
1724058010030000000,208.172
1724058010040000000,211.985
1724058010050000000,210.257
1724058010060000000,205.645
1724058010070000000,210.333
1724058010080000000,210.251
1724058010090000000,214.287
1724058010100000000,211.740
1724058010110000000,217.453
1724058010120000000,212.816
1724058010130000000,212.713
1724058010140000000,213.525
1724058010150000000,210.113
1724058010160000000,209.494
1724058010170000000,207.846
1724058010180000000,212.754
1724058010190000000,212.684
1724058010200000000,209.463
1724058010210000000,210.228
1724058010220000000,209.790
1724058010230000000,206.856
1724058010240000000,210.043
1724058010250000000,204.800
1724058010260000000,212.622
1724058010270000000,213.100
1724058010280000000,209.450
1724058010290000000,211.201
1724058010300000000,206.699
1724058010310000000,206.643
1724058010320000000,211.602
1724058010330000000,208.313
1724058010340000000,209.505
1724058010350000000,210.901
1724058010360000000,206.772
1724058010370000000,208.263
1724058010380000000,204.380
1724058010390000000,210.846
1724058010400000000,213.038
1724058010410000000,204.441
1724058010420000000,207.103
1724058010430000000,212.684
1724058010440000000,207.456
1724058010450000000,210.259
1724058010460000000,211.676
1724058010470000000,208.208
1724058010480000000,211.989
1724058010490000000,206.573
1724058010500000000,210.231
1724058010510000000,207.614
1724058010520000000,214.676
1724058010530000000,210.217
1724058010540000000,206.899
1724058010550000000,208.466
1724058010560000000,212.259
1724058010570000000,207.867
1724058010580000000,213.365
1724058010590000000,212.019
1724058010600000000,208.069
1724058010610000000,208.168
1724058010620000000,211.182
1724058010630000000,212.026
1724058010640000000,210.230
1724058010650000000,211.955
1724058010660000000,205.276
1724058010670000000,214.100
1724058010680000000,206.962
1724058010690000000,206.127
1724058010700000000,207.410
1724058010710000000,209.048
1724058010720000000,211.611
1724058010730000000,211.763
1724058010740000000,212.250
1724058010750000000,207.290
1724058010760000000,208.666
1724058010770000000,210.751
1724058010780000000,209.624
1724058010790000000,213.878
1724058010800000000,211.088
1724058010810000000,209.159
1724058010820000000,208.429
1724058010830000000,210.332
1724058010840000000,211.396
1724058010850000000,215.486
1724058010860000000,208.497
1724058010870000000,210.713
1724058010880000000,210.153
1724058010890000000,208.856
1724058010900000000,208.853
1724058010910000000,207.513
1724058010920000000,207.910
1724058010930000000,215.936
1724058010940000000,210.167
1724058010950000000,210.813
1724058010960000000,209.935
1724058010970000000,207.800
1724058010980000000,208.425
1724058010990000000,208.930
1724058011000000000,209.003
1724058011010000000,211.858
1724058011020000000,208.528
1724058011030000000,209.652
1724058011040000000,209.821
1724058011050000000,209.246
1724058011060000000,210.099
1724058011070000000,209.392
1724058011080000000,214.586
1724058011090000000,210.393
1724058011100000000,209.498
1724058011110000000,208.702
1724058011120000000,208.391
1724058011130000000,210.394
1724058011140000000,209.766
1724058011150000000,210.969
1724058011160000000,207.155
1724058011170000000,208.025
1724058011180000000,206.567
1724058011190000000,211.757
1724058011200000000,203.000
1724058011210000000,206.465
1724058011220000000,215.511
1724058011230000000,212.492
1724058011240000000,209.562
1724058011250000000,213.369
1724058011260000000,207.745
1724058011270000000,209.155
1724058011280000000,207.370
1724058011290000000,211.698
1724058011300000000,206.690
1724058011310000000,212.254
1724058011320000000,207.410
1724058011330000000,211.681
1724058011340000000,210.769
1724058011350000000,209.294
1724058011360000000,210.506
1724058011370000000,213.112
1724058011380000000,207.042
1724058011390000000,208.023
1724058011400000000,210.102
1724058011410000000,206.672
1724058011420000000,213.060
1724058011430000000,210.378
1724058011440000000,208.408
1724058011450000000,211.397
1724058011460000000,211.756
1724058011470000000,203.270
1724058011480000000,211.464
1724058011490000000,212.079
1724058011500000000,207.404
1724058011510000000,209.009
1724058011520000000,206.130
1724058011530000000,210.200
1724058011540000000,208.304
1724058011550000000,207.847
