timestamp_ns,value_g_rms
1720429204920000000,1.211
1720429204930000000,1.217
1720429204940000000,0.929
1720429204950000000,1.041
1720429204960000000,0.972
1720429204970000000,1.222
1720429204980000000,1.465
1720429204990000000,1.488
1720429205000000000,1.045
1720429205010000000,0.957
1720429205020000000,1.299
1720429205030000000,1.604
1720429205040000000,1.344
1720429205050000000,1.733
1720429205060000000,1.455
1720429205070000000,1.590
1720429205080000000,1.215
1720429205090000000,0.852
1720429205100000000,1.684
1720429205110000000,1.473
1720429205120000000,1.556
1720429205130000000,1.885
1720429205140000000,1.537
1720429205150000000,1.731
1720429205160000000,1.164
1720429205170000000,0.743
1720429205180000000,1.670
1720429205190000000,1.245
1720429205200000000,1.366
1720429205210000000,1.375
1720429205220000000,1.769
1720429205230000000,1.135
1720429205240000000,1.304
1720429205250000000,1.586
1720429205260000000,1.416
1720429205270000000,1.222
1720429205280000000,1.403
1720429205290000000,1.283
1720429205300000000,1.172
1720429205310000000,1.334
1720429205320000000,1.475
1720429205330000000,1.709
1720429205340000000,1.091
1720429205350000000,1.546
1720429205360000000,1.415
1720429205370000000,1.766
1720429205380000000,1.462
1720429205390000000,1.405
1720429205400000000,1.788
1720429205410000000,1.650
1720429205420000000,1.300
1720429205430000000,1.851
1720429205440000000,1.742
1720429205450000000,1.593
1720429205460000000,1.517
1720429205470000000,1.787
1720429205480000000,1.768
1720429205490000000,1.438
1720429205500000000,1.783
1720429205510000000,1.631
1720429205520000000,1.615
1720429205530000000,1.647
1720429205540000000,1.489
1720429205550000000,1.504
1720429205560000000,1.391
1720429205570000000,1.413
1720429205580000000,1.405
1720429205590000000,1.640
1720429205600000000,2.147
1720429205610000000,1.696
1720429205620000000,1.689
1720429205630000000,1.364
1720429205640000000,1.562
1720429205650000000,1.547
1720429205660000000,1.707
1720429205670000000,1.682
1720429205680000000,1.388
1720429205690000000,1.707
1720429205700000000,1.862
1720429205710000000,1.527
1720429205720000000,1.974
1720429205730000000,1.676
1720429205740000000,1.565
1720429205750000000,1.811
1720429205760000000,2.248
1720429205770000000,2.077
1720429205780000000,1.551
1720429205790000000,1.620
1720429205800000000,1.705
1720429205810000000,1.858
1720429205820000000,2.469
1720429205830000000,2.131
1720429205840000000,1.814
1720429205850000000,1.376
1720429205860000000,1.651
1720429205870000000,1.757
1720429205880000000,1.853
1720429205890000000,1.677
1720429205900000000,1.433
1720429205910000000,1.528
1720429205920000000,1.461
1720429205930000000,1.718
1720429205940000000,2.075
1720429205950000000,1.980
1720429205960000000,1.986
1720429205970000000,1.541
1720429205980000000,1.994
1720429205990000000,1.862
1720429206000000000,1.646
1720429206010000000,2.010
1720429206020000000,1.584
1720429206030000000,2.178
1720429206040000000,1.646
1720429206050000000,1.807
1720429206060000000,2.222
1720429206070000000,1.491
1720429206080000000,1.894
1720429206090000000,1.876
1720429206100000000,1.757
1720429206110000000,1.483
1720429206120000000,2.078
1720429206130000000,1.950
1720429206140000000,2.235
1720429206150000000,2.092
1720429206160000000,1.839
1720429206170000000,2.280
1720429206180000000,1.708
1720429206190000000,1.647
1720429206200000000,2.329
1720429206210000000,1.957
1720429206220000000,2.328
1720429206230000000,2.217
1720429206240000000,1.674
1720429206250000000,2.364
1720429206260000000,2.030
1720429206270000000,1.948
1720429206280000000,1.941
1720429206290000000,2.386
1720429206300000000,1.673
1720429206310000000,1.732
1720429206320000000,1.998
1720429206330000000,2.018
1720429206340000000,2.441
1720429206350000000,2.273
1720429206360000000,2.157
1720429206370000000,1.873
1720429206380000000,2.006
1720429206390000000,1.789
1720429206400000000,2.190
1720429206410000000,2.517
1720429206420000000,2.495
1720429206430000000,2.037
1720429206440000000,1.831
1720429206450000000,2.083
1720429206460000000,1.937
1720429206470000000,1.537
1720429206480000000,1.869
1720429206490000000,2.045
1720429206500000000,1.557
1720429206510000000,2.136
1720429206520000000,2.226
1720429206530000000,1.777
1720429206540000000,1.856
1720429206550000000,2.370
1720429206560000000,2.192
1720429206570000000,2.099
1720429206580000000,2.223
1720429206590000000,1.891
1720429206600000000,2.309
1720429206610000000,1.971
1720429206620000000,2.004
1720429206630000000,2.265
1720429206640000000,2.155
1720429206650000000,2.166
1720429206660000000,2.427
1720429206670000000,2.382
1720429206680000000,2.394
1720429206690000000,2.386
1720429206700000000,2.132
1720429206710000000,2.327
1720429206720000000,1.983
1720429206730000000,2.046
1720429206740000000,2.355
1720429206750000000,1.710
1720429206760000000,1.785
1720429206770000000,1.674
1720429206780000000,2.320
1720429206790000000,2.171
1720429206800000000,2.305
1720429206810000000,2.312
1720429206820000000,2.396
1720429206830000000,2.317
1720429206840000000,2.146
1720429206850000000,2.322
1720429206860000000,2.591
1720429206870000000,2.505
1720429206880000000,2.460
1720429206890000000,2.462
1720429206900000000,1.926
1720429206910000000,2.562
1720429206920000000,2.236
1720429206930000000,2.191
1720429206940000000,2.283
1720429206950000000,1.844
1720429206960000000,2.524
1720429206970000000,1.815
1720429206980000000,2.537
1720429206990000000,1.917
1720429207000000000,2.304
1720429207010000000,2.265
1720429207020000000,2.461
1720429207030000000,2.086
1720429207040000000,2.302
1720429207050000000,2.571
1720429207060000000,2.623
1720429207070000000,2.299
1720429207080000000,2.417
1720429207090000000,2.106
1720429207100000000,2.588
1720429207110000000,2.202
1720429207120000000,2.082
1720429207130000000,2.208
1720429207140000000,2.144
1720429207150000000,2.027
1720429207160000000,2.494
1720429207170000000,2.546
1720429207180000000,2.063
1720429207190000000,2.204
1720429207200000000,1.978
1720429207210000000,1.600
1720429207220000000,2.209
1720429207230000000,2.272
1720429207240000000,2.090
1720429207250000000,1.922
1720429207260000000,2.390
1720429207270000000,2.335
1720429207280000000,1.910
1720429207290000000,2.500
1720429207300000000,2.653
1720429207310000000,2.055
1720429207320000000,1.966
1720429207330000000,2.040
1720429207340000000,2.143
1720429207350000000,2.531
1720429207360000000,2.242
1720429207370000000,2.055
1720429207380000000,1.995
1720429207390000000,2.553
1720429207400000000,2.424
1720429207410000000,2.143
1720429207420000000,2.479
1720429207430000000,2.639
1720429207440000000,2.496
1720429207450000000,2.547
1720429207460000000,2.228
1720429207470000000,2.291
1720429207480000000,2.369
1720429207490000000,2.396
1720429207500000000,2.342
1720429207510000000,2.075
1720429207520000000,2.811
1720429207530000000,1.969
1720429207540000000,1.733
1720429207550000000,2.882
1720429207560000000,2.065
1720429207570000000,2.357
1720429207580000000,2.318
1720429207590000000,2.330
1720429207600000000,2.606
1720429207610000000,2.470
1720429207620000000,2.063
1720429207630000000,2.078
1720429207640000000,2.684
1720429207650000000,2.489
1720429207660000000,2.510
1720429207670000000,2.521
1720429207680000000,2.078
1720429207690000000,2.620
1720429207700000000,2.411
1720429207710000000,2.306
1720429207720000000,2.095
1720429207730000000,2.290
1720429207740000000,2.469
1720429207750000000,2.391
1720429207760000000,2.367
1720429207770000000,2.395
1720429207780000000,2.674
1720429207790000000,1.936
1720429207800000000,2.233
1720429207810000000,2.714
1720429207820000000,2.402
1720429207830000000,2.586
1720429207840000000,2.429
1720429207850000000,2.362
1720429207860000000,1.943
1720429207870000000,2.491
1720429207880000000,2.064
1720429207890000000,2.459
1720429207900000000,2.197
1720429207910000000,2.545
1720429207920000000,2.399
1720429207930000000,2.140
1720429207940000000,1.836
1720429207950000000,2.583
1720429207960000000,2.710
1720429207970000000,2.522
1720429207980000000,2.762
1720429207990000000,2.307
1720429208000000000,2.417
1720429208010000000,2.246
1720429208020000000,2.131
1720429208029999999,2.753
1720429208039999999,2.737
1720429208050000000,2.422
1720429208060000000,2.172
1720429208070000000,2.356
1720429208080000000,2.646
1720429208090000000,2.549
1720429208100000000,2.592
1720429208109999999,2.304
1720429208119999999,2.219
1720429208130000000,2.521
1720429208140000000,2.345
1720429208150000000,2.447
1720429208160000000,2.126
1720429208170000000,2.485
1720429208180000000,2.533
1720429208189999999,2.482
1720429208199999999,2.263
1720429208210000000,2.525
1720429208220000000,2.382
1720429208230000000,2.686
1720429208240000000,2.068
1720429208250000000,2.107
1720429208260000000,2.006
1720429208270000000,2.333
1720429208279999999,2.915
1720429208289999999,2.271
1720429208300000000,2.295
1720429208310000000,2.797
1720429208320000000,2.646
1720429208330000000,2.255
1720429208340000000,2.945
1720429208350000000,2.504
1720429208359999999,2.222
1720429208369999999,2.599
1720429208380000000,1.895
1720429208390000000,2.077
1720429208400000000,2.180
1720429208410000000,2.287
1720429208420000000,2.526
1720429208430000000,2.483
1720429208439999999,2.814
1720429208449999999,2.324
1720429208460000000,2.372
1720429208470000000,2.867
1720429208480000000,2.472
1720429208490000000,2.205
1720429208500000000,2.604
1720429208510000000,2.633
1720429208520000000,2.244
1720429208529999999,2.772
1720429208539999999,2.187
1720429208550000000,1.960
1720429208560000000,2.547
1720429208570000000,2.696
1720429208580000000,2.243
1720429208590000000,2.359
1720429208600000000,2.753
1720429208610000000,1.789
1720429208620000000,2.551
1720429208630000000,2.385
1720429208640000000,2.271
1720429208650000000,2.512
1720429208660000000,2.639
1720429208670000000,2.233
1720429208680000000,1.851
1720429208690000000,2.352
1720429208700000000,2.148
1720429208710000000,2.095
1720429208720000000,2.324
1720429208730000000,2.282
1720429208740000000,1.965
1720429208750000000,2.322
1720429208760000000,2.777
1720429208770000000,2.311
1720429208780000000,2.301
1720429208790000000,2.763
1720429208800000000,2.475
1720429208810000000,2.912
1720429208820000000,1.996
1720429208830000000,2.734
1720429208840000000,2.847
1720429208850000000,2.195
1720429208860000000,2.057
1720429208870000000,2.362
1720429208880000000,2.212
1720429208890000000,2.213
1720429208900000000,2.146
1720429208910000000,2.519
1720429208920000000,2.627
1720429208930000000,2.417
1720429208940000000,1.954
1720429208950000000,2.209
1720429208960000000,2.123
1720429208970000000,2.394
1720429208980000000,2.170
1720429208990000000,1.686
1720429209000000000,2.368
1720429209010000000,2.789
1720429209020000000,2.462
1720429209030000000,2.419
1720429209040000000,2.592
1720429209050000000,2.465
1720429209060000000,2.469
1720429209070000000,2.209
1720429209080000000,2.053
1720429209090000000,2.435
1720429209100000000,2.452
1720429209110000000,2.691
1720429209120000000,2.323
1720429209130000000,2.320
1720429209140000000,2.228
1720429209150000000,2.657
1720429209160000000,2.634
1720429209170000000,2.715
1720429209180000000,2.341
1720429209190000000,2.488
1720429209200000000,2.400
1720429209210000000,2.796
1720429209220000000,2.654
1720429209230000000,2.135
1720429209240000000,2.341
1720429209250000000,2.476
1720429209260000000,2.902
1720429209270000000,2.477
1720429209280000000,2.777
1720429209290000000,2.292
1720429209300000000,2.544
1720429209310000000,2.354
1720429209320000000,2.474
1720429209330000000,2.642
1720429209340000000,2.330
1720429209350000000,2.308
1720429209360000000,2.093
1720429209370000000,2.600
1720429209380000000,2.847
1720429209390000000,2.152
1720429209400000000,1.993
1720429209410000000,2.484
1720429209420000000,2.500
1720429209430000000,2.512
1720429209440000000,2.679
1720429209450000000,2.531
1720429209460000000,2.173
1720429209470000000,2.580
1720429209480000000,2.227
1720429209490000000,2.362
1720429209500000000,2.321
1720429209510000000,2.186
1720429209520000000,2.223
1720429209530000000,2.561
1720429209540000000,2.028
1720429209550000000,2.669
1720429209560000000,2.125
1720429209570000000,2.659
1720429209580000000,2.028
1720429209590000000,1.914
1720429209600000000,2.882
1720429209610000000,2.507
1720429209620000000,2.391
1720429209630000000,2.512
1720429209640000000,2.170
1720429209650000000,2.344
1720429209660000000,2.579
1720429209670000000,2.468
1720429209680000000,2.525
1720429209690000000,2.190
1720429209700000000,2.410
1720429209710000000,2.524
1720429209720000000,2.110
1720429209730000000,2.242
1720429209740000000,2.377
1720429209750000000,2.635
1720429209760000000,2.276
1720429209770000000,2.492
1720429209780000000,2.240
1720429209790000000,2.602
1720429209800000000,1.977
1720429209810000000,2.452
1720429209820000000,2.181
1720429209830000000,2.326
1720429209840000000,2.209
1720429209850000000,2.582
1720429209860000000,2.632
1720429209870000000,2.829
1720429209880000000,2.320
1720429209890000000,2.141
1720429209900000000,2.547
1720429209910000000,2.037
1720429209920000000,2.145
1720429209930000000,2.088
1720429209940000000,2.324
1720429209950000000,2.924
1720429209960000000,2.248
1720429209970000000,2.690
1720429209980000000,2.119
1720429209990000000,2.716
1720429210000000000,2.192
1720429210010000000,2.009
1720429210020000000,2.160
1720429210030000000,2.530
1720429210040000000,2.273
1720429210050000000,2.721
1720429210060000000,2.315
1720429210070000000,2.418
1720429210080000000,2.605
1720429210090000000,2.479
1720429210100000000,2.585
1720429210110000000,2.389
1720429210120000000,2.174
1720429210130000000,2.374
1720429210140000000,2.355
1720429210150000000,2.466
1720429210160000000,2.624
1720429210170000000,2.080
1720429210180000000,2.563
1720429210190000000,2.560
1720429210200000000,2.315
1720429210210000000,2.570
1720429210220000000,2.242
1720429210230000000,2.181
1720429210240000000,2.381
1720429210250000000,2.127
1720429210260000000,2.423
1720429210270000000,2.444
1720429210280000000,2.328
1720429210290000000,1.673
1720429210300000000,2.118
1720429210310000000,2.307
1720429210320000000,2.321
1720429210330000000,2.131
1720429210340000000,2.354
1720429210350000000,2.217
1720429210360000000,2.627
1720429210370000000,2.040
1720429210380000000,1.963
1720429210390000000,2.666
1720429210400000000,2.554
1720429210410000000,2.536
1720429210420000000,2.227
1720429210430000000,2.775
1720429210440000000,2.705
1720429210450000000,2.338
1720429210460000000,1.768
1720429210470000000,2.638
1720429210480000000,2.439
1720429210490000000,2.249
1720429210500000000,2.722
1720429210510000000,2.289
1720429210520000000,2.376
1720429210530000000,2.057
1720429210540000000,2.178
1720429210550000000,2.376
1720429210560000000,1.841
1720429210570000000,2.764
1720429210580000000,2.095
1720429210590000000,3.009
1720429210600000000,2.348
1720429210610000000,2.456
1720429210620000000,2.500
1720429210630000000,2.281
1720429210640000000,1.997
1720429210650000000,2.359
1720429210660000000,2.521
1720429210670000000,2.473
1720429210680000000,2.690
1720429210690000000,2.669
1720429210700000000,2.440
1720429210710000000,3.056
1720429210720000000,2.323
1720429210730000000,2.751
1720429210740000000,2.840
1720429210750000000,2.017
1720429210760000000,2.994
1720429210770000000,2.831
1720429210780000000,2.474
1720429210790000000,1.920
1720429210800000000,2.492
1720429210810000000,2.245
1720429210820000000,2.196
1720429210830000000,2.223
1720429210840000000,2.252
1720429210850000000,2.188
1720429210860000000,2.544
1720429210870000000,2.417
1720429210880000000,2.221
1720429210890000000,2.053
1720429210900000000,1.928
1720429210910000000,2.292
1720429210920000000,2.512
1720429210930000000,2.472
1720429210940000000,2.341
1720429210950000000,2.704
1720429210960000000,2.058
1720429210970000000,2.652
1720429210980000000,2.305
1720429210990000000,2.707
1720429211000000000,2.545
1720429211010000000,2.026
1720429211020000000,2.693
1720429211030000000,2.734
1720429211040000000,2.358
1720429211050000000,2.555
1720429211060000000,2.402
1720429211070000000,2.609
1720429211080000000,2.731
1720429211090000000,2.362
1720429211100000000,2.590
1720429211110000000,2.019
1720429211120000000,2.626
1720429211130000000,2.724
1720429211140000000,2.296
1720429211150000000,2.390
1720429211160000000,2.235
1720429211170000000,2.585
1720429211180000000,2.478
1720429211190000000,2.613
1720429211200000000,2.287
1720429211210000000,2.658
1720429211220000000,2.220
1720429211230000000,2.487
1720429211240000000,2.183
1720429211250000000,2.496
1720429211260000000,2.157
1720429211270000000,2.072
1720429211280000000,2.417
1720429211290000000,2.650
1720429211300000000,2.615
1720429211310000000,2.403
1720429211320000000,2.413
1720429211330000000,2.583
1720429211340000000,2.370
1720429211350000000,2.128
1720429211360000000,2.512
1720429211370000000,1.946
1720429211380000000,2.544
1720429211390000000,2.137
1720429211400000000,2.903
1720429211410000000,2.235
1720429211420000000,2.511
1720429211430000000,2.071
1720429211440000000,2.289
1720429211450000000,2.642
1720429211460000000,2.467
1720429211470000000,2.490
1720429211480000000,2.501
1720429211490000000,2.513
1720429211500000000,2.378
1720429211510000000,2.248
1720429211520000000,3.010
1720429211530000000,2.480
1720429211540000000,2.947
1720429211550000000,2.041
1720429211560000000,2.397
1720429211570000000,2.541
1720429211580000000,2.267
1720429211590000000,2.134
1720429211600000000,2.887
1720429211610000000,2.704
1720429211620000000,2.167
1720429211630000000,2.216
