timestamp_ns,value_g_rms
1720688402940000000,1.592
1720688402950000000,0.945
1720688402960000000,0.189
1720688402970000000,1.203
1720688402980000000,0.993
1720688402990000000,1.483
1720688403000000000,1.086
1720688403010000000,1.318
1720688403020000000,0.792
1720688403030000000,1.194
1720688403040000000,1.057
1720688403050000000,1.179
1720688403060000000,1.109
1720688403070000000,1.907
1720688403080000000,1.262
1720688403090000000,1.229
1720688403100000000,1.069
1720688403110000000,0.339
1720688403120000000,1.211
1720688403130000000,0.969
1720688403140000000,1.327
1720688403150000000,1.860
1720688403160000000,1.256
1720688403170000000,0.917
1720688403180000000,1.153
1720688403190000000,1.011
1720688403200000000,1.454
1720688403210000000,1.425
1720688403220000000,1.080
1720688403230000000,0.873
1720688403240000000,1.219
1720688403250000000,1.446
1720688403260000000,0.660
1720688403270000000,1.514
1720688403280000000,1.453
1720688403290000000,1.042
1720688403300000000,1.286
1720688403310000000,1.913
1720688403320000000,1.614
1720688403330000000,1.726
1720688403340000000,0.619
1720688403350000000,1.424
1720688403360000000,1.304
1720688403370000000,0.969
1720688403380000000,1.906
1720688403390000000,1.036
1720688403400000000,0.486
1720688403410000000,1.206
1720688403420000000,1.331
1720688403430000000,1.373
1720688403440000000,1.362
1720688403450000000,1.838
1720688403460000000,1.053
1720688403470000000,1.684
1720688403480000000,1.247
1720688403490000000,1.551
1720688403500000000,0.825
1720688403510000000,1.970
1720688403520000000,1.911
1720688403530000000,1.723
1720688403540000000,1.235
1720688403550000000,0.965
1720688403560000000,0.932
1720688403570000000,1.124
1720688403580000000,1.679
1720688403590000000,1.929
1720688403600000000,1.215
1720688403610000000,1.328
1720688403620000000,1.183
1720688403630000000,1.161
1720688403640000000,2.060
1720688403650000000,0.838
1720688403660000000,1.339
1720688403670000000,0.571
1720688403680000000,1.409
1720688403690000000,1.099
1720688403700000000,1.020
1720688403710000000,1.467
1720688403720000000,1.821
1720688403730000000,0.888
1720688403740000000,0.802
1720688403750000000,1.240
1720688403760000000,1.266
1720688403770000000,1.563
1720688403780000000,1.013
1720688403790000000,1.553
1720688403800000000,1.283
1720688403810000000,1.090
1720688403820000000,2.150
1720688403830000000,0.728
1720688403840000000,1.778
1720688403850000000,1.827
1720688403860000000,1.607
1720688403870000000,1.305
1720688403880000000,0.722
1720688403890000000,1.081
1720688403900000000,1.412
1720688403910000000,1.405
1720688403920000000,0.843
1720688403930000000,0.925
1720688403940000000,1.772
1720688403950000000,1.047
1720688403960000000,0.859
1720688403970000000,1.576
1720688403980000000,1.586
1720688403990000000,1.077
1720688404000000000,1.452
1720688404010000000,0.762
1720688404019999999,1.802
1720688404030000000,1.195
1720688404040000000,0.821
1720688404050000000,1.974
1720688404059999999,1.688
1720688404070000000,1.138
1720688404080000000,1.043
1720688404090000000,1.238
1720688404099999999,1.289
1720688404110000000,1.493
1720688404120000000,1.083
1720688404130000000,1.697
1720688404139999999,0.972
1720688404150000000,1.429
1720688404160000000,1.857
1720688404170000000,1.685
1720688404179999999,1.821
1720688404190000000,1.685
1720688404200000000,1.382
1720688404210000000,1.685
1720688404219999999,1.183
1720688404230000000,1.536
1720688404240000000,2.001
1720688404250000000,1.592
1720688404260000000,1.151
1720688404269999999,1.951
1720688404280000000,1.616
1720688404290000000,1.255
1720688404300000000,1.902
1720688404310000000,2.579
1720688404320000000,1.488
1720688404330000000,0.670
1720688404340000000,1.581
1720688404350000000,1.273
1720688404360000000,1.490
1720688404370000000,2.046
1720688404380000000,1.001
1720688404390000000,1.392
1720688404400000000,0.777
1720688404410000000,1.227
1720688404420000000,1.573
1720688404430000000,1.605
1720688404440000000,1.896
1720688404450000000,1.520
1720688404460000000,1.356
1720688404470000000,2.169
1720688404480000000,1.654
1720688404490000000,1.535
1720688404500000000,1.076
1720688404510000000,1.488
1720688404520000000,1.506
1720688404530000000,1.457
1720688404540000000,1.691
1720688404550000000,1.298
1720688404560000000,2.161
1720688404570000000,1.286
1720688404580000000,3.053
1720688404590000000,1.229
1720688404600000000,1.627
1720688404610000000,1.957
1720688404620000000,1.626
1720688404630000000,1.431
1720688404640000000,1.634
1720688404650000000,2.358
1720688404660000000,2.108
1720688404670000000,2.100
1720688404680000000,1.221
1720688404690000000,1.784
1720688404700000000,0.906
1720688404710000000,1.775
1720688404720000000,1.608
1720688404730000000,1.699
1720688404740000000,1.393
1720688404750000000,1.591
1720688404760000000,1.782
1720688404770000000,1.257
1720688404780000000,1.612
1720688404790000000,1.466
1720688404800000000,1.461
1720688404810000000,2.181
1720688404820000000,1.572
1720688404830000000,1.489
1720688404840000000,1.645
1720688404850000000,1.738
1720688404860000000,2.307
1720688404870000000,1.607
1720688404880000000,1.576
1720688404890000000,2.357
1720688404900000000,1.679
1720688404910000000,1.817
1720688404920000000,1.118
1720688404930000000,1.351
1720688404940000000,2.224
1720688404950000000,2.269
1720688404960000000,1.411
1720688404970000000,1.997
1720688404980000000,1.549
1720688404990000000,2.002
1720688405000000000,2.381
1720688405010000000,2.506
1720688405020000000,1.776
1720688405030000000,2.146
1720688405040000000,1.912
1720688405050000000,1.727
1720688405060000000,2.281
1720688405070000000,2.169
1720688405080000000,2.240
1720688405090000000,2.037
1720688405100000000,2.319
1720688405110000000,2.150
1720688405120000000,1.996
1720688405130000000,2.156
1720688405140000000,2.279
1720688405150000000,2.430
1720688405160000000,1.740
1720688405170000000,2.352
1720688405180000000,2.280
1720688405190000000,2.320
1720688405200000000,2.410
1720688405210000000,2.577
1720688405220000000,2.003
1720688405230000000,2.642
1720688405240000000,2.448
1720688405250000000,3.031
1720688405260000000,2.583
1720688405270000000,2.400
1720688405280000000,2.453
1720688405290000000,1.717
1720688405300000000,2.178
1720688405310000000,3.063
1720688405320000000,2.004
1720688405330000000,2.281
1720688405340000000,2.093
1720688405350000000,2.146
1720688405360000000,2.375
1720688405370000000,1.948
1720688405380000000,1.725
1720688405390000000,1.945
1720688405400000000,2.059
1720688405410000000,1.912
1720688405420000000,2.764
1720688405430000000,2.276
1720688405440000000,2.090
1720688405450000000,2.063
1720688405460000000,2.253
1720688405470000000,2.208
1720688405480000000,2.489
1720688405490000000,2.256
1720688405500000000,2.281
1720688405510000000,2.645
1720688405520000000,2.906
1720688405530000000,2.451
1720688405540000000,2.362
1720688405550000000,2.390
1720688405560000000,2.284
1720688405570000000,2.705
1720688405580000000,2.534
1720688405590000000,2.340
1720688405600000000,2.454
1720688405610000000,2.341
1720688405620000000,2.571
1720688405630000000,3.132
1720688405640000000,2.433
1720688405650000000,3.349
1720688405660000000,2.492
1720688405670000000,2.734
1720688405680000000,1.886
1720688405690000000,1.818
1720688405700000000,3.012
1720688405710000000,2.426
1720688405720000000,2.218
1720688405730000000,2.243
1720688405740000000,2.326
1720688405750000000,3.506
1720688405760000000,2.440
1720688405770000000,2.593
1720688405780000000,2.068
1720688405790000000,2.046
1720688405800000000,2.251
1720688405810000000,2.409
1720688405820000000,3.136
1720688405830000000,3.199
1720688405840000000,2.476
1720688405850000000,1.962
1720688405860000000,3.021
1720688405870000000,2.588
1720688405880000000,3.090
1720688405890000000,2.425
1720688405900000000,2.525
1720688405910000000,2.167
1720688405920000000,2.535
1720688405930000000,3.428
1720688405940000000,2.839
1720688405950000000,3.265
1720688405960000000,2.488
1720688405970000000,2.679
1720688405980000000,2.063
1720688405990000000,2.094
1720688406000000000,3.321
1720688406010000000,3.471
1720688406020000000,2.101
1720688406030000000,2.775
1720688406040000000,2.543
1720688406050000000,3.123
1720688406060000000,2.817
1720688406070000000,2.360
1720688406080000000,2.760
1720688406090000000,2.973
1720688406100000000,2.489
1720688406110000000,3.410
1720688406120000000,2.907
1720688406130000000,2.916
1720688406140000000,2.505
1720688406150000000,2.937
1720688406160000000,3.770
1720688406170000000,3.364
1720688406180000000,3.739
1720688406190000000,2.944
1720688406200000000,2.719
1720688406210000000,2.832
1720688406220000000,2.918
1720688406230000000,2.518
1720688406240000000,2.841
1720688406250000000,2.515
1720688406260000000,2.518
1720688406270000000,2.467
1720688406280000000,2.216
1720688406290000000,4.076
1720688406300000000,1.962
1720688406310000000,3.186
1720688406320000000,3.213
1720688406330000000,2.818
1720688406340000000,2.978
1720688406350000000,3.378
1720688406360000000,3.281
1720688406370000000,3.401
1720688406380000000,2.946
1720688406390000000,2.423
1720688406400000000,3.111
1720688406410000000,3.159
1720688406420000000,3.515
1720688406430000000,2.552
1720688406440000000,2.893
1720688406450000000,3.120
1720688406460000000,2.922
1720688406470000000,3.181
1720688406480000000,2.618
1720688406490000000,2.913
1720688406500000000,2.455
1720688406510000000,3.278
1720688406520000000,2.702
1720688406530000000,2.829
1720688406540000000,3.227
1720688406550000000,3.571
1720688406560000000,3.321
1720688406570000000,3.482
1720688406580000000,3.303
1720688406590000000,2.792
1720688406600000000,2.919
1720688406610000000,3.137
1720688406620000000,2.859
1720688406630000000,2.548
1720688406640000000,2.975
1720688406650000000,3.353
1720688406660000000,3.818
1720688406670000000,2.814
1720688406680000000,3.035
1720688406690000000,2.853
1720688406700000000,2.703
1720688406710000000,3.735
1720688406720000000,2.755
1720688406730000000,2.961
1720688406740000000,3.514
1720688406750000000,3.515
1720688406760000000,3.422
1720688406770000000,2.712
1720688406780000000,3.591
1720688406790000000,3.405
1720688406800000000,3.025
1720688406810000000,3.021
1720688406820000000,2.792
1720688406830000000,2.832
1720688406840000000,3.121
1720688406850000000,2.191
1720688406860000000,2.808
1720688406870000000,3.424
1720688406880000000,2.654
1720688406890000000,3.122
1720688406900000000,2.238
1720688406910000000,3.021
1720688406920000000,3.663
1720688406930000000,3.242
1720688406940000000,2.970
1720688406950000000,2.405
1720688406960000000,3.351
1720688406970000000,3.013
1720688406980000000,3.332
1720688406990000000,3.527
1720688407000000000,3.269
1720688407010000000,3.292
1720688407020000000,3.262
1720688407030000000,3.311
1720688407040000000,2.618
1720688407050000000,2.907
1720688407060000000,3.026
1720688407070000000,3.337
1720688407080000000,2.898
1720688407090000000,3.172
1720688407100000000,3.540
1720688407110000000,3.219
1720688407120000000,3.080
1720688407130000000,2.926
1720688407140000000,3.070
1720688407150000000,3.258
1720688407160000000,2.913
1720688407170000000,2.765
1720688407180000000,3.199
1720688407190000000,3.533
1720688407200000000,3.628
1720688407210000000,2.976
1720688407220000000,3.702
1720688407230000000,3.199
1720688407240000000,3.169
1720688407250000000,2.978
1720688407260000000,3.187
1720688407270000000,3.908
1720688407280000000,3.041
1720688407290000000,2.938
1720688407300000000,2.980
1720688407310000000,3.638
1720688407320000000,4.114
1720688407330000000,3.143
1720688407340000000,2.896
1720688407350000000,3.527
1720688407360000000,2.419
1720688407370000000,3.684
1720688407380000000,4.183
1720688407390000000,3.253
1720688407400000000,2.722
1720688407410000000,3.720
1720688407420000000,3.441
1720688407430000000,3.314
1720688407440000000,3.927
1720688407450000000,3.221
1720688407460000000,3.840
1720688407470000000,3.400
1720688407480000000,3.423
1720688407490000000,2.630
1720688407500000000,3.857
1720688407510000000,3.057
1720688407520000000,3.043
1720688407530000000,3.433
1720688407540000000,3.676
1720688407550000000,3.393
1720688407560000000,2.962
1720688407570000000,2.776
1720688407580000000,3.718
1720688407590000000,3.397
1720688407600000000,3.913
1720688407610000000,3.970
1720688407620000000,3.624
1720688407630000000,3.995
1720688407640000000,3.127
1720688407650000000,3.353
1720688407660000000,3.406
1720688407670000000,3.522
1720688407680000000,3.390
1720688407690000000,4.221
1720688407700000000,3.434
1720688407710000000,4.057
1720688407720000000,4.285
1720688407730000000,2.585
1720688407740000000,3.191
1720688407750000000,3.248
1720688407760000000,2.988
1720688407770000000,2.805
1720688407780000000,4.163
1720688407790000000,3.446
1720688407800000000,3.055
1720688407810000000,3.261
1720688407820000000,4.000
1720688407830000000,3.437
1720688407840000000,3.199
1720688407850000000,3.628
1720688407860000000,3.427
1720688407870000000,3.418
1720688407880000000,3.369
1720688407890000000,3.781
1720688407900000000,2.825
1720688407910000000,3.299
1720688407920000000,3.793
1720688407930000000,4.227
1720688407940000000,2.866
1720688407950000000,2.988
1720688407960000000,3.544
1720688407970000000,2.988
1720688407980000000,3.742
1720688407990000000,3.191
1720688408000000000,3.404
1720688408010000000,2.609
1720688408020000000,3.224
1720688408029999999,3.616
1720688408039999999,3.417
1720688408050000000,3.305
1720688408060000000,3.867
1720688408070000000,3.556
1720688408080000000,3.409
1720688408090000000,3.278
1720688408100000000,3.371
1720688408109999999,3.018
1720688408119999999,3.541
1720688408130000000,3.257
1720688408140000000,3.852
1720688408150000000,3.251
1720688408160000000,3.582
1720688408170000000,2.930
1720688408180000000,3.425
1720688408189999999,3.854
1720688408199999999,3.666
1720688408210000000,3.006
1720688408220000000,3.360
1720688408230000000,3.566
1720688408240000000,4.470
1720688408250000000,3.646
1720688408260000000,3.350
1720688408270000000,3.301
1720688408279999999,3.829
1720688408289999999,3.525
1720688408300000000,2.668
1720688408310000000,3.712
1720688408320000000,3.524
1720688408330000000,3.112
1720688408340000000,3.862
1720688408350000000,3.086
1720688408359999999,3.224
1720688408369999999,3.433
1720688408380000000,3.284
1720688408390000000,3.087
1720688408400000000,3.639
1720688408410000000,3.198
1720688408420000000,2.932
1720688408430000000,3.781
1720688408439999999,3.738
1720688408449999999,3.408
1720688408460000000,3.348
1720688408470000000,3.514
1720688408480000000,3.323
1720688408490000000,3.225
1720688408500000000,3.839
1720688408510000000,3.488
1720688408520000000,3.602
1720688408529999999,3.409
1720688408539999999,2.540
1720688408550000000,3.485
1720688408560000000,3.673
1720688408570000000,3.502
1720688408580000000,3.684
1720688408590000000,3.569
1720688408600000000,3.070
1720688408610000000,3.475
1720688408620000000,3.379
1720688408630000000,3.092
1720688408640000000,3.746
1720688408650000000,3.376
1720688408660000000,3.438
1720688408670000000,4.255
1720688408680000000,3.440
1720688408690000000,3.853
1720688408700000000,3.966
1720688408710000000,3.977
1720688408720000000,3.607
1720688408730000000,4.312
1720688408740000000,3.162
1720688408750000000,3.502
1720688408760000000,3.224
1720688408770000000,3.062
1720688408780000000,3.179
1720688408790000000,3.252
1720688408800000000,4.496
1720688408810000000,3.467
1720688408820000000,3.337
1720688408830000000,3.339
1720688408840000000,3.498
1720688408850000000,3.709
1720688408860000000,4.017
1720688408870000000,2.863
1720688408880000000,3.448
1720688408890000000,3.017
1720688408900000000,3.068
1720688408910000000,3.092
1720688408920000000,3.934
1720688408930000000,2.973
1720688408940000000,3.166
1720688408950000000,3.118
1720688408960000000,2.854
1720688408970000000,3.246
1720688408980000000,2.396
1720688408990000000,3.871
1720688409000000000,3.600
1720688409010000000,3.566
1720688409020000000,3.664
1720688409030000000,3.902
1720688409040000000,3.016
1720688409050000000,3.398
1720688409060000000,4.042
1720688409070000000,3.752
1720688409080000000,3.617
1720688409090000000,3.695
1720688409100000000,2.835
1720688409110000000,3.223
1720688409120000000,3.173
1720688409130000000,3.530
1720688409140000000,3.804
1720688409150000000,4.359
1720688409160000000,3.676
1720688409170000000,3.857
1720688409180000000,3.256
1720688409190000000,3.834
1720688409200000000,2.788
1720688409210000000,3.121
1720688409220000000,3.291
1720688409230000000,4.768
1720688409240000000,3.509
1720688409250000000,3.167
1720688409260000000,3.387
1720688409270000000,4.105
1720688409280000000,3.054
1720688409290000000,3.603
1720688409300000000,3.866
1720688409310000000,4.109
1720688409320000000,2.783
1720688409330000000,3.951
1720688409340000000,3.031
1720688409350000000,3.521
1720688409360000000,4.166
1720688409370000000,2.826
1720688409380000000,4.282
1720688409390000000,4.223
1720688409400000000,2.619
1720688409410000000,3.395
1720688409420000000,2.960
1720688409430000000,3.337
1720688409440000000,3.185
1720688409450000000,3.373
1720688409460000000,3.437
1720688409470000000,3.471
1720688409480000000,3.481
1720688409490000000,3.423
1720688409500000000,3.737
1720688409510000000,3.910
1720688409520000000,3.341
1720688409530000000,3.956
1720688409540000000,3.062
1720688409550000000,3.594
1720688409560000000,3.353
1720688409570000000,3.781
1720688409580000000,3.025
1720688409590000000,4.140
1720688409600000000,3.432
1720688409610000000,3.428
1720688409620000000,3.117
1720688409630000000,3.576
1720688409640000000,3.075
1720688409650000000,2.973
1720688409660000000,3.325
1720688409670000000,3.398
1720688409680000000,3.764
1720688409690000000,3.045
1720688409700000000,3.926
1720688409710000000,3.642
1720688409720000000,3.886
1720688409730000000,3.420
1720688409740000000,2.603
1720688409750000000,3.567
1720688409760000000,3.076
1720688409770000000,3.713
1720688409780000000,3.736
1720688409790000000,3.486
1720688409800000000,3.123
1720688409810000000,3.733
1720688409820000000,3.445
1720688409830000000,3.993
1720688409840000000,3.632
1720688409850000000,3.111
1720688409860000000,3.169
1720688409870000000,2.610
1720688409880000000,3.970
1720688409890000000,3.114
1720688409900000000,3.348
1720688409910000000,2.964
1720688409920000000,3.709
1720688409930000000,2.832
1720688409940000000,3.230
1720688409950000000,3.734
1720688409960000000,3.269
1720688409970000000,3.631
1720688409980000000,3.391
1720688409990000000,3.579
1720688410000000000,3.655
1720688410010000000,3.504
1720688410020000000,4.271
1720688410030000000,2.795
1720688410040000000,3.892
1720688410050000000,3.089
1720688410060000000,3.818
1720688410070000000,4.031
1720688410080000000,3.529
1720688410090000000,3.293
1720688410100000000,3.581
1720688410110000000,3.242
1720688410120000000,4.155
1720688410130000000,4.006
1720688410140000000,3.295
1720688410150000000,4.072
1720688410160000000,3.841
1720688410170000000,4.335
1720688410180000000,3.260
1720688410190000000,3.127
1720688410200000000,3.744
1720688410210000000,3.343
1720688410220000000,4.242
1720688410230000000,3.552
1720688410240000000,3.211
1720688410250000000,2.129
1720688410260000000,3.923
1720688410270000000,3.868
1720688410280000000,3.187
1720688410290000000,4.311
1720688410300000000,3.422
1720688410310000000,3.515
1720688410320000000,4.535
1720688410330000000,3.828
1720688410340000000,4.486
1720688410350000000,4.002
1720688410360000000,3.646
1720688410370000000,2.209
1720688410380000000,4.056
1720688410390000000,3.426
1720688410400000000,3.777
1720688410410000000,3.533
1720688410420000000,3.335
1720688410430000000,3.494
1720688410440000000,3.183
1720688410450000000,3.239
1720688410460000000,3.354
1720688410470000000,3.450
1720688410480000000,3.120
1720688410490000000,3.523
1720688410500000000,3.521
1720688410510000000,3.137
1720688410520000000,3.188
1720688410530000000,3.220
1720688410540000000,3.704
1720688410550000000,3.451
1720688410560000000,3.533
1720688410570000000,3.501
1720688410580000000,3.701
1720688410590000000,3.743
1720688410600000000,4.556
1720688410610000000,3.268
1720688410620000000,4.272
1720688410630000000,3.785
1720688410640000000,3.457
1720688410650000000,3.552
1720688410660000000,3.122
1720688410670000000,3.360
1720688410680000000,3.032
1720688410690000000,4.252
1720688410700000000,4.414
1720688410710000000,3.538
1720688410720000000,3.633
1720688410730000000,3.278
1720688410740000000,4.273
1720688410750000000,3.205
1720688410760000000,4.227
1720688410770000000,4.228
1720688410780000000,3.834
1720688410790000000,3.819
1720688410800000000,4.266
1720688410810000000,3.935
1720688410820000000,3.616
1720688410830000000,3.311
1720688410840000000,3.468
1720688410850000000,4.122
1720688410860000000,3.477
1720688410870000000,2.805
1720688410880000000,2.780
1720688410890000000,3.305
1720688410900000000,3.875
1720688410910000000,3.144
1720688410920000000,3.078
1720688410930000000,3.928
1720688410940000000,3.565
1720688410950000000,3.767
1720688410960000000,3.373
1720688410970000000,3.917
1720688410980000000,3.567
1720688410990000000,3.762
1720688411000000000,3.535
1720688411010000000,3.936
1720688411020000000,3.587
1720688411030000000,3.583
1720688411040000000,3.724
1720688411050000000,3.879
1720688411060000000,3.397
1720688411070000000,3.975
1720688411080000000,2.742
1720688411090000000,3.247
1720688411100000000,3.204
1720688411110000000,3.253
1720688411120000000,3.414
1720688411130000000,2.706
1720688411140000000,3.321
1720688411150000000,3.417
1720688411160000000,3.337
1720688411170000000,3.848
1720688411180000000,3.694
1720688411190000000,3.413
1720688411200000000,3.172
1720688411210000000,3.855
1720688411220000000,3.707
1720688411230000000,3.023
1720688411240000000,3.625
1720688411250000000,3.691
1720688411260000000,4.604
1720688411270000000,3.367
1720688411280000000,3.669
1720688411290000000,3.314
1720688411300000000,3.497
1720688411310000000,3.319
1720688411320000000,3.598
1720688411330000000,3.749
1720688411340000000,3.426
1720688411350000000,3.960
1720688411360000000,3.143
1720688411370000000,3.023
1720688411380000000,3.201
1720688411390000000,3.257
1720688411400000000,2.849
1720688411410000000,3.628
1720688411420000000,2.984
1720688411430000000,3.811
1720688411440000000,3.621
1720688411450000000,3.194
1720688411460000000,3.730
1720688411470000000,3.632
1720688411480000000,3.639
1720688411490000000,2.992
1720688411500000000,3.362
1720688411510000000,3.005
1720688411520000000,4.182
1720688411530000000,3.341
1720688411540000000,3.162
1720688411550000000,2.976
1720688411560000000,3.674
1720688411570000000,4.109
1720688411580000000,3.291
1720688411590000000,2.974
1720688411600000000,4.375
1720688411610000000,3.844
1720688411620000000,3.530
1720688411630000000,3.117
