timestamp_ns,value_kN
1720429201720000000,0.000
1720429201730000000,0.000
1720429201740000000,0.000
1720429201750000000,0.000
1720429201760000000,0.095
1720429201770000000,0.000
1720429201780000000,0.000
1720429201790000000,0.298
1720429201800000000,0.040
1720429201810000000,0.046
1720429201820000000,0.114
1720429201830000000,0.000
1720429201840000000,0.000
1720429201850000000,0.000
1720429201860000000,0.000
1720429201870000000,0.161
1720429201880000000,0.102
1720429201890000000,0.015
1720429201900000000,0.000
1720429201910000000,0.029
1720429201920000000,0.000
1720429201930000000,0.000
1720429201940000000,0.034
1720429201950000000,0.062
1720429201960000000,0.000
1720429201970000000,0.082
1720429201980000000,0.069
1720429201990000000,0.000
1720429202000000000,0.056
1720429202009999999,0.000
1720429202020000000,0.000
1720429202029999999,0.085
1720429202040000000,0.421
1720429202049999999,0.000
1720429202060000000,0.524
1720429202069999999,0.920
1720429202080000000,0.573
1720429202089999999,0.808
1720429202100000000,0.724
1720429202109999999,1.273
1720429202120000000,0.864
1720429202130000000,0.749
1720429202140000000,1.427
1720429202150000000,0.914
1720429202160000000,0.769
1720429202170000000,1.591
1720429202180000000,1.368
1720429202190000000,1.388
1720429202200000000,1.852
1720429202210000000,1.060
1720429202220000000,1.335
1720429202230000000,1.192
1720429202240000000,2.137
1720429202250000000,2.042
1720429202260000000,1.766
1720429202270000000,2.151
1720429202280000000,2.583
1720429202290000000,1.956
1720429202300000000,2.297
1720429202310000000,2.398
1720429202320000000,2.450
1720429202330000000,2.488
1720429202340000000,2.584
1720429202350000000,2.407
1720429202360000000,2.415
1720429202370000000,2.982
1720429202380000000,2.557
1720429202390000000,2.544
1720429202400000000,2.498
1720429202410000000,3.077
1720429202420000000,3.200
1720429202430000000,2.938
1720429202440000000,3.231
1720429202450000000,3.647
1720429202460000000,2.945
1720429202470000000,4.309
1720429202480000000,3.563
1720429202490000000,3.659
1720429202500000000,3.986
1720429202510000000,3.852
1720429202520000000,3.262
1720429202530000000,3.647
1720429202540000000,3.827
1720429202550000000,4.156
1720429202560000000,4.245
1720429202570000000,4.418
1720429202580000000,4.078
1720429202590000000,4.412
1720429202600000000,4.555
1720429202610000000,4.365
1720429202620000000,4.758
1720429202630000000,4.742
1720429202640000000,5.163
1720429202650000000,4.621
1720429202660000000,4.736
1720429202670000000,4.811
1720429202680000000,4.930
1720429202690000000,5.155
1720429202700000000,5.176
1720429202710000000,5.259
1720429202720000000,5.697
1720429202730000000,5.694
1720429202740000000,5.492
1720429202750000000,5.852
1720429202760000000,5.568
1720429202770000000,5.364
1720429202780000000,5.993
1720429202790000000,5.643
1720429202800000000,6.160
1720429202810000000,6.271
1720429202820000000,6.376
1720429202830000000,6.421
1720429202840000000,6.300
1720429202850000000,6.472
1720429202860000000,6.429
1720429202870000000,6.118
1720429202880000000,6.528
1720429202890000000,6.678
1720429202900000000,6.954
1720429202910000000,6.886
1720429202920000000,6.965
1720429202930000000,7.661
1720429202940000000,6.863
1720429202950000000,7.142
1720429202960000000,6.945
1720429202970000000,6.916
1720429202980000000,7.054
1720429202990000000,7.236
1720429203000000000,8.575
1720429203010000000,8.185
1720429203020000000,7.875
1720429203030000000,8.377
1720429203040000000,8.709
1720429203050000000,8.191
1720429203060000000,8.147
1720429203070000000,8.796
1720429203080000000,7.952
1720429203090000000,8.257
1720429203100000000,8.291
1720429203110000000,8.184
1720429203120000000,7.931
1720429203130000000,8.369
1720429203140000000,7.828
1720429203150000000,8.506
1720429203160000000,8.547
1720429203170000000,8.233
1720429203180000000,8.683
1720429203190000000,8.490
1720429203200000000,8.407
1720429203210000000,8.374
1720429203220000000,8.353
1720429203230000000,8.945
1720429203240000000,8.194
1720429203250000000,8.331
1720429203260000000,8.862
1720429203270000000,8.047
1720429203280000000,8.399
1720429203290000000,8.969
1720429203300000000,8.253
1720429203310000000,8.120
1720429203320000000,8.576
1720429203330000000,8.513
1720429203340000000,8.511
1720429203350000000,8.951
1720429203360000000,8.958
1720429203370000000,8.854
1720429203380000000,8.279
1720429203390000000,8.873
1720429203400000000,8.619
1720429203410000000,8.652
1720429203420000000,8.767
1720429203430000000,8.561
1720429203440000000,8.972
1720429203450000000,8.526
1720429203460000000,9.211
1720429203470000000,8.510
1720429203480000000,8.514
1720429203490000000,8.769
1720429203500000000,8.644
1720429203510000000,8.352
1720429203520000000,8.877
1720429203530000000,8.806
1720429203540000000,8.845
1720429203550000000,9.049
1720429203560000000,8.987
1720429203570000000,9.449
1720429203580000000,8.918
1720429203590000000,8.982
1720429203600000000,8.824
1720429203610000000,9.003
1720429203620000000,8.720
1720429203630000000,8.646
1720429203640000000,8.935
1720429203650000000,9.081
1720429203660000000,9.405
1720429203670000000,8.822
1720429203680000000,8.930
1720429203690000000,8.703
1720429203700000000,8.682
1720429203710000000,9.500
1720429203720000000,8.914
1720429203730000000,9.014
1720429203740000000,8.904
1720429203750000000,9.438
1720429203760000000,8.804
1720429203770000000,9.103
1720429203780000000,9.638
1720429203790000000,9.553
1720429203800000000,9.362
1720429203810000000,9.770
1720429203820000000,9.181
1720429203830000000,9.587
1720429203840000000,9.634
1720429203850000000,9.612
1720429203860000000,9.822
1720429203870000000,9.278
1720429203880000000,9.238
1720429203890000000,9.312
1720429203900000000,9.573
1720429203910000000,10.021
1720429203920000000,9.945
1720429203930000000,10.101
1720429203940000000,10.206
1720429203950000000,9.660
1720429203960000000,9.392
1720429203970000000,9.977
1720429203980000000,9.278
1720429203990000000,10.120
1720429204000000000,9.948
1720429204010000000,9.946
1720429204019999999,9.410
1720429204030000000,10.262
1720429204040000000,10.213
1720429204050000000,10.398
1720429204059999999,9.605
1720429204070000000,9.787
1720429204080000000,10.008
1720429204090000000,9.995
1720429204099999999,9.693
1720429204110000000,10.263
1720429204120000000,9.936
1720429204130000000,10.645
1720429204139999999,10.181
1720429204150000000,9.904
1720429204160000000,10.387
1720429204170000000,9.926
1720429204179999999,10.112
1720429204190000000,10.228
1720429204200000000,10.671
1720429204210000000,10.151
1720429204219999999,10.567
1720429204230000000,10.383
1720429204240000000,10.113
1720429204250000000,10.261
1720429204260000000,10.462
1720429204269999999,10.730
1720429204280000000,10.915
1720429204290000000,11.023
1720429204300000000,10.577
1720429204310000000,10.581
1720429204320000000,10.616
1720429204330000000,10.650
1720429204340000000,10.675
1720429204350000000,10.819
1720429204360000000,11.198
1720429204370000000,11.232
1720429204380000000,11.251
1720429204390000000,11.194
1720429204400000000,11.190
1720429204410000000,11.322
1720429204420000000,10.678
1720429204430000000,11.108
1720429204440000000,11.218
1720429204450000000,11.458
1720429204460000000,10.751
1720429204470000000,11.044
1720429204480000000,10.896
1720429204490000000,11.809
1720429204500000000,11.369
1720429204510000000,11.455
1720429204520000000,11.255
1720429204530000000,11.776
1720429204540000000,12.351
1720429204550000000,11.537
1720429204560000000,11.339
1720429204570000000,11.373
1720429204580000000,11.952
1720429204590000000,11.323
1720429204600000000,11.897
1720429204610000000,11.841
1720429204620000000,12.270
1720429204630000000,12.489
1720429204640000000,12.110
1720429204650000000,12.502
1720429204660000000,12.311
1720429204670000000,12.217
1720429204680000000,12.280
1720429204690000000,11.895
1720429204700000000,12.755
1720429204710000000,12.464
1720429204720000000,12.399
1720429204730000000,12.782
1720429204740000000,12.861
1720429204750000000,12.583
1720429204760000000,12.946
1720429204770000000,12.448
1720429204780000000,12.567
1720429204790000000,12.838
1720429204800000000,13.495
1720429204810000000,12.930
1720429204820000000,13.075
1720429204830000000,12.286
1720429204840000000,13.286
1720429204850000000,13.486
1720429204860000000,13.184
1720429204870000000,13.228
1720429204880000000,13.289
1720429204890000000,12.448
1720429204900000000,13.423
1720429204910000000,13.765
1720429204920000000,13.842
1720429204930000000,13.823
1720429204940000000,13.229
1720429204950000000,13.829
1720429204960000000,13.332
1720429204970000000,13.452
1720429204980000000,13.584
1720429204990000000,14.285
1720429205000000000,13.704
1720429205010000000,14.477
1720429205020000000,14.543
1720429205030000000,14.100
1720429205040000000,14.304
1720429205050000000,14.470
1720429205060000000,14.628
1720429205070000000,14.961
1720429205080000000,14.851
1720429205090000000,13.935
1720429205100000000,14.305
1720429205110000000,14.468
1720429205120000000,14.701
1720429205130000000,14.775
1720429205140000000,14.835
1720429205150000000,14.369
1720429205160000000,14.808
1720429205170000000,14.926
1720429205180000000,15.101
1720429205190000000,15.075
1720429205200000000,14.948
1720429205210000000,15.157
1720429205220000000,15.387
1720429205230000000,15.396
1720429205240000000,15.028
1720429205250000000,15.704
1720429205260000000,15.667
1720429205270000000,15.752
1720429205280000000,15.348
1720429205290000000,15.967
1720429205300000000,15.501
1720429205310000000,16.287
1720429205320000000,15.388
1720429205330000000,15.589
1720429205340000000,15.330
1720429205350000000,16.028
1720429205360000000,15.911
1720429205370000000,16.104
1720429205380000000,16.148
1720429205390000000,16.202
1720429205400000000,15.782
1720429205410000000,16.074
1720429205420000000,16.486
1720429205430000000,16.388
1720429205440000000,16.417
1720429205450000000,16.643
1720429205460000000,16.137
1720429205470000000,16.834
1720429205480000000,16.860
1720429205490000000,17.189
1720429205500000000,17.459
1720429205510000000,16.558
1720429205520000000,16.436
1720429205530000000,16.907
1720429205540000000,17.091
1720429205550000000,16.988
1720429205560000000,17.354
1720429205570000000,17.250
1720429205580000000,17.135
1720429205590000000,18.170
1720429205600000000,17.337
1720429205610000000,17.186
1720429205620000000,17.340
1720429205630000000,17.705
1720429205640000000,17.717
1720429205650000000,17.678
1720429205660000000,18.043
1720429205670000000,17.807
1720429205680000000,17.901
1720429205690000000,17.640
1720429205700000000,18.309
1720429205710000000,18.134
1720429205720000000,18.198
1720429205730000000,18.236
1720429205740000000,17.793
1720429205750000000,18.282
1720429205760000000,18.513
1720429205770000000,18.411
1720429205780000000,18.300
1720429205790000000,18.197
1720429205800000000,18.583
1720429205810000000,18.516
1720429205820000000,19.373
1720429205830000000,18.480
1720429205840000000,18.486
1720429205850000000,19.248
1720429205860000000,18.771
1720429205870000000,19.252
1720429205880000000,19.005
1720429205890000000,19.051
1720429205900000000,18.997
1720429205910000000,19.318
1720429205920000000,19.027
1720429205930000000,19.648
1720429205940000000,19.675
1720429205950000000,19.469
1720429205960000000,19.633
1720429205970000000,18.924
1720429205980000000,19.960
1720429205990000000,18.573
1720429206000000000,19.558
1720429206010000000,19.341
1720429206020000000,19.760
1720429206030000000,19.701
1720429206040000000,19.984
1720429206050000000,20.245
1720429206060000000,19.910
1720429206070000000,19.883
1720429206080000000,19.985
1720429206090000000,20.122
1720429206100000000,19.982
1720429206110000000,19.985
1720429206120000000,20.111
1720429206130000000,20.459
1720429206140000000,20.169
1720429206150000000,20.056
1720429206160000000,20.083
1720429206170000000,20.156
1720429206180000000,20.258
1720429206190000000,20.923
1720429206200000000,20.254
1720429206210000000,20.637
1720429206220000000,20.482
1720429206230000000,20.477
1720429206240000000,20.764
1720429206250000000,21.073
1720429206260000000,20.760
1720429206270000000,21.119
1720429206280000000,20.770
1720429206290000000,21.749
1720429206300000000,20.850
1720429206310000000,21.214
1720429206320000000,21.052
1720429206330000000,21.420
1720429206340000000,20.994
1720429206350000000,21.255
1720429206360000000,21.314
1720429206370000000,21.205
1720429206380000000,21.058
1720429206390000000,21.400
1720429206400000000,21.086
1720429206410000000,21.266
1720429206420000000,21.505
1720429206430000000,21.772
1720429206440000000,20.866
1720429206450000000,21.909
1720429206460000000,21.455
1720429206470000000,21.735
1720429206480000000,21.853
1720429206490000000,21.774
1720429206500000000,21.351
1720429206510000000,21.406
1720429206520000000,21.819
1720429206530000000,22.129
1720429206540000000,21.915
1720429206550000000,22.098
1720429206560000000,21.802
1720429206570000000,21.463
1720429206580000000,22.329
1720429206590000000,21.815
1720429206600000000,22.405
1720429206610000000,22.145
1720429206620000000,22.147
1720429206630000000,22.519
1720429206640000000,22.601
1720429206650000000,21.989
1720429206660000000,22.013
1720429206670000000,22.540
1720429206680000000,22.185
1720429206690000000,22.005
1720429206700000000,22.053
1720429206710000000,22.705
1720429206720000000,21.935
1720429206730000000,23.102
1720429206740000000,22.435
1720429206750000000,22.517
1720429206760000000,22.585
1720429206770000000,22.259
1720429206780000000,22.715
1720429206790000000,22.453
1720429206800000000,22.791
1720429206810000000,22.886
1720429206820000000,22.655
1720429206830000000,22.879
1720429206840000000,22.286
1720429206850000000,22.862
1720429206860000000,22.388
1720429206870000000,22.988
1720429206880000000,22.885
1720429206890000000,22.547
1720429206900000000,22.885
1720429206910000000,23.007
1720429206920000000,23.168
1720429206930000000,23.095
1720429206940000000,22.669
1720429206950000000,22.797
1720429206960000000,22.894
1720429206970000000,22.961
1720429206980000000,23.012
1720429206990000000,23.272
1720429207000000000,22.765
1720429207010000000,23.188
1720429207020000000,23.095
1720429207030000000,22.819
1720429207040000000,23.016
1720429207050000000,23.470
1720429207060000000,23.521
1720429207070000000,23.479
1720429207080000000,23.746
1720429207090000000,23.180
1720429207100000000,22.665
1720429207110000000,23.472
1720429207120000000,23.863
1720429207130000000,23.718
1720429207140000000,22.924
1720429207150000000,23.609
1720429207160000000,23.751
1720429207170000000,23.181
1720429207180000000,23.713
1720429207190000000,23.494
1720429207200000000,23.236
1720429207210000000,23.092
1720429207220000000,23.883
1720429207230000000,23.686
1720429207240000000,23.336
1720429207250000000,23.619
1720429207260000000,23.685
1720429207270000000,23.733
1720429207280000000,23.498
1720429207290000000,24.074
1720429207300000000,23.289
1720429207310000000,23.673
1720429207320000000,24.152
1720429207330000000,23.851
1720429207340000000,24.430
1720429207350000000,23.458
1720429207360000000,23.218
1720429207370000000,23.540
1720429207380000000,23.856
1720429207390000000,23.618
1720429207400000000,24.449
1720429207410000000,24.249
1720429207420000000,23.650
1720429207430000000,23.247
1720429207440000000,23.859
1720429207450000000,24.021
1720429207460000000,23.842
1720429207470000000,24.049
1720429207480000000,24.099
1720429207490000000,24.050
1720429207500000000,23.576
1720429207510000000,24.118
1720429207520000000,23.749
1720429207530000000,24.009
1720429207540000000,24.508
1720429207550000000,23.398
1720429207560000000,24.362
1720429207570000000,24.421
1720429207580000000,23.786
1720429207590000000,23.734
1720429207600000000,24.296
1720429207610000000,23.724
1720429207620000000,24.121
1720429207630000000,24.056
1720429207640000000,24.270
1720429207650000000,24.239
1720429207660000000,24.370
1720429207670000000,23.846
1720429207680000000,23.988
1720429207690000000,24.397
1720429207700000000,24.656
1720429207710000000,24.071
1720429207720000000,24.141
1720429207730000000,23.961
1720429207740000000,24.250
1720429207750000000,24.237
1720429207760000000,23.608
1720429207770000000,24.489
1720429207780000000,24.139
1720429207790000000,24.666
1720429207800000000,24.014
1720429207810000000,24.484
1720429207820000000,24.560
1720429207830000000,24.272
1720429207840000000,24.285
1720429207850000000,24.525
1720429207860000000,24.526
1720429207870000000,24.832
1720429207880000000,24.634
1720429207890000000,24.597
1720429207900000000,24.450
1720429207910000000,24.494
1720429207920000000,24.537
1720429207930000000,24.467
1720429207940000000,24.278
1720429207950000000,24.410
1720429207960000000,24.753
1720429207970000000,23.958
1720429207980000000,24.859
1720429207990000000,24.942
1720429208000000000,24.215
1720429208010000000,24.228
1720429208020000000,24.526
1720429208029999999,24.355
1720429208039999999,24.690
1720429208050000000,24.909
1720429208060000000,24.400
1720429208070000000,24.366
1720429208080000000,24.561
1720429208090000000,24.644
1720429208100000000,24.766
1720429208109999999,24.425
1720429208119999999,24.228
1720429208130000000,24.779
1720429208140000000,24.813
1720429208150000000,24.254
1720429208160000000,24.884
1720429208170000000,24.415
1720429208180000000,24.832
1720429208189999999,24.511
1720429208199999999,24.717
1720429208210000000,24.621
1720429208220000000,24.629
1720429208230000000,24.497
1720429208240000000,24.691
1720429208250000000,25.317
1720429208260000000,24.613
1720429208270000000,24.735
1720429208279999999,24.420
1720429208289999999,24.944
1720429208300000000,24.763
1720429208310000000,24.545
1720429208320000000,24.847
1720429208330000000,24.948
1720429208340000000,24.578
1720429208350000000,24.407
1720429208359999999,24.528
1720429208369999999,24.334
1720429208380000000,24.608
1720429208390000000,24.613
1720429208400000000,24.883
1720429208410000000,24.885
1720429208420000000,24.976
1720429208430000000,25.306
1720429208439999999,25.126
1720429208449999999,24.363
1720429208460000000,24.954
1720429208470000000,24.416
1720429208480000000,24.850
1720429208490000000,24.623
1720429208500000000,24.631
1720429208510000000,24.739
1720429208520000000,24.934
1720429208529999999,25.313
1720429208539999999,24.899
1720429208550000000,25.129
1720429208560000000,25.067
1720429208570000000,24.853
1720429208580000000,25.063
1720429208590000000,24.897
1720429208600000000,24.609
1720429208610000000,24.703
1720429208620000000,25.145
1720429208630000000,25.009
1720429208640000000,24.897
1720429208650000000,24.766
1720429208660000000,24.754
1720429208670000000,24.729
1720429208680000000,24.352
1720429208690000000,25.084
1720429208700000000,24.961
1720429208710000000,24.933
1720429208720000000,25.249
1720429208730000000,24.707
1720429208740000000,24.736
1720429208750000000,24.767
1720429208760000000,24.504
1720429208770000000,24.819
1720429208780000000,24.427
1720429208790000000,24.899
1720429208800000000,25.024
1720429208810000000,24.892
1720429208820000000,24.738
1720429208830000000,24.681
1720429208840000000,24.342
1720429208850000000,24.813
1720429208860000000,24.337
1720429208870000000,24.924
1720429208880000000,25.008
1720429208890000000,24.885
1720429208900000000,24.199
1720429208910000000,24.806
1720429208920000000,24.602
1720429208930000000,25.277
1720429208940000000,25.109
1720429208950000000,24.465
1720429208960000000,24.167
1720429208970000000,24.673
1720429208980000000,25.029
1720429208990000000,25.151
1720429209000000000,24.902
1720429209010000000,24.913
1720429209020000000,25.151
1720429209030000000,24.855
1720429209040000000,24.839
1720429209050000000,25.454
1720429209060000000,24.833
1720429209070000000,24.757
1720429209080000000,25.043
1720429209090000000,25.098
1720429209100000000,25.192
1720429209110000000,24.807
1720429209120000000,24.998
1720429209130000000,24.433
1720429209140000000,24.661
1720429209150000000,25.632
1720429209160000000,24.600
1720429209170000000,25.109
1720429209180000000,25.131
1720429209190000000,24.770
1720429209200000000,24.982
1720429209210000000,24.516
1720429209220000000,25.517
1720429209230000000,24.674
1720429209240000000,25.279
1720429209250000000,24.908
1720429209260000000,24.929
1720429209270000000,25.435
1720429209280000000,24.828
1720429209290000000,24.372
1720429209300000000,24.624
1720429209310000000,24.893
1720429209320000000,25.175
1720429209330000000,25.059
1720429209340000000,25.085
1720429209350000000,24.583
1720429209360000000,25.226
1720429209370000000,25.023
1720429209380000000,24.770
1720429209390000000,24.765
1720429209400000000,24.972
1720429209410000000,24.972
1720429209420000000,25.068
1720429209430000000,25.361
1720429209440000000,24.816
1720429209450000000,24.851
1720429209460000000,24.842
1720429209470000000,25.334
1720429209480000000,24.704
1720429209490000000,25.024
1720429209500000000,25.329
1720429209510000000,24.893
1720429209520000000,25.204
1720429209530000000,24.811
1720429209540000000,24.920
1720429209550000000,24.605
1720429209560000000,25.783
1720429209570000000,24.729
1720429209580000000,24.370
1720429209590000000,25.100
1720429209600000000,25.171
1720429209610000000,24.661
1720429209620000000,25.401
1720429209630000000,25.261
1720429209640000000,25.207
1720429209650000000,24.846
1720429209660000000,25.045
1720429209670000000,25.460
1720429209680000000,24.611
1720429209690000000,25.146
1720429209700000000,24.876
1720429209710000000,25.466
1720429209720000000,24.989
1720429209730000000,24.760
1720429209740000000,25.368
1720429209750000000,25.097
1720429209760000000,24.792
1720429209770000000,25.030
1720429209780000000,24.606
1720429209790000000,24.908
1720429209800000000,25.507
1720429209810000000,25.372
1720429209820000000,25.260
1720429209830000000,25.292
1720429209840000000,24.412
1720429209850000000,24.917
1720429209860000000,25.093
1720429209870000000,24.275
1720429209880000000,24.781
1720429209890000000,24.711
1720429209900000000,25.390
1720429209910000000,25.179
1720429209920000000,24.411
1720429209930000000,24.974
1720429209940000000,25.031
1720429209950000000,24.861
1720429209960000000,24.999
1720429209970000000,25.118
1720429209980000000,25.233
1720429209990000000,25.176
1720429210000000000,25.226
1720429210010000000,25.076
1720429210020000000,24.438
1720429210030000000,25.369
1720429210040000000,24.849
1720429210050000000,25.192
1720429210060000000,25.458
1720429210070000000,25.226
1720429210080000000,25.653
1720429210090000000,24.511
1720429210100000000,24.917
1720429210110000000,24.682
1720429210120000000,25.129
1720429210130000000,25.121
1720429210140000000,24.802
1720429210150000000,24.924
1720429210160000000,25.054
1720429210170000000,25.100
1720429210180000000,24.842
1720429210190000000,24.755
1720429210200000000,24.386
1720429210210000000,24.684
1720429210220000000,25.125
1720429210230000000,24.861
1720429210240000000,24.754
1720429210250000000,25.679
1720429210260000000,25.476
1720429210270000000,24.711
1720429210280000000,25.162
1720429210290000000,24.717
1720429210300000000,24.683
1720429210310000000,24.944
1720429210320000000,24.828
1720429210330000000,25.276
1720429210340000000,24.838
1720429210350000000,25.096
1720429210360000000,24.529
1720429210370000000,25.024
1720429210380000000,24.659
1720429210390000000,24.912
1720429210400000000,24.745
1720429210410000000,24.809
1720429210420000000,25.472
1720429210430000000,25.730
1720429210440000000,25.082
1720429210450000000,25.023
1720429210460000000,24.982
1720429210470000000,25.084
1720429210480000000,24.976
1720429210490000000,25.172
1720429210500000000,24.273
1720429210510000000,24.401
1720429210520000000,24.887
1720429210530000000,25.032
1720429210540000000,25.136
1720429210550000000,24.932
1720429210560000000,24.980
1720429210570000000,25.255
1720429210580000000,24.853
1720429210590000000,25.065
1720429210600000000,24.832
1720429210610000000,25.212
1720429210620000000,24.736
1720429210630000000,24.932
1720429210640000000,25.093
1720429210650000000,25.040
1720429210660000000,24.865
1720429210670000000,24.874
1720429210680000000,25.465
1720429210690000000,25.313
1720429210700000000,25.046
1720429210710000000,24.855
1720429210720000000,25.314
1720429210730000000,25.289
1720429210740000000,25.076
1720429210750000000,25.050
1720429210760000000,24.952
1720429210770000000,24.766
1720429210780000000,25.160
1720429210790000000,25.513
1720429210800000000,25.562
1720429210810000000,25.522
1720429210820000000,24.933
1720429210830000000,24.972
1720429210840000000,24.964
1720429210850000000,24.875
1720429210860000000,24.992
1720429210870000000,25.030
1720429210880000000,24.755
1720429210890000000,24.777
1720429210900000000,24.436
1720429210910000000,24.838
1720429210920000000,24.933
1720429210930000000,25.004
1720429210940000000,25.330
1720429210950000000,25.123
1720429210960000000,24.775
1720429210970000000,24.741
1720429210980000000,25.553
1720429210990000000,25.152
1720429211000000000,24.798
1720429211010000000,25.026
1720429211020000000,25.778
1720429211030000000,24.838
1720429211040000000,24.564
1720429211050000000,25.341
1720429211060000000,25.485
1720429211070000000,24.489
1720429211080000000,24.888
1720429211090000000,25.148
1720429211100000000,25.281
1720429211110000000,25.092
1720429211120000000,24.935
1720429211130000000,24.939
1720429211140000000,25.304
1720429211150000000,24.813
1720429211160000000,25.210
1720429211170000000,24.623
1720429211180000000,25.556
1720429211190000000,24.926
1720429211200000000,24.678
1720429211210000000,25.176
1720429211220000000,25.242
1720429211230000000,25.185
1720429211240000000,25.476
1720429211250000000,25.248
1720429211260000000,25.089
1720429211270000000,24.987
1720429211280000000,25.282
1720429211290000000,25.052
1720429211300000000,24.817
1720429211310000000,25.017
1720429211320000000,24.973
1720429211330000000,24.523
1720429211340000000,25.117
1720429211350000000,24.780
1720429211360000000,24.744
1720429211370000000,25.540
1720429211380000000,24.810
1720429211390000000,25.016
1720429211400000000,25.612
1720429211410000000,24.956
1720429211420000000,25.078
1720429211430000000,24.958
1720429211440000000,24.989
1720429211450000000,25.654
1720429211460000000,25.293
1720429211470000000,25.124
1720429211480000000,25.127
1720429211490000000,24.967
1720429211500000000,24.858
1720429211510000000,25.151
1720429211520000000,25.273
1720429211530000000,24.558
1720429211540000000,24.642
1720429211550000000,25.426
1720429211560000000,25.251
1720429211570000000,24.921
1720429211580000000,24.761
1720429211590000000,24.453
1720429211600000000,24.780
1720429211610000000,25.110
1720429211620000000,25.002
1720429211630000000,25.259
