timestamp_ns,value_kg/s
1720947605740000000,1.470
1720947605750000000,1.463
1720947605760000000,1.458
1720947605770000000,1.504
1720947605780000000,1.469
1720947605790000000,1.464
1720947605800000000,1.465
1720947605810000000,1.486
1720947605820000000,1.501
1720947605830000000,1.509
1720947605840000000,1.484
1720947605850000000,1.488
1720947605860000000,1.508
1720947605870000000,1.522
1720947605880000000,1.500
1720947605890000000,1.508
1720947605900000000,1.496
1720947605910000000,1.530
1720947605920000000,1.546
1720947605930000000,1.518
1720947605940000000,1.530
1720947605950000000,1.510
1720947605960000000,1.540
1720947605970000000,1.573
1720947605980000000,1.543
1720947605990000000,1.565
1720947606000000000,1.548
1720947606010000000,1.574
1720947606020000000,1.593
1720947606030000000,1.598
1720947606040000000,1.610
1720947606050000000,1.566
1720947606060000000,1.593
1720947606070000000,1.589
1720947606080000000,1.622
1720947606090000000,1.622
1720947606100000000,1.624
1720947606110000000,1.627
1720947606120000000,1.610
1720947606130000000,1.644
1720947606140000000,1.624
1720947606150000000,1.642
1720947606160000000,1.611
1720947606170000000,1.633
1720947606180000000,1.617
1720947606190000000,1.633
1720947606200000000,1.615
1720947606210000000,1.658
1720947606220000000,1.646
1720947606230000000,1.657
1720947606240000000,1.676
1720947606250000000,1.670
1720947606260000000,1.658
1720947606270000000,1.659
1720947606280000000,1.675
1720947606290000000,1.664
1720947606300000000,1.663
1720947606310000000,1.691
1720947606320000000,1.662
1720947606330000000,1.682
1720947606340000000,1.658
1720947606350000000,1.697
1720947606360000000,1.687
1720947606370000000,1.695
1720947606380000000,1.695
1720947606390000000,1.707
1720947606400000000,1.730
1720947606410000000,1.686
1720947606420000000,1.733
1720947606430000000,1.697
1720947606440000000,1.697
1720947606450000000,1.712
1720947606460000000,1.709
1720947606470000000,1.718
1720947606480000000,1.734
1720947606490000000,1.730
1720947606500000000,1.733
1720947606510000000,1.769
1720947606520000000,1.725
1720947606530000000,1.730
1720947606540000000,1.754
1720947606550000000,1.738
1720947606560000000,1.745
1720947606570000000,1.741
1720947606580000000,1.735
1720947606590000000,1.774
1720947606600000000,1.803
1720947606610000000,1.801
1720947606620000000,1.796
1720947606630000000,1.756
1720947606640000000,1.726
1720947606650000000,1.772
1720947606660000000,1.789
1720947606670000000,1.794
1720947606680000000,1.773
1720947606690000000,1.805
1720947606700000000,1.826
1720947606710000000,1.797
1720947606720000000,1.781
1720947606730000000,1.803
1720947606740000000,1.783
1720947606750000000,1.796
1720947606760000000,1.801
1720947606770000000,1.813
1720947606780000000,1.799
1720947606790000000,1.792
1720947606800000000,1.794
1720947606810000000,1.773
1720947606820000000,1.794
1720947606830000000,1.840
1720947606840000000,1.808
1720947606850000000,1.851
1720947606860000000,1.828
1720947606870000000,1.811
1720947606880000000,1.809
1720947606890000000,1.825
1720947606900000000,1.846
1720947606910000000,1.850
1720947606920000000,1.827
1720947606930000000,1.799
1720947606940000000,1.835
1720947606950000000,1.883
1720947606960000000,1.856
1720947606970000000,1.848
1720947606980000000,1.847
1720947606990000000,1.843
1720947607000000000,1.862
1720947607010000000,1.847
1720947607020000000,1.858
1720947607030000000,1.855
1720947607040000000,1.850
1720947607050000000,1.852
1720947607060000000,1.880
1720947607070000000,1.857
1720947607080000000,1.844
1720947607090000000,1.847
1720947607100000000,1.859
1720947607110000000,1.892
1720947607120000000,1.895
1720947607130000000,1.887
1720947607140000000,1.852
1720947607150000000,1.892
1720947607160000000,1.869
1720947607170000000,1.861
1720947607180000000,1.882
1720947607190000000,1.908
1720947607200000000,1.889
1720947607210000000,1.895
1720947607220000000,1.885
1720947607230000000,1.895
1720947607240000000,1.877
1720947607250000000,1.873
1720947607260000000,1.882
1720947607270000000,1.885
1720947607280000000,1.857
1720947607290000000,1.877
1720947607300000000,1.879
1720947607310000000,1.875
1720947607320000000,1.907
1720947607330000000,1.862
1720947607340000000,1.907
1720947607350000000,1.902
1720947607360000000,1.881
1720947607370000000,1.934
1720947607380000000,1.900
1720947607390000000,1.931
1720947607400000000,1.876
1720947607410000000,1.934
1720947607420000000,1.893
1720947607430000000,1.885
1720947607440000000,1.917
1720947607450000000,1.890
1720947607460000000,1.893
1720947607470000000,1.950
1720947607480000000,1.932
1720947607490000000,1.906
1720947607500000000,1.896
1720947607510000000,1.917
1720947607520000000,1.918
1720947607530000000,1.931
1720947607540000000,1.946
1720947607550000000,1.964
1720947607560000000,1.918
1720947607570000000,1.945
1720947607580000000,1.928
1720947607590000000,1.983
1720947607600000000,1.982
1720947607610000000,1.940
1720947607620000000,1.922
1720947607630000000,1.935
1720947607640000000,1.902
1720947607650000000,1.968
1720947607660000000,1.940
1720947607670000000,1.945
1720947607680000000,1.942
1720947607690000000,1.916
1720947607700000000,1.923
1720947607710000000,1.945
1720947607720000000,1.933
1720947607730000000,1.943
1720947607740000000,1.956
1720947607750000000,1.980
1720947607760000000,1.935
1720947607770000000,1.966
1720947607780000000,1.951
1720947607790000000,1.938
1720947607800000000,1.907
1720947607810000000,1.968
1720947607820000000,1.938
1720947607830000000,1.974
1720947607840000000,1.943
1720947607850000000,1.973
1720947607860000000,1.937
1720947607870000000,1.949
1720947607880000000,1.954
1720947607890000000,1.969
1720947607900000000,1.970
1720947607910000000,1.943
1720947607920000000,1.983
1720947607930000000,1.940
1720947607940000000,1.958
1720947607950000000,1.945
1720947607960000000,1.933
1720947607970000000,1.952
1720947607980000000,1.937
1720947607990000000,1.968
1720947608000000000,1.957
1720947608010000000,1.951
1720947608020000000,1.956
1720947608029999999,1.980
1720947608039999999,1.972
1720947608050000000,1.962
1720947608060000000,1.958
1720947608070000000,1.968
1720947608080000000,1.947
1720947608090000000,1.970
1720947608100000000,1.975
1720947608109999999,1.931
1720947608119999999,1.950
1720947608130000000,1.955
1720947608140000000,1.943
1720947608150000000,1.981
1720947608160000000,1.984
1720947608170000000,1.957
1720947608180000000,1.978
1720947608189999999,1.927
1720947608199999999,2.022
1720947608210000000,1.941
1720947608220000000,1.956
1720947608230000000,1.961
1720947608240000000,1.965
1720947608250000000,1.940
1720947608260000000,1.958
1720947608270000000,1.952
1720947608279999999,1.955
1720947608289999999,1.975
1720947608300000000,1.974
1720947608310000000,1.988
1720947608320000000,1.979
1720947608330000000,1.994
1720947608340000000,1.979
1720947608350000000,1.966
1720947608359999999,1.978
1720947608369999999,1.991
1720947608380000000,1.964
1720947608390000000,1.992
1720947608400000000,1.976
1720947608410000000,1.982
1720947608420000000,1.945
1720947608430000000,2.000
1720947608439999999,1.984
1720947608449999999,1.979
1720947608460000000,1.962
1720947608470000000,1.981
1720947608480000000,1.999
1720947608490000000,1.969
1720947608500000000,1.962
1720947608510000000,2.007
1720947608520000000,2.019
1720947608529999999,1.955
1720947608539999999,1.968
1720947608550000000,1.992
1720947608560000000,2.001
1720947608570000000,1.979
1720947608580000000,1.983
1720947608590000000,1.989
1720947608600000000,1.986
1720947608610000000,1.982
1720947608620000000,1.992
1720947608630000000,1.985
1720947608640000000,1.985
1720947608650000000,1.964
1720947608660000000,1.986
1720947608670000000,1.984
1720947608680000000,1.951
1720947608690000000,1.994
1720947608700000000,1.992
1720947608710000000,2.000
1720947608720000000,1.977
1720947608730000000,2.006
1720947608740000000,1.996
1720947608750000000,1.973
1720947608760000000,2.001
1720947608770000000,1.971
1720947608780000000,2.023
1720947608790000000,1.950
1720947608800000000,1.958
1720947608810000000,2.005
1720947608820000000,2.012
1720947608830000000,1.973
1720947608840000000,1.983
1720947608850000000,1.992
1720947608860000000,1.975
1720947608870000000,1.961
1720947608880000000,1.998
1720947608890000000,2.005
1720947608900000000,2.009
1720947608910000000,1.967
1720947608920000000,1.999
1720947608930000000,1.957
1720947608940000000,1.975
1720947608950000000,1.970
1720947608960000000,1.986
1720947608970000000,1.970
1720947608980000000,1.982
1720947608990000000,2.025
1720947609000000000,1.992
1720947609010000000,2.049
1720947609020000000,2.005
1720947609030000000,1.984
1720947609040000000,1.993
1720947609050000000,2.014
1720947609060000000,2.009
1720947609070000000,2.006
1720947609080000000,1.992
1720947609090000000,2.018
1720947609100000000,2.016
1720947609110000000,1.975
1720947609120000000,2.004
1720947609130000000,2.036
1720947609140000000,2.048
1720947609150000000,1.976
1720947609160000000,1.988
1720947609170000000,1.997
1720947609180000000,2.013
1720947609190000000,1.980
1720947609200000000,2.040
1720947609210000000,2.023
1720947609220000000,2.007
1720947609230000000,1.988
1720947609240000000,1.957
1720947609250000000,2.019
1720947609260000000,1.980
1720947609270000000,2.007
1720947609280000000,1.963
1720947609290000000,1.983
1720947609300000000,2.016
1720947609310000000,2.023
1720947609320000000,1.986
1720947609330000000,1.996
1720947609340000000,2.008
1720947609350000000,2.011
1720947609360000000,1.972
1720947609370000000,2.017
1720947609380000000,2.002
1720947609390000000,2.024
1720947609400000000,2.013
1720947609410000000,2.007
1720947609420000000,1.994
1720947609430000000,1.982
1720947609440000000,1.974
1720947609450000000,2.004
1720947609460000000,2.042
1720947609470000000,2.017
1720947609480000000,2.006
1720947609490000000,2.017
1720947609500000000,1.995
1720947609510000000,1.984
1720947609520000000,1.996
1720947609530000000,1.987
1720947609540000000,1.995
1720947609550000000,1.991
1720947609560000000,2.043
1720947609570000000,2.035
1720947609580000000,2.005
1720947609590000000,2.009
1720947609600000000,2.001
1720947609610000000,1.999
1720947609620000000,1.985
1720947609630000000,1.937
1720947609640000000,2.004
1720947609650000000,2.010
1720947609660000000,1.969
1720947609670000000,2.008
1720947609680000000,1.956
1720947609690000000,1.998
1720947609700000000,2.043
1720947609710000000,2.040
1720947609720000000,2.007
1720947609730000000,1.986
1720947609740000000,2.028
1720947609750000000,2.010
1720947609760000000,2.027
1720947609770000000,1.997
1720947609780000000,2.016
1720947609790000000,1.990
1720947609800000000,2.004
1720947609810000000,2.021
1720947609820000000,1.998
1720947609830000000,1.985
1720947609840000000,2.010
1720947609850000000,1.979
1720947609860000000,2.017
1720947609870000000,1.985
1720947609880000000,2.011
1720947609890000000,1.982
1720947609900000000,1.982
1720947609910000000,1.990
1720947609920000000,2.019
1720947609930000000,1.958
1720947609940000000,1.996
1720947609950000000,1.984
1720947609960000000,2.023
1720947609970000000,2.024
1720947609980000000,2.035
1720947609990000000,2.006
1720947610000000000,1.975
1720947610010000000,1.974
1720947610020000000,1.992
1720947610030000000,1.978
1720947610040000000,1.958
1720947610050000000,2.011
1720947610060000000,2.021
1720947610070000000,1.989
1720947610080000000,1.985
1720947610090000000,1.987
1720947610100000000,2.019
1720947610110000000,1.989
1720947610120000000,1.981
1720947610130000000,2.018
1720947610140000000,2.020
1720947610150000000,2.018
1720947610160000000,2.012
1720947610170000000,1.993
1720947610180000000,2.008
1720947610190000000,1.971
1720947610200000000,1.972
1720947610210000000,2.014
1720947610220000000,1.988
1720947610230000000,2.016
1720947610240000000,2.008
1720947610250000000,1.970
1720947610260000000,1.977
1720947610270000000,2.035
1720947610280000000,1.977
1720947610290000000,1.988
1720947610300000000,2.008
1720947610310000000,1.988
1720947610320000000,2.008
1720947610330000000,1.965
1720947610340000000,1.974
1720947610350000000,2.034
1720947610360000000,1.988
1720947610370000000,1.995
1720947610380000000,2.018
1720947610390000000,2.001
1720947610400000000,1.977
1720947610410000000,1.999
1720947610420000000,1.979
1720947610430000000,1.995
1720947610440000000,1.987
1720947610450000000,1.989
1720947610460000000,2.022
1720947610470000000,2.028
1720947610480000000,1.948
1720947610490000000,1.979
1720947610500000000,1.999
1720947610510000000,2.004
1720947610520000000,2.006
1720947610530000000,2.009
1720947610540000000,2.033
1720947610550000000,2.026
1720947610560000000,2.018
1720947610570000000,1.984
1720947610580000000,2.039
1720947610590000000,2.016
1720947610600000000,1.984
1720947610610000000,1.998
1720947610620000000,1.971
1720947610630000000,2.021
1720947610640000000,2.034
1720947610650000000,2.006
1720947610660000000,1.994
1720947610670000000,1.975
1720947610680000000,1.989
1720947610690000000,2.020
1720947610700000000,2.044
1720947610710000000,2.036
1720947610720000000,2.006
1720947610730000000,1.983
1720947610740000000,2.010
1720947610750000000,2.006
1720947610760000000,1.983
1720947610770000000,1.992
1720947610780000000,1.998
1720947610790000000,2.029
1720947610800000000,2.009
1720947610810000000,2.018
1720947610820000000,2.000
1720947610830000000,1.967
1720947610840000000,1.999
1720947610850000000,2.010
1720947610860000000,2.013
1720947610870000000,2.058
1720947610880000000,1.996
1720947610890000000,2.025
1720947610900000000,1.996
1720947610910000000,1.982
1720947610920000000,2.023
1720947610930000000,1.974
1720947610940000000,1.993
1720947610950000000,1.997
1720947610960000000,1.965
1720947610970000000,1.980
1720947610980000000,2.010
1720947610990000000,1.996
1720947611000000000,1.991
1720947611010000000,2.013
1720947611020000000,1.996
1720947611030000000,1.994
1720947611040000000,1.986
1720947611050000000,2.000
1720947611060000000,1.988
1720947611070000000,2.050
1720947611080000000,1.985
1720947611090000000,2.006
1720947611100000000,1.992
1720947611110000000,2.007
1720947611120000000,2.015
1720947611130000000,1.980
1720947611140000000,2.026
1720947611150000000,2.004
1720947611160000000,1.983
1720947611170000000,1.988
1720947611180000000,1.983
1720947611190000000,2.003
1720947611200000000,1.990
1720947611210000000,2.018
1720947611220000000,1.998
1720947611230000000,2.006
1720947611240000000,2.004
1720947611250000000,2.033
1720947611260000000,2.009
1720947611270000000,2.017
1720947611280000000,1.982
1720947611290000000,2.008
1720947611300000000,1.948
1720947611310000000,2.036
1720947611320000000,2.013
1720947611330000000,2.007
1720947611340000000,1.994
1720947611350000000,1.988
1720947611360000000,2.056
1720947611370000000,1.988
1720947611380000000,1.989
1720947611390000000,1.997
1720947611400000000,1.997
1720947611410000000,2.005
1720947611420000000,2.013
1720947611430000000,2.021
1720947611440000000,2.000
1720947611450000000,2.022
1720947611460000000,1.997
1720947611470000000,2.025
1720947611480000000,1.978
1720947611490000000,2.010
1720947611500000000,2.017
1720947611510000000,2.002
1720947611520000000,1.992
1720947611530000000,1.988
1720947611540000000,1.972
1720947611550000000,2.004
1720947611560000000,1.982
1720947611570000000,2.008
1720947611580000000,1.990
1720947611590000000,2.007
1720947611600000000,1.975
1720947611610000000,2.031
1720947611620000000,1.979
1720947611630000000,2.084
