timestamp_ns,value_degC
1722243603310000000,73.310
1722243603320000000,72.203
1722243603330000000,67.518
1722243603340000000,69.301
1722243603350000000,73.661
1722243603360000000,70.092
1722243603370000000,73.018
1722243603380000000,72.966
1722243603390000000,75.298
1722243603400000000,67.497
1722243603410000000,74.272
1722243603420000000,72.333
1722243603430000000,72.515
1722243603440000000,69.955
1722243603450000000,70.469
1722243603460000000,71.053
1722243603470000000,76.077
1722243603480000000,70.266
1722243603490000000,74.173
1722243603500000000,76.626
1722243603510000000,74.233
1722243603520000000,70.689
1722243603530000000,70.998
1722243603540000000,74.854
1722243603550000000,74.930
1722243603560000000,70.948
1722243603570000000,76.528
1722243603580000000,74.036
1722243603590000000,73.056
1722243603600000000,69.812
1722243603610000000,72.449
1722243603620000000,75.951
1722243603630000000,69.010
1722243603640000000,78.274
1722243603650000000,74.710
1722243603660000000,81.202
1722243603670000000,74.520
1722243603680000000,77.502
1722243603690000000,78.345
1722243603700000000,76.565
1722243603710000000,76.521
1722243603720000000,74.879
1722243603730000000,78.235
1722243603740000000,75.385
1722243603750000000,76.236
1722243603760000000,80.285
1722243603770000000,77.345
1722243603780000000,75.411
1722243603790000000,74.825
1722243603800000000,78.563
1722243603810000000,79.958
1722243603820000000,76.386
1722243603830000000,86.070
1722243603840000000,82.626
1722243603850000000,81.785
1722243603860000000,82.333
1722243603870000000,75.098
1722243603880000000,81.521
1722243603890000000,78.727
1722243603900000000,79.305
1722243603910000000,83.329
1722243603920000000,74.434
1722243603930000000,77.048
1722243603940000000,81.741
1722243603950000000,80.364
1722243603960000000,79.087
1722243603970000000,82.633
1722243603980000000,82.128
1722243603990000000,80.189
1722243604000000000,80.447
1722243604010000000,84.485
1722243604019999999,80.248
1722243604030000000,82.787
1722243604040000000,79.225
1722243604050000000,84.710
1722243604059999999,83.610
1722243604070000000,82.504
1722243604080000000,84.575
1722243604090000000,85.989
1722243604099999999,85.214
1722243604110000000,89.434
1722243604120000000,82.130
1722243604130000000,83.533
1722243604139999999,84.498
1722243604150000000,85.863
1722243604160000000,88.262
1722243604170000000,84.587
1722243604179999999,87.233
1722243604190000000,89.669
1722243604200000000,92.928
1722243604210000000,87.643
1722243604219999999,90.616
1722243604230000000,86.485
1722243604240000000,94.080
1722243604250000000,87.271
1722243604260000000,90.962
1722243604269999999,90.551
1722243604280000000,90.205
1722243604290000000,89.219
1722243604300000000,91.757
1722243604310000000,92.596
1722243604320000000,87.991
1722243604330000000,94.087
1722243604340000000,89.917
1722243604350000000,92.827
1722243604360000000,93.875
1722243604370000000,95.405
1722243604380000000,90.931
1722243604390000000,95.006
1722243604400000000,93.127
1722243604410000000,96.320
1722243604420000000,91.151
1722243604430000000,89.458
1722243604440000000,93.102
1722243604450000000,97.354
1722243604460000000,96.086
1722243604470000000,95.706
1722243604480000000,97.871
1722243604490000000,99.825
1722243604500000000,95.430
1722243604510000000,99.944
1722243604520000000,94.207
1722243604530000000,96.453
1722243604540000000,99.857
1722243604550000000,100.365
1722243604560000000,100.323
1722243604570000000,101.116
1722243604580000000,101.869
1722243604590000000,102.167
1722243604600000000,102.387
1722243604610000000,105.214
1722243604620000000,100.233
1722243604630000000,100.255
1722243604640000000,101.001
1722243604650000000,102.997
1722243604660000000,104.084
1722243604670000000,107.811
1722243604680000000,102.297
1722243604690000000,104.547
1722243604700000000,102.256
1722243604710000000,101.147
1722243604720000000,103.230
1722243604730000000,109.019
1722243604740000000,107.721
1722243604750000000,106.918
1722243604760000000,105.342
1722243604770000000,104.221
1722243604780000000,107.018
1722243604790000000,108.310
1722243604800000000,109.421
1722243604810000000,107.238
1722243604820000000,107.984
1722243604830000000,110.751
1722243604840000000,115.994
1722243604850000000,109.332
1722243604860000000,112.750
1722243604870000000,107.270
1722243604880000000,111.758
1722243604890000000,112.003
1722243604900000000,111.515
1722243604910000000,113.418
1722243604920000000,114.543
1722243604930000000,109.617
1722243604940000000,117.099
1722243604950000000,113.200
1722243604960000000,117.157
1722243604970000000,110.356
1722243604980000000,115.633
1722243604990000000,118.111
1722243605000000000,114.625
1722243605010000000,118.382
1722243605020000000,119.301
1722243605030000000,114.140
1722243605040000000,118.085
1722243605050000000,124.260
1722243605060000000,115.277
1722243605070000000,121.776
1722243605080000000,121.927
1722243605090000000,120.620
1722243605100000000,120.567
1722243605110000000,125.995
1722243605120000000,122.279
1722243605130000000,121.739
1722243605140000000,124.610
1722243605150000000,125.768
1722243605160000000,124.223
1722243605170000000,128.008
1722243605180000000,125.022
1722243605190000000,129.002
1722243605200000000,124.691
1722243605210000000,126.315
1722243605220000000,123.227
1722243605230000000,125.005
1722243605240000000,126.949
1722243605250000000,126.169
1722243605260000000,131.378
1722243605270000000,129.771
1722243605280000000,133.149
1722243605290000000,129.628
1722243605300000000,132.286
1722243605310000000,133.628
1722243605320000000,131.498
1722243605330000000,131.393
1722243605340000000,133.052
1722243605350000000,131.650
1722243605360000000,135.093
1722243605370000000,132.947
1722243605380000000,133.777
1722243605390000000,134.090
1722243605400000000,141.656
1722243605410000000,136.583
1722243605420000000,139.354
1722243605430000000,139.286
1722243605440000000,138.633
1722243605450000000,139.789
1722243605460000000,141.613
1722243605470000000,139.351
1722243605480000000,142.073
1722243605490000000,141.245
1722243605500000000,139.602
1722243605510000000,141.242
1722243605520000000,137.396
1722243605530000000,137.948
1722243605540000000,143.742
1722243605550000000,140.864
1722243605560000000,144.736
1722243605570000000,150.511
1722243605580000000,145.537
1722243605590000000,142.527
1722243605600000000,147.875
1722243605610000000,143.187
1722243605620000000,145.312
1722243605630000000,145.371
1722243605640000000,151.698
1722243605650000000,150.436
1722243605660000000,150.845
1722243605670000000,145.256
1722243605680000000,150.664
1722243605690000000,148.393
1722243605700000000,151.176
1722243605710000000,152.787
1722243605720000000,154.614
1722243605730000000,153.993
1722243605740000000,156.391
1722243605750000000,154.648
1722243605760000000,152.931
1722243605770000000,153.834
1722243605780000000,155.764
1722243605790000000,154.886
1722243605800000000,154.616
1722243605810000000,154.296
1722243605820000000,159.591
1722243605830000000,155.395
1722243605840000000,157.201
1722243605850000000,159.167
1722243605860000000,158.589
1722243605870000000,157.786
1722243605880000000,159.853
1722243605890000000,157.246
1722243605900000000,161.198
1722243605910000000,163.010
1722243605920000000,161.442
1722243605930000000,160.353
1722243605940000000,158.479
1722243605950000000,162.150
1722243605960000000,162.360
1722243605970000000,162.205
1722243605980000000,165.348
1722243605990000000,164.450
1722243606000000000,157.719
1722243606010000000,166.496
1722243606020000000,164.547
1722243606030000000,171.077
1722243606040000000,163.356
1722243606050000000,167.290
1722243606060000000,172.823
1722243606070000000,166.946
1722243606080000000,164.568
1722243606090000000,165.776
1722243606100000000,167.979
1722243606110000000,169.330
1722243606120000000,165.565
1722243606130000000,173.233
1722243606140000000,170.362
1722243606150000000,169.139
1722243606160000000,171.743
1722243606170000000,169.092
1722243606180000000,173.444
1722243606190000000,168.583
1722243606200000000,167.948
1722243606210000000,171.618
1722243606220000000,170.666
1722243606230000000,175.181
1722243606240000000,174.388
1722243606250000000,172.745
1722243606260000000,174.621
1722243606270000000,176.270
1722243606280000000,172.049
1722243606290000000,173.740
1722243606300000000,175.731
1722243606310000000,176.239
1722243606320000000,171.354
1722243606330000000,181.934
1722243606340000000,182.498
1722243606350000000,182.691
1722243606360000000,179.046
1722243606370000000,183.673
1722243606380000000,179.378
1722243606390000000,179.946
1722243606400000000,181.828
1722243606410000000,181.500
1722243606420000000,178.787
1722243606430000000,175.572
1722243606440000000,180.275
1722243606450000000,181.272
1722243606460000000,179.299
1722243606470000000,183.846
1722243606480000000,183.074
1722243606490000000,179.111
1722243606500000000,184.880
1722243606510000000,182.840
1722243606520000000,184.341
1722243606530000000,183.359
1722243606540000000,184.255
1722243606550000000,185.173
1722243606560000000,185.685
1722243606570000000,184.689
1722243606580000000,183.124
1722243606590000000,183.910
1722243606600000000,184.217
1722243606610000000,185.231
1722243606620000000,185.474
1722243606630000000,183.762
1722243606640000000,184.780
1722243606650000000,184.735
1722243606660000000,185.506
1722243606670000000,187.566
1722243606680000000,191.376
1722243606690000000,186.086
1722243606700000000,187.778
1722243606710000000,190.893
1722243606720000000,189.125
1722243606730000000,189.320
1722243606740000000,192.474
1722243606750000000,191.959
1722243606760000000,187.192
1722243606770000000,188.961
1722243606780000000,186.706
1722243606790000000,190.870
1722243606800000000,192.291
1722243606810000000,188.896
1722243606820000000,186.994
1722243606830000000,190.935
1722243606840000000,193.107
1722243606850000000,193.659
1722243606860000000,193.036
1722243606870000000,192.034
1722243606880000000,190.325
1722243606890000000,195.856
1722243606900000000,189.938
1722243606910000000,194.446
1722243606920000000,191.117
1722243606930000000,195.640
1722243606940000000,194.052
1722243606950000000,196.461
1722243606960000000,194.414
1722243606970000000,198.970
1722243606980000000,193.693
1722243606990000000,195.532
1722243607000000000,193.652
1722243607010000000,193.140
1722243607020000000,193.317
1722243607030000000,192.588
1722243607040000000,196.357
1722243607050000000,199.131
1722243607060000000,193.580
1722243607070000000,196.263
1722243607080000000,196.449
1722243607090000000,196.902
1722243607100000000,195.263
1722243607110000000,200.497
1722243607120000000,200.378
1722243607130000000,200.051
1722243607140000000,197.312
1722243607150000000,197.557
1722243607160000000,194.829
1722243607170000000,201.288
1722243607180000000,195.979
1722243607190000000,195.753
1722243607200000000,198.844
1722243607210000000,194.606
1722243607220000000,201.765
1722243607230000000,200.589
1722243607240000000,204.672
1722243607250000000,197.913
1722243607260000000,198.837
1722243607270000000,201.597
1722243607280000000,198.393
1722243607290000000,201.362
1722243607300000000,198.007
1722243607310000000,201.444
1722243607320000000,196.021
1722243607330000000,197.072
1722243607340000000,197.004
1722243607350000000,201.581
1722243607360000000,200.387
1722243607370000000,197.999
1722243607380000000,200.900
1722243607390000000,203.261
1722243607400000000,203.295
1722243607410000000,199.749
1722243607420000000,200.162
1722243607430000000,202.921
1722243607440000000,198.774
1722243607450000000,198.507
1722243607460000000,200.546
1722243607470000000,201.612
1722243607480000000,200.074
1722243607490000000,201.616
1722243607500000000,203.034
1722243607510000000,202.287
1722243607520000000,199.197
1722243607530000000,202.746
1722243607540000000,199.275
1722243607550000000,206.126
1722243607560000000,202.138
1722243607570000000,200.937
1722243607580000000,202.351
1722243607590000000,200.649
1722243607600000000,201.105
1722243607610000000,202.879
1722243607620000000,200.735
1722243607630000000,202.936
1722243607640000000,199.865
1722243607650000000,202.560
1722243607660000000,204.569
1722243607670000000,204.901
1722243607680000000,200.695
1722243607690000000,206.155
1722243607700000000,203.786
1722243607710000000,201.361
1722243607720000000,196.578
1722243607730000000,205.310
1722243607740000000,206.883
1722243607750000000,201.507
1722243607760000000,202.849
1722243607770000000,202.018
1722243607780000000,204.526
1722243607790000000,204.806
1722243607800000000,203.987
1722243607810000000,202.878
1722243607820000000,206.779
1722243607830000000,212.538
1722243607840000000,204.751
1722243607850000000,207.815
1722243607860000000,206.269
1722243607870000000,199.142
1722243607880000000,206.398
1722243607890000000,208.590
1722243607900000000,204.327
1722243607910000000,206.420
1722243607920000000,210.038
1722243607930000000,206.680
1722243607940000000,205.854
1722243607950000000,204.867
1722243607960000000,207.224
1722243607970000000,203.855
1722243607980000000,205.590
1722243607990000000,202.531
1722243608000000000,203.434
1722243608010000000,205.365
1722243608020000000,203.455
1722243608029999999,205.336
1722243608039999999,201.934
1722243608050000000,201.796
1722243608060000000,207.740
1722243608070000000,209.496
1722243608080000000,207.723
1722243608090000000,211.026
1722243608100000000,209.179
1722243608109999999,206.582
1722243608119999999,207.291
1722243608130000000,204.689
1722243608140000000,204.443
1722243608150000000,208.945
1722243608160000000,207.405
1722243608170000000,203.058
1722243608180000000,208.013
1722243608189999999,204.595
1722243608199999999,207.597
1722243608210000000,207.658
1722243608220000000,205.082
1722243608230000000,209.541
1722243608240000000,203.082
1722243608250000000,204.472
1722243608260000000,207.365
1722243608270000000,205.093
1722243608279999999,209.164
1722243608289999999,202.692
1722243608300000000,209.460
1722243608310000000,207.643
1722243608320000000,202.955
1722243608330000000,206.210
1722243608340000000,208.393
1722243608350000000,207.081
1722243608359999999,207.216
1722243608369999999,207.991
1722243608380000000,209.733
1722243608390000000,205.927
1722243608400000000,210.687
1722243608410000000,204.812
1722243608420000000,205.645
1722243608430000000,206.519
1722243608439999999,208.122
1722243608449999999,202.798
1722243608460000000,211.450
1722243608470000000,206.579
1722243608480000000,206.154
1722243608490000000,205.748
1722243608500000000,205.836
1722243608510000000,210.765
1722243608520000000,207.088
1722243608529999999,208.705
1722243608539999999,204.129
1722243608550000000,204.552
1722243608560000000,207.412
1722243608570000000,209.783
1722243608580000000,210.099
1722243608590000000,207.746
1722243608600000000,207.154
1722243608610000000,208.351
1722243608620000000,204.174
1722243608630000000,206.678
1722243608640000000,211.905
1722243608650000000,210.385
1722243608660000000,210.566
1722243608670000000,209.968
1722243608680000000,204.144
1722243608690000000,208.794
1722243608700000000,211.333
1722243608710000000,205.933
1722243608720000000,210.119
1722243608730000000,208.608
1722243608740000000,209.073
1722243608750000000,207.519
1722243608760000000,210.087
1722243608770000000,204.935
1722243608780000000,207.481
1722243608790000000,212.806
1722243608800000000,209.698
1722243608810000000,206.590
1722243608820000000,209.200
1722243608830000000,206.200
1722243608840000000,208.123
1722243608850000000,209.030
1722243608860000000,209.245
1722243608870000000,210.130
1722243608880000000,207.227
1722243608890000000,210.597
1722243608900000000,204.380
1722243608910000000,207.499
1722243608920000000,209.044
1722243608930000000,213.378
1722243608940000000,210.022
1722243608950000000,211.642
1722243608960000000,208.154
1722243608970000000,209.052
1722243608980000000,207.695
1722243608990000000,213.783
1722243609000000000,211.275
1722243609010000000,212.200
1722243609020000000,211.696
1722243609030000000,208.074
1722243609040000000,207.615
1722243609050000000,203.205
1722243609060000000,210.803
1722243609070000000,204.488
1722243609080000000,214.154
1722243609090000000,212.603
1722243609100000000,206.791
1722243609110000000,209.372
1722243609120000000,207.107
1722243609130000000,210.596
1722243609140000000,208.897
1722243609150000000,208.466
1722243609160000000,208.591
1722243609170000000,205.532
1722243609180000000,207.396
1722243609190000000,211.425
1722243609200000000,210.994
1722243609210000000,213.731
1722243609220000000,208.359
1722243609230000000,209.958
1722243609240000000,205.605
1722243609250000000,210.883
1722243609260000000,204.397
1722243609270000000,209.540
1722243609280000000,210.346
1722243609290000000,212.990
1722243609300000000,213.566
1722243609310000000,209.940
1722243609320000000,208.777
1722243609330000000,206.271
1722243609340000000,211.418
1722243609350000000,210.206
1722243609360000000,208.225
1722243609370000000,209.708
1722243609380000000,208.502
1722243609390000000,209.891
1722243609400000000,207.975
1722243609410000000,208.262
1722243609420000000,211.836
1722243609430000000,212.251
1722243609440000000,215.273
1722243609450000000,205.084
1722243609460000000,210.827
1722243609470000000,209.046
1722243609480000000,211.800
1722243609490000000,202.267
1722243609500000000,209.047
1722243609510000000,207.072
1722243609520000000,210.287
1722243609530000000,206.190
1722243609540000000,207.161
1722243609550000000,211.371
1722243609560000000,208.501
1722243609570000000,210.307
1722243609580000000,210.371
1722243609590000000,210.540
1722243609600000000,206.426
1722243609610000000,212.536
1722243609620000000,208.721
1722243609630000000,207.174
1722243609640000000,205.349
1722243609650000000,208.913
1722243609660000000,214.510
1722243609670000000,207.488
1722243609680000000,213.919
1722243609690000000,213.759
1722243609700000000,212.959
1722243609710000000,210.253
1722243609720000000,207.223
1722243609730000000,214.562
1722243609740000000,211.684
1722243609750000000,211.012
1722243609760000000,209.691
1722243609770000000,214.339
1722243609780000000,210.876
1722243609790000000,206.047
1722243609800000000,211.747
1722243609810000000,209.625
1722243609820000000,210.688
1722243609830000000,206.543
1722243609840000000,212.072
1722243609850000000,210.939
1722243609860000000,208.043
1722243609870000000,210.063
1722243609880000000,212.626
1722243609890000000,207.992
1722243609900000000,210.633
1722243609910000000,211.541
1722243609920000000,207.208
1722243609930000000,210.136
1722243609940000000,213.416
1722243609950000000,210.839
1722243609960000000,208.470
1722243609970000000,208.299
1722243609980000000,210.087
1722243609990000000,210.729
1722243610000000000,209.797
1722243610010000000,209.236
1722243610020000000,210.311
1722243610030000000,206.364
1722243610040000000,209.038
1722243610050000000,207.340
1722243610060000000,211.404
1722243610070000000,205.373
1722243610080000000,215.368
1722243610090000000,208.586
1722243610100000000,206.783
1722243610110000000,213.347
1722243610120000000,210.780
1722243610130000000,208.977
1722243610140000000,208.992
1722243610150000000,210.352
1722243610160000000,213.516
1722243610170000000,209.115
1722243610180000000,210.919
1722243610190000000,209.880
1722243610200000000,212.042
1722243610210000000,210.697
1722243610220000000,211.694
1722243610230000000,211.661
1722243610240000000,210.921
1722243610250000000,209.725
1722243610260000000,211.892
1722243610270000000,208.516
1722243610280000000,210.847
1722243610290000000,211.824
1722243610300000000,206.167
1722243610310000000,211.201
1722243610320000000,202.526
1722243610330000000,210.141
1722243610340000000,214.681
1722243610350000000,210.879
1722243610360000000,213.811
1722243610370000000,208.156
1722243610380000000,214.436
1722243610390000000,211.459
1722243610400000000,216.018
1722243610410000000,212.487
1722243610420000000,210.842
1722243610430000000,209.982
1722243610440000000,214.303
1722243610450000000,210.049
1722243610460000000,207.881
1722243610470000000,211.137
1722243610480000000,208.837
1722243610490000000,212.455
1722243610500000000,210.648
1722243610510000000,208.964
1722243610520000000,211.256
1722243610530000000,209.783
1722243610540000000,207.703
1722243610550000000,208.502
1722243610560000000,211.512
1722243610570000000,207.760
1722243610580000000,212.990
1722243610590000000,212.125
1722243610600000000,211.318
1722243610610000000,212.817
1722243610620000000,212.582
1722243610630000000,213.518
1722243610640000000,206.654
1722243610650000000,209.982
1722243610660000000,209.039
1722243610670000000,211.128
1722243610680000000,210.632
1722243610690000000,211.192
1722243610700000000,205.232
1722243610710000000,209.437
1722243610720000000,208.108
1722243610730000000,205.711
1722243610740000000,209.963
1722243610750000000,212.466
1722243610760000000,214.884
1722243610770000000,212.650
1722243610780000000,210.155
1722243610790000000,212.518
1722243610800000000,211.518
1722243610810000000,210.883
1722243610820000000,212.526
1722243610830000000,214.688
1722243610840000000,207.324
1722243610850000000,208.269
1722243610860000000,207.048
1722243610870000000,208.612
1722243610880000000,206.069
1722243610890000000,213.896
1722243610900000000,211.462
1722243610910000000,211.486
1722243610920000000,208.155
1722243610930000000,206.574
1722243610940000000,212.595
1722243610950000000,212.369
1722243610960000000,212.647
1722243610970000000,208.885
1722243610980000000,210.356
1722243610990000000,212.828
1722243611000000000,209.222
1722243611010000000,209.233
1722243611020000000,210.957
1722243611030000000,210.569
1722243611040000000,206.796
1722243611050000000,208.745
1722243611060000000,209.977
1722243611070000000,213.001
1722243611080000000,207.547
1722243611090000000,209.717
1722243611100000000,212.486
1722243611110000000,210.301
1722243611120000000,209.906
1722243611130000000,208.993
1722243611140000000,212.756
1722243611150000000,213.516
1722243611160000000,207.402
1722243611170000000,212.206
1722243611180000000,209.687
1722243611190000000,211.978
1722243611200000000,209.443
1722243611210000000,206.513
1722243611220000000,214.405
1722243611230000000,212.927
1722243611240000000,211.700
1722243611250000000,210.792
1722243611260000000,210.893
1722243611270000000,206.422
1722243611280000000,209.807
1722243611290000000,206.557
1722243611300000000,209.204
1722243611310000000,210.995
1722243611320000000,210.320
1722243611330000000,208.906
1722243611340000000,206.917
1722243611350000000,214.053
1722243611360000000,210.213
1722243611370000000,213.624
1722243611380000000,207.699
1722243611390000000,209.338
1722243611400000000,214.891
1722243611410000000,206.705
1722243611420000000,207.532
1722243611430000000,205.714
1722243611440000000,209.863
1722243611450000000,212.526
1722243611460000000,208.172
1722243611470000000,207.409
1722243611480000000,214.178
1722243611490000000,214.811
1722243611500000000,208.761
1722243611510000000,210.174
1722243611520000000,208.932
1722243611530000000,208.233
1722243611540000000,207.695
1722243611550000000,211.970
