timestamp_ns,value_g_rms
1720688402940000000,1.201
1720688402950000000,0.479
1720688402960000000,0.495
1720688402970000000,0.926
1720688402980000000,0.666
1720688402990000000,1.088
1720688403000000000,0.709
1720688403010000000,0.600
1720688403020000000,1.078
1720688403030000000,1.061
1720688403040000000,1.088
1720688403050000000,0.804
1720688403060000000,0.861
1720688403070000000,0.877
1720688403080000000,0.799
1720688403090000000,1.497
1720688403100000000,0.409
1720688403110000000,0.966
1720688403120000000,0.792
1720688403130000000,1.099
1720688403140000000,0.768
1720688403150000000,0.790
1720688403160000000,0.646
1720688403170000000,0.998
1720688403180000000,0.943
1720688403190000000,0.927
1720688403200000000,0.788
1720688403210000000,0.940
1720688403220000000,0.941
1720688403230000000,0.949
1720688403240000000,0.795
1720688403250000000,0.937
1720688403260000000,0.892
1720688403270000000,0.846
1720688403280000000,1.294
1720688403290000000,0.513
1720688403300000000,0.621
1720688403310000000,0.879
1720688403320000000,0.881
1720688403330000000,0.555
1720688403340000000,1.156
1720688403350000000,0.917
1720688403360000000,0.723
1720688403370000000,1.228
1720688403380000000,0.651
1720688403390000000,1.025
1720688403400000000,0.865
1720688403410000000,0.565
1720688403420000000,0.981
1720688403430000000,0.921
1720688403440000000,0.972
1720688403450000000,0.995
1720688403460000000,1.147
1720688403470000000,0.951
1720688403480000000,1.023
1720688403490000000,0.805
1720688403500000000,0.579
1720688403510000000,1.073
1720688403520000000,0.968
1720688403530000000,1.279
1720688403540000000,1.357
1720688403550000000,0.936
1720688403560000000,1.076
1720688403570000000,0.872
1720688403580000000,0.876
1720688403590000000,0.891
1720688403600000000,0.513
1720688403610000000,1.086
1720688403620000000,0.746
1720688403630000000,0.939
1720688403640000000,0.824
1720688403650000000,0.530
1720688403660000000,1.258
1720688403670000000,1.034
1720688403680000000,0.908
1720688403690000000,1.023
1720688403700000000,1.031
1720688403710000000,1.004
1720688403720000000,1.216
1720688403730000000,0.773
1720688403740000000,1.243
1720688403750000000,0.896
1720688403760000000,0.490
1720688403770000000,0.775
1720688403780000000,0.827
1720688403790000000,0.507
1720688403800000000,1.106
1720688403810000000,0.788
1720688403820000000,0.962
1720688403830000000,0.691
1720688403840000000,0.981
1720688403850000000,1.036
1720688403860000000,1.137
1720688403870000000,1.053
1720688403880000000,1.340
1720688403890000000,1.048
1720688403900000000,0.806
1720688403910000000,0.556
1720688403920000000,0.631
1720688403930000000,0.646
1720688403940000000,1.096
1720688403950000000,0.799
1720688403960000000,0.626
1720688403970000000,1.194
1720688403980000000,1.093
1720688403990000000,0.809
1720688404000000000,1.130
1720688404010000000,0.719
1720688404019999999,0.853
1720688404030000000,0.839
1720688404040000000,0.795
1720688404050000000,0.414
1720688404059999999,0.986
1720688404070000000,1.002
1720688404080000000,1.067
1720688404090000000,1.294
1720688404099999999,1.076
1720688404110000000,1.762
1720688404120000000,1.157
1720688404130000000,1.120
1720688404139999999,1.019
1720688404150000000,1.037
1720688404160000000,1.184
1720688404170000000,1.054
1720688404179999999,1.165
1720688404190000000,1.327
1720688404200000000,0.938
1720688404210000000,0.592
1720688404219999999,1.243
1720688404230000000,1.003
1720688404240000000,1.354
1720688404250000000,1.007
1720688404260000000,1.450
1720688404269999999,0.416
1720688404280000000,0.854
1720688404290000000,0.959
1720688404300000000,0.687
1720688404310000000,1.237
1720688404320000000,0.964
1720688404330000000,1.569
1720688404340000000,0.752
1720688404350000000,0.746
1720688404360000000,1.035
1720688404370000000,0.708
1720688404380000000,1.124
1720688404390000000,1.198
1720688404400000000,0.785
1720688404410000000,0.792
1720688404420000000,1.116
1720688404430000000,0.918
1720688404440000000,1.284
1720688404450000000,0.970
1720688404460000000,1.271
1720688404470000000,1.346
1720688404480000000,0.835
1720688404490000000,1.084
1720688404500000000,1.376
1720688404510000000,1.267
1720688404520000000,1.387
1720688404530000000,1.332
1720688404540000000,1.275
1720688404550000000,1.142
1720688404560000000,0.825
1720688404570000000,0.953
1720688404580000000,0.987
1720688404590000000,2.086
1720688404600000000,0.933
1720688404610000000,1.119
1720688404620000000,1.107
1720688404630000000,0.826
1720688404640000000,1.368
1720688404650000000,1.640
1720688404660000000,1.033
1720688404670000000,1.277
1720688404680000000,1.012
1720688404690000000,1.211
1720688404700000000,1.081
1720688404710000000,1.059
1720688404720000000,1.370
1720688404730000000,1.423
1720688404740000000,1.355
1720688404750000000,0.918
1720688404760000000,1.324
1720688404770000000,0.967
1720688404780000000,0.934
1720688404790000000,1.159
1720688404800000000,1.352
1720688404810000000,1.111
1720688404820000000,1.148
1720688404830000000,1.358
1720688404840000000,1.465
1720688404850000000,1.587
1720688404860000000,0.740
1720688404870000000,0.762
1720688404880000000,1.148
1720688404890000000,1.052
1720688404900000000,1.416
1720688404910000000,1.321
1720688404920000000,1.311
1720688404930000000,1.243
1720688404940000000,1.650
1720688404950000000,1.245
1720688404960000000,1.046
1720688404970000000,1.725
1720688404980000000,1.012
1720688404990000000,1.492
1720688405000000000,1.383
1720688405010000000,1.593
1720688405020000000,1.466
1720688405030000000,1.290
1720688405040000000,1.887
1720688405050000000,1.203
1720688405060000000,1.151
1720688405070000000,1.414
1720688405080000000,1.450
1720688405090000000,1.481
1720688405100000000,1.308
1720688405110000000,0.875
1720688405120000000,1.935
1720688405130000000,1.280
1720688405140000000,1.681
1720688405150000000,1.198
1720688405160000000,1.158
1720688405170000000,1.548
1720688405180000000,1.305
1720688405190000000,1.157
1720688405200000000,1.590
1720688405210000000,1.119
1720688405220000000,1.616
1720688405230000000,1.744
1720688405240000000,1.353
1720688405250000000,1.234
1720688405260000000,1.646
1720688405270000000,2.022
1720688405280000000,1.374
1720688405290000000,2.057
1720688405300000000,1.368
1720688405310000000,1.057
1720688405320000000,1.091
1720688405330000000,1.212
1720688405340000000,1.491
1720688405350000000,1.717
1720688405360000000,1.708
1720688405370000000,1.096
1720688405380000000,1.314
1720688405390000000,2.144
1720688405400000000,1.684
1720688405410000000,2.056
1720688405420000000,1.374
1720688405430000000,1.546
1720688405440000000,1.734
1720688405450000000,1.500
1720688405460000000,1.354
1720688405470000000,1.999
1720688405480000000,1.321
1720688405490000000,1.284
1720688405500000000,1.392
1720688405510000000,1.603
1720688405520000000,2.063
1720688405530000000,2.044
1720688405540000000,1.713
1720688405550000000,1.880
1720688405560000000,1.773
1720688405570000000,1.830
1720688405580000000,1.281
1720688405590000000,1.480
1720688405600000000,1.572
1720688405610000000,1.541
1720688405620000000,2.000
1720688405630000000,1.951
1720688405640000000,1.382
1720688405650000000,1.582
1720688405660000000,1.592
1720688405670000000,1.725
1720688405680000000,1.833
1720688405690000000,1.966
1720688405700000000,1.692
1720688405710000000,1.989
1720688405720000000,1.756
1720688405730000000,2.236
1720688405740000000,1.279
1720688405750000000,1.905
1720688405760000000,2.101
1720688405770000000,1.388
1720688405780000000,1.671
1720688405790000000,2.010
1720688405800000000,2.267
1720688405810000000,1.959
1720688405820000000,1.512
1720688405830000000,2.019
1720688405840000000,1.652
1720688405850000000,1.721
1720688405860000000,1.664
1720688405870000000,1.654
1720688405880000000,1.865
1720688405890000000,2.036
1720688405900000000,1.757
1720688405910000000,2.608
1720688405920000000,1.793
1720688405930000000,1.622
1720688405940000000,1.661
1720688405950000000,2.053
1720688405960000000,1.755
1720688405970000000,1.697
1720688405980000000,1.910
1720688405990000000,1.666
1720688406000000000,1.521
1720688406010000000,1.909
1720688406020000000,1.930
1720688406030000000,1.748
1720688406040000000,1.848
1720688406050000000,1.908
1720688406060000000,2.324
1720688406070000000,1.752
1720688406080000000,1.641
1720688406090000000,1.874
1720688406100000000,1.812
1720688406110000000,1.444
1720688406120000000,1.716
1720688406130000000,2.048
1720688406140000000,1.981
1720688406150000000,2.206
1720688406160000000,2.236
1720688406170000000,2.074
1720688406180000000,2.090
1720688406190000000,1.783
1720688406200000000,2.233
1720688406210000000,1.850
1720688406220000000,1.813
1720688406230000000,1.758
1720688406240000000,1.896
1720688406250000000,2.594
1720688406260000000,2.513
1720688406270000000,2.449
1720688406280000000,2.253
1720688406290000000,2.207
1720688406300000000,1.927
1720688406310000000,2.182
1720688406320000000,2.380
1720688406330000000,1.739
1720688406340000000,2.069
1720688406350000000,2.094
1720688406360000000,1.817
1720688406370000000,1.593
1720688406380000000,1.669
1720688406390000000,1.836
1720688406400000000,1.777
1720688406410000000,2.126
1720688406420000000,2.248
1720688406430000000,2.286
1720688406440000000,1.915
1720688406450000000,2.256
1720688406460000000,1.776
1720688406470000000,1.800
1720688406480000000,1.665
1720688406490000000,2.086
1720688406500000000,1.931
1720688406510000000,2.344
1720688406520000000,1.670
1720688406530000000,2.054
1720688406540000000,2.170
1720688406550000000,2.327
1720688406560000000,1.943
1720688406570000000,1.785
1720688406580000000,1.891
1720688406590000000,2.287
1720688406600000000,1.865
1720688406610000000,2.342
1720688406620000000,2.116
1720688406630000000,1.680
1720688406640000000,2.317
1720688406650000000,2.158
1720688406660000000,1.856
1720688406670000000,1.582
1720688406680000000,1.949
1720688406690000000,2.282
1720688406700000000,2.809
1720688406710000000,2.077
1720688406720000000,2.216
1720688406730000000,2.480
1720688406740000000,2.232
1720688406750000000,1.931
1720688406760000000,2.701
1720688406770000000,1.987
1720688406780000000,2.457
1720688406790000000,2.190
1720688406800000000,2.674
1720688406810000000,2.348
1720688406820000000,2.048
1720688406830000000,2.430
1720688406840000000,1.906
1720688406850000000,2.971
1720688406860000000,2.023
1720688406870000000,2.449
1720688406880000000,1.809
1720688406890000000,2.065
1720688406900000000,1.998
1720688406910000000,1.847
1720688406920000000,2.027
1720688406930000000,2.728
1720688406940000000,2.146
1720688406950000000,2.284
1720688406960000000,2.461
1720688406970000000,2.022
1720688406980000000,2.694
1720688406990000000,2.209
1720688407000000000,1.676
1720688407010000000,2.511
1720688407020000000,2.089
1720688407030000000,2.529
1720688407040000000,2.665
1720688407050000000,2.525
1720688407060000000,2.290
1720688407070000000,2.429
1720688407080000000,2.440
1720688407090000000,2.474
1720688407100000000,2.593
1720688407110000000,2.334
1720688407120000000,2.221
1720688407130000000,2.192
1720688407140000000,2.321
1720688407150000000,2.500
1720688407160000000,2.002
1720688407170000000,2.406
1720688407180000000,2.374
1720688407190000000,2.545
1720688407200000000,2.100
1720688407210000000,2.328
1720688407220000000,2.344
1720688407230000000,2.038
1720688407240000000,2.235
1720688407250000000,2.874
1720688407260000000,2.334
1720688407270000000,2.078
1720688407280000000,2.138
1720688407290000000,2.249
1720688407300000000,2.138
1720688407310000000,2.636
1720688407320000000,2.584
1720688407330000000,2.317
1720688407340000000,2.637
1720688407350000000,2.323
1720688407360000000,2.495
1720688407370000000,2.367
1720688407380000000,2.755
1720688407390000000,2.096
1720688407400000000,2.380
1720688407410000000,2.309
1720688407420000000,2.327
1720688407430000000,2.290
1720688407440000000,2.519
1720688407450000000,1.856
1720688407460000000,2.134
1720688407470000000,2.164
1720688407480000000,2.368
1720688407490000000,2.801
1720688407500000000,2.304
1720688407510000000,2.109
1720688407520000000,2.382
1720688407530000000,2.516
1720688407540000000,2.183
1720688407550000000,2.059
1720688407560000000,2.452
1720688407570000000,2.718
1720688407580000000,2.600
1720688407590000000,2.610
1720688407600000000,2.031
1720688407610000000,2.449
1720688407620000000,2.432
1720688407630000000,2.353
1720688407640000000,2.267
1720688407650000000,2.362
1720688407660000000,2.641
1720688407670000000,2.318
1720688407680000000,2.558
1720688407690000000,2.488
1720688407700000000,2.010
1720688407710000000,2.547
1720688407720000000,2.715
1720688407730000000,2.388
1720688407740000000,2.786
1720688407750000000,2.246
1720688407760000000,2.050
1720688407770000000,2.431
1720688407780000000,2.035
1720688407790000000,1.875
1720688407800000000,2.539
1720688407810000000,2.687
1720688407820000000,2.440
1720688407830000000,2.057
1720688407840000000,2.310
1720688407850000000,2.278
1720688407860000000,2.361
1720688407870000000,2.155
1720688407880000000,2.376
1720688407890000000,2.061
1720688407900000000,2.099
1720688407910000000,2.373
1720688407920000000,2.173
1720688407930000000,1.887
1720688407940000000,2.257
1720688407950000000,2.414
1720688407960000000,2.433
1720688407970000000,2.791
1720688407980000000,2.117
1720688407990000000,2.179
1720688408000000000,2.198
1720688408010000000,2.251
1720688408020000000,2.185
1720688408029999999,2.433
1720688408039999999,2.297
1720688408050000000,2.363
1720688408060000000,2.515
1720688408070000000,2.222
1720688408080000000,1.932
1720688408090000000,1.927
1720688408100000000,1.846
1720688408109999999,2.023
1720688408119999999,2.409
1720688408130000000,2.465
1720688408140000000,2.337
1720688408150000000,2.321
1720688408160000000,2.332
1720688408170000000,2.148
1720688408180000000,2.215
1720688408189999999,2.682
1720688408199999999,2.695
1720688408210000000,2.312
1720688408220000000,2.551
1720688408230000000,2.595
1720688408240000000,2.319
1720688408250000000,2.043
1720688408260000000,2.673
1720688408270000000,2.637
1720688408279999999,2.358
1720688408289999999,2.637
1720688408300000000,1.984
1720688408310000000,2.611
1720688408320000000,2.581
1720688408330000000,2.399
1720688408340000000,2.428
1720688408350000000,2.277
1720688408359999999,1.874
1720688408369999999,2.293
1720688408380000000,2.297
1720688408390000000,2.429
1720688408400000000,2.042
1720688408410000000,2.142
1720688408420000000,2.086
1720688408430000000,1.966
1720688408439999999,2.604
1720688408449999999,2.618
1720688408460000000,2.567
1720688408470000000,2.214
1720688408480000000,2.153
1720688408490000000,2.227
1720688408500000000,2.705
1720688408510000000,2.136
1720688408520000000,2.262
1720688408529999999,2.293
1720688408539999999,2.705
1720688408550000000,2.276
1720688408560000000,2.203
1720688408570000000,2.272
1720688408580000000,2.390
1720688408590000000,2.247
1720688408600000000,2.975
1720688408610000000,2.340
1720688408620000000,2.781
1720688408630000000,2.443
1720688408640000000,2.760
1720688408650000000,2.586
1720688408660000000,2.630
1720688408670000000,2.356
1720688408680000000,2.398
1720688408690000000,2.559
1720688408700000000,1.923
1720688408710000000,2.938
1720688408720000000,2.147
1720688408730000000,2.699
1720688408740000000,2.543
1720688408750000000,2.332
1720688408760000000,2.159
1720688408770000000,2.627
1720688408780000000,2.197
1720688408790000000,2.578
1720688408800000000,2.325
1720688408810000000,2.340
1720688408820000000,2.469
1720688408830000000,2.359
1720688408840000000,2.576
1720688408850000000,1.744
1720688408860000000,2.390
1720688408870000000,2.368
1720688408880000000,2.211
1720688408890000000,2.190
1720688408900000000,2.325
1720688408910000000,2.936
1720688408920000000,2.378
1720688408930000000,2.363
1720688408940000000,2.477
1720688408950000000,2.083
1720688408960000000,2.381
1720688408970000000,2.625
1720688408980000000,2.133
1720688408990000000,2.015
1720688409000000000,1.959
1720688409010000000,2.389
1720688409020000000,2.193
1720688409030000000,2.206
1720688409040000000,2.447
1720688409050000000,2.564
1720688409060000000,2.373
1720688409070000000,2.031
1720688409080000000,2.042
1720688409090000000,2.590
1720688409100000000,2.354
1720688409110000000,2.398
1720688409120000000,2.404
1720688409130000000,2.594
1720688409140000000,2.043
1720688409150000000,2.244
1720688409160000000,2.273
1720688409170000000,2.381
1720688409180000000,2.621
1720688409190000000,2.432
1720688409200000000,1.742
1720688409210000000,2.475
1720688409220000000,2.255
1720688409230000000,2.198
1720688409240000000,2.172
1720688409250000000,2.291
1720688409260000000,2.514
1720688409270000000,2.392
1720688409280000000,2.801
1720688409290000000,2.322
1720688409300000000,2.321
1720688409310000000,2.300
1720688409320000000,2.306
1720688409330000000,2.152
1720688409340000000,2.423
1720688409350000000,1.901
1720688409360000000,2.411
1720688409370000000,2.720
1720688409380000000,2.283
1720688409390000000,2.421
1720688409400000000,2.348
1720688409410000000,2.387
1720688409420000000,2.736
1720688409430000000,2.697
1720688409440000000,2.476
1720688409450000000,2.467
1720688409460000000,2.468
1720688409470000000,2.236
1720688409480000000,2.090
1720688409490000000,2.120
1720688409500000000,2.492
1720688409510000000,2.278
1720688409520000000,2.473
1720688409530000000,2.104
1720688409540000000,2.439
1720688409550000000,2.050
1720688409560000000,2.758
1720688409570000000,2.173
1720688409580000000,2.372
1720688409590000000,2.415
1720688409600000000,2.399
1720688409610000000,2.391
1720688409620000000,2.116
1720688409630000000,2.532
1720688409640000000,2.145
1720688409650000000,2.317
1720688409660000000,2.888
1720688409670000000,2.430
1720688409680000000,2.510
1720688409690000000,2.267
1720688409700000000,1.836
1720688409710000000,2.505
1720688409720000000,2.091
1720688409730000000,2.355
1720688409740000000,2.692
1720688409750000000,2.195
1720688409760000000,2.367
1720688409770000000,2.387
1720688409780000000,2.536
1720688409790000000,2.373
1720688409800000000,2.430
1720688409810000000,2.448
1720688409820000000,2.652
1720688409830000000,2.263
1720688409840000000,2.491
1720688409850000000,2.464
1720688409860000000,2.786
1720688409870000000,3.098
1720688409880000000,2.407
1720688409890000000,2.474
1720688409900000000,2.735
1720688409910000000,2.241
1720688409920000000,2.345
1720688409930000000,2.737
1720688409940000000,2.277
1720688409950000000,2.389
1720688409960000000,2.471
1720688409970000000,2.414
1720688409980000000,2.323
1720688409990000000,2.599
1720688410000000000,2.026
1720688410010000000,2.394
1720688410020000000,2.167
1720688410030000000,2.180
1720688410040000000,2.350
1720688410050000000,2.589
1720688410060000000,2.650
1720688410070000000,2.559
1720688410080000000,2.345
1720688410090000000,1.799
1720688410100000000,3.021
1720688410110000000,1.755
1720688410120000000,2.690
1720688410130000000,2.442
1720688410140000000,2.285
1720688410150000000,2.646
1720688410160000000,2.024
1720688410170000000,2.911
1720688410180000000,2.491
1720688410190000000,2.723
1720688410200000000,2.840
1720688410210000000,2.348
1720688410220000000,2.475
1720688410230000000,2.195
1720688410240000000,2.775
1720688410250000000,2.134
1720688410260000000,2.326
1720688410270000000,3.064
1720688410280000000,2.295
1720688410290000000,2.610
1720688410300000000,1.774
1720688410310000000,2.343
1720688410320000000,2.809
1720688410330000000,2.473
1720688410340000000,2.686
1720688410350000000,2.442
1720688410360000000,2.634
1720688410370000000,2.225
1720688410380000000,1.887
1720688410390000000,2.428
1720688410400000000,2.331
1720688410410000000,2.822
1720688410420000000,2.343
1720688410430000000,2.117
1720688410440000000,1.752
1720688410450000000,2.451
1720688410460000000,2.219
1720688410470000000,2.257
1720688410480000000,2.391
1720688410490000000,2.796
1720688410500000000,2.371
1720688410510000000,2.303
1720688410520000000,2.297
1720688410530000000,2.339
1720688410540000000,2.348
1720688410550000000,2.492
1720688410560000000,2.191
1720688410570000000,2.472
1720688410580000000,2.429
1720688410590000000,2.315
1720688410600000000,2.549
1720688410610000000,2.512
1720688410620000000,2.707
1720688410630000000,2.592
1720688410640000000,3.028
1720688410650000000,2.030
1720688410660000000,2.341
1720688410670000000,2.346
1720688410680000000,2.489
1720688410690000000,2.566
1720688410700000000,2.282
1720688410710000000,2.380
1720688410720000000,2.743
1720688410730000000,2.437
1720688410740000000,2.353
1720688410750000000,2.688
1720688410760000000,2.403
1720688410770000000,2.479
1720688410780000000,2.440
1720688410790000000,2.220
1720688410800000000,2.584
1720688410810000000,2.553
1720688410820000000,2.456
1720688410830000000,2.290
1720688410840000000,2.218
1720688410850000000,2.644
1720688410860000000,2.350
1720688410870000000,2.688
1720688410880000000,2.463
1720688410890000000,2.465
1720688410900000000,2.037
1720688410910000000,2.300
1720688410920000000,2.351
1720688410930000000,2.611
1720688410940000000,2.680
1720688410950000000,2.783
1720688410960000000,1.980
1720688410970000000,2.626
1720688410980000000,2.443
1720688410990000000,2.140
1720688411000000000,2.153
1720688411010000000,2.485
1720688411020000000,2.863
1720688411030000000,2.212
1720688411040000000,2.266
1720688411050000000,2.395
1720688411060000000,2.594
1720688411070000000,2.502
1720688411080000000,2.589
1720688411090000000,2.068
1720688411100000000,1.906
1720688411110000000,2.037
1720688411120000000,2.193
1720688411130000000,2.309
1720688411140000000,2.415
1720688411150000000,2.454
1720688411160000000,2.581
1720688411170000000,1.989
1720688411180000000,2.510
1720688411190000000,2.026
1720688411200000000,2.738
1720688411210000000,2.597
1720688411220000000,2.167
1720688411230000000,2.467
1720688411240000000,2.777
1720688411250000000,2.584
1720688411260000000,2.764
1720688411270000000,2.641
1720688411280000000,2.435
1720688411290000000,2.436
1720688411300000000,2.306
1720688411310000000,2.467
1720688411320000000,2.657
1720688411330000000,2.800
1720688411340000000,2.314
1720688411350000000,2.342
1720688411360000000,2.512
1720688411370000000,2.443
1720688411380000000,2.380
1720688411390000000,2.664
1720688411400000000,2.363
1720688411410000000,2.297
1720688411420000000,2.666
1720688411430000000,2.712
1720688411440000000,2.661
1720688411450000000,2.262
1720688411460000000,2.007
1720688411470000000,2.137
1720688411480000000,2.198
1720688411490000000,2.569
1720688411500000000,2.086
1720688411510000000,2.374
1720688411520000000,1.945
1720688411530000000,2.249
1720688411540000000,2.100
1720688411550000000,2.405
1720688411560000000,1.961
1720688411570000000,2.355
1720688411580000000,2.377
1720688411590000000,2.147
1720688411600000000,2.379
1720688411610000000,2.063
1720688411620000000,3.021
1720688411630000000,2.487
