timestamp_ns,value_kg/s
1720429208189999999,6.679
1720429208199999999,6.691
1720429208210000000,6.732
1720429208220000000,6.707
1720429208230000000,6.579
1720429208240000000,6.675
1720429208250000000,6.660
1720429208260000000,6.705
1720429208270000000,6.687
1720429208279999999,6.709
1720429208289999999,6.694
1720429208300000000,6.689
1720429208310000000,6.760
1720429208320000000,6.758
1720429208330000000,6.786
1720429208340000000,6.569
1720429208350000000,6.680
1720429208359999999,6.706
1720429208369999999,6.727
1720429208380000000,6.661
1720429208390000000,6.694
1720429208400000000,6.795
1720429208410000000,6.731
1720429208420000000,6.702
1720429208430000000,6.667
1720429208439999999,6.694
1720429208449999999,6.680
1720429208460000000,6.699
1720429208470000000,6.710
1720429208480000000,6.842
1720429208490000000,6.750
1720429208500000000,6.725
1720429208510000000,6.754
1720429208520000000,6.774
1720429208529999999,6.752
1720429208539999999,6.743
1720429208550000000,6.862
1720429208560000000,6.723
1720429208570000000,6.766
1720429208580000000,6.740
1720429208590000000,6.783
1720429208600000000,6.788
1720429208610000000,6.694
1720429208620000000,6.731
1720429208630000000,6.736
1720429208640000000,6.750
1720429208650000000,6.781
1720429208660000000,6.671
1720429208670000000,6.693
1720429208680000000,6.721
1720429208690000000,6.776
1720429208700000000,6.787
1720429208710000000,6.772
1720429208720000000,6.745
1720429208730000000,6.715
1720429208740000000,6.746
1720429208750000000,6.643
1720429208760000000,6.787
1720429208770000000,6.718
1720429208780000000,6.761
1720429208790000000,6.787
1720429208800000000,6.703
1720429208810000000,6.666
1720429208820000000,6.785
1720429208830000000,6.691
1720429208840000000,6.634
1720429208850000000,6.824
1720429208860000000,6.837
1720429208870000000,6.756
1720429208880000000,6.789
1720429208890000000,6.743
1720429208900000000,6.893
1720429208910000000,6.759
1720429208920000000,6.714
1720429208930000000,6.745
1720429208940000000,6.708
1720429208950000000,6.778
1720429208960000000,6.786
1720429208970000000,6.686
1720429208980000000,6.752
1720429208990000000,6.727
1720429209000000000,6.811
1720429209010000000,6.822
1720429209020000000,6.780
1720429209030000000,6.898
1720429209040000000,6.829
1720429209050000000,6.766
1720429209060000000,6.841
1720429209070000000,6.669
1720429209080000000,6.689
1720429209090000000,6.799
1720429209100000000,6.720
1720429209110000000,6.834
1720429209120000000,6.795
1720429209130000000,6.786
1720429209140000000,6.818
1720429209150000000,6.782
1720429209160000000,6.774
1720429209170000000,6.863
1720429209180000000,6.787
1720429209190000000,6.774
1720429209200000000,6.823
1720429209210000000,6.815
1720429209220000000,6.744
1720429209230000000,6.742
1720429209240000000,6.914
1720429209250000000,6.825
1720429209260000000,6.820
1720429209270000000,6.823
1720429209280000000,6.773
1720429209290000000,6.748
1720429209300000000,6.806
1720429209310000000,6.807
1720429209320000000,6.853
1720429209330000000,6.800
1720429209340000000,6.761
1720429209350000000,6.826
1720429209360000000,6.816
1720429209370000000,6.823
1720429209380000000,6.778
1720429209390000000,6.844
1720429209400000000,6.827
1720429209410000000,6.804
1720429209420000000,6.792
1720429209430000000,6.854
1720429209440000000,6.866
1720429209450000000,6.880
1720429209460000000,6.757
1720429209470000000,6.885
1720429209480000000,6.869
1720429209490000000,6.813
1720429209500000000,6.840
1720429209510000000,6.820
1720429209520000000,6.801
1720429209530000000,6.756
1720429209540000000,6.847
1720429209550000000,6.827
1720429209560000000,6.876
1720429209570000000,6.770
1720429209580000000,6.799
1720429209590000000,6.791
1720429209600000000,6.754
1720429209610000000,6.788
1720429209620000000,6.767
1720429209630000000,6.825
1720429209640000000,6.827
1720429209650000000,6.845
1720429209660000000,6.709
1720429209670000000,6.851
1720429209680000000,6.794
1720429209690000000,6.832
1720429209700000000,6.828
1720429209710000000,6.789
1720429209720000000,6.789
1720429209730000000,6.793
1720429209740000000,6.824
1720429209750000000,6.852
1720429209760000000,6.753
1720429209770000000,6.872
1720429209780000000,6.769
1720429209790000000,6.824
1720429209800000000,6.832
1720429209810000000,6.777
1720429209820000000,6.806
1720429209830000000,6.832
1720429209840000000,6.727
1720429209850000000,6.740
1720429209860000000,6.809
1720429209870000000,6.854
1720429209880000000,6.829
1720429209890000000,6.830
1720429209900000000,6.720
1720429209910000000,6.874
1720429209920000000,6.775
1720429209930000000,6.745
1720429209940000000,6.866
1720429209950000000,6.795
1720429209960000000,6.886
1720429209970000000,6.816
1720429209980000000,6.845
1720429209990000000,6.784
1720429210000000000,6.764
1720429210010000000,6.894
1720429210020000000,6.814
1720429210030000000,6.816
1720429210040000000,6.815
1720429210050000000,6.841
1720429210060000000,6.852
1720429210070000000,6.940
1720429210080000000,6.772
1720429210090000000,6.818
1720429210100000000,6.835
1720429210110000000,6.848
1720429210120000000,6.728
1720429210130000000,6.833
1720429210140000000,6.840
1720429210150000000,6.729
1720429210160000000,6.876
1720429210170000000,6.753
1720429210180000000,6.871
1720429210190000000,6.807
1720429210200000000,6.730
1720429210210000000,6.824
1720429210220000000,6.789
1720429210230000000,6.779
1720429210240000000,6.835
1720429210250000000,6.751
1720429210260000000,6.800
1720429210270000000,6.724
1720429210280000000,6.725
1720429210290000000,6.726
1720429210300000000,6.879
1720429210310000000,6.868
1720429210320000000,6.721
1720429210330000000,6.806
1720429210340000000,6.787
1720429210350000000,6.739
1720429210360000000,6.761
1720429210370000000,6.900
1720429210380000000,6.796
1720429210390000000,6.866
1720429210400000000,6.751
1720429210410000000,6.764
1720429210420000000,6.791
1720429210430000000,6.809
1720429210440000000,6.788
1720429210450000000,6.789
1720429210460000000,6.934
1720429210470000000,6.753
1720429210480000000,6.851
1720429210490000000,6.822
1720429210500000000,6.792
1720429210510000000,6.871
1720429210520000000,6.759
1720429210530000000,6.830
1720429210540000000,6.839
1720429210550000000,6.802
1720429210560000000,6.831
1720429210570000000,6.753
1720429210580000000,6.844
1720429210590000000,6.796
1720429210600000000,6.739
1720429210610000000,6.859
1720429210620000000,6.752
1720429210630000000,6.749
1720429210640000000,6.874
1720429210650000000,6.820
1720429210660000000,6.818
1720429210670000000,6.749
1720429210680000000,6.747
1720429210690000000,6.705
1720429210700000000,6.835
1720429210710000000,6.782
1720429210720000000,6.849
1720429210730000000,6.712
1720429210740000000,6.794
1720429210750000000,6.916
1720429210760000000,6.780
1720429210770000000,6.723
1720429210780000000,6.809
1720429210790000000,6.796
1720429210800000000,6.771
1720429210810000000,6.679
1720429210820000000,6.807
1720429210830000000,6.787
1720429210840000000,6.837
1720429210850000000,6.802
1720429210860000000,6.834
1720429210870000000,6.768
1720429210880000000,6.776
1720429210890000000,6.685
1720429210900000000,6.763
1720429210910000000,6.786
1720429210920000000,6.766
1720429210930000000,6.865
1720429210940000000,6.813
1720429210950000000,6.828
1720429210960000000,6.791
1720429210970000000,6.725
1720429210980000000,6.785
1720429210990000000,6.803
1720429211000000000,6.853
1720429211010000000,6.701
1720429211020000000,6.732
1720429211030000000,6.843
1720429211040000000,6.815
1720429211050000000,6.762
1720429211060000000,6.756
1720429211070000000,6.841
1720429211080000000,6.809
1720429211090000000,6.795
1720429211100000000,6.844
1720429211110000000,6.823
1720429211120000000,6.790
1720429211130000000,6.747
1720429211140000000,6.759
1720429211150000000,6.885
1720429211160000000,6.727
1720429211170000000,6.804
1720429211180000000,6.750
1720429211190000000,6.786
1720429211200000000,6.943
1720429211210000000,6.779
1720429211220000000,6.808
1720429211230000000,6.833
1720429211240000000,6.800
1720429211250000000,6.766
1720429211260000000,6.729
1720429211270000000,6.750
1720429211280000000,6.853
1720429211290000000,6.884
1720429211300000000,6.844
1720429211310000000,6.674
1720429211320000000,6.825
1720429211330000000,6.774
1720429211340000000,6.794
1720429211350000000,6.776
1720429211360000000,6.773
1720429211370000000,6.789
1720429211380000000,6.784
1720429211390000000,6.794
1720429211400000000,6.818
1720429211410000000,6.804
1720429211420000000,6.730
1720429211430000000,6.744
1720429211440000000,6.833
1720429211450000000,6.736
1720429211460000000,6.788
1720429211470000000,6.794
1720429211480000000,6.832
1720429211490000000,6.782
1720429211500000000,6.793
1720429211510000000,6.848
1720429211520000000,6.866
1720429211530000000,6.867
1720429211540000000,6.715
1720429211550000000,6.837
1720429211560000000,6.800
1720429211570000000,6.810
1720429211580000000,6.852
1720429211590000000,6.803
1720429211600000000,6.743
1720429211610000000,6.659
1720429211620000000,6.834
1720429211630000000,6.814
