timestamp_ns,value_kN
1720947604550000000,11.290
1720947604560000000,11.933
1720947604570000000,12.318
1720947604580000000,11.808
1720947604590000000,12.097
1720947604600000000,12.393
1720947604610000000,11.816
1720947604620000000,11.735
1720947604630000000,12.154
1720947604640000000,12.275
1720947604650000000,12.120
1720947604660000000,12.517
1720947604670000000,12.165
1720947604680000000,12.374
1720947604690000000,12.613
1720947604700000000,12.060
1720947604710000000,11.973
1720947604720000000,12.076
1720947604730000000,12.798
1720947604740000000,12.960
1720947604750000000,12.594
1720947604760000000,12.701
1720947604770000000,12.634
1720947604780000000,12.341
1720947604790000000,12.883
1720947604800000000,12.707
1720947604810000000,13.229
1720947604820000000,12.732
1720947604830000000,12.932
1720947604840000000,13.236
1720947604850000000,13.187
1720947604860000000,13.393
1720947604870000000,13.381
1720947604880000000,12.673
1720947604890000000,13.286
1720947604900000000,13.617
1720947604910000000,12.982
1720947604920000000,13.807
1720947604930000000,13.755
1720947604940000000,13.601
1720947604950000000,13.919
1720947604960000000,13.817
1720947604970000000,14.343
1720947604980000000,13.560
1720947604990000000,13.909
1720947605000000000,13.848
1720947605010000000,13.838
1720947605020000000,13.811
1720947605030000000,14.139
1720947605040000000,14.563
1720947605050000000,13.653
1720947605060000000,14.436
1720947605070000000,14.372
1720947605080000000,14.405
1720947605090000000,14.257
1720947605100000000,14.520
1720947605110000000,14.971
1720947605120000000,14.256
1720947605130000000,15.013
1720947605140000000,14.392
1720947605150000000,14.775
1720947605160000000,15.389
1720947605170000000,14.888
1720947605180000000,14.674
1720947605190000000,14.874
1720947605200000000,15.689
1720947605210000000,14.758
1720947605220000000,15.192
1720947605230000000,14.901
1720947605240000000,15.671
1720947605250000000,15.191
1720947605260000000,15.423
1720947605270000000,15.968
1720947605280000000,16.111
1720947605290000000,15.688
1720947605300000000,15.451
1720947605310000000,15.405
1720947605320000000,15.803
1720947605330000000,16.062
1720947605340000000,16.265
1720947605350000000,15.985
1720947605360000000,15.971
1720947605370000000,15.834
1720947605380000000,15.641
1720947605390000000,15.572
1720947605400000000,16.266
1720947605410000000,15.946
1720947605420000000,16.075
1720947605430000000,16.614
1720947605440000000,16.577
1720947605450000000,17.009
1720947605460000000,16.495
1720947605470000000,16.576
1720947605480000000,16.828
1720947605490000000,16.646
1720947605500000000,16.434
1720947605510000000,17.104
1720947605520000000,17.492
1720947605530000000,17.344
1720947605540000000,17.188
1720947605550000000,17.335
1720947605560000000,17.395
1720947605570000000,17.389
1720947605580000000,16.898
1720947605590000000,17.146
1720947605600000000,17.528
1720947605610000000,17.807
1720947605620000000,17.460
1720947605630000000,17.408
1720947605640000000,18.005
1720947605650000000,17.649
1720947605660000000,17.828
1720947605670000000,18.125
1720947605680000000,17.958
1720947605690000000,17.978
1720947605700000000,18.249
1720947605710000000,17.901
1720947605720000000,17.778
1720947605730000000,18.549
1720947605740000000,17.669
1720947605750000000,18.704
1720947605760000000,18.382
1720947605770000000,18.122
1720947605780000000,18.383
1720947605790000000,17.756
1720947605800000000,18.460
1720947605810000000,18.139
1720947605820000000,18.696
1720947605830000000,18.338
1720947605840000000,18.889
1720947605850000000,18.724
1720947605860000000,18.673
1720947605870000000,19.299
1720947605880000000,18.542
1720947605890000000,18.778
1720947605900000000,19.178
1720947605910000000,19.297
1720947605920000000,19.364
1720947605930000000,19.215
1720947605940000000,18.931
1720947605950000000,19.240
1720947605960000000,18.995
1720947605970000000,19.505
1720947605980000000,19.196
1720947605990000000,19.520
1720947606000000000,19.553
1720947606010000000,19.755
1720947606020000000,19.643
1720947606030000000,19.603
1720947606040000000,19.564
1720947606050000000,20.106
1720947606060000000,19.706
1720947606070000000,19.880
1720947606080000000,19.950
1720947606090000000,20.323
1720947606100000000,19.541
1720947606110000000,20.050
1720947606120000000,20.841
1720947606130000000,20.211
1720947606140000000,20.075
1720947606150000000,19.877
1720947606160000000,19.931
1720947606170000000,20.129
1720947606180000000,20.627
1720947606190000000,20.158
1720947606200000000,20.201
1720947606210000000,20.641
1720947606220000000,20.347
1720947606230000000,20.703
1720947606240000000,20.743
1720947606250000000,20.504
1720947606260000000,21.254
1720947606270000000,20.938
1720947606280000000,20.949
1720947606290000000,21.347
1720947606300000000,20.996
1720947606310000000,21.147
1720947606320000000,20.895
1720947606330000000,21.249
1720947606340000000,21.142
1720947606350000000,21.405
1720947606360000000,21.359
1720947606370000000,21.207
1720947606380000000,20.830
1720947606390000000,22.077
1720947606400000000,20.769
1720947606410000000,21.421
1720947606420000000,21.798
1720947606430000000,21.399
1720947606440000000,21.438
1720947606450000000,21.570
1720947606460000000,21.602
1720947606470000000,21.374
1720947606480000000,21.740
1720947606490000000,21.468
1720947606500000000,21.576
1720947606510000000,21.909
1720947606520000000,21.728
1720947606530000000,21.990
1720947606540000000,22.570
1720947606550000000,22.330
1720947606560000000,21.734
1720947606570000000,21.319
1720947606580000000,21.984
1720947606590000000,21.317
1720947606600000000,21.232
1720947606610000000,21.695
1720947606620000000,21.852
1720947606630000000,22.122
1720947606640000000,21.883
1720947606650000000,21.901
1720947606660000000,22.702
1720947606670000000,22.414
1720947606680000000,22.479
1720947606690000000,22.072
1720947606700000000,21.867
1720947606710000000,22.442
1720947606720000000,22.041
1720947606730000000,22.427
1720947606740000000,22.603
1720947606750000000,22.153
1720947606760000000,22.644
1720947606770000000,22.297
1720947606780000000,22.326
1720947606790000000,22.585
1720947606800000000,22.808
1720947606810000000,22.410
1720947606820000000,22.231
1720947606830000000,22.670
1720947606840000000,23.022
1720947606850000000,23.265
1720947606860000000,23.138
1720947606870000000,23.151
1720947606880000000,23.101
1720947606890000000,22.975
1720947606900000000,22.623
1720947606910000000,22.669
1720947606920000000,23.665
1720947606930000000,22.802
1720947606940000000,23.447
1720947606950000000,23.423
1720947606960000000,22.840
1720947606970000000,23.162
1720947606980000000,23.292
1720947606990000000,23.063
1720947607000000000,23.263
1720947607010000000,23.012
1720947607020000000,23.425
1720947607030000000,23.354
1720947607040000000,23.524
1720947607050000000,22.827
1720947607060000000,23.054
1720947607070000000,22.788
1720947607080000000,23.699
1720947607090000000,23.391
1720947607100000000,23.224
1720947607110000000,23.707
1720947607120000000,22.520
1720947607130000000,23.342
1720947607140000000,23.048
1720947607150000000,23.323
1720947607160000000,23.663
1720947607170000000,22.630
1720947607180000000,23.928
1720947607190000000,23.391
1720947607200000000,23.415
1720947607210000000,23.037
1720947607220000000,23.690
1720947607230000000,23.743
1720947607240000000,22.814
1720947607250000000,23.836
1720947607260000000,23.932
1720947607270000000,23.801
1720947607280000000,23.953
1720947607290000000,23.575
1720947607300000000,23.547
1720947607310000000,23.421
1720947607320000000,23.883
1720947607330000000,23.953
1720947607340000000,23.350
1720947607350000000,24.012
1720947607360000000,23.846
1720947607370000000,23.857
1720947607380000000,23.335
1720947607390000000,23.629
1720947607400000000,23.416
1720947607410000000,23.932
1720947607420000000,24.239
1720947607430000000,24.511
1720947607440000000,24.258
1720947607450000000,23.735
1720947607460000000,24.235
1720947607470000000,24.607
1720947607480000000,23.705
1720947607490000000,23.735
1720947607500000000,24.213
1720947607510000000,24.184
1720947607520000000,24.287
1720947607530000000,23.760
1720947607540000000,23.906
1720947607550000000,24.080
1720947607560000000,24.458
1720947607570000000,24.545
1720947607580000000,24.301
1720947607590000000,23.891
1720947607600000000,24.092
1720947607610000000,23.840
1720947607620000000,23.644
1720947607630000000,23.758
1720947607640000000,24.375
1720947607650000000,24.704
1720947607660000000,24.084
1720947607670000000,24.147
1720947607680000000,24.069
1720947607690000000,24.151
1720947607700000000,24.595
1720947607710000000,24.005
1720947607720000000,24.566
1720947607730000000,24.753
1720947607740000000,24.264
1720947607750000000,24.249
1720947607760000000,24.260
1720947607770000000,24.539
1720947607780000000,24.516
1720947607790000000,24.952
1720947607800000000,24.279
1720947607810000000,24.194
1720947607820000000,24.149
1720947607830000000,24.800
1720947607840000000,24.374
1720947607850000000,24.164
1720947607860000000,24.617
1720947607870000000,24.101
1720947607880000000,24.456
1720947607890000000,24.142
1720947607900000000,24.874
1720947607910000000,23.980
1720947607920000000,24.298
1720947607930000000,24.507
1720947607940000000,25.245
1720947607950000000,24.427
1720947607960000000,24.455
1720947607970000000,24.123
1720947607980000000,24.259
1720947607990000000,24.740
1720947608000000000,24.555
1720947608010000000,24.590
1720947608020000000,24.604
1720947608029999999,24.603
1720947608039999999,25.137
1720947608050000000,24.181
1720947608060000000,24.930
1720947608070000000,24.308
1720947608080000000,24.669
1720947608090000000,24.458
1720947608100000000,24.174
1720947608109999999,24.579
1720947608119999999,24.502
1720947608130000000,24.520
1720947608140000000,24.490
1720947608150000000,24.286
1720947608160000000,24.326
1720947608170000000,24.468
1720947608180000000,24.322
1720947608189999999,24.376
1720947608199999999,24.490
1720947608210000000,25.201
1720947608220000000,24.411
1720947608230000000,24.819
1720947608240000000,24.829
1720947608250000000,24.567
1720947608260000000,24.410
1720947608270000000,25.004
1720947608279999999,24.615
1720947608289999999,24.672
1720947608300000000,24.884
1720947608310000000,24.509
1720947608320000000,24.612
1720947608330000000,24.653
1720947608340000000,24.667
1720947608350000000,24.833
1720947608359999999,24.605
1720947608369999999,25.112
1720947608380000000,24.414
1720947608390000000,25.072
1720947608400000000,24.337
1720947608410000000,24.689
1720947608420000000,24.739
1720947608430000000,24.796
1720947608439999999,24.344
1720947608449999999,24.885
1720947608460000000,24.715
1720947608470000000,24.078
1720947608480000000,25.304
1720947608490000000,24.543
1720947608500000000,24.746
1720947608510000000,24.521
1720947608520000000,24.802
1720947608529999999,25.005
1720947608539999999,25.355
1720947608550000000,24.657
1720947608560000000,24.748
1720947608570000000,24.794
1720947608580000000,24.933
1720947608590000000,24.883
1720947608600000000,24.645
1720947608610000000,24.904
1720947608620000000,24.200
1720947608630000000,24.728
1720947608640000000,24.670
1720947608650000000,24.400
1720947608660000000,23.762
1720947608670000000,25.367
1720947608680000000,24.829
1720947608690000000,24.774
1720947608700000000,25.018
1720947608710000000,24.783
1720947608720000000,24.616
1720947608730000000,24.282
1720947608740000000,24.751
1720947608750000000,24.557
1720947608760000000,24.946
1720947608770000000,24.711
1720947608780000000,25.043
1720947608790000000,25.009
1720947608800000000,24.806
1720947608810000000,24.732
1720947608820000000,25.103
1720947608830000000,24.601
1720947608840000000,25.031
1720947608850000000,24.620
1720947608860000000,24.777
1720947608870000000,24.686
1720947608880000000,24.430
1720947608890000000,24.493
1720947608900000000,24.947
1720947608910000000,25.098
1720947608920000000,24.799
1720947608930000000,24.740
1720947608940000000,24.789
1720947608950000000,25.027
1720947608960000000,24.797
1720947608970000000,24.612
1720947608980000000,24.431
1720947608990000000,24.652
1720947609000000000,24.761
1720947609010000000,25.111
1720947609020000000,25.183
1720947609030000000,24.654
1720947609040000000,24.968
1720947609050000000,25.329
1720947609060000000,24.968
1720947609070000000,25.274
1720947609080000000,25.218
1720947609090000000,25.286
1720947609100000000,25.148
1720947609110000000,24.932
1720947609120000000,25.204
1720947609130000000,25.134
1720947609140000000,24.895
1720947609150000000,25.015
1720947609160000000,24.614
1720947609170000000,25.347
1720947609180000000,24.740
1720947609190000000,24.452
1720947609200000000,25.094
1720947609210000000,25.273
1720947609220000000,25.450
1720947609230000000,24.786
1720947609240000000,24.831
1720947609250000000,24.745
1720947609260000000,24.612
1720947609270000000,25.074
1720947609280000000,24.846
1720947609290000000,25.382
1720947609300000000,24.949
1720947609310000000,25.130
1720947609320000000,24.648
1720947609330000000,24.709
1720947609340000000,25.334
1720947609350000000,24.981
1720947609360000000,24.922
1720947609370000000,24.891
1720947609380000000,24.835
1720947609390000000,24.972
1720947609400000000,25.402
1720947609410000000,24.822
1720947609420000000,24.439
1720947609430000000,24.662
1720947609440000000,25.385
1720947609450000000,25.045
1720947609460000000,25.013
1720947609470000000,25.208
1720947609480000000,24.830
1720947609490000000,24.858
1720947609500000000,24.746
1720947609510000000,24.936
1720947609520000000,25.189
1720947609530000000,24.959
1720947609540000000,24.948
1720947609550000000,25.291
1720947609560000000,24.976
1720947609570000000,25.280
1720947609580000000,25.182
1720947609590000000,25.015
1720947609600000000,24.752
1720947609610000000,25.504
1720947609620000000,24.824
1720947609630000000,24.971
1720947609640000000,24.982
1720947609650000000,25.344
1720947609660000000,25.284
1720947609670000000,25.020
1720947609680000000,25.493
1720947609690000000,25.273
1720947609700000000,24.515
1720947609710000000,24.866
1720947609720000000,24.961
1720947609730000000,24.432
1720947609740000000,24.978
1720947609750000000,24.708
1720947609760000000,24.866
1720947609770000000,24.783
1720947609780000000,25.363
1720947609790000000,25.039
1720947609800000000,24.807
1720947609810000000,24.438
1720947609820000000,24.713
1720947609830000000,25.074
1720947609840000000,24.684
1720947609850000000,25.154
1720947609860000000,24.864
1720947609870000000,25.171
1720947609880000000,25.012
1720947609890000000,25.170
1720947609900000000,25.071
1720947609910000000,25.115
1720947609920000000,24.970
1720947609930000000,25.242
1720947609940000000,24.643
1720947609950000000,25.607
1720947609960000000,25.430
1720947609970000000,24.912
1720947609980000000,25.153
1720947609990000000,24.484
1720947610000000000,24.838
1720947610010000000,25.506
1720947610020000000,25.010
1720947610030000000,25.052
1720947610040000000,24.712
1720947610050000000,24.765
1720947610060000000,25.457
1720947610070000000,24.712
1720947610080000000,25.109
1720947610090000000,25.609
1720947610100000000,25.331
1720947610110000000,25.400
1720947610120000000,25.164
1720947610130000000,24.589
1720947610140000000,24.937
1720947610150000000,24.918
1720947610160000000,25.309
1720947610170000000,24.613
1720947610180000000,24.958
1720947610190000000,24.916
1720947610200000000,24.895
1720947610210000000,24.533
1720947610220000000,25.019
1720947610230000000,24.801
1720947610240000000,24.833
1720947610250000000,24.825
1720947610260000000,24.514
1720947610270000000,24.603
1720947610280000000,24.664
1720947610290000000,25.022
1720947610300000000,24.402
1720947610310000000,25.326
1720947610320000000,24.645
1720947610330000000,24.836
1720947610340000000,25.210
1720947610350000000,25.051
1720947610360000000,24.700
1720947610370000000,24.871
1720947610380000000,25.078
1720947610390000000,24.899
1720947610400000000,24.601
1720947610410000000,24.992
1720947610420000000,24.771
1720947610430000000,25.033
1720947610440000000,24.487
1720947610450000000,24.510
1720947610460000000,25.254
1720947610470000000,24.649
1720947610480000000,25.280
1720947610490000000,24.712
1720947610500000000,25.434
1720947610510000000,25.439
1720947610520000000,24.551
1720947610530000000,24.771
1720947610540000000,25.078
1720947610550000000,25.131
1720947610560000000,25.439
1720947610570000000,24.880
1720947610580000000,24.664
1720947610590000000,24.631
1720947610600000000,25.067
1720947610610000000,24.737
1720947610620000000,24.986
1720947610630000000,24.945
1720947610640000000,25.438
1720947610650000000,24.939
1720947610660000000,24.773
1720947610670000000,25.178
1720947610680000000,24.747
1720947610690000000,24.890
1720947610700000000,24.893
1720947610710000000,24.926
1720947610720000000,25.185
1720947610730000000,24.667
1720947610740000000,25.366
1720947610750000000,24.844
1720947610760000000,25.447
1720947610770000000,25.287
1720947610780000000,25.496
1720947610790000000,24.752
1720947610800000000,25.183
1720947610810000000,24.651
1720947610820000000,25.197
1720947610830000000,24.620
1720947610840000000,24.921
1720947610850000000,25.491
1720947610860000000,24.931
1720947610870000000,24.859
1720947610880000000,24.913
1720947610890000000,24.780
1720947610900000000,24.386
1720947610910000000,25.452
1720947610920000000,24.477
1720947610930000000,25.148
1720947610940000000,24.862
1720947610950000000,24.971
1720947610960000000,24.420
1720947610970000000,25.160
1720947610980000000,25.453
1720947610990000000,24.953
1720947611000000000,24.847
1720947611010000000,25.417
1720947611020000000,25.123
1720947611030000000,24.940
1720947611040000000,25.272
1720947611050000000,25.633
1720947611060000000,25.245
1720947611070000000,24.880
1720947611080000000,25.503
1720947611090000000,24.787
1720947611100000000,24.518
1720947611110000000,25.228
1720947611120000000,25.229
1720947611130000000,24.806
1720947611140000000,25.205
1720947611150000000,25.178
1720947611160000000,25.064
1720947611170000000,24.843
1720947611180000000,25.009
1720947611190000000,24.772
1720947611200000000,24.797
1720947611210000000,24.649
1720947611220000000,24.573
1720947611230000000,24.556
1720947611240000000,24.722
1720947611250000000,25.979
1720947611260000000,25.051
1720947611270000000,25.077
1720947611280000000,24.769
1720947611290000000,25.347
1720947611300000000,25.178
1720947611310000000,25.125
1720947611320000000,24.852
1720947611330000000,24.459
1720947611340000000,24.896
1720947611350000000,24.697
1720947611360000000,25.105
1720947611370000000,25.529
1720947611380000000,24.654
1720947611390000000,25.225
1720947611400000000,25.062
1720947611410000000,24.538
1720947611420000000,24.897
1720947611430000000,25.525
1720947611440000000,24.422
1720947611450000000,24.626
1720947611460000000,25.360
1720947611470000000,25.020
1720947611480000000,25.065
1720947611490000000,24.424
1720947611500000000,24.640
1720947611510000000,25.185
1720947611520000000,24.601
1720947611530000000,25.101
1720947611540000000,25.106
1720947611550000000,24.755
1720947611560000000,25.621
1720947611570000000,24.813
1720947611580000000,25.441
1720947611590000000,24.734
1720947611600000000,24.621
1720947611610000000,24.509
1720947611620000000,24.764
1720947611630000000,24.363
