timestamp_ns,value_g_rms
1720947603600000000,1.633
1720947603610000000,0.965
1720947603620000000,1.737
1720947603630000000,0.605
1720947603640000000,1.250
1720947603650000000,1.753
1720947603660000000,1.653
1720947603670000000,1.745
1720947603680000000,1.024
1720947603690000000,1.326
1720947603700000000,0.863
1720947603710000000,0.950
1720947603720000000,1.401
1720947603730000000,0.831
1720947603740000000,1.117
1720947603750000000,0.716
1720947603760000000,0.751
1720947603770000000,1.020
1720947603780000000,0.683
1720947603790000000,1.126
1720947603800000000,0.750
1720947603810000000,1.396
1720947603820000000,1.074
1720947603830000000,2.045
1720947603840000000,1.445
1720947603850000000,1.052
1720947603860000000,1.340
1720947603870000000,1.138
1720947603880000000,1.493
1720947603890000000,1.473
1720947603900000000,1.455
1720947603910000000,1.204
1720947603920000000,1.724
1720947603930000000,1.114
1720947603940000000,0.877
1720947603950000000,1.492
1720947603960000000,1.302
1720947603970000000,1.466
1720947603980000000,1.761
1720947603990000000,1.689
1720947604000000000,1.127
1720947604010000000,1.861
1720947604019999999,1.409
1720947604030000000,1.064
1720947604040000000,0.759
1720947604050000000,1.524
1720947604059999999,2.062
1720947604070000000,0.492
1720947604080000000,1.575
1720947604090000000,1.397
1720947604099999999,1.808
1720947604110000000,1.277
1720947604120000000,1.238
1720947604130000000,1.291
1720947604139999999,1.686
1720947604150000000,1.234
1720947604160000000,0.609
1720947604170000000,2.004
1720947604179999999,0.783
1720947604190000000,1.224
1720947604200000000,1.530
1720947604210000000,2.222
1720947604219999999,1.641
1720947604230000000,1.208
1720947604240000000,1.822
1720947604250000000,0.983
1720947604260000000,1.728
1720947604269999999,1.872
1720947604280000000,1.709
1720947604290000000,0.966
1720947604300000000,1.499
1720947604310000000,2.367
1720947604320000000,1.572
1720947604330000000,1.660
1720947604340000000,1.896
1720947604350000000,0.839
1720947604360000000,2.085
1720947604370000000,2.282
1720947604380000000,2.028
1720947604390000000,1.604
1720947604400000000,2.115
1720947604410000000,0.579
1720947604420000000,1.262
1720947604430000000,1.375
1720947604440000000,1.735
1720947604450000000,1.243
1720947604460000000,0.848
1720947604470000000,1.680
1720947604480000000,1.162
1720947604490000000,1.748
1720947604500000000,1.694
1720947604510000000,1.307
1720947604520000000,1.905
1720947604530000000,1.678
1720947604540000000,1.386
1720947604550000000,0.814
1720947604560000000,1.706
1720947604570000000,1.592
1720947604580000000,2.086
1720947604590000000,1.340
1720947604600000000,0.803
1720947604610000000,1.628
1720947604620000000,2.250
1720947604630000000,1.449
1720947604640000000,2.294
1720947604650000000,0.920
1720947604660000000,1.512
1720947604670000000,1.765
1720947604680000000,0.907
1720947604690000000,3.170
1720947604700000000,2.002
1720947604710000000,1.688
1720947604720000000,1.610
1720947604730000000,1.571
1720947604740000000,2.033
1720947604750000000,1.690
1720947604760000000,1.793
1720947604770000000,1.920
1720947604780000000,2.285
1720947604790000000,1.904
1720947604800000000,2.543
1720947604810000000,1.566
1720947604820000000,2.138
1720947604830000000,2.818
1720947604840000000,1.272
1720947604850000000,1.818
1720947604860000000,2.290
1720947604870000000,1.355
1720947604880000000,1.626
1720947604890000000,1.877
1720947604900000000,1.466
1720947604910000000,1.647
1720947604920000000,1.816
1720947604930000000,1.146
1720947604940000000,1.936
1720947604950000000,2.253
1720947604960000000,2.068
1720947604970000000,2.116
1720947604980000000,1.920
1720947604990000000,1.980
1720947605000000000,1.135
1720947605010000000,2.256
1720947605020000000,2.386
1720947605030000000,2.401
1720947605040000000,2.598
1720947605050000000,1.948
1720947605060000000,1.579
1720947605070000000,1.547
1720947605080000000,2.210
1720947605090000000,2.250
1720947605100000000,1.910
1720947605110000000,2.321
1720947605120000000,2.327
1720947605130000000,1.390
1720947605140000000,2.317
1720947605150000000,1.775
1720947605160000000,2.454
1720947605170000000,2.088
1720947605180000000,2.451
1720947605190000000,2.300
1720947605200000000,2.259
1720947605210000000,1.991
1720947605220000000,2.362
1720947605230000000,2.457
1720947605240000000,1.750
1720947605250000000,2.256
1720947605260000000,1.681
1720947605270000000,2.294
1720947605280000000,2.742
1720947605290000000,2.486
1720947605300000000,2.825
1720947605310000000,2.496
1720947605320000000,2.254
1720947605330000000,1.927
1720947605340000000,2.605
1720947605350000000,2.729
1720947605360000000,2.677
1720947605370000000,1.902
1720947605380000000,3.009
1720947605390000000,1.469
1720947605400000000,2.673
1720947605410000000,2.716
1720947605420000000,2.559
1720947605430000000,1.771
1720947605440000000,2.146
1720947605450000000,2.117
1720947605460000000,1.924
1720947605470000000,1.962
1720947605480000000,2.275
1720947605490000000,1.908
1720947605500000000,2.488
1720947605510000000,2.055
1720947605520000000,2.776
1720947605530000000,2.603
1720947605540000000,2.938
1720947605550000000,2.589
1720947605560000000,2.211
1720947605570000000,2.265
1720947605580000000,2.607
1720947605590000000,2.314
1720947605600000000,1.635
1720947605610000000,2.297
1720947605620000000,2.079
1720947605630000000,2.375
1720947605640000000,2.106
1720947605650000000,2.843
1720947605660000000,1.714
1720947605670000000,3.173
1720947605680000000,2.524
1720947605690000000,2.675
1720947605700000000,2.326
1720947605710000000,1.919
1720947605720000000,2.447
1720947605730000000,2.826
1720947605740000000,2.429
1720947605750000000,2.744
1720947605760000000,2.167
1720947605770000000,2.331
1720947605780000000,2.654
1720947605790000000,2.198
1720947605800000000,2.660
1720947605810000000,2.135
1720947605820000000,2.008
1720947605830000000,1.921
1720947605840000000,2.189
1720947605850000000,2.730
1720947605860000000,2.359
1720947605870000000,2.318
1720947605880000000,2.787
1720947605890000000,3.090
1720947605900000000,3.796
1720947605910000000,2.387
1720947605920000000,2.445
1720947605930000000,2.674
1720947605940000000,2.111
1720947605950000000,2.819
1720947605960000000,3.211
1720947605970000000,2.762
1720947605980000000,2.551
1720947605990000000,2.711
1720947606000000000,2.943
1720947606010000000,2.845
1720947606020000000,2.949
1720947606030000000,3.179
1720947606040000000,2.849
1720947606050000000,3.217
1720947606060000000,3.083
1720947606070000000,2.558
1720947606080000000,2.512
1720947606090000000,2.874
1720947606100000000,2.428
1720947606110000000,1.836
1720947606120000000,2.546
1720947606130000000,3.364
1720947606140000000,2.885
1720947606150000000,2.206
1720947606160000000,3.137
1720947606170000000,2.673
1720947606180000000,2.685
1720947606190000000,2.940
1720947606200000000,2.909
1720947606210000000,2.469
1720947606220000000,2.749
1720947606230000000,2.507
1720947606240000000,3.065
1720947606250000000,3.185
1720947606260000000,2.608
1720947606270000000,3.241
1720947606280000000,3.013
1720947606290000000,3.225
1720947606300000000,2.746
1720947606310000000,2.915
1720947606320000000,3.043
1720947606330000000,3.412
1720947606340000000,3.098
1720947606350000000,3.186
1720947606360000000,3.316
1720947606370000000,2.944
1720947606380000000,2.906
1720947606390000000,3.188
1720947606400000000,3.309
1720947606410000000,3.226
1720947606420000000,3.935
1720947606430000000,3.078
1720947606440000000,2.741
1720947606450000000,3.132
1720947606460000000,3.432
1720947606470000000,3.031
1720947606480000000,3.859
1720947606490000000,2.456
1720947606500000000,3.107
1720947606510000000,3.513
1720947606520000000,2.352
1720947606530000000,3.163
1720947606540000000,2.570
1720947606550000000,3.406
1720947606560000000,2.968
1720947606570000000,3.416
1720947606580000000,2.389
1720947606590000000,3.781
1720947606600000000,2.760
1720947606610000000,3.449
1720947606620000000,3.016
1720947606630000000,3.304
1720947606640000000,3.064
1720947606650000000,3.794
1720947606660000000,2.633
1720947606670000000,2.945
1720947606680000000,2.946
1720947606690000000,3.623
1720947606700000000,3.575
1720947606710000000,3.457
1720947606720000000,3.056
1720947606730000000,2.559
1720947606740000000,3.291
1720947606750000000,3.564
1720947606760000000,3.245
1720947606770000000,3.677
1720947606780000000,2.232
1720947606790000000,2.739
1720947606800000000,2.627
1720947606810000000,3.320
1720947606820000000,2.529
1720947606830000000,3.206
1720947606840000000,3.676
1720947606850000000,3.240
1720947606860000000,2.635
1720947606870000000,3.889
1720947606880000000,3.253
1720947606890000000,3.627
1720947606900000000,3.350
1720947606910000000,3.341
1720947606920000000,3.073
1720947606930000000,2.579
1720947606940000000,3.026
1720947606950000000,3.556
1720947606960000000,3.010
1720947606970000000,2.794
1720947606980000000,3.540
1720947606990000000,2.429
1720947607000000000,3.611
1720947607010000000,3.005
1720947607020000000,3.727
1720947607030000000,3.209
1720947607040000000,2.847
1720947607050000000,3.365
1720947607060000000,4.165
1720947607070000000,3.147
1720947607080000000,2.301
1720947607090000000,3.755
1720947607100000000,3.027
1720947607110000000,3.760
1720947607120000000,2.995
1720947607130000000,3.183
1720947607140000000,3.887
1720947607150000000,3.396
1720947607160000000,3.803
1720947607170000000,3.189
1720947607180000000,3.154
1720947607190000000,3.667
1720947607200000000,2.942
1720947607210000000,3.713
1720947607220000000,3.333
1720947607230000000,3.868
1720947607240000000,2.965
1720947607250000000,3.280
1720947607260000000,2.813
1720947607270000000,2.914
1720947607280000000,3.460
1720947607290000000,3.041
1720947607300000000,3.190
1720947607310000000,2.553
1720947607320000000,3.826
1720947607330000000,3.110
1720947607340000000,3.286
1720947607350000000,3.636
1720947607360000000,3.270
1720947607370000000,3.264
1720947607380000000,3.316
1720947607390000000,2.616
1720947607400000000,3.320
1720947607410000000,3.460
1720947607420000000,4.024
1720947607430000000,3.508
1720947607440000000,3.577
1720947607450000000,3.660
1720947607460000000,2.916
1720947607470000000,2.862
1720947607480000000,3.420
1720947607490000000,3.108
1720947607500000000,3.577
1720947607510000000,3.287
1720947607520000000,4.137
1720947607530000000,3.390
1720947607540000000,3.200
1720947607550000000,3.563
1720947607560000000,3.054
1720947607570000000,3.276
1720947607580000000,3.375
1720947607590000000,3.659
1720947607600000000,3.620
1720947607610000000,2.968
1720947607620000000,3.534
1720947607630000000,3.270
1720947607640000000,3.152
1720947607650000000,3.461
1720947607660000000,3.076
1720947607670000000,4.193
1720947607680000000,3.696
1720947607690000000,2.883
1720947607700000000,3.446
1720947607710000000,3.541
1720947607720000000,3.420
1720947607730000000,2.823
1720947607740000000,3.154
1720947607750000000,3.593
1720947607760000000,3.388
1720947607770000000,4.273
1720947607780000000,2.837
1720947607790000000,3.128
1720947607800000000,3.661
1720947607810000000,3.678
1720947607820000000,3.059
1720947607830000000,2.732
1720947607840000000,4.457
1720947607850000000,3.825
1720947607860000000,3.564
1720947607870000000,3.521
1720947607880000000,2.703
1720947607890000000,3.527
1720947607900000000,3.767
1720947607910000000,3.508
1720947607920000000,3.998
1720947607930000000,2.800
1720947607940000000,3.694
1720947607950000000,3.065
1720947607960000000,3.585
1720947607970000000,3.415
1720947607980000000,2.841
1720947607990000000,3.683
1720947608000000000,3.812
1720947608010000000,3.486
1720947608020000000,3.436
1720947608029999999,3.585
1720947608039999999,3.142
1720947608050000000,4.405
1720947608060000000,3.812
1720947608070000000,3.081
1720947608080000000,3.714
1720947608090000000,3.132
1720947608100000000,3.256
1720947608109999999,3.661
1720947608119999999,3.449
1720947608130000000,2.719
1720947608140000000,2.549
1720947608150000000,2.871
1720947608160000000,3.507
1720947608170000000,3.725
1720947608180000000,3.413
1720947608189999999,3.388
1720947608199999999,3.355
1720947608210000000,3.551
1720947608220000000,2.924
1720947608230000000,3.665
1720947608240000000,3.717
1720947608250000000,3.400
1720947608260000000,3.025
1720947608270000000,2.844
1720947608279999999,2.804
1720947608289999999,3.691
1720947608300000000,3.427
1720947608310000000,3.761
1720947608320000000,3.905
1720947608330000000,3.447
1720947608340000000,3.516
1720947608350000000,3.517
1720947608359999999,3.295
1720947608369999999,2.922
1720947608380000000,2.585
1720947608390000000,3.360
1720947608400000000,3.642
1720947608410000000,3.925
1720947608420000000,4.051
1720947608430000000,3.416
1720947608439999999,3.755
1720947608449999999,3.595
1720947608460000000,4.210
1720947608470000000,4.248
1720947608480000000,3.727
1720947608490000000,3.379
1720947608500000000,3.340
1720947608510000000,3.844
1720947608520000000,3.938
1720947608529999999,4.229
1720947608539999999,3.224
1720947608550000000,3.474
1720947608560000000,4.082
1720947608570000000,3.869
1720947608580000000,3.421
1720947608590000000,3.608
1720947608600000000,3.382
1720947608610000000,2.674
1720947608620000000,3.335
1720947608630000000,3.944
1720947608640000000,3.218
1720947608650000000,3.842
1720947608660000000,3.416
1720947608670000000,3.395
1720947608680000000,3.445
1720947608690000000,3.783
1720947608700000000,3.232
1720947608710000000,3.548
1720947608720000000,2.702
1720947608730000000,3.350
1720947608740000000,3.301
1720947608750000000,3.860
1720947608760000000,3.067
1720947608770000000,2.817
1720947608780000000,3.915
1720947608790000000,3.062
1720947608800000000,4.014
1720947608810000000,3.353
1720947608820000000,3.619
1720947608830000000,2.930
1720947608840000000,3.428
1720947608850000000,3.813
1720947608860000000,4.374
1720947608870000000,3.032
1720947608880000000,3.755
1720947608890000000,3.858
1720947608900000000,3.816
1720947608910000000,3.558
1720947608920000000,3.653
1720947608930000000,3.843
1720947608940000000,3.562
1720947608950000000,3.800
1720947608960000000,2.943
1720947608970000000,3.337
1720947608980000000,3.263
1720947608990000000,2.868
1720947609000000000,2.854
1720947609010000000,3.319
1720947609020000000,3.608
1720947609030000000,3.549
1720947609040000000,3.039
1720947609050000000,3.736
1720947609060000000,3.662
1720947609070000000,3.477
1720947609080000000,3.684
1720947609090000000,3.597
1720947609100000000,3.440
1720947609110000000,3.468
1720947609120000000,3.546
1720947609130000000,4.315
1720947609140000000,2.858
1720947609150000000,3.257
1720947609160000000,4.159
1720947609170000000,3.093
1720947609180000000,3.407
1720947609190000000,3.522
1720947609200000000,3.382
1720947609210000000,3.269
1720947609220000000,3.836
1720947609230000000,3.225
1720947609240000000,3.726
1720947609250000000,3.318
1720947609260000000,3.293
1720947609270000000,3.845
1720947609280000000,3.208
1720947609290000000,3.523
1720947609300000000,3.103
1720947609310000000,3.762
1720947609320000000,3.992
1720947609330000000,4.213
1720947609340000000,3.734
1720947609350000000,3.449
1720947609360000000,4.177
1720947609370000000,2.749
1720947609380000000,3.573
1720947609390000000,3.458
1720947609400000000,4.453
1720947609410000000,3.747
1720947609420000000,3.209
1720947609430000000,4.022
1720947609440000000,3.514
1720947609450000000,4.524
1720947609460000000,2.539
1720947609470000000,4.453
1720947609480000000,3.633
1720947609490000000,3.700
1720947609500000000,4.200
1720947609510000000,3.313
1720947609520000000,3.311
1720947609530000000,3.814
1720947609540000000,3.723
1720947609550000000,3.124
1720947609560000000,3.435
1720947609570000000,3.262
1720947609580000000,2.851
1720947609590000000,3.183
1720947609600000000,3.722
1720947609610000000,3.775
1720947609620000000,3.865
1720947609630000000,3.080
1720947609640000000,3.913
1720947609650000000,3.833
1720947609660000000,3.157
1720947609670000000,3.985
1720947609680000000,3.599
1720947609690000000,3.010
1720947609700000000,3.032
1720947609710000000,3.311
1720947609720000000,2.912
1720947609730000000,3.029
1720947609740000000,3.649
1720947609750000000,3.059
1720947609760000000,3.752
1720947609770000000,3.697
1720947609780000000,3.608
1720947609790000000,3.540
1720947609800000000,3.492
1720947609810000000,3.466
1720947609820000000,3.700
1720947609830000000,3.483
1720947609840000000,3.565
1720947609850000000,3.557
1720947609860000000,3.985
1720947609870000000,3.485
1720947609880000000,3.300
1720947609890000000,3.246
1720947609900000000,3.125
1720947609910000000,4.005
1720947609920000000,3.632
1720947609930000000,4.406
1720947609940000000,3.670
1720947609950000000,3.446
1720947609960000000,3.961
1720947609970000000,2.952
1720947609980000000,3.536
1720947609990000000,3.761
1720947610000000000,4.012
1720947610010000000,3.268
1720947610020000000,3.445
1720947610030000000,3.927
1720947610040000000,3.373
1720947610050000000,4.371
1720947610060000000,2.799
1720947610070000000,3.456
1720947610080000000,3.243
1720947610090000000,2.876
1720947610100000000,3.946
1720947610110000000,3.308
1720947610120000000,3.765
1720947610130000000,3.070
1720947610140000000,4.231
1720947610150000000,3.093
1720947610160000000,3.045
1720947610170000000,3.707
1720947610180000000,3.338
1720947610190000000,3.353
1720947610200000000,3.615
1720947610210000000,3.750
1720947610220000000,4.104
1720947610230000000,2.377
1720947610240000000,2.896
1720947610250000000,3.849
1720947610260000000,3.712
1720947610270000000,3.849
1720947610280000000,3.317
1720947610290000000,3.430
1720947610300000000,3.148
1720947610310000000,3.234
1720947610320000000,3.258
1720947610330000000,3.354
1720947610340000000,3.167
1720947610350000000,3.942
1720947610360000000,3.181
1720947610370000000,4.198
1720947610380000000,3.884
1720947610390000000,3.102
1720947610400000000,3.754
1720947610410000000,3.866
1720947610420000000,3.267
1720947610430000000,3.255
1720947610440000000,2.331
1720947610450000000,2.818
1720947610460000000,3.276
1720947610470000000,3.169
1720947610480000000,3.505
1720947610490000000,3.320
1720947610500000000,3.736
1720947610510000000,3.625
1720947610520000000,3.633
1720947610530000000,3.004
1720947610540000000,3.034
1720947610550000000,2.840
1720947610560000000,3.184
1720947610570000000,3.588
1720947610580000000,3.116
1720947610590000000,3.287
1720947610600000000,3.217
1720947610610000000,2.964
1720947610620000000,3.710
1720947610630000000,2.957
1720947610640000000,3.585
1720947610650000000,3.452
1720947610660000000,3.572
1720947610670000000,4.090
1720947610680000000,3.236
1720947610690000000,3.717
1720947610700000000,4.242
1720947610710000000,2.864
1720947610720000000,3.843
1720947610730000000,3.455
1720947610740000000,3.849
1720947610750000000,3.017
1720947610760000000,3.117
1720947610770000000,3.395
1720947610780000000,3.703
1720947610790000000,4.449
1720947610800000000,3.415
1720947610810000000,3.756
1720947610820000000,3.815
1720947610830000000,3.617
1720947610840000000,3.008
1720947610850000000,3.278
1720947610860000000,3.314
1720947610870000000,2.866
1720947610880000000,3.759
1720947610890000000,3.409
1720947610900000000,3.099
1720947610910000000,3.670
1720947610920000000,3.367
1720947610930000000,3.966
1720947610940000000,3.497
1720947610950000000,3.638
1720947610960000000,3.079
1720947610970000000,3.909
1720947610980000000,3.728
1720947610990000000,3.468
1720947611000000000,3.680
1720947611010000000,3.707
1720947611020000000,2.939
1720947611030000000,3.714
1720947611040000000,3.578
1720947611050000000,3.700
1720947611060000000,3.280
1720947611070000000,3.815
1720947611080000000,3.779
1720947611090000000,3.469
1720947611100000000,3.356
1720947611110000000,3.907
1720947611120000000,4.090
1720947611130000000,4.499
1720947611140000000,3.224
1720947611150000000,3.268
1720947611160000000,3.770
1720947611170000000,3.421
1720947611180000000,2.889
1720947611190000000,3.512
1720947611200000000,3.386
1720947611210000000,3.559
1720947611220000000,3.112
1720947611230000000,3.565
1720947611240000000,4.001
1720947611250000000,3.412
1720947611260000000,3.315
1720947611270000000,3.321
1720947611280000000,3.748
1720947611290000000,3.722
1720947611300000000,3.333
1720947611310000000,4.252
1720947611320000000,4.459
1720947611330000000,3.437
1720947611340000000,3.396
1720947611350000000,4.252
1720947611360000000,4.171
1720947611370000000,3.256
1720947611380000000,3.264
1720947611390000000,3.725
1720947611400000000,3.112
1720947611410000000,3.543
1720947611420000000,3.557
1720947611430000000,3.356
1720947611440000000,3.845
1720947611450000000,3.078
1720947611460000000,3.335
1720947611470000000,3.783
1720947611480000000,3.241
1720947611490000000,3.081
1720947611500000000,3.252
1720947611510000000,3.442
1720947611520000000,3.052
1720947611530000000,3.478
1720947611540000000,3.437
1720947611550000000,3.532
1720947611560000000,3.212
1720947611570000000,3.567
1720947611580000000,3.961
1720947611590000000,3.244
1720947611600000000,3.701
1720947611610000000,3.049
1720947611620000000,3.488
1720947611630000000,3.990
