timestamp_ns,value_kN
1723021200960000000,0.131
1723021200970000000,0.082
1723021200980000000,0.185
1723021200990000000,0.139
1723021201000000000,0.000
1723021201010000000,0.160
1723021201020000000,0.043
1723021201030000000,0.000
1723021201040000000,0.000
1723021201050000000,0.000
1723021201060000000,0.090
1723021201070000000,0.000
1723021201080000000,0.242
1723021201090000000,0.069
1723021201100000000,0.000
1723021201110000000,0.100
1723021201120000000,0.000
1723021201130000000,0.000
1723021201140000000,0.000
1723021201150000000,0.000
1723021201160000000,0.037
1723021201170000000,0.000
1723021201180000000,0.225
1723021201190000000,0.000
1723021201200000000,0.000
1723021201210000000,0.015
1723021201220000000,0.000
1723021201230000000,0.000
1723021201240000000,0.000
1723021201250000000,0.041
1723021201260000000,0.133
1723021201270000000,0.000
1723021201280000000,0.000
1723021201290000000,0.118
1723021201300000000,0.000
1723021201310000000,0.041
1723021201320000000,0.000
1723021201330000000,0.124
1723021201340000000,0.011
1723021201350000000,0.000
1723021201360000000,0.126
1723021201370000000,0.108
1723021201380000000,0.000
1723021201390000000,0.000
1723021201400000000,0.157
1723021201410000000,0.000
1723021201420000000,0.085
1723021201430000000,0.000
1723021201440000000,0.107
1723021201450000000,0.000
1723021201460000000,0.147
1723021201470000000,0.000
1723021201480000000,0.000
1723021201490000000,0.250
1723021201500000000,0.010
1723021201510000000,0.000
1723021201520000000,0.095
1723021201530000000,0.000
1723021201540000000,0.131
1723021201550000000,0.038
1723021201560000000,0.000
1723021201570000000,0.000
1723021201580000000,0.151
1723021201590000000,0.000
1723021201600000000,0.000
1723021201610000000,0.241
1723021201620000000,0.303
1723021201630000000,0.000
1723021201640000000,0.000
1723021201650000000,0.000
1723021201660000000,0.132
1723021201670000000,0.000
1723021201680000000,0.000
1723021201690000000,0.000
1723021201700000000,0.091
1723021201710000000,0.075
1723021201720000000,0.107
1723021201730000000,0.164
1723021201740000000,0.000
1723021201750000000,0.000
1723021201760000000,0.000
1723021201770000000,0.055
1723021201780000000,0.077
1723021201790000000,0.043
1723021201800000000,0.000
1723021201810000000,0.000
1723021201820000000,0.000
1723021201830000000,0.000
1723021201840000000,0.093
1723021201850000000,0.000
1723021201860000000,0.000
1723021201870000000,0.027
1723021201880000000,0.000
1723021201890000000,0.038
1723021201900000000,0.022
1723021201910000000,0.166
1723021201920000000,0.080
1723021201930000000,0.000
1723021201940000000,0.165
1723021201950000000,0.000
1723021201960000000,0.000
1723021201970000000,0.000
1723021201980000000,0.000
1723021201990000000,0.000
1723021202000000000,0.065
1723021202009999999,0.246
1723021202020000000,0.463
1723021202029999999,0.522
1723021202040000000,0.265
1723021202049999999,0.847
1723021202060000000,0.860
1723021202069999999,0.639
1723021202080000000,0.526
1723021202089999999,0.509
1723021202100000000,1.515
1723021202109999999,1.164
1723021202120000000,0.336
1723021202130000000,0.405
1723021202140000000,0.892
1723021202150000000,0.848
1723021202160000000,1.148
1723021202170000000,1.427
1723021202180000000,1.702
1723021202190000000,1.657
1723021202200000000,1.133
1723021202210000000,1.716
1723021202220000000,1.734
1723021202230000000,2.139
1723021202240000000,1.941
1723021202250000000,2.030
1723021202260000000,1.840
1723021202270000000,1.979
1723021202280000000,1.920
1723021202290000000,2.232
1723021202300000000,1.866
1723021202310000000,2.360
1723021202320000000,2.367
1723021202330000000,2.435
1723021202340000000,2.962
1723021202350000000,2.885
1723021202360000000,2.960
1723021202370000000,2.783
1723021202380000000,2.946
1723021202390000000,3.227
1723021202400000000,3.622
1723021202410000000,3.067
1723021202420000000,2.754
1723021202430000000,2.988
1723021202440000000,3.311
1723021202450000000,3.309
1723021202460000000,3.545
1723021202470000000,3.212
1723021202480000000,3.209
1723021202490000000,3.647
1723021202500000000,3.308
1723021202510000000,3.550
1723021202520000000,4.311
1723021202530000000,3.458
1723021202540000000,3.747
1723021202550000000,4.049
1723021202560000000,4.250
1723021202570000000,4.544
1723021202580000000,4.115
1723021202590000000,4.339
1723021202600000000,4.793
1723021202610000000,4.713
1723021202620000000,4.477
1723021202630000000,5.184
1723021202640000000,4.922
1723021202650000000,4.865
1723021202660000000,5.161
1723021202670000000,4.919
1723021202680000000,5.165
1723021202690000000,5.410
1723021202700000000,5.222
1723021202710000000,5.602
1723021202720000000,5.416
1723021202730000000,5.121
1723021202740000000,5.943
1723021202750000000,5.317
1723021202760000000,6.070
1723021202770000000,5.544
1723021202780000000,6.082
1723021202790000000,5.850
1723021202800000000,6.233
1723021202810000000,5.934
1723021202820000000,6.661
1723021202830000000,6.176
1723021202840000000,5.994
1723021202850000000,6.184
1723021202860000000,6.380
1723021202870000000,6.607
1723021202880000000,6.241
1723021202890000000,6.967
1723021202900000000,6.463
1723021202910000000,7.013
1723021202920000000,6.931
1723021202930000000,6.938
1723021202940000000,6.673
1723021202950000000,6.839
1723021202960000000,7.126
1723021202970000000,7.418
1723021202980000000,7.467
1723021202990000000,7.159
1723021203000000000,7.853
1723021203010000000,7.493
1723021203020000000,8.358
1723021203030000000,8.151
1723021203040000000,8.280
1723021203050000000,8.351
1723021203060000000,7.881
1723021203070000000,8.700
1723021203080000000,8.422
1723021203090000000,7.526
1723021203100000000,8.173
1723021203110000000,7.969
1723021203120000000,8.619
1723021203130000000,8.368
1723021203140000000,8.111
1723021203150000000,8.247
1723021203160000000,8.756
1723021203170000000,8.509
1723021203180000000,8.692
1723021203190000000,8.836
1723021203200000000,8.177
1723021203210000000,8.313
1723021203220000000,8.437
1723021203230000000,8.287
1723021203240000000,8.701
1723021203250000000,8.633
1723021203260000000,8.321
1723021203270000000,8.332
1723021203280000000,8.980
1723021203290000000,8.448
1723021203300000000,8.254
1723021203310000000,8.184
1723021203320000000,8.250
1723021203330000000,8.602
1723021203340000000,8.362
1723021203350000000,8.640
1723021203360000000,8.361
1723021203370000000,8.721
1723021203380000000,8.902
1723021203390000000,9.169
1723021203400000000,8.589
1723021203410000000,8.755
1723021203420000000,8.515
1723021203430000000,9.283
1723021203440000000,9.291
1723021203450000000,8.640
1723021203460000000,8.697
1723021203470000000,8.489
1723021203480000000,9.306
1723021203490000000,8.743
1723021203500000000,8.820
1723021203510000000,8.534
1723021203520000000,8.707
1723021203530000000,8.162
1723021203540000000,9.373
1723021203550000000,8.773
1723021203560000000,8.949
1723021203570000000,9.087
1723021203580000000,9.415
1723021203590000000,8.863
1723021203600000000,9.317
1723021203610000000,8.500
1723021203620000000,8.717
1723021203630000000,8.818
1723021203640000000,9.017
1723021203650000000,8.474
1723021203660000000,8.804
1723021203670000000,9.595
1723021203680000000,9.398
1723021203690000000,9.214
1723021203700000000,9.152
1723021203710000000,9.248
1723021203720000000,8.804
1723021203730000000,9.295
1723021203740000000,9.602
1723021203750000000,8.867
1723021203760000000,9.293
1723021203770000000,9.121
1723021203780000000,9.712
1723021203790000000,8.998
1723021203800000000,9.081
1723021203810000000,8.756
1723021203820000000,9.117
1723021203830000000,8.946
1723021203840000000,9.172
1723021203850000000,10.020
1723021203860000000,9.508
1723021203870000000,9.260
1723021203880000000,9.834
1723021203890000000,9.798
1723021203900000000,9.278
1723021203910000000,10.059
1723021203920000000,9.205
1723021203930000000,9.788
1723021203940000000,9.476
1723021203950000000,9.622
1723021203960000000,10.042
1723021203970000000,9.911
1723021203980000000,10.017
1723021203990000000,9.840
1723021204000000000,10.247
1723021204010000000,9.916
1723021204019999999,9.950
1723021204030000000,10.113
1723021204040000000,9.694
1723021204050000000,10.141
1723021204059999999,9.825
1723021204070000000,9.811
1723021204080000000,10.027
1723021204090000000,10.660
1723021204099999999,10.196
1723021204110000000,10.220
1723021204120000000,10.542
1723021204130000000,10.247
1723021204139999999,9.751
1723021204150000000,9.867
1723021204160000000,10.617
1723021204170000000,10.043
1723021204179999999,10.074
1723021204190000000,10.424
1723021204200000000,10.212
1723021204210000000,10.724
1723021204219999999,9.968
1723021204230000000,10.774
1723021204240000000,10.748
1723021204250000000,10.286
1723021204260000000,10.809
1723021204269999999,9.976
1723021204280000000,10.672
1723021204290000000,10.798
1723021204300000000,10.539
1723021204310000000,10.547
1723021204320000000,10.221
1723021204330000000,10.772
1723021204340000000,11.113
1723021204350000000,10.949
1723021204360000000,10.417
1723021204370000000,11.189
1723021204380000000,11.089
1723021204390000000,11.439
1723021204400000000,10.900
1723021204410000000,10.953
1723021204420000000,11.311
1723021204430000000,11.727
1723021204440000000,11.453
1723021204450000000,11.534
1723021204460000000,10.755
1723021204470000000,11.087
1723021204480000000,11.705
1723021204490000000,11.288
1723021204500000000,11.146
1723021204510000000,11.647
1723021204520000000,11.543
1723021204530000000,11.672
1723021204540000000,11.824
1723021204550000000,11.688
1723021204560000000,12.157
1723021204570000000,11.935
1723021204580000000,11.834
1723021204590000000,12.243
1723021204600000000,11.660
1723021204610000000,12.146
1723021204620000000,11.991
1723021204630000000,12.184
1723021204640000000,12.387
1723021204650000000,11.579
1723021204660000000,11.996
1723021204670000000,12.172
1723021204680000000,12.327
1723021204690000000,12.636
1723021204700000000,12.191
1723021204710000000,12.582
1723021204720000000,12.524
1723021204730000000,12.827
1723021204740000000,12.896
1723021204750000000,12.617
1723021204760000000,12.558
1723021204770000000,13.025
1723021204780000000,12.949
1723021204790000000,12.274
1723021204800000000,13.100
1723021204810000000,12.756
1723021204820000000,12.709
1723021204830000000,13.206
1723021204840000000,13.140
1723021204850000000,13.243
1723021204860000000,13.179
1723021204870000000,12.994
1723021204880000000,13.145
1723021204890000000,13.369
1723021204900000000,13.516
1723021204910000000,13.702
1723021204920000000,13.633
1723021204930000000,13.350
1723021204940000000,13.548
1723021204950000000,13.757
1723021204960000000,14.244
1723021204970000000,13.371
1723021204980000000,13.831
1723021204990000000,14.084
1723021205000000000,13.878
1723021205010000000,13.685
1723021205020000000,14.841
1723021205030000000,14.066
1723021205040000000,14.142
1723021205050000000,14.013
1723021205060000000,14.033
1723021205070000000,14.006
1723021205080000000,14.246
1723021205090000000,14.889
1723021205100000000,14.731
1723021205110000000,14.456
1723021205120000000,14.544
1723021205130000000,14.754
1723021205140000000,14.198
1723021205150000000,14.247
1723021205160000000,15.278
1723021205170000000,14.562
1723021205180000000,15.625
1723021205190000000,15.002
1723021205200000000,15.167
1723021205210000000,14.678
1723021205220000000,15.360
1723021205230000000,15.448
1723021205240000000,14.771
1723021205250000000,15.219
1723021205260000000,15.104
1723021205270000000,15.280
1723021205280000000,15.935
1723021205290000000,15.556
1723021205300000000,15.182
1723021205310000000,15.360
1723021205320000000,16.190
1723021205330000000,16.159
1723021205340000000,15.606
1723021205350000000,15.921
1723021205360000000,16.113
1723021205370000000,16.196
1723021205380000000,16.255
1723021205390000000,15.826
1723021205400000000,15.387
1723021205410000000,16.489
1723021205420000000,16.267
1723021205430000000,16.000
1723021205440000000,16.366
1723021205450000000,16.179
1723021205460000000,16.471
1723021205470000000,15.996
1723021205480000000,16.345
1723021205490000000,17.440
1723021205500000000,17.154
1723021205510000000,17.049
1723021205520000000,17.122
1723021205530000000,17.085
1723021205540000000,17.228
1723021205550000000,17.054
1723021205560000000,17.128
1723021205570000000,17.203
1723021205580000000,17.182
1723021205590000000,17.158
1723021205600000000,17.365
1723021205610000000,17.217
1723021205620000000,17.774
1723021205630000000,17.435
1723021205640000000,17.356
1723021205650000000,17.765
1723021205660000000,18.385
1723021205670000000,17.937
1723021205680000000,18.210
1723021205690000000,17.707
1723021205700000000,17.717
1723021205710000000,18.095
1723021205720000000,17.919
1723021205730000000,18.171
1723021205740000000,18.422
1723021205750000000,18.399
1723021205760000000,17.206
1723021205770000000,18.135
1723021205780000000,18.126
1723021205790000000,18.303
1723021205800000000,18.925
1723021205810000000,18.880
1723021205820000000,18.402
1723021205830000000,18.675
1723021205840000000,19.178
1723021205850000000,19.408
1723021205860000000,18.694
1723021205870000000,19.195
1723021205880000000,18.930
1723021205890000000,18.331
1723021205900000000,18.716
1723021205910000000,19.049
1723021205920000000,18.781
1723021205930000000,19.267
1723021205940000000,19.264
1723021205950000000,18.695
1723021205960000000,19.476
1723021205970000000,19.604
1723021205980000000,19.345
1723021205990000000,19.763
1723021206000000000,18.986
1723021206010000000,19.667
1723021206020000000,20.075
1723021206030000000,19.879
1723021206040000000,20.355
1723021206050000000,19.956
1723021206060000000,19.965
1723021206070000000,19.746
1723021206080000000,19.674
1723021206090000000,20.205
1723021206100000000,20.071
1723021206110000000,20.664
1723021206120000000,20.310
1723021206130000000,20.149
1723021206140000000,20.610
1723021206150000000,20.518
1723021206160000000,20.683
1723021206170000000,20.531
1723021206180000000,20.439
1723021206190000000,20.592
1723021206200000000,19.798
1723021206210000000,20.716
1723021206220000000,20.544
1723021206230000000,20.625
1723021206240000000,20.385
1723021206250000000,21.003
1723021206260000000,20.198
1723021206270000000,20.443
1723021206280000000,20.690
1723021206290000000,20.223
1723021206300000000,20.889
1723021206310000000,21.822
1723021206320000000,21.444
1723021206330000000,21.427
1723021206340000000,20.956
1723021206350000000,21.710
1723021206360000000,20.818
1723021206370000000,21.191
1723021206380000000,21.234
1723021206390000000,21.065
1723021206400000000,21.682
1723021206410000000,21.186
1723021206420000000,21.547
1723021206430000000,21.311
1723021206440000000,21.288
1723021206450000000,21.170
1723021206460000000,21.992
1723021206470000000,21.315
1723021206480000000,21.603
1723021206490000000,21.983
1723021206500000000,22.152
1723021206510000000,21.910
1723021206520000000,22.027
1723021206530000000,21.842
1723021206540000000,21.963
1723021206550000000,22.160
1723021206560000000,22.032
1723021206570000000,21.728
1723021206580000000,22.241
1723021206590000000,22.130
1723021206600000000,21.833
1723021206610000000,22.581
1723021206620000000,21.307
1723021206630000000,22.789
1723021206640000000,22.684
1723021206650000000,21.916
1723021206660000000,22.369
1723021206670000000,22.551
1723021206680000000,22.260
1723021206690000000,22.270
1723021206700000000,22.805
1723021206710000000,22.653
1723021206720000000,22.455
1723021206730000000,22.601
1723021206740000000,22.189
1723021206750000000,22.396
1723021206760000000,22.647
1723021206770000000,22.042
1723021206780000000,22.143
1723021206790000000,22.749
1723021206800000000,22.898
1723021206810000000,22.817
1723021206820000000,22.775
1723021206830000000,22.440
1723021206840000000,22.605
1723021206850000000,22.613
1723021206860000000,22.301
1723021206870000000,22.850
1723021206880000000,22.715
1723021206890000000,23.319
1723021206900000000,22.747
1723021206910000000,22.933
1723021206920000000,22.696
1723021206930000000,23.011
1723021206940000000,22.822
1723021206950000000,23.032
1723021206960000000,23.230
1723021206970000000,23.235
1723021206980000000,22.767
1723021206990000000,23.161
1723021207000000000,23.066
1723021207010000000,22.745
1723021207020000000,22.883
1723021207030000000,23.182
1723021207040000000,23.559
1723021207050000000,22.897
1723021207060000000,23.261
1723021207070000000,23.043
1723021207080000000,23.123
1723021207090000000,23.947
1723021207100000000,23.163
1723021207110000000,23.158
1723021207120000000,23.910
1723021207130000000,23.492
1723021207140000000,23.796
1723021207150000000,23.145
1723021207160000000,23.496
1723021207170000000,23.465
1723021207180000000,23.202
1723021207190000000,23.602
1723021207200000000,23.450
1723021207210000000,23.450
1723021207220000000,23.623
1723021207230000000,24.029
1723021207240000000,23.620
1723021207250000000,24.012
1723021207260000000,23.426
1723021207270000000,23.722
1723021207280000000,23.911
1723021207290000000,23.502
1723021207300000000,23.793
1723021207310000000,23.776
1723021207320000000,23.387
1723021207330000000,23.759
1723021207340000000,24.041
1723021207350000000,23.164
1723021207360000000,23.584
1723021207370000000,23.694
1723021207380000000,23.582
1723021207390000000,23.899
1723021207400000000,23.928
1723021207410000000,24.209
1723021207420000000,24.001
1723021207430000000,23.601
1723021207440000000,23.638
1723021207450000000,24.153
1723021207460000000,23.915
1723021207470000000,24.293
1723021207480000000,23.989
1723021207490000000,23.901
1723021207500000000,23.872
1723021207510000000,24.099
1723021207520000000,23.650
1723021207530000000,23.981
1723021207540000000,23.936
1723021207550000000,23.914
1723021207560000000,24.418
1723021207570000000,23.710
1723021207580000000,24.050
1723021207590000000,23.303
1723021207600000000,23.712
1723021207610000000,23.666
1723021207620000000,24.182
1723021207630000000,24.222
1723021207640000000,24.543
1723021207650000000,24.801
1723021207660000000,23.940
1723021207670000000,24.413
1723021207680000000,23.847
1723021207690000000,23.839
1723021207700000000,24.493
1723021207710000000,24.037
1723021207720000000,24.330
1723021207730000000,24.199
1723021207740000000,24.229
1723021207750000000,23.574
1723021207760000000,23.983
1723021207770000000,24.263
1723021207780000000,24.201
1723021207790000000,23.793
1723021207800000000,24.950
1723021207810000000,24.331
1723021207820000000,24.516
1723021207830000000,24.249
1723021207840000000,24.056
1723021207850000000,24.553
1723021207860000000,24.769
1723021207870000000,24.104
1723021207880000000,24.450
1723021207890000000,24.563
1723021207900000000,25.014
1723021207910000000,24.212
1723021207920000000,24.297
1723021207930000000,24.259
1723021207940000000,24.213
1723021207950000000,24.320
1723021207960000000,24.560
1723021207970000000,24.124
1723021207980000000,24.441
1723021207990000000,24.960
1723021208000000000,25.084
1723021208010000000,24.390
1723021208020000000,24.232
1723021208029999999,24.838
1723021208039999999,24.930
1723021208050000000,24.655
1723021208060000000,24.378
1723021208070000000,24.038
1723021208080000000,23.970
1723021208090000000,24.845
1723021208100000000,24.745
1723021208109999999,24.897
1723021208119999999,24.467
1723021208130000000,24.401
1723021208140000000,24.032
1723021208150000000,24.669
1723021208160000000,24.706
1723021208170000000,24.161
1723021208180000000,24.759
1723021208189999999,24.646
1723021208199999999,24.281
1723021208210000000,24.310
1723021208220000000,24.712
1723021208230000000,24.159
1723021208240000000,24.259
1723021208250000000,25.593
1723021208260000000,24.320
1723021208270000000,24.917
1723021208279999999,24.988
1723021208289999999,24.855
1723021208300000000,24.620
1723021208310000000,24.736
1723021208320000000,25.043
1723021208330000000,24.723
1723021208340000000,24.919
1723021208350000000,24.949
1723021208359999999,24.876
1723021208369999999,24.637
1723021208380000000,25.055
1723021208390000000,25.199
1723021208400000000,24.378
1723021208410000000,25.071
1723021208420000000,24.930
1723021208430000000,24.516
1723021208439999999,24.442
1723021208449999999,24.976
1723021208460000000,24.459
1723021208470000000,24.762
1723021208480000000,24.043
1723021208490000000,25.105
1723021208500000000,24.446
1723021208510000000,25.184
1723021208520000000,24.707
1723021208529999999,24.590
1723021208539999999,24.233
1723021208550000000,24.888
1723021208560000000,24.303
1723021208570000000,24.315
1723021208580000000,24.703
1723021208590000000,25.311
1723021208600000000,24.901
1723021208610000000,24.709
1723021208620000000,24.572
1723021208630000000,24.955
1723021208640000000,25.032
1723021208650000000,24.849
1723021208660000000,24.438
1723021208670000000,24.739
1723021208680000000,25.090
1723021208690000000,24.437
1723021208700000000,24.339
1723021208710000000,24.694
1723021208720000000,24.804
1723021208730000000,24.972
1723021208740000000,24.627
1723021208750000000,25.020
1723021208760000000,24.344
1723021208770000000,25.031
1723021208780000000,24.433
1723021208790000000,24.770
1723021208800000000,24.686
1723021208810000000,25.097
1723021208820000000,25.173
1723021208830000000,24.864
1723021208840000000,25.135
1723021208850000000,24.986
1723021208860000000,24.841
1723021208870000000,24.976
1723021208880000000,24.999
1723021208890000000,24.865
1723021208900000000,25.140
1723021208910000000,24.912
1723021208920000000,25.019
1723021208930000000,24.520
1723021208940000000,24.419
1723021208950000000,24.565
1723021208960000000,25.046
1723021208970000000,24.633
1723021208980000000,24.733
1723021208990000000,24.930
1723021209000000000,24.958
1723021209010000000,24.824
1723021209020000000,24.735
1723021209030000000,24.358
1723021209040000000,24.892
1723021209050000000,25.392
1723021209060000000,25.165
1723021209070000000,25.273
1723021209080000000,25.229
1723021209090000000,24.653
1723021209100000000,24.889
1723021209110000000,24.722
1723021209120000000,25.278
1723021209130000000,25.153
1723021209140000000,24.983
1723021209150000000,25.431
1723021209160000000,24.580
1723021209170000000,25.088
1723021209180000000,24.372
1723021209190000000,24.616
1723021209200000000,25.255
1723021209210000000,24.873
1723021209220000000,25.093
1723021209230000000,24.983
1723021209240000000,25.022
1723021209250000000,24.968
1723021209260000000,25.038
1723021209270000000,25.005
1723021209280000000,24.951
1723021209290000000,25.166
1723021209300000000,25.149
1723021209310000000,25.263
1723021209320000000,24.789
1723021209330000000,25.025
1723021209340000000,25.142
1723021209350000000,25.414
1723021209360000000,25.372
1723021209370000000,25.374
1723021209380000000,25.083
1723021209390000000,25.594
1723021209400000000,25.093
1723021209410000000,24.819
1723021209420000000,25.206
1723021209430000000,24.980
1723021209440000000,24.878
1723021209450000000,24.711
1723021209460000000,24.928
1723021209470000000,25.077
1723021209480000000,25.133
1723021209490000000,25.012
1723021209500000000,25.061
1723021209510000000,25.473
1723021209520000000,24.599
1723021209530000000,24.749
1723021209540000000,25.115
1723021209550000000,24.947
1723021209560000000,24.927
1723021209570000000,24.514
1723021209580000000,25.031
1723021209590000000,25.178
1723021209600000000,24.692
1723021209610000000,25.158
1723021209620000000,25.248
1723021209630000000,24.855
1723021209640000000,25.426
1723021209650000000,25.032
1723021209660000000,24.946
1723021209670000000,25.156
1723021209680000000,24.541
1723021209690000000,24.815
1723021209700000000,25.065
1723021209710000000,24.629
1723021209720000000,25.049
1723021209730000000,25.124
1723021209740000000,25.101
1723021209750000000,24.706
1723021209760000000,25.202
1723021209770000000,25.241
1723021209780000000,25.171
1723021209790000000,24.889
1723021209800000000,25.108
1723021209810000000,25.266
1723021209820000000,25.135
1723021209830000000,24.924
1723021209840000000,24.892
1723021209850000000,24.759
1723021209860000000,25.329
1723021209870000000,24.973
1723021209880000000,24.690
1723021209890000000,25.390
1723021209900000000,25.206
1723021209910000000,24.906
1723021209920000000,25.424
1723021209930000000,24.563
1723021209940000000,25.149
1723021209950000000,25.091
1723021209960000000,24.305
1723021209970000000,25.198
1723021209980000000,24.904
1723021209990000000,24.987
1723021210000000000,25.248
1723021210010000000,25.017
1723021210020000000,25.118
1723021210030000000,24.599
1723021210040000000,25.041
1723021210050000000,25.199
1723021210060000000,24.742
1723021210070000000,24.685
1723021210080000000,24.864
1723021210090000000,24.781
1723021210100000000,24.642
1723021210110000000,24.752
1723021210120000000,24.851
1723021210130000000,25.331
1723021210140000000,25.231
1723021210150000000,24.924
1723021210160000000,24.845
1723021210170000000,25.334
1723021210180000000,24.407
1723021210190000000,25.186
1723021210200000000,25.109
1723021210210000000,24.566
1723021210220000000,24.984
1723021210230000000,25.464
1723021210240000000,25.174
1723021210250000000,24.516
1723021210260000000,25.517
1723021210270000000,24.931
1723021210280000000,25.259
1723021210290000000,25.094
1723021210300000000,24.889
1723021210310000000,25.770
1723021210320000000,25.174
1723021210330000000,24.064
1723021210340000000,24.586
1723021210350000000,25.200
1723021210360000000,25.174
1723021210370000000,25.437
1723021210380000000,24.748
1723021210390000000,24.547
1723021210400000000,25.555
1723021210410000000,24.880
1723021210420000000,24.908
1723021210430000000,24.851
1723021210440000000,25.291
1723021210450000000,25.403
1723021210460000000,24.490
1723021210470000000,24.983
1723021210480000000,24.935
1723021210490000000,25.242
1723021210500000000,24.563
1723021210510000000,25.191
1723021210520000000,25.250
1723021210530000000,25.023
1723021210540000000,24.779
1723021210550000000,24.432
1723021210560000000,25.022
1723021210570000000,24.949
1723021210580000000,25.025
1723021210590000000,24.869
1723021210600000000,24.826
1723021210610000000,24.617
1723021210620000000,25.215
1723021210630000000,25.474
1723021210640000000,25.212
1723021210650000000,24.955
1723021210660000000,25.026
1723021210670000000,25.069
1723021210680000000,24.889
1723021210690000000,24.930
1723021210700000000,24.846
1723021210710000000,25.182
1723021210720000000,25.293
1723021210730000000,24.429
1723021210740000000,25.218
1723021210750000000,24.710
1723021210760000000,25.366
1723021210770000000,25.327
1723021210780000000,25.159
1723021210790000000,24.813
1723021210800000000,24.828
1723021210810000000,24.690
1723021210820000000,24.805
1723021210830000000,25.557
1723021210840000000,25.363
1723021210850000000,24.803
1723021210860000000,25.247
1723021210870000000,25.696
1723021210880000000,25.011
1723021210890000000,24.967
1723021210900000000,25.154
1723021210910000000,24.537
1723021210920000000,24.869
1723021210930000000,25.439
1723021210940000000,25.547
1723021210950000000,25.045
1723021210960000000,24.658
1723021210970000000,25.047
1723021210980000000,24.755
1723021210990000000,24.810
1723021211000000000,25.283
1723021211010000000,24.939
1723021211020000000,25.075
1723021211030000000,25.300
1723021211040000000,24.600
1723021211050000000,24.956
1723021211060000000,24.785
1723021211070000000,25.258
1723021211080000000,25.099
1723021211090000000,25.034
1723021211100000000,25.114
1723021211110000000,25.187
1723021211120000000,24.515
1723021211130000000,24.610
1723021211140000000,25.294
1723021211150000000,24.669
1723021211160000000,24.416
1723021211170000000,24.913
1723021211180000000,25.099
1723021211190000000,24.623
1723021211200000000,25.092
1723021211210000000,25.341
1723021211220000000,24.527
1723021211230000000,24.862
1723021211240000000,25.219
1723021211250000000,24.498
1723021211260000000,24.489
1723021211270000000,24.939
1723021211280000000,25.469
1723021211290000000,24.909
1723021211300000000,25.034
1723021211310000000,25.099
1723021211320000000,24.938
1723021211330000000,24.930
1723021211340000000,25.209
1723021211350000000,24.639
1723021211360000000,24.821
1723021211370000000,25.401
1723021211380000000,24.629
1723021211390000000,25.326
1723021211400000000,24.403
1723021211410000000,24.443
1723021211420000000,25.517
1723021211430000000,25.321
1723021211440000000,25.220
1723021211450000000,24.164
1723021211460000000,24.766
1723021211470000000,25.278
1723021211480000000,24.472
1723021211490000000,24.970
1723021211500000000,24.695
1723021211510000000,25.325
1723021211520000000,24.373
1723021211530000000,24.879
1723021211540000000,25.293
1723021211550000000,24.614
1723021211560000000,24.940
1723021211570000000,24.779
1723021211580000000,24.955
1723021211590000000,25.491
1723021211600000000,24.991
1723021211610000000,24.966
1723021211620000000,24.463
1723021211630000000,25.187
