timestamp_ns,value_kN
1721725201600000000,0.058
1721725201610000000,0.028
1721725201620000000,0.000
1721725201630000000,0.000
1721725201640000000,0.211
1721725201650000000,0.017
1721725201660000000,0.137
1721725201670000000,0.000
1721725201680000000,0.236
1721725201690000000,0.124
1721725201700000000,0.169
1721725201710000000,0.046
1721725201720000000,0.000
1721725201730000000,0.145
1721725201740000000,0.168
1721725201750000000,0.033
1721725201760000000,0.177
1721725201770000000,0.000
1721725201780000000,0.000
1721725201790000000,0.000
1721725201800000000,0.165
1721725201810000000,0.075
1721725201820000000,0.025
1721725201830000000,0.125
1721725201840000000,0.090
1721725201850000000,0.000
1721725201860000000,0.066
1721725201870000000,0.000
1721725201880000000,0.000
1721725201890000000,0.000
1721725201900000000,0.058
1721725201910000000,0.048
1721725201920000000,0.000
1721725201930000000,0.176
1721725201940000000,0.000
1721725201950000000,0.000
1721725201960000000,0.000
1721725201970000000,0.002
1721725201980000000,0.000
1721725201990000000,0.067
1721725202000000000,0.000
1721725202009999999,0.000
1721725202020000000,0.361
1721725202029999999,0.650
1721725202040000000,0.000
1721725202049999999,0.191
1721725202060000000,0.176
1721725202069999999,0.990
1721725202080000000,0.451
1721725202089999999,0.631
1721725202100000000,1.108
1721725202109999999,0.831
1721725202120000000,0.762
1721725202130000000,1.068
1721725202140000000,1.022
1721725202150000000,1.240
1721725202160000000,1.463
1721725202170000000,1.090
1721725202180000000,0.988
1721725202190000000,1.079
1721725202200000000,1.359
1721725202210000000,2.215
1721725202220000000,1.704
1721725202230000000,1.377
1721725202240000000,1.485
1721725202250000000,1.903
1721725202260000000,2.200
1721725202270000000,2.017
1721725202280000000,2.225
1721725202290000000,2.087
1721725202300000000,2.118
1721725202310000000,1.822
1721725202320000000,2.505
1721725202330000000,2.361
1721725202340000000,2.798
1721725202350000000,2.648
1721725202360000000,2.617
1721725202370000000,2.835
1721725202380000000,2.589
1721725202390000000,2.912
1721725202400000000,3.170
1721725202410000000,2.673
1721725202420000000,3.159
1721725202430000000,3.358
1721725202440000000,3.392
1721725202450000000,3.338
1721725202460000000,3.262
1721725202470000000,3.360
1721725202480000000,3.303
1721725202490000000,4.271
1721725202500000000,3.750
1721725202510000000,3.718
1721725202520000000,4.051
1721725202530000000,3.836
1721725202540000000,4.465
1721725202550000000,3.757
1721725202560000000,3.999
1721725202570000000,4.363
1721725202580000000,5.210
1721725202590000000,4.581
1721725202600000000,4.393
1721725202610000000,4.365
1721725202620000000,4.936
1721725202630000000,4.719
1721725202640000000,4.648
1721725202650000000,4.480
1721725202660000000,4.378
1721725202670000000,5.138
1721725202680000000,5.196
1721725202690000000,5.388
1721725202700000000,5.077
1721725202710000000,5.554
1721725202720000000,5.584
1721725202730000000,5.388
1721725202740000000,5.653
1721725202750000000,5.312
1721725202760000000,5.198
1721725202770000000,5.330
1721725202780000000,5.523
1721725202790000000,5.665
1721725202800000000,5.692
1721725202810000000,6.458
1721725202820000000,6.716
1721725202830000000,6.632
1721725202840000000,6.484
1721725202850000000,5.833
1721725202860000000,6.395
1721725202870000000,6.038
1721725202880000000,6.984
1721725202890000000,6.850
1721725202900000000,6.721
1721725202910000000,7.422
1721725202920000000,7.203
1721725202930000000,6.970
1721725202940000000,7.137
1721725202950000000,7.232
1721725202960000000,6.973
1721725202970000000,7.643
1721725202980000000,6.955
1721725202990000000,7.674
1721725203000000000,8.370
1721725203010000000,8.619
1721725203020000000,8.306
1721725203030000000,8.309
1721725203040000000,8.096
1721725203050000000,8.226
1721725203060000000,8.027
1721725203070000000,7.895
1721725203080000000,8.478
1721725203090000000,7.923
1721725203100000000,7.983
1721725203110000000,8.666
1721725203120000000,8.266
1721725203130000000,8.046
1721725203140000000,8.288
1721725203150000000,8.283
1721725203160000000,8.434
1721725203170000000,8.230
1721725203180000000,7.932
1721725203190000000,7.823
1721725203200000000,8.283
1721725203210000000,8.399
1721725203220000000,8.188
1721725203230000000,8.841
1721725203240000000,7.840
1721725203250000000,8.901
1721725203260000000,8.497
1721725203270000000,8.371
1721725203280000000,8.755
1721725203290000000,8.240
1721725203300000000,8.838
1721725203310000000,8.024
1721725203320000000,8.772
1721725203330000000,8.473
1721725203340000000,8.752
1721725203350000000,7.998
1721725203360000000,8.153
1721725203370000000,8.508
1721725203380000000,8.447
1721725203390000000,8.786
1721725203400000000,8.425
1721725203410000000,8.475
1721725203420000000,8.875
1721725203430000000,8.858
1721725203440000000,8.917
1721725203450000000,8.223
1721725203460000000,9.420
1721725203470000000,9.114
1721725203480000000,9.025
1721725203490000000,8.942
1721725203500000000,8.558
1721725203510000000,9.182
1721725203520000000,9.081
1721725203530000000,8.931
1721725203540000000,9.323
1721725203550000000,8.827
1721725203560000000,9.004
1721725203570000000,9.227
1721725203580000000,8.807
1721725203590000000,9.103
1721725203600000000,8.576
1721725203610000000,8.973
1721725203620000000,8.608
1721725203630000000,8.858
1721725203640000000,8.800
1721725203650000000,8.540
1721725203660000000,9.152
1721725203670000000,8.502
1721725203680000000,8.742
1721725203690000000,9.232
1721725203700000000,8.813
1721725203710000000,9.323
1721725203720000000,8.790
1721725203730000000,9.587
1721725203740000000,10.230
1721725203750000000,9.274
1721725203760000000,9.343
1721725203770000000,9.695
1721725203780000000,9.336
1721725203790000000,9.442
1721725203800000000,9.061
1721725203810000000,8.717
1721725203820000000,9.421
1721725203830000000,9.344
1721725203840000000,10.021
1721725203850000000,9.411
1721725203860000000,9.803
1721725203870000000,10.276
1721725203880000000,9.313
1721725203890000000,9.656
1721725203900000000,9.542
1721725203910000000,9.865
1721725203920000000,9.948
1721725203930000000,9.338
1721725203940000000,9.898
1721725203950000000,9.869
1721725203960000000,9.865
1721725203970000000,9.336
1721725203980000000,9.480
1721725203990000000,10.084
1721725204000000000,9.921
1721725204010000000,10.167
1721725204019999999,9.601
1721725204030000000,10.042
1721725204040000000,9.741
1721725204050000000,9.608
1721725204059999999,9.817
1721725204070000000,9.969
1721725204080000000,9.720
1721725204090000000,10.054
1721725204099999999,10.119
1721725204110000000,10.193
1721725204120000000,10.105
1721725204130000000,10.100
1721725204139999999,10.151
1721725204150000000,9.567
1721725204160000000,10.352
1721725204170000000,10.504
1721725204179999999,9.928
1721725204190000000,9.991
1721725204200000000,10.254
1721725204210000000,10.679
1721725204219999999,10.230
1721725204230000000,10.302
1721725204240000000,10.853
1721725204250000000,10.418
1721725204260000000,10.729
1721725204269999999,11.440
1721725204280000000,10.696
1721725204290000000,10.190
1721725204300000000,11.207
1721725204310000000,10.308
1721725204320000000,10.975
1721725204330000000,10.434
1721725204340000000,10.805
1721725204350000000,10.848
1721725204360000000,10.867
1721725204370000000,11.300
1721725204380000000,11.387
1721725204390000000,10.474
1721725204400000000,11.270
1721725204410000000,11.034
1721725204420000000,11.632
1721725204430000000,11.201
1721725204440000000,11.703
1721725204450000000,11.543
1721725204460000000,11.174
1721725204470000000,11.353
1721725204480000000,11.848
1721725204490000000,11.466
1721725204500000000,11.411
1721725204510000000,12.025
1721725204520000000,11.536
1721725204530000000,11.553
1721725204540000000,12.229
1721725204550000000,11.626
1721725204560000000,11.414
1721725204570000000,11.566
1721725204580000000,11.843
1721725204590000000,11.731
1721725204600000000,11.918
1721725204610000000,12.197
1721725204620000000,12.471
1721725204630000000,11.780
1721725204640000000,12.211
1721725204650000000,12.032
1721725204660000000,12.049
1721725204670000000,12.732
1721725204680000000,12.213
1721725204690000000,11.940
1721725204700000000,11.863
1721725204710000000,12.710
1721725204720000000,12.452
1721725204730000000,12.521
1721725204740000000,11.890
1721725204750000000,12.956
1721725204760000000,13.332
1721725204770000000,13.056
1721725204780000000,12.802
1721725204790000000,13.073
1721725204800000000,12.838
1721725204810000000,12.653
1721725204820000000,13.528
1721725204830000000,13.348
1721725204840000000,13.388
1721725204850000000,13.231
1721725204860000000,13.678
1721725204870000000,13.246
1721725204880000000,13.324
1721725204890000000,13.690
1721725204900000000,13.336
1721725204910000000,13.332
1721725204920000000,12.958
1721725204930000000,13.866
1721725204940000000,14.035
1721725204950000000,14.133
1721725204960000000,13.672
1721725204970000000,13.908
1721725204980000000,13.963
1721725204990000000,14.258
1721725205000000000,13.643
1721725205010000000,13.849
1721725205020000000,14.511
1721725205030000000,14.317
1721725205040000000,13.987
1721725205050000000,14.340
1721725205060000000,13.818
1721725205070000000,14.406
1721725205080000000,14.291
1721725205090000000,14.761
1721725205100000000,14.454
1721725205110000000,14.852
1721725205120000000,14.346
1721725205130000000,14.323
1721725205140000000,14.769
1721725205150000000,15.092
1721725205160000000,14.993
1721725205170000000,14.961
1721725205180000000,14.796
1721725205190000000,15.092
1721725205200000000,14.843
1721725205210000000,15.390
1721725205220000000,15.393
1721725205230000000,15.113
1721725205240000000,15.015
1721725205250000000,15.650
1721725205260000000,14.494
1721725205270000000,15.475
1721725205280000000,15.709
1721725205290000000,15.125
1721725205300000000,15.498
1721725205310000000,15.456
1721725205320000000,15.556
1721725205330000000,15.745
1721725205340000000,15.528
1721725205350000000,15.959
1721725205360000000,16.011
1721725205370000000,16.193
1721725205380000000,16.163
1721725205390000000,16.166
1721725205400000000,16.392
1721725205410000000,16.800
1721725205420000000,16.261
1721725205430000000,16.739
1721725205440000000,16.510
1721725205450000000,16.753
1721725205460000000,16.957
1721725205470000000,16.731
1721725205480000000,17.172
1721725205490000000,16.125
1721725205500000000,16.676
1721725205510000000,16.830
1721725205520000000,16.500
1721725205530000000,16.962
1721725205540000000,16.858
1721725205550000000,17.117
1721725205560000000,17.473
1721725205570000000,17.229
1721725205580000000,18.034
1721725205590000000,17.254
1721725205600000000,17.512
1721725205610000000,17.809
1721725205620000000,17.840
1721725205630000000,17.153
1721725205640000000,17.533
1721725205650000000,17.309
1721725205660000000,17.609
1721725205670000000,17.648
1721725205680000000,18.370
1721725205690000000,17.480
1721725205700000000,17.735
1721725205710000000,18.314
1721725205720000000,17.858
1721725205730000000,17.849
1721725205740000000,18.154
1721725205750000000,17.967
1721725205760000000,18.146
1721725205770000000,18.437
1721725205780000000,18.480
1721725205790000000,18.188
1721725205800000000,18.560
1721725205810000000,18.445
1721725205820000000,18.494
1721725205830000000,18.565
1721725205840000000,18.515
1721725205850000000,18.509
1721725205860000000,19.578
1721725205870000000,18.852
1721725205880000000,19.151
1721725205890000000,18.805
1721725205900000000,19.193
1721725205910000000,19.018
1721725205920000000,19.604
1721725205930000000,19.563
1721725205940000000,18.712
1721725205950000000,19.118
1721725205960000000,19.562
1721725205970000000,19.289
1721725205980000000,19.762
1721725205990000000,19.674
1721725206000000000,19.563
1721725206010000000,19.848
1721725206020000000,20.015
1721725206030000000,19.872
1721725206040000000,19.773
1721725206050000000,19.798
1721725206060000000,19.960
1721725206070000000,19.816
1721725206080000000,19.954
1721725206090000000,19.876
1721725206100000000,20.112
1721725206110000000,19.880
1721725206120000000,20.479
1721725206130000000,19.771
1721725206140000000,20.366
1721725206150000000,19.848
1721725206160000000,20.064
1721725206170000000,19.611
1721725206180000000,20.375
1721725206190000000,20.488
1721725206200000000,20.604
1721725206210000000,20.947
1721725206220000000,20.723
1721725206230000000,20.732
1721725206240000000,21.251
1721725206250000000,20.689
1721725206260000000,20.489
1721725206270000000,20.656
1721725206280000000,20.279
1721725206290000000,20.846
1721725206300000000,20.402
1721725206310000000,21.183
1721725206320000000,21.298
1721725206330000000,21.204
1721725206340000000,21.789
1721725206350000000,21.108
1721725206360000000,21.317
1721725206370000000,21.127
1721725206380000000,21.173
1721725206390000000,21.002
1721725206400000000,21.216
1721725206410000000,21.155
1721725206420000000,21.304
1721725206430000000,21.730
1721725206440000000,21.564
1721725206450000000,21.131
1721725206460000000,21.381
1721725206470000000,21.222
1721725206480000000,21.701
1721725206490000000,21.598
1721725206500000000,21.586
1721725206510000000,22.499
1721725206520000000,21.615
1721725206530000000,22.639
1721725206540000000,21.822
1721725206550000000,21.908
1721725206560000000,21.686
1721725206570000000,22.279
1721725206580000000,21.635
1721725206590000000,22.131
1721725206600000000,21.843
1721725206610000000,21.949
1721725206620000000,22.048
1721725206630000000,22.187
1721725206640000000,22.183
1721725206650000000,22.503
1721725206660000000,22.779
1721725206670000000,21.734
1721725206680000000,21.944
1721725206690000000,22.012
1721725206700000000,22.031
1721725206710000000,22.468
1721725206720000000,22.289
1721725206730000000,22.243
1721725206740000000,22.371
1721725206750000000,22.541
1721725206760000000,22.994
1721725206770000000,22.633
1721725206780000000,22.648
1721725206790000000,22.747
1721725206800000000,22.800
1721725206810000000,22.567
1721725206820000000,22.845
1721725206830000000,22.576
1721725206840000000,23.653
1721725206850000000,22.681
1721725206860000000,22.524
1721725206870000000,22.935
1721725206880000000,22.574
1721725206890000000,23.227
1721725206900000000,22.836
1721725206910000000,22.647
1721725206920000000,22.857
1721725206930000000,23.017
1721725206940000000,22.246
1721725206950000000,23.240
1721725206960000000,22.866
1721725206970000000,23.515
1721725206980000000,22.183
1721725206990000000,23.042
1721725207000000000,22.840
1721725207010000000,23.201
1721725207020000000,22.985
1721725207030000000,22.947
1721725207040000000,22.652
1721725207050000000,23.107
1721725207060000000,23.143
1721725207070000000,23.263
1721725207080000000,23.441
1721725207090000000,23.209
1721725207100000000,23.457
1721725207110000000,23.171
1721725207120000000,23.728
1721725207130000000,23.307
1721725207140000000,23.660
1721725207150000000,23.669
1721725207160000000,23.610
1721725207170000000,23.779
1721725207180000000,23.317
1721725207190000000,23.749
1721725207200000000,23.501
1721725207210000000,23.725
1721725207220000000,24.094
1721725207230000000,24.382
1721725207240000000,23.383
1721725207250000000,23.692
1721725207260000000,23.767
1721725207270000000,23.606
1721725207280000000,23.783
1721725207290000000,23.399
1721725207300000000,23.728
1721725207310000000,23.682
1721725207320000000,23.934
1721725207330000000,23.327
1721725207340000000,23.897
1721725207350000000,23.448
1721725207360000000,23.732
1721725207370000000,23.776
1721725207380000000,23.639
1721725207390000000,24.242
1721725207400000000,23.706
1721725207410000000,23.872
1721725207420000000,24.032
1721725207430000000,23.801
1721725207440000000,23.699
1721725207450000000,23.691
1721725207460000000,24.280
1721725207470000000,24.055
1721725207480000000,23.742
1721725207490000000,24.015
1721725207500000000,24.004
1721725207510000000,24.180
1721725207520000000,24.538
1721725207530000000,23.748
1721725207540000000,24.152
1721725207550000000,23.353
1721725207560000000,24.505
1721725207570000000,24.195
1721725207580000000,24.132
1721725207590000000,24.815
1721725207600000000,24.004
1721725207610000000,24.439
1721725207620000000,23.679
1721725207630000000,24.242
1721725207640000000,24.100
1721725207650000000,23.795
1721725207660000000,24.208
1721725207670000000,23.879
1721725207680000000,24.375
1721725207690000000,24.233
1721725207700000000,24.866
1721725207710000000,24.053
1721725207720000000,24.000
1721725207730000000,24.470
1721725207740000000,24.378
1721725207750000000,23.750
1721725207760000000,24.521
1721725207770000000,23.928
1721725207780000000,24.687
1721725207790000000,24.416
1721725207800000000,24.206
1721725207810000000,24.540
1721725207820000000,24.801
1721725207830000000,25.091
1721725207840000000,24.022
1721725207850000000,24.407
1721725207860000000,24.698
1721725207870000000,23.875
1721725207880000000,24.181
1721725207890000000,24.409
1721725207900000000,24.875
1721725207910000000,24.004
1721725207920000000,24.692
1721725207930000000,24.502
1721725207940000000,24.130
1721725207950000000,24.725
1721725207960000000,24.601
1721725207970000000,24.909
1721725207980000000,24.707
1721725207990000000,24.104
1721725208000000000,24.473
1721725208010000000,24.639
1721725208020000000,24.910
1721725208029999999,24.396
1721725208039999999,24.516
1721725208050000000,24.438
1721725208060000000,24.924
1721725208070000000,24.903
1721725208080000000,24.256
1721725208090000000,24.242
1721725208100000000,23.942
1721725208109999999,24.215
1721725208119999999,24.732
1721725208130000000,24.193
1721725208140000000,24.956
1721725208150000000,23.806
1721725208160000000,24.766
1721725208170000000,24.748
1721725208180000000,24.337
1721725208189999999,24.986
1721725208199999999,24.120
1721725208210000000,25.176
1721725208220000000,24.243
1721725208230000000,24.666
1721725208240000000,24.642
1721725208250000000,25.091
1721725208260000000,24.420
1721725208270000000,24.507
1721725208279999999,24.401
1721725208289999999,24.232
1721725208300000000,24.931
1721725208310000000,24.762
1721725208320000000,25.150
1721725208330000000,24.889
1721725208340000000,24.698
1721725208350000000,24.855
1721725208359999999,24.805
1721725208369999999,24.864
1721725208380000000,24.681
1721725208390000000,24.852
1721725208400000000,24.868
1721725208410000000,24.741
1721725208420000000,25.090
1721725208430000000,24.281
1721725208439999999,25.006
1721725208449999999,24.187
1721725208460000000,24.358
1721725208470000000,24.170
1721725208480000000,24.815
1721725208490000000,24.941
1721725208500000000,24.544
1721725208510000000,24.434
1721725208520000000,24.975
1721725208529999999,24.901
1721725208539999999,25.116
1721725208550000000,24.835
1721725208560000000,24.665
1721725208570000000,24.535
1721725208580000000,24.712
1721725208590000000,24.762
1721725208600000000,24.434
1721725208610000000,24.511
1721725208620000000,24.391
1721725208630000000,24.548
1721725208640000000,24.588
1721725208650000000,25.243
1721725208660000000,24.658
1721725208670000000,25.125
1721725208680000000,24.539
1721725208690000000,25.174
1721725208700000000,24.495
1721725208710000000,24.683
1721725208720000000,24.687
1721725208730000000,24.598
1721725208740000000,24.563
1721725208750000000,24.979
1721725208760000000,25.142
1721725208770000000,25.142
1721725208780000000,25.469
1721725208790000000,24.832
1721725208800000000,24.414
1721725208810000000,24.930
1721725208820000000,24.795
1721725208830000000,24.815
1721725208840000000,24.880
1721725208850000000,25.077
1721725208860000000,25.030
1721725208870000000,24.386
1721725208880000000,24.656
1721725208890000000,24.582
1721725208900000000,24.787
1721725208910000000,25.029
1721725208920000000,24.757
1721725208930000000,24.381
1721725208940000000,25.359
1721725208950000000,24.504
1721725208960000000,25.104
1721725208970000000,25.059
1721725208980000000,25.312
1721725208990000000,24.453
1721725209000000000,24.721
1721725209010000000,25.119
1721725209020000000,24.900
1721725209030000000,25.138
1721725209040000000,25.184
1721725209050000000,25.092
1721725209060000000,25.299
1721725209070000000,25.231
1721725209080000000,25.014
1721725209090000000,25.397
1721725209100000000,25.044
1721725209110000000,24.889
1721725209120000000,25.690
1721725209130000000,25.251
1721725209140000000,24.603
1721725209150000000,24.722
1721725209160000000,24.935
1721725209170000000,25.029
1721725209180000000,24.710
1721725209190000000,24.550
1721725209200000000,25.236
1721725209210000000,25.159
1721725209220000000,25.029
1721725209230000000,25.306
1721725209240000000,25.053
1721725209250000000,24.684
1721725209260000000,24.853
1721725209270000000,24.882
1721725209280000000,24.742
1721725209290000000,24.645
1721725209300000000,25.039
1721725209310000000,24.273
1721725209320000000,24.724
1721725209330000000,25.255
1721725209340000000,24.977
1721725209350000000,24.870
1721725209360000000,24.971
1721725209370000000,25.402
1721725209380000000,24.230
1721725209390000000,25.294
1721725209400000000,25.046
1721725209410000000,24.622
1721725209420000000,24.739
1721725209430000000,24.627
1721725209440000000,24.574
1721725209450000000,24.834
1721725209460000000,24.989
1721725209470000000,24.919
1721725209480000000,24.804
1721725209490000000,24.206
1721725209500000000,24.737
1721725209510000000,24.835
1721725209520000000,25.041
1721725209530000000,25.033
1721725209540000000,24.950
1721725209550000000,25.348
1721725209560000000,25.050
1721725209570000000,24.698
1721725209580000000,24.898
1721725209590000000,25.516
1721725209600000000,25.060
1721725209610000000,24.827
1721725209620000000,24.573
1721725209630000000,24.654
1721725209640000000,24.617
1721725209650000000,24.986
1721725209660000000,24.791
1721725209670000000,25.030
1721725209680000000,24.698
1721725209690000000,25.171
1721725209700000000,25.072
1721725209710000000,24.739
1721725209720000000,24.992
1721725209730000000,25.124
1721725209740000000,24.851
1721725209750000000,25.168
1721725209760000000,25.210
1721725209770000000,25.414
1721725209780000000,24.999
1721725209790000000,24.849
1721725209800000000,24.837
1721725209810000000,25.275
1721725209820000000,24.764
1721725209830000000,24.721
1721725209840000000,25.122
1721725209850000000,24.948
1721725209860000000,25.747
1721725209870000000,24.530
1721725209880000000,25.195
1721725209890000000,24.880
1721725209900000000,24.624
1721725209910000000,24.947
1721725209920000000,24.683
1721725209930000000,25.162
1721725209940000000,25.038
1721725209950000000,24.776
1721725209960000000,24.938
1721725209970000000,24.894
1721725209980000000,25.175
1721725209990000000,25.200
1721725210000000000,25.555
1721725210010000000,24.737
1721725210020000000,25.227
1721725210030000000,25.000
1721725210040000000,25.100
1721725210050000000,25.142
1721725210060000000,25.039
1721725210070000000,25.050
1721725210080000000,25.208
1721725210090000000,25.068
1721725210100000000,25.530
1721725210110000000,24.991
1721725210120000000,24.587
1721725210130000000,24.810
1721725210140000000,25.407
1721725210150000000,25.377
1721725210160000000,24.934
1721725210170000000,25.378
1721725210180000000,24.782
1721725210190000000,25.073
1721725210200000000,25.510
1721725210210000000,24.949
1721725210220000000,25.335
1721725210230000000,24.772
1721725210240000000,24.846
1721725210250000000,24.820
1721725210260000000,25.278
1721725210270000000,24.749
1721725210280000000,25.219
1721725210290000000,25.070
1721725210300000000,25.447
1721725210310000000,24.863
1721725210320000000,24.474
1721725210330000000,25.109
1721725210340000000,24.626
1721725210350000000,24.967
1721725210360000000,25.184
1721725210370000000,25.154
1721725210380000000,24.950
1721725210390000000,24.671
1721725210400000000,24.838
1721725210410000000,24.854
1721725210420000000,25.160
1721725210430000000,25.127
1721725210440000000,24.655
1721725210450000000,25.402
1721725210460000000,25.397
1721725210470000000,24.810
1721725210480000000,24.311
1721725210490000000,25.158
1721725210500000000,24.821
1721725210510000000,25.311
1721725210520000000,25.503
1721725210530000000,24.858
1721725210540000000,25.160
1721725210550000000,24.917
1721725210560000000,25.279
1721725210570000000,25.175
1721725210580000000,25.190
1721725210590000000,25.314
1721725210600000000,24.736
1721725210610000000,25.073
1721725210620000000,24.757
1721725210630000000,24.467
1721725210640000000,24.808
1721725210650000000,24.912
1721725210660000000,24.838
1721725210670000000,24.783
1721725210680000000,24.753
1721725210690000000,25.186
1721725210700000000,24.856
1721725210710000000,25.187
1721725210720000000,24.934
1721725210730000000,24.913
1721725210740000000,25.068
1721725210750000000,25.045
1721725210760000000,24.877
1721725210770000000,25.138
1721725210780000000,24.868
1721725210790000000,25.141
1721725210800000000,25.250
1721725210810000000,24.402
1721725210820000000,24.909
1721725210830000000,25.339
1721725210840000000,24.928
1721725210850000000,24.580
1721725210860000000,25.305
1721725210870000000,24.980
1721725210880000000,25.243
1721725210890000000,24.628
1721725210900000000,25.115
1721725210910000000,24.346
1721725210920000000,24.647
1721725210930000000,24.700
1721725210940000000,24.954
1721725210950000000,25.026
1721725210960000000,24.689
1721725210970000000,25.006
1721725210980000000,24.931
1721725210990000000,24.905
1721725211000000000,24.906
1721725211010000000,25.055
1721725211020000000,24.791
1721725211030000000,25.008
1721725211040000000,24.987
1721725211050000000,25.494
1721725211060000000,24.675
1721725211070000000,25.284
1721725211080000000,25.301
1721725211090000000,25.126
1721725211100000000,25.127
1721725211110000000,25.027
1721725211120000000,25.235
1721725211130000000,24.998
1721725211140000000,24.579
1721725211150000000,25.309
1721725211160000000,25.170
1721725211170000000,24.859
1721725211180000000,24.802
1721725211190000000,25.577
1721725211200000000,24.670
1721725211210000000,24.605
1721725211220000000,24.728
1721725211230000000,24.986
1721725211240000000,24.897
1721725211250000000,24.480
1721725211260000000,25.360
1721725211270000000,24.780
1721725211280000000,25.106
1721725211290000000,25.456
1721725211300000000,25.308
1721725211310000000,24.669
1721725211320000000,25.046
1721725211330000000,25.432
1721725211340000000,24.820
1721725211350000000,24.843
1721725211360000000,25.013
1721725211370000000,25.145
1721725211380000000,25.126
1721725211390000000,25.010
1721725211400000000,24.877
1721725211410000000,25.325
1721725211420000000,25.081
1721725211430000000,24.222
1721725211440000000,24.861
1721725211450000000,24.502
1721725211460000000,24.668
1721725211470000000,24.854
1721725211480000000,25.094
1721725211490000000,25.026
1721725211500000000,24.963
1721725211510000000,25.231
1721725211520000000,25.521
1721725211530000000,25.205
1721725211540000000,25.252
1721725211550000000,25.142
1721725211560000000,25.118
1721725211570000000,24.897
1721725211580000000,25.078
1721725211590000000,24.993
1721725211600000000,25.144
1721725211610000000,24.849
1721725211620000000,24.809
1721725211630000000,25.062
